No.;Timecode In;Timecode Out;Subtitle
"51";"00:01:15:00";"00:01:19:11";"Bei Anwohnern, die sich die Sprengung

nicht entgehen lassen wollten."
"52";"00:01:19:13";"00:01:19:13";"FABstd Seit Ende 2021( ( geht auf der BY"
"53";"00:01:19:13";"00:01:19:13";"FABst*rücke nichts mehr.ÿÿ7$l"
"54";"00:01:19:13";"00:01:23:15";"Seit Ende 2021

geht auf der BrÈucke nichts mehr."
"55";"00:01:25:02";"00:01:25:02";"FABstd Pendler, Lastwagen quälen sich( ( auf U
<"
"56";"00:01:25:02";"00:01:25:02";"FABst8mwegen durch Lüdenscheid.ÿÿ)fJ"
"57";"00:01:25:02";"00:01:29:12";"Pendler, Lastwagen quÈalen sich

auf Umwegen durch LÈudenscheid."
"58";"00:01:29:17";"00:01:29:17";"FABstB Anwohner zogen weg.ÿÿ­|"
"59";"00:01:29:17";"00:01:31:10";"Anwohner zogen weg."
"60";"00:01:31:17";"00:01:31:17";"FABstd Der Region entsteht( ( ein Schaden_â"
"61";"00:01:31:17";"00:01:31:17";"FABst, in Milliardenhöhe,ÿÿ5}"
"62";"00:01:31:17";"00:01:35:15";"Der Region entsteht

ein Schaden in MilliardenhÈohe,"
"63";"00:01:35:17";"00:01:35:17";"FABstd berechnet das Institut ( ( der D9¼"
"64";"00:01:35:17";"00:01:35:17";"FABst.eutschen Wirtschaft.ÿÿ3Új"
"65";"00:01:35:17";"00:01:38:14";"berechnet das Institut

der Deutschen Wirtschaft."
"66";"00:01:38:16";"00:01:38:16";"FABstd Einige Unternehmen( ( müssen InÆf"
"67";"00:01:38:16";"00:01:38:16";"FABst(solvenz anmelden,ÿÿ9</u>"
"68";"00:01:38:16";"00:01:41:05";"Einige Unternehmen

mÈussen Insolvenz anmelden,"
"69";"00:01:41:07";"00:01:41:07";"FABstd andere mit steigenden Kosten( ( G"
"70";"00:01:41:07";"00:01:41:07";"FABst" klarkommen.ÿÿ?åâ"
"71";"00:01:41:07";"00:01:43:19";"andere mit steigenden Kosten

klarkommen."
"72";"00:01:43:21";"00:01:43:21";"FABstdDie Umwege durch die fehlende Brücke( ( koÅ\"
"73";"00:01:43:21";"00:01:43:21";"FABstFsten das Unternehmen viel Geld. ÿÿ¥^"
"74";"00:01:43:21";"00:01:47:22";"Die Umwege durch die fehlende BrÈucke

kosten das Unternehmen viel Geld."
"75";"00:01:47:24";"00:01:47:24";"FABstJ Zum Teil doppelte Ausgaben,ÿÿær"
"76";"00:01:47:24";"00:01:49:13";"Zum Teil doppelte Ausgaben,"
"77";"00:01:49:15";"00:01:49:15";"FABstd um das Material( ( verlässlich zumË"
"78";"00:01:49:15";"00:01:49:15";"FABst, Kunden zu bringen.ÿÿ5±z"
"79";"00:01:49:15";"00:01:52:13";"um das Material

verlÈasslich zum Kunden zu bringen."
"80";"00:01:52:15";"00:01:52:15";"FABstdSie müssen sich vorstellen, dass wir( ( fßN"
"81";"00:01:52:15";"00:01:52:15";"FABstJast für jede Tour gen SüdwestfalenãÄ"
"82";"00:01:52:15";"00:01:56:19";"Sie mÈussen sich vorstellen, dass wir

fast fÈur jede Tour gen SÈudwestfalen"
"83";"00:01:56:21";"00:01:56:21";"FABstd ein zweites Fahrzeug( ( hinterh\B"
"84";"00:01:56:21";"00:01:56:21";"FABst*erschicken müssen.?|p"
"85";"00:01:56:21";"00:01:59:12";"ein zweites Fahrzeug

hinterherschicken mÈussen."
"86";"00:01:59:15";"00:01:59:15";"FABstd Zwangsläufig, weil wir zeitlich( ( n"
"87";"00:01:59:15";"00:01:59:15";"FABst6icht mehr zurechtkommen.ÿÿ+²"
"88";"00:01:59:15";"00:02:02:23";"ZwangslÈaufig, weil wir zeitlich

nicht mehr zurechtkommen."
"89";"00:02:03:00";"00:02:03:00";"FABst d Die Rahmedetalbrücke -( ( ein Infras»Ä"
"90";"00:02:03:00";"00:02:03:00";"FABst2trukturproblem vieler.ÿÿ/ÿf"
"91";"00:02:03:00";"00:02:06:21";"Die RahmedetalbrÈucke -

ein Infrastrukturproblem vieler."
"92";"00:02:07:03";"00:02:07:03";"FABst!d Auf der A45( ( zwischen Dortm ä"
"93";"00:02:07:03";"00:02:07:03";"FABst(und und Frankfurtÿÿ9¹|"
"94";"00:02:07:03";"00:02:10:16";"Auf der A45

zwischen Dortmund und Frankfurt"
"95";"00:02:10:18";"00:02:10:18";"FABst"d gibt es( ( weitere 60 besch8"
"96";"00:02:10:18";"00:02:10:18";"FABst$ädigte Brücken.ÿÿ=ª@"
"97";"00:02:10:18";"00:02:13:06";"gibt es

weitere 60 beschÈadigte BrÈucken."
"98";"00:02:13:11";"00:02:13:11";"FABst#d Ein bundesweites Problem:( ( dasC@"
"99";"00:02:13:11";"00:02:13:11";"FABst. Alter der Bauwerke.ÿÿ3û"
"100";"00:02:13:11";"00:02:16:14";"Ein bundesweites Problem:

das Alter der Bauwerke."
"101";"00:02:16:16";"00:02:16:16";"FABst$d Mindestens 4000 Brücken( ( ÌX"
"102";"00:02:16:16";"00:02:16:16";"FABst"in Deutschlandÿÿ?n"
"103";"00:02:16:16";"00:02:19:03";"Mindestens 4000 BrÈucken

in Deutschland"
"104";"00:02:19:05";"00:02:19:05";"FABst%N gelten als sanierungsbedürftig.ÿÿ<¸"
"105";"00:02:19:05";"00:02:21:10";"gelten als sanierungsbedÈurftig."
"106";"00:02:22:17";"00:02:22:17";"FABst&dWir haben ein Beschleunigungsgesetz( ("
"107";"00:02:22:17";"00:02:22:17";"FABst: auf den Weg gebracht,/"
"108";"00:02:22:17";"00:02:26:19";"Wir haben ein Beschleunigungsgesetz

auf den Weg gebracht,"
"109";"00:02:26:21";"00:02:26:21";"FABst'd mit dem wir schneller( ( ausbauen uK¤"
"110";"00:02:26:21";"00:02:26:21";"FABst.nd neu bauen können.;|x"
"111";"00:02:26:21";"00:02:29:22";"mit dem wir schneller

ausbauen und neu bauen kÈonnen."
"112";"00:02:29:24";"00:02:29:24";"FABst(> Das braucht es.ÿÿÚ¬"
"113";"00:02:29:24";"00:02:31:01";"Das braucht es."
"114";"00:02:31:03";"00:02:31:03";"FABst)d In einer Transformation( ( ist der A!Ú"
"115";"00:02:31:03";"00:02:31:03";"FABst0npassungsbedarf hoch.ÿÿ1p"
"116";"00:02:31:03";"00:02:35:20";"In einer Transformation

ist der Anpassungsbedarf hoch."
"117";"00:02:37:07";"00:02:37:07";"FABst*< Die Sprengung:ÿÿ!Áª"
"118";"00:02:37:07";"00:02:38:10";"Die Sprengung:"
"119";"00:02:38:12";"00:02:38:12";"FABst+d Ein Symbol für den enormen( ( Sanierun¶à"
"120";"00:02:38:12";"00:02:38:12";"FABst6gsbedarf in Deutschland,ÿÿ+"
"121";"00:02:38:12";"00:02:42:05";"Ein Symbol fÈur den enormen

Sanierungsbedarf in Deutschland,"
"122";"00:02:42:07";"00:02:42:07";"FABst,L den der Bund bewältigen muss.ÿÿ*"
"123";"00:02:42:07";"00:02:44:22";"den der Bund bewÈaltigen muss."
"124";"00:02:47:10";"00:02:47:10";"FABst-d Wenige Tage vor dem Bund-Länder-( ( Gipf­N"
"125";"00:02:47:10";"00:02:47:10";"FABst:el zur Flüchtlingspolitik ÿÿ'"
"126";"00:02:47:10";"00:02:51:01";"Wenige Tage vor dem Bund-LÈander-

Gipfel zur FlÈuchtlingspolitik"
"127";"00:02:51:03";"00:02:51:03";"FABst.L bleiben die Fronten verhärtet.ÿÿ+"
"128";"00:02:51:03";"00:02:52:24";"bleiben die Fronten verhÈartet."
"129";"00:02:53:01";"00:02:53:01";"FABst/d Aus den Bundesländern( ( kam heuteÎ¾"
"130";"00:02:53:01";"00:02:53:01";"FABst2 erneut die Forderung,ÿÿ/Ýr"
"131";"00:02:53:01";"00:02:56:05";"Aus den BundeslÈandern

kam heute erneut die Forderung,"
"132";"00:02:56:07";"00:02:56:07";"FABst0d der Bund müsse mehr Geld( ( für MÆ"
"133";"00:02:56:07";"00:02:56:07";"FABst*Geflüchtete geben.ÿÿ7JD"
"134";"00:02:56:07";"00:03:00:05";"der Bund mÈusse mehr Geld

fÈur GeflÈuchtete geben."
"135";"00:03:00:15";"00:03:00:15";"FABst1d Hessen forderte eine Verdopplung( ( des AwÚ"
"136";"00:03:00:15";"00:03:00:15";"FABst<nteils von 2,75 Mrd. Euro. ÿÿ%À¼"
"137";"00:03:00:15";"00:03:06:06";"Hessen forderte eine Verdopplung

des Anteils von 2,75 Mrd. Euro."
"138";"00:03:06:08";"00:03:06:08";"FABst2d Der Bund lehnt das ab( ( und vL<u>"
"139";"00:03:06:08";"00:03:06:08";"FABst*erlangt mehr Tempoÿÿ7Æ0"
"140";"00:03:06:08";"00:03:10:06";"Der Bund lehnt das ab

und verlangt mehr Tempo"
"141";"00:03:10:20";"00:03:10:20";"FABst3d bei Abschiebungen( ( und der Bearz"
"142";"00:03:10:20";"00:03:10:20";"FABst8beitung von Asylanträgen.ÿÿ)e&"
"143";"00:03:10:20";"00:03:15:15";"bei Abschiebungen

und der Bearbeitung von AsylantrÈagen."
"144";"00:03:18:05";"00:03:18:05";"FABst4d Ein heikler Beschlussvorschlag,( ( r"
"145";"00:03:18:05";"00:03:18:05";"FABst.den das Kanzleramt;É"
"146";"00:03:18:05";"00:03:21:05";"Ein heikler Beschlussvorschlag,

den das Kanzleramt"
"147";"00:03:21:07";"00:03:21:07";"FABst5d vor dem Flüchtlingsgipfel ( ( an die¥n"
"148";"00:03:21:07";"00:03:21:07";"FABst2 Länder geschickt hat.7TF"
"149";"00:03:21:07";"00:03:24:14";"vor dem FlÈuchtlingsgipfel

an die LÈander geschickt hat."
"150";"00:03:24:16";"00:03:24:16";"FABst6N Eine der zentralen Botschaften:ÿÿô"
"151";"00:03:24:16";"00:03:26:13";"Eine der zentralen Botschaften:"
"152";"00:03:26:15";"00:03:26:15";"FABst7d Mehr finanzielle Unterstützung( ( vom B¨"
"153";"00:03:26:15";"00:03:26:15";"FABst8und soll es nicht geben. ÿÿ)T"
"154";"00:03:26:15";"00:03:30:07";"Mehr finanzielle UnterstÈutzung

vom Bund soll es nicht geben."
"155";"00:03:30:09";"00:03:30:09";"FABst8H Aus den Ländern: Protest.ÿÿ<:"
"156";"00:03:30:09";"00:03:32:03";"Aus den LÈandern: Protest."
"157";"00:03:32:05";"00:03:32:05";"FABst9d Es seien viele Geflüchtete( ( ë¦"
"158";"00:03:32:05";"00:03:32:05";"FABst"zu versorgen,ÿÿ? "
"159";"00:03:32:05";"00:03:34:17";"Es seien viele GeflÈuchtete

zu versorgen,"
"160";"00:03:34:20";"00:03:34:20";"FABst:dauch durch den Krieg in der Ukraine,( ( d"
"161";"00:03:34:20";"00:03:34:20";"FABstBer Bund müsse mehr Geld geben.ÿÿ3þ"
"162";"00:03:34:20";"00:03:39:09";"auch durch den Krieg in der Ukraine,

der Bund mÈusse mehr Geld geben."
"163";"00:03:39:20";"00:03:39:20";"FABst;D Fifty-fifty wäre fair.!6r"
"164";"00:03:39:20";"00:03:41:19";"Fifty-fifty wÈare fair."
"165";"00:03:42:03";"00:03:42:03";"FABst<d So etwa gab es das auch( ( in ,"
"166";"00:03:42:03";"00:03:42:03";"FABst*der Vergangenheit.?Åæ"
"167";"00:03:42:03";"00:03:44:21";"So etwa gab es das auch

in der Vergangenheit."
"168";"00:03:44:23";"00:03:44:23";"FABst=L Bei uns in NRW kann ich sagen:ÿÿà"
"169";"00:03:44:23";"00:03:46:17";"Bei uns in NRW kann ich sagen:"
"170";"00:03:46:19";"00:03:46:19";"FABst>d Der Bund beteiligt sich( ( an den K4"
"171";"00:03:46:19";"00:03:46:19";"FABst<osten von Land und Kommunenÿÿ%J"
"172";"00:03:46:19";"00:03:50:04";"Der Bund beteiligt sich

an den Kosten von Land und Kommunen"
"173";"00:03:50:06";"00:03:50:06";"FABst?L nicht mal mehr mit 20 Prozent.ÿÿ"
"174";"00:03:50:06";"00:03:52:00";"nicht mal mehr mit 20 Prozent."
"175";"00:03:52:02";"00:03:52:02";"FABst@d Der Bund argumentiert, man gebe ( ( an sic="
"176";"00:03:52:02";"00:03:52:02";"FABst>h schon mehr als vorgesehen.ÿÿ#¿î"
"177";"00:03:52:02";"00:03:55:20";"Der Bund argumentiert, man gebe

an sich schon mehr als vorgesehen."
"178";"00:03:55:22";"00:03:55:22";"FABstAdUnd habe ein großes Loch im Haushalt,( ( Ãê"
"179";"00:03:55:22";"00:03:55:22";"FABstFanders als Kommunen und Länder.ÿÿ~"
"180";"00:03:55:22";"00:04:01:12";"Und habe ein groûes Loch im Haushalt,

anders als Kommunen und LÈander."
"181";"00:04:01:14";"00:04:01:14";"FABstBRDie das nicht gelten lassen wollen.ÿÿ²"
"182";"00:04:01:14";"00:04:04:15";"Die das nicht gelten lassen wollen."
"183";"00:04:05:15";"00:04:05:15";"FABstCd Da appelliere ich( ( an den BundqÒ"
"184";"00:04:05:15";"00:04:05:15";"FABst(esfinanzminister,A¬¼"
"185";"00:04:05:15";"00:04:09:00";"Da appelliere ich

an den Bundesfinanzminister,"
"186";"00:04:09:02";"00:04:09:02";"FABstDNder nicht immer Nein sagen kann.Í""
"187";"00:04:09:02";"00:04:11:03";"der nicht immer Nein sagen kann."
"188";"00:04:11:05";"00:04:11:05";"FABstEF Nicht immer sagen kann:ÿÿ®"
"189";"00:04:11:05";"00:04:12:13";"Nicht immer sagen kann:"
"190";"00:04:12:15";"00:04:12:15";"FABstFF Keine Steuererhöhungen,ÿÿ'"
"191";"00:04:12:15";"00:04:13:24";"Keine SteuererhÈohungen,"
"192";"00:04:14:01";"00:04:14:01";"FABstGd kein Geld und letztendlich( ( auch di|"
"193";"00:04:14:01";"00:04:14:01";"FABst6eses Problem nicht löst.ÿÿ+PÊ"
"194";"00:04:14:01";"00:04:18:23";"kein Geld und letztendlich

auch dieses Problem nicht lÈost."
"195";"00:04:19:20";"00:04:19:20";"FABstHVAnsage an die FDP, aber auch die SPD.ÿÿð"
"196";"00:04:19:20";"00:04:22:22";"Ansage an die FDP, aber auch die SPD."
"197";"00:04:22:24";"00:04:22:24";"FABstIdDer Parteigenosse aus Niedersachsen( ( G$"
"198";"00:04:22:24";"00:04:22:24";"FABst2 ist pessimistisch.ÿÿ/þÒ"
"199";"00:04:22:24";"00:04:26:22";"Der Parteigenosse aus Niedersachsen

ist pessimistisch."
"200";"00:04:27:22";"00:04:27:22";"FABstJd Es kann nur im Interesse( ( der ;ô"
"201";"00:04:27:22";"00:04:27:22";"FABst*Gesellschaft sein,?ÏÜ"
"202";"00:04:27:22";"00:04:31:04";"Es kann nur im Interesse

der Gesellschaft sein,"
"203";"00:04:31:07";"00:04:31:07";"FABstKd wenn auch die Politik da( ( Gemez¢"
"204";"00:04:31:07";"00:04:31:07";"FABst*insamkeit beweist.?ó<u>"
"205";"00:04:31:07";"00:04:35:02";"wenn auch die Politik da

Gemeinsamkeit beweist."
"206";"00:04:35:06";"00:04:35:06";"FABstLdIch muss sagen, dass die Vorschläge( ( `"
"207";"00:04:35:06";"00:04:35:06";"FABst@bis jetzt in dieser Hinsichtÿÿ!«ì"
"208";"00:04:35:06";"00:04:40:05";"Ich muss sagen, dass die VorschlÈage

bis jetzt in dieser Hinsicht"
"209";"00:04:40:09";"00:04:40:09";"FABstMRwenig Anlass zur Zuversicht geben.ÿÿ±<i>"
"210";"00:04:40:09";"00:04:42:10";"wenig Anlass zur Zuversicht geben."
"211";"00:04:42:19";"00:04:42:19";"FABstNdNicht nur zwischen Bund und Ländern( ( ÆÀ"
"212";"00:04:42:19";"00:04:42:19";"FABst< ist das Thema strittig,ÿÿ%§h"
"213";"00:04:42:19";"00:04:46:07";"Nicht nur zwischen Bund und LÈandern

ist das Thema strittig,"
"214";"00:04:46:09";"00:04:46:09";"FABstO@ auch in der Ampel:ÿÿõÐ"
"215";"00:04:46:09";"00:04:47:19";"auch in der Ampel:"
"216";"00:04:47:21";"00:04:47:21";"FABstPPSchon vor dem Treffen am MittwochÿÿãÞ"
"217";"00:04:47:21";"00:04:49:20";"Schon vor dem Treffen am Mittwoch"
"218";"00:04:49:22";"00:04:49:22";"FABstQd hat sich die Grünen-Spitze( ( auf di½¼"
"219";"00:04:49:22";"00:04:49:22";"FABstBe Seite der Länder geschlagen.ÿÿh¢"
"220";"00:04:49:22";"00:04:54:11";"hat sich die GrÈunen-Spitze

auf die Seite der LÈander geschlagen."
"221";"00:04:54:13";"00:04:54:13";"FABstRd Der Bund müsse belasteten( ( Kommuø"
"222";"00:04:54:13";"00:04:54:13";"FABst2nen zusätzlich helfen,ÿÿ/-,"
"223";"00:04:54:13";"00:04:58:01";"Der Bund mÈusse belasteten

Kommunen zusÈatzlich helfen,"
"224";"00:04:58:03";"00:04:58:03";"FABstS> auch finanziell.ÿÿ"
"225";"00:04:58:03";"00:04:59:08";"auch finanziell."
"226";"00:05:00:06";"00:05:00:06";"FABstTdDen Grünen weht der politische Wind( ( Óª"
"227";"00:05:00:06";"00:05:00:06";"FABst<derzeit weiter ins Gesicht.ÿÿ% "
"228";"00:05:00:06";"00:05:03:23";"Den GrÈunen weht der politische Wind

derzeit weiter ins Gesicht."
"229";"00:05:04:01";"00:05:04:01";"FABstUJ Das spiegeln Umfragen wider.ÿÿÒø"
"230";"00:05:04:01";"00:05:05:18";"Das spiegeln Umfragen wider."
"231";"00:05:05:20";"00:05:05:20";"FABstVVSo lag die Partei im Deutschlandtrendÿÿõ¦"
"232";"00:05:05:20";"00:05:07:24";"So lag die Partei im Deutschlandtrend"
"233";"00:05:08:01";"00:05:08:01";"FABstWd mit 16 Prozent( ( fast gleichS0"
"234";"00:05:08:01";"00:05:08:01";"FABst&auf mit der AfD.ÿÿ;ìr"
"235";"00:05:08:01";"00:05:10:12";"mit 16 Prozent

fast gleichauf mit der AfD."
"236";"00:05:10:14";"00:05:10:14";"FABstXdViel Kritik gab es am Heizungsgesetz( ( odeD"
"237";"00:05:10:14";"00:05:10:14";"FABstJr vermeintlicher Vetternwirtschaftÿÿb"
"238";"00:05:10:14";"00:05:14:19";"Viel Kritik gab es am Heizungsgesetz

oder vermeintlicher Vetternwirtschaft"
"239";"00:05:14:21";"00:05:14:21";"FABstYH im Wirtschaftsministerium.ÿÿÉ "
"240";"00:05:14:21";"00:05:17:03";"im Wirtschaftsministerium."
"241";"00:05:18:24";"00:05:18:24";"FABstZd Im Bericht aus Berlin( ( stellt E"
"242";"00:05:18:24";"00:05:18:24";"FABst.sich die Vorsitzende`3ª8"
"243";"00:05:18:24";"00:05:21:21";"Im Bericht aus Berlin

stellt sich die Vorsitzende"
"244";"00:05:21:23";"00:05:21:23";"FABst[d der Grünen der Kritik( ( an WirtschÆ"
"245";"00:05:21:23";"00:05:21:23";"FABst.aftsminister Habeck.`3½6"
"246";"00:05:21:23";"00:05:24:24";"der GrÈunen der Kritik

an Wirtschaftsminister Habeck."
"247";"00:05:25:03";"00:05:25:03";"FABst\d Keine einfachen Zeiten( ( füñì"
"248";"00:05:25:03";"00:05:25:03";"FABst r die Partei.ÿÿA</u>D"
"249";"00:05:25:03";"00:05:27:12";"Keine einfachen Zeiten

fÈur die Partei."
"250";"00:05:27:14";"00:05:27:14";"FABst]d Die Umfragewerte schlecht,( ( der ViRT"
"251";"00:05:27:14";"00:05:27:14";"FABst2zekanzler unter Druck.ÿÿ/J"
"252";"00:05:27:14";"00:05:30:24";"Die Umfragewerte schlecht,

der Vizekanzler unter Druck."
"253";"00:05:31:03";"00:05:31:03";"FABst^d Lang räumt ein,( ( im Wirtscõ<"
"254";"00:05:31:03";"00:05:31:03";"FABst&haftsministeriumÿÿ;úÒ"
"255";"00:05:31:03";"00:05:35:00";"Lang rÈaumt ein,

im Wirtschaftsministerium"
"256";"00:05:35:03";"00:05:35:03";"FABst_d seien Fehler bei( ( der Personalpo6ª"
"257";"00:05:35:03";"00:05:35:03";"FABst0litik gemacht worden.ÿÿ1Åv"
"258";"00:05:35:03";"00:05:38:15";"seien Fehler bei

der Personalpolitik gemacht worden."
"259";"00:05:38:17";"00:05:38:17";"FABst`J Die seien korrigiert worden.ÿÿË¼"
"260";"00:05:38:17";"00:05:40:08";"Die seien korrigiert worden."
"261";"00:05:40:10";"00:05:40:10";"FABstaPJetzt will sie nach vorne schauen.ÿÿàb"
"262";"00:05:40:10";"00:05:42:11";"Jetzt will sie nach vorne schauen."
"263";"00:05:42:13";"00:05:42:13";"FABstbdWir haben große Veränderungsprozesse( ( 9¾"
"264";"00:05:42:13";"00:05:42:13";"FABst6 in diesem Land.3À>"
"265";"00:05:42:13";"00:05:45:13";"Wir haben groûe VerÈanderungsprozesse

in diesem Land."
"266";"00:05:45:15";"00:05:45:15";"FABstcPDafür braucht es Glaubwürdigkeit.¦H"
"267";"00:05:45:15";"00:05:47:13";"DafÈur braucht es GlaubwÈurdigkeit."
"268";"00:05:47:16";"00:05:47:16";"FABstdF Das ist gar keine Frage.ÿÿ
Þ"
"269";"00:05:47:16";"00:05:49:06";"Das ist gar keine Frage."
"270";"00:05:49:08";"00:05:49:08";"FABsted Diese Glaubwürdigkeit geht,( ( indemh"
"271";"00:05:49:08";"00:05:49:08";"FABst6 wir klare Regeln haben,ÿÿ+"
"272";"00:05:49:08";"00:05:52:14";"Diese GlaubwÈurdigkeit geht,

indem wir klare Regeln haben,"
"273";"00:05:52:16";"00:05:52:16";"FABstfRwir uns nicht verunsichern lassen.ÿÿ."
"274";"00:05:52:16";"00:05:54:18";"wir uns nicht verunsichern lassen."
"275";"00:05:54:22";"00:05:54:22";"FABstgd Indem wir die Fragen,( ( die Bæ"
"276";"00:05:54:22";"00:05:54:22";"FABst(Bürger umtreiben,ÿÿ97z"
"277";"00:05:54:22";"00:05:57:13";"Indem wir die Fragen,

die BÈurger umtreiben,"
"278";"00:05:57:16";"00:05:57:16";"FABsthd etwa soziale Fragen, ( ( beantvâ"
"279";"00:05:57:16";"00:05:57:16";"FABst*worten und klären.ÿÿ7.R"
"280";"00:05:57:16";"00:06:00:09";"etwa soziale Fragen,

beantworten und klÈaren."
"281";"00:06:00:13";"00:06:00:13";"FABstidDie Affäre um einen Staatssekretär( ( i4"
"282";"00:06:00:13";"00:06:00:13";"FABst6m Wirtschaftsministeriumÿÿ+"
"283";"00:06:00:13";"00:06:03:24";"Die AffÈare um einen StaatssekretÈar

im Wirtschaftsministerium"
"284";"00:06:04:02";"00:06:04:02";"FABstjd belastet nicht nur Habeck,( ( sonde)<u>"
"285";"00:06:04:02";"00:06:04:02";"FABst0rn die ganze Partei. ÿÿ1úú"
"286";"00:06:04:02";"00:06:07:06";"belastet nicht nur Habeck,

sondern die ganze Partei."
"287";"00:06:07:18";"00:06:07:18";"FABstkd Der Filz-Vorwurf( ( trifft die Pa"
"288";"00:06:07:18";"00:06:07:18";"FABst,rtei umso schwerer,=Ä"
