No.;Timecode In;Timecode Out;Subtitle
"20";"00:00:20:00";"00:00:20:00";"FABst0st tägliche Realität.ÿÿ1în"
"21";"00:00:20:00";"00:00:24:00";"in der Ukraine traurige

und fast tÈagliche RealitÈat."
"22";"00:00:25:06";"00:00:25:06";"FABstdNur steht dieses getroffene Haus( ( /"
"23";"00:00:25:06";"00:00:25:06";"FABst.diesmal in Moskau.;|"
"24";"00:00:25:06";"00:00:29:01";"Nur steht dieses getroffene Haus

diesmal in Moskau."
"25";"00:00:29:16";"00:00:29:16";"FABstd Jener Stadt, aus der( ( seit übeöð"
"26";"00:00:29:16";"00:00:29:16";"FABst*r fünfzehn Monaten?FÆ"
"27";"00:00:29:16";"00:00:32:14";"Jener Stadt, aus der

seit Èuber fÈunfzehn Monaten"
"28";"00:00:32:16";"00:00:32:16";"FABstd der Angriffskrieg( ( gegen die Uo¨"
"29";"00:00:32:16";"00:00:32:16";"FABst.kraine geführt wird.ÿÿ3:¼"
"30";"00:00:32:16";"00:00:35:12";"der Angriffskrieg

gegen die Ukraine gefÈuhrt wird."
"31";"00:00:35:14";"00:00:35:14";"FABstd Natürlich sagt( ( der russist"
"32";"00:00:35:14";"00:00:35:14";"FABst"che Präsident:ÿÿ?Cb"
"33";"00:00:35:14";"00:00:37:22";"NatÈurlich sagt

der russische PrÈasident:"
"34";"00:00:37:24";"00:00:37:24";"FABstd Das waren die Ukrainer ( ( und s{"
"35";"00:00:37:24";"00:00:37:24";"FABst.pricht von "Terror",ÿÿ3r"
"36";"00:00:37:24";"00:00:40:20";"Das waren die Ukrainer

und spricht von "Terror","
"37";"00:00:40:22";"00:00:40:22";"FABstd was aus seinem Mund( ( pure"
"38";"00:00:40:22";"00:00:40:22";"FABst$r Zynismus ist.ÿÿ=úÞ"
"39";"00:00:40:22";"00:00:43:06";"was aus seinem Mund

purer Zynismus ist."
"40";"00:00:43:08";"00:00:43:08";"FABstd Die ukrainische Regierung( ( }"
"41";"00:00:43:08";"00:00:43:08";"FABst(weist das zurück.ÿÿ9Qh"
"42";"00:00:43:08";"00:00:45:21";"Die ukrainische Regierung

weist das zurÈuck."
"43";"00:00:45:23";"00:00:45:23";"FABstd Ob es dennoch Gruppen( ( aus j "
"44";"00:00:45:23";"00:00:45:23";"FABst(der Ukraine warenÿÿ9¯ "
"45";"00:00:45:23";"00:00:48:11";"Ob es dennoch Gruppen

aus der Ukraine waren"
"46";"00:00:48:13";"00:00:48:13";"FABstdoder eine von Russland inszenierte( ( A` "
"47";"00:00:48:13";"00:00:48:13";"FABst@ttacke, ist zur Stunde offen.ÿÿ!ÈÎ"
"48";"00:00:48:13";"00:00:53:08";"oder eine von Russland inszenierte

Attacke, ist zur Stunde offen."
"49";"00:00:53:16";"00:00:53:16";"FABstdUnd womöglich eine neue gefährliche( ( u"
"50";"00:00:53:16";"00:00:53:16";"FABst@Entwicklung in diesem Krieg.ÿÿ!$"
"51";"00:00:53:16";"00:00:57:13";"Und womÈoglich eine neue gefÈahrliche

Entwicklung in diesem Krieg."
"52";"00:00:57:15";"00:00:57:15";"FABst> Darko JakovlevicÿÿR"
"53";"00:00:57:15";"00:00:58:18";"Darko Jakovlevic"
"54";"00:01:01:00";"00:01:01:00";"FABstd Abwehrgeschosse,( ( um russische"
"55";"00:01:01:00";"00:01:01:00";"FABst.Angriffe abzufangen.`3·P"
"56";"00:01:01:00";"00:01:05:01";"Abwehrgeschosse,

um russische Angriffe abzufangen."
"57";"00:01:06:22";"00:01:06:22";"FABstd Es ist die dritte Nacht in Folge( ( mit AnfÌ"
"58";"00:01:06:22";"00:01:06:22";"FABst>griffen der Russen auf Kiew.ÿÿ#´6"
"59";"00:01:06:22";"00:01:11:15";"Es ist die dritte Nacht in Folge

mit Angriffen der Russen auf Kiew."
"60";"00:01:12:21";"00:01:12:21";"FABstdImmer wieder trifft es Wohnhäuser,( ( ö®"
"61";"00:01:12:21";"00:01:12:21";"FABst0 Bilder vom Morgen.ÿÿ1à"
"62";"00:01:12:21";"00:01:16:14";"Immer wieder trifft es WohnhÈauser,

Bilder vom Morgen."
"63";"00:01:17:10";"00:01:17:10";"FABstd Herabfallende Trümmer( ( einerèV"
"64";"00:01:17:10";"00:01:17:10";"FABst* russischen Drohneÿÿ7×"
"65";"00:01:17:10";"00:01:20:15";"Herabfallende TrÈummer

einer russischen Drohne"
"66";"00:01:20:19";"00:01:20:19";"FABstN töten mindestens einem Menschen.ÿÿ+î"
"67";"00:01:20:19";"00:01:23:11";"tÈoten mindestens einem Menschen."
"68";"00:01:23:22";"00:01:23:22";"FABstF Das Haus hat gewackelt.` "
"69";"00:01:23:22";"00:01:26:00";"Das Haus hat gewackelt."
"70";"00:01:27:10";"00:01:27:10";"FABstD Das ist beängstigend.`N"
"71";"00:01:27:10";"00:01:28:23";"Das ist beÈangstigend."
"72";"00:01:30:07";"00:01:30:07";"FABstdDie Menschen stehen unter Schock ( ( ¨"
"73";"00:01:30:07";"00:01:30:07";"FABst, wieder einmal.ÿÿ5Ðh"
"74";"00:01:30:07";"00:01:33:18";"Die Menschen stehen unter Schock Ð

wieder einmal."
"75";"00:01:35:20";"00:01:35:20";"FABstd Heute Morgen( ( ging dieses B¤"
"76";"00:01:35:20";"00:01:35:20";"FABst&ild um die Welt.ÿÿ;Å\"
"77";"00:01:35:20";"00:01:39:06";"Heute Morgen

ging dieses Bild um die Welt."
"78";"00:01:42:09";"00:01:42:09";"FABstH Eine Detonation in Moskau.ÿÿ"
"79";"00:01:42:09";"00:01:44:17";"Eine Detonation in Moskau."
"80";"00:01:46:06";"00:01:46:06";"FABstd Gebäude in Moskau( ( wurden l b"
"81";"00:01:46:06";"00:01:46:06";"FABst(eicht beschädigt.ÿÿ9Æ"
"82";"00:01:46:06";"00:01:49:03";"GebÈaude in Moskau

wurden leicht beschÈadigt."
"83";"00:01:49:08";"00:01:49:08";"FABstd Acht Drohnen sollen( ( abgesch-ä"
"84";"00:01:49:08";"00:01:49:08";"FABst*ossen worden sein.ÿÿ7®R"
"85";"00:01:49:08";"00:01:52:24";"Acht Drohnen sollen

abgeschossen worden sein."
"86";"00:01:53:20";"00:01:53:20";"FABstd Es hat sich niemand( ( zu den Vd"
"87";"00:01:53:20";"00:01:53:20";"FABst*Angriffen bekannt.ÿÿ7ß4"
"88";"00:01:53:20";"00:01:56:24";"Es hat sich niemand

zu den Angriffen bekannt."
"89";"00:01:57:03";"00:01:57:03";"FABst P Russland beschuldigt die Ukraine.ÿÿÉ´"
"90";"00:01:57:03";"00:01:59:22";"Russland beschuldigt die Ukraine."
"91";"00:02:00:04";"00:02:00:04";"FABst!d Man versucht,( ( Russland zuOj"
"92";"00:02:00:04";"00:02:00:04";"FABst erschrecken.`A\"
"93";"00:02:00:04";"00:02:02:20";"Man versucht,

Russland zu erschrecken."
"94";"00:02:03:17";"00:02:03:17";"FABst"PEs gibt Angriffe auf Wohngebäude.`eÎ"
"95";"00:02:03:17";"00:02:06:01";"Es gibt Angriffe auf WohngebÈaude."
"96";"00:02:06:11";"00:02:06:11";"FABst#N Das ist ein Zeichen für Terror.ÿÿbÖ"
"97";"00:02:06:11";"00:02:08:16";"Das ist ein Zeichen fÈur Terror."
"98";"00:02:12:19";"00:02:12:19";"FABst$dDieser Vorwurf ist Thema in dieser( ( Senduð"
"99";"00:02:12:19";"00:02:12:19";"FABst@ng im ukrainischen Fernsehen.ÿÿ!Õn"
"100";"00:02:12:19";"00:02:17:18";"Dieser Vorwurf ist Thema in dieser

Sendung im ukrainischen Fernsehen."
"101";"00:02:17:22";"00:02:17:22";"FABst%d Eingeladen( ( ist ein BeraterK"
"102";"00:02:17:22";"00:02:17:22";"FABst$ von Selenskyj.ÿÿ=÷"
"103";"00:02:17:22";"00:02:21:05";"Eingeladen

ist ein Berater von Selenskyj."
"104";"00:02:24:07";"00:02:24:07";"FABst&d Ist die Ukraine( ( an den Angp"
"105";"00:02:24:07";"00:02:24:07";"FABst(riffen beteiligt?ÿÿ9"
"106";"00:02:24:07";"00:02:27:16";"Ist die Ukraine

an den Angriffen beteiligt?"
"107";"00:02:30:01";"00:02:30:01";"FABst'L Wir haben etwas mit KI zu tun.`®"
"108";"00:02:30:01";"00:02:32:17";"Wir haben etwas mit KI zu tun."
"109";"00:02:33:13";"00:02:33:13";"FABst(d Aber wir freuen uns( ( über©ä"
"110";"00:02:33:13";"00:02:33:13";"FABst$ die Angriffe. `=ÒN"
"111";"00:02:33:13";"00:02:36:17";"Aber wir freuen uns

Èuber die Angriffe."
"112";"00:02:36:21";"00:02:36:21";"FABst)TAber wir haben damit nichts zu tun.ÿÿ"
"113";"00:02:36:21";"00:02:39:10";"Aber wir haben damit nichts zu tun."
"114";"00:02:41:01";"00:02:41:01";"FABst*PWer hat die Angriffe durchgeführt?ÿÿP"
"115";"00:02:41:01";"00:02:43:24";"Wer hat die Angriffe durchgefÈuhrt?"
"116";"00:02:46:02";"00:02:46:02";"FABst+d Bisher gibt es mehrere Drohnen-( ( Angr6"
"117";"00:02:46:02";"00:02:46:02";"FABst<i>ffe auf russisches Gebiet.ÿÿ%¼&"
"118";"00:02:46:02";"00:02:51:00";"Bisher gibt es mehrere Drohnen-

Angriffe auf russisches Gebiet."
"119";"00:02:51:13";"00:02:51:13";"FABst,d Auch welche, zu denen sich( ( die *ª"
"120";"00:02:51:13";"00:02:51:13";"FABst.Ukraine bekannt hat.ÿÿ3"
"121";"00:02:51:13";"00:02:55:16";"Auch welche, zu denen sich

die Ukraine bekannt hat."
"122";"00:02:57:02";"00:02:57:02";"FABst-F Man kann davon ausgehen,`ÜÔ"
"123";"00:02:57:02";"00:02:59:07";"Man kann davon ausgehen,"
"124";"00:03:00:19";"00:03:00:19";"FABst.d dass es( ( von der Ukraine a"
"125";"00:03:00:19";"00:03:00:19";"FABst,durchgeführt wurde.`5c"
"126";"00:03:00:19";"00:03:04:06";"dass es

von der Ukraine durchgefÈuhrt wurde."
"127";"00:03:06:02";"00:03:06:02";"FABst/d Es lassen sich( ( die DrohnentypXh"
"128";"00:03:06:02";"00:03:06:02";"FABst*en identifizieren.ÿÿ7îì"
"129";"00:03:06:02";"00:03:09:24";"Es lassen sich

die Drohnentypen identifizieren."
"130";"00:03:10:15";"00:03:10:15";"FABst0d Die wurden vermutlich( ( in der'¾"
"131";"00:03:10:15";"00:03:10:15";"FABst, Ukraine gestartet.ÿÿ5æü"
"132";"00:03:10:15";"00:03:14:10";"Die wurden vermutlich

in der Ukraine gestartet."
"133";"00:03:14:15";"00:03:14:15";"FABst1L Die sind nach Moskau geflogen.ÿÿýÚ"
"134";"00:03:14:15";"00:03:17:06";"Die sind nach Moskau geflogen."
"135";"00:03:17:10";"00:03:17:10";"FABst2H Sie haben die Reichweite.ÿÿï""
"136";"00:03:17:10";"00:03:19:15";"Sie haben die Reichweite."
"137";"00:03:21:00";"00:03:21:00";"FABst3d Wer genau dahintersteckt,( ( is=d"
"138";"00:03:21:00";"00:03:21:00";"FABst*t noch nicht klar.ÿÿ7ì~"
"139";"00:03:21:00";"00:03:24:05";"Wer genau dahintersteckt,

ist noch nicht klar."
"140";"00:03:31:10";"00:03:31:10";"FABst4d Auch in diesem Konflikt( ( spieltl"
"141";"00:03:31:10";"00:03:31:10";"FABst0 Russland eine Rolle.ÿÿ1"
"142";"00:03:31:10";"00:03:34:10";"Auch in diesem Konflikt

spielt Russland eine Rolle."
"143";"00:03:34:12";"00:03:34:12";"FABst5L Denn auf Moskaus UnterstützungÿÿT"
"144";"00:03:34:12";"00:03:36:08";"Denn auf Moskaus UnterstÈutzung"
"145";"00:03:36:10";"00:03:36:10";"FABst6d können sich die Serben( ( auch hie¸>"
"146";"00:03:36:10";"00:03:36:10";"FABst>r im Kosovo immer verlassen.ÿÿ#"
"147";"00:03:36:10";"00:03:39:21";"kÈonnen sich die Serben

auch hier im Kosovo immer verlassen."
"148";"00:03:39:23";"00:03:39:23";"FABst7dSeit Tagen bricht sich hier Bahn,( ( wal\"
"149";"00:03:39:23";"00:03:39:23";"FABst<s seit Jahrzehnten brodelt.ÿÿ%³"
"150";"00:03:39:23";"00:03:43:16";"Seit Tagen bricht sich hier Bahn,

was seit Jahrzehnten brodelt."
"151";"00:03:43:18";"00:03:43:18";"FABst8dDer Streit zwischen Kosovo-Albanern( ( unH"
"152";"00:03:43:18";"00:03:43:18";"FABstJd den hier im Land lebenden Serbenÿÿ¬"
"153";"00:03:43:18";"00:03:47:24";"Der Streit zwischen Kosovo-Albanern

und den hier im Land lebenden Serben"
"154";"00:03:48:01";"00:03:48:01";"FABst9d wird immer wieder( ( gewaltsaN¼"
"155";"00:03:48:01";"00:03:48:01";"FABst"m ausgetragen.ÿÿ?ý"
"156";"00:03:48:01";"00:03:50:18";"wird immer wieder

gewaltsam ausgetragen."
"157";"00:03:50:23";"00:03:50:23";"FABst:d Seit sich das Kosovo( ( von Serbiens®"
"158";"00:03:50:23";"00:03:50:23";"FABst0 unabhängig erklärte,ÿÿ1Ä"
"159";"00:03:50:23";"00:03:54:08";"Seit sich das Kosovo

von Serbien unabhÈangig erklÈarte,"
"160";"00:03:54:10";"00:03:54:10";"FABst;d was Belgrad( ( bis heute nicgz"
"161";"00:03:54:10";"00:03:54:10";"FABst ht anerkennt.ÿÿAüR"
"162";"00:03:54:10";"00:03:56:19";"was Belgrad

bis heute nicht anerkennt."
"163";"00:03:56:21";"00:03:56:21";"FABst<J Die Mehrheit der Bevölkerungÿÿtè"
"164";"00:03:56:21";"00:03:58:19";"Die Mehrheit der BevÈolkerung"
"165";"00:03:58:21";"00:03:58:21";"FABst=d ist hier albanisch -( ( alle dunUÊ"
"166";"00:03:58:21";"00:03:58:21";"FABst*kelgrünen Flächen.ÿÿ7Þ""
"167";"00:03:58:21";"00:04:02:13";"ist hier albanisch -

alle dunkelgrÈunen FlÈachen."
"168";"00:04:02:17";"00:04:02:17";"FABst>d Die 120.000 Serben( ( leben in denIî"
"169";"00:04:02:17";"00:04:02:17";"FABst0 hellgrünen Gebieten,ÿÿ1rr"
"170";"00:04:02:17";"00:04:06:03";"Die 120.000 Serben

leben in den hellgrÈunen Gebieten,"
"171";"00:04:06:05";"00:04:06:05";"FABst?d vor allem im Norden( ( und O"
"172";"00:04:06:05";"00:04:06:05";"FABst&sten des Kosovo.ÿÿ;</i>2"
"173";"00:04:06:05";"00:04:08:15";"vor allem im Norden

und Osten des Kosovo."
"174";"00:04:08:17";"00:04:08:17";"FABst@d Damit alle hier einigermaßen( ( friedl£ú"
"175";"00:04:08:17";"00:04:08:17";"FABst6ich nebeneinander leben,ÿÿ+¢ò"
"176";"00:04:08:17";"00:04:12:03";"Damit alle hier einigermaûen

friedlich nebeneinander leben,"
"177";"00:04:12:05";"00:04:12:05";"FABstAdhat die NATO die KFOR-Schutztruppe( ( ö"
"178";"00:04:12:05";"00:04:12:05";"FABst2 dort stationiert.ÿÿ/£v"
"179";"00:04:12:05";"00:04:15:06";"hat die NATO die KFOR-Schutztruppe

dort stationiert."
"180";"00:04:15:09";"00:04:15:09";"FABstBd Aus Sorge vor noch mehr Gewalt ( ( werde@ú"
"181";"00:04:15:09";"00:04:15:09";"FABst>n diese Truppen aufgestockt.ÿÿ#Ò"
"182";"00:04:15:09";"00:04:19:01";"Aus Sorge vor noch mehr Gewalt

werden diese Truppen aufgestockt."
"183";"00:04:19:03";"00:04:19:03";"FABstC@ Nikolaus Neumaier.ÿÿ×l"
"184";"00:04:19:03";"00:04:20:04";"Nikolaus Neumaier."
"185";"00:04:22:24";"00:04:22:24";"FABstDJ Danijela Igic ist zufrieden.Ù¸"
"186";"00:04:22:24";"00:04:24:23";"Danijela Igic ist zufrieden."
"187";"00:04:25:04";"00:04:25:04";"FABstEd Die Serbin besitzt( ( einen SupC"
"188";"00:04:25:04";"00:04:25:04";"FABst*ermarkt in Zvecan.?B"
"189";"00:04:25:04";"00:04:28:10";"Die Serbin besitzt

einen Supermarkt in Zvecan."
"190";"00:04:28:12";"00:04:28:12";"FABstFRGestern während der Straßenschlachtÿÿù"
"191";"00:04:28:12";"00:04:30:14";"Gestern wÈahrend der Straûenschlacht"
"192";"00:04:30:16";"00:04:30:16";"FABstGd versorgte sie ihre Leute( ( mit ]"
"193";"00:04:30:16";"00:04:30:16";"FABst*Essen und Trinken.ÿÿ7®"
"194";"00:04:30:16";"00:04:33:08";"versorgte sie ihre Leute

mit Essen und Trinken."
"195";"00:04:33:10";"00:04:33:10";"FABstHd Für sie ist es ein Erfolg,( ( dass î2"
"196";"00:04:33:10";"00:04:33:10";"FABst0die Serben die neuen ÿÿ1´"
"197";"00:04:33:10";"00:04:36:11";"FÈur sie ist es ein Erfolg,

dass die Serben die neuen"
"198";"00:04:36:13";"00:04:36:13";"FABstId albanischen Bürgermeister( ( am Betretõ"
"199";"00:04:36:13";"00:04:36:13";"FABst<en der Rathäuser hinderten.ÿÿ%;"
"200";"00:04:36:13";"00:04:40:03";"albanischen BÈurgermeister

am Betreten der RathÈauser hinderten."
"201";"00:04:40:09";"00:04:40:09";"FABstJdNiemals werden wir sie akzeptieren.( ( Zr"
"202";"00:04:40:09";"00:04:40:09";"FABst@Es kann einfach nicht sein.)"
"203";"00:04:40:09";"00:04:44:03";"Niemals werden wir sie akzeptieren.

Es kann einfach nicht sein."
"204";"00:04:44:05";"00:04:44:05";"FABstKF Da gibt es keine Chance.ÿÿ·ì"
"205";"00:04:44:05";"00:04:45:20";"Da gibt es keine Chance."
"206";"00:04:46:19";"00:04:46:19";"FABstLd Blerta Dalloshi musste sich( ( geste7"
"207";"00:04:46:19";"00:04:46:19";"FABst6rn in ein Cafe flüchten.ÿÿ+"
"208";"00:04:46:19";"00:04:50:05";"Blerta Dalloshi musste sich

gestern in ein Cafe flÈuchten."
"209";"00:04:50:07";"00:04:50:07";"FABstMd Sie ist Albanerin und arbeitet( ( füæ."
"210";"00:04:50:07";"00:04:50:07";"FABst2r einen Fernsehsender.ÿÿ/<u>"
"211";"00:04:50:07";"00:04:53:12";"Sie ist Albanerin und arbeitet

fÈur einen Fernsehsender."
"212";"00:04:54:10";"00:04:54:10";"FABstNd Jedes Mal, wenn wir vorhatten,( ( einet,"
"213";"00:04:54:10";"00:04:54:10";"FABstF Weile rauszugehen, um zu filmen#ª¶"
"214";"00:04:54:10";"00:04:58:20";"Jedes Mal, wenn wir vorhatten,

eine Weile rauszugehen, um zu filmen"
"215";"00:04:58:22";"00:04:58:22";"FABstOdoder die Situation zu beobachten,( ( V"
"216";"00:04:58:22";"00:04:58:22";"FABst4schossen sie auf uns.5¦"
"217";"00:04:58:22";"00:05:03:05";"oder die Situation zu beobachten,

schossen sie auf uns."
"218";"00:05:05:12";"00:05:05:12";"FABstPd Am Montag kommt es zum heftigsten( ( GewaX"
"219";"00:05:05:12";"00:05:05:12";"FABstHltausbruch der vergangenen Jahre.ÿÿê,"
"220";"00:05:05:12";"00:05:10:02";"Am Montag kommt es zum heftigsten

Gewaltausbruch der vergangenen Jahre."
"221";"00:05:10:04";"00:05:10:04";"FABstQd Der Streit um die Unabhängigkeit( ( Èp"
"222";"00:05:10:04";"00:05:10:04";"FABst2des Kosovos eskaliert.ÿÿ/f"
"223";"00:05:10:04";"00:05:13:14";"Der Streit um die UnabhÈangigkeit

des Kosovos eskaliert."
"224";"00:05:13:16";"00:05:13:16";"FABstRd Anlass sind die Kommunalwahlen( ( im sc"
"225";"00:05:13:16";"00:05:13:16";"FABst6erbischen Teil Kosovos. ÿÿ+÷Î"
"226";"00:05:13:16";"00:05:17:18";"Anlass sind die Kommunalwahlen

im serbischen Teil Kosovos."
"227";"00:05:18:02";"00:05:18:02";"FABstSd Weil die Serben( ( die WahleÖ"
"228";"00:05:18:02";"00:05:18:02";"FABst&n boykottierten,ÿÿ;ãh"
"229";"00:05:18:02";"00:05:20:14";"Weil die Serben

die Wahlen boykottierten,"
"230";"00:05:20:16";"00:05:20:16";"FABstTJ wurden nur Albaner gewählt.ÿÿ&6"
"231";"00:05:20:16";"00:05:22:13";"wurden nur Albaner gewÈahlt."
"232";"00:05:22:24";"00:05:22:24";"FABstUd Die Wahlen( ( spiegeln den s"
"233";"00:05:22:24";"00:05:22:24";"FABst"Grundkonflikt:ÿÿ?*"
"234";"00:05:22:24";"00:05:25:07";"Die Wahlen

spiegeln den Grundkonflikt:"
"235";"00:05:25:09";"00:05:25:09";"FABstVd Serben wollen sich nicht( ( von Alb.¤"
"236";"00:05:25:09";"00:05:25:09";"FABst2anern regieren lassen.ÿÿ/«H"
"237";"00:05:25:09";"00:05:28:14";"Serben wollen sich nicht

von Albanern regieren lassen."
"238";"00:05:28:16";"00:05:28:16";"FABstWd Und die Albaner verweigern( ( ihren sej"
"239";"00:05:28:16";"00:05:28:16";"FABst@rbischen Gemeinden Autonomie,ÿÿ!§<i>"
"240";"00:05:28:16";"00:05:32:10";"Und die Albaner verweigern

ihren serbischen Gemeinden Autonomie,"
"241";"00:05:32:12";"00:05:32:12";"FABstXd weil sie einen Staat( ( im Sjn"
"242";"00:05:32:12";"00:05:32:12";"FABst"taat fürchten.ÿÿ?b"
"243";"00:05:32:12";"00:05:34:19";"weil sie einen Staat

im Staat fÈurchten."
"244";"00:05:34:21";"00:05:34:21";"FABstYd Und so prügeln jetzt( ( serb<i>4"
"245";"00:05:34:21";"00:05:34:21";"FABst"ische Schlägerÿÿ?<i>"
"246";"00:05:34:21";"00:05:37:03";"Und so prÈugeln jetzt

serbische SchlÈager"
"247";"00:05:37:05";"00:05:37:05";"FABstZdauf Soldaten der NATO-Schutztruppe( ( j"
"248";"00:05:37:05";"00:05:37:05";"FABst& KFOR ein.ÿÿ;¬z"
"249";"00:05:37:05";"00:05:39:20";"auf Soldaten der NATO-Schutztruppe

KFOR ein."
"250";"00:05:39:22";"00:05:39:22";"FABst[J Die schützen die Rathäuser.ÿÿ`"
"251";"00:05:39:22";"00:05:41:12";"Die schÈutzen die RathÈauser."
"252";"00:05:41:14";"00:05:41:14";"FABst\dSteine fliegen, es fallen Schüsse,( ( úø"
"253";"00:05:41:14";"00:05:41:14";"FABst4Brandsätze explodieren.ÿÿ-"Ê"
"254";"00:05:41:14";"00:05:44:24";"Steine fliegen, es fallen SchÈusse,

BrandsÈatze explodieren."
"255";"00:05:45:01";"00:05:45:01";"FABst]d 30 Soldaten und etwa 50 Serben ( ( werd7Ø"
"256";"00:05:45:01";"00:05:45:01";"FABst<en verletzt, manche schwer.ÿÿ%Û"
"257";"00:05:45:01";"00:05:48:18";"30 Soldaten und etwa 50 Serben

werden verletzt, manche schwer."
"258";"00:05:49:00";"00:05:49:00";"FABst^d Die neue Gewalt( ( zerstört die dü|t"
"259";"00:05:49:00";"00:05:49:00";"FABst,nne Gesprächsbasis,ÿÿ58ø"
"260";"00:05:49:00";"00:05:51:23";"Die neue Gewalt

zerstÈort die dÈunne GesprÈachsbasis,"
"261";"00:05:52:00";"00:05:52:00";"FABst_d die Kosovos Premierminister Kurti( ( und Â"
"262";"00:05:52:00";"00:05:52:00";"FABst@der serbische Präsident Vucicÿÿ!"
"263";"00:05:52:00";"00:05:55:23";"die Kosovos Premierminister Kurti

und der serbische PrÈasident Vucic"
"264";"00:05:56:00";"00:05:56:00";"FABst`F zuletzt gefunden hatten.ÿÿ´|"
"265";"00:05:56:00";"00:05:57:12";"zuletzt gefunden hatten."
"266";"00:05:57:23";"00:05:57:23";"FABstadKurti macht die serbische Regierung( ( b"
"267";"00:05:57:23";"00:05:57:23";"FABst0 verantwortlich.ÿÿ1È¦"
"268";"00:05:57:23";"00:06:00:24";"Kurti macht die serbische Regierung

verantwortlich."
"269";"00:06:01:01";"00:06:01:01";"FABstbd Vucic versetzt das Militär( ( in <i>0"
"270";"00:06:01:01";"00:06:01:01";"FABst*Alarmbereitschaft.ÿÿ7:"
"271";"00:06:01:01";"00:06:03:24";"Vucic versetzt das MilitÈar

in Alarmbereitschaft."
"272";"00:06:04:15";"00:06:04:15";"FABstcd Extremisten und Milizen( ( sindL"
"273";"00:06:04:15";"00:06:04:15";"FABst, nicht "das Volk". =÷Æ"
"274";"00:06:04:15";"00:06:08:00";"Extremisten und Milizen

sind nicht "das Volk"."
"275";"00:06:08:02";"00:06:08:02";"FABstdd Die serbische Gemeinschaft( ( muss voNÚ"
"276";"00:06:08:02";"00:06:08:02";"FABst4n ihnen befreit werden.5"
"277";"00:06:08:02";"00:06:12:03";"Die serbische Gemeinschaft

muss von ihnen befreit werden."
"278";"00:06:13:11";"00:06:13:11";"FABsted Mit unserer Armee haben wir( ( vN<u>"
"279";"00:06:13:11";"00:06:13:11";"FABst,iele Orte im Blick.="
"280";"00:06:13:11";"00:06:16:21";"Mit unserer Armee haben wir

viele Orte im Blick."
"281";"00:06:16:23";"00:06:16:23";"FABstfd Ein Pogrom an der serbischen( ( Bevölke¾À"
"282";"00:06:16:23";"00:06:16:23";"FABst8rung lassen wir nicht zu.1Ì:"
"283";"00:06:16:23";"00:06:21:07";"Ein Pogrom an der serbischen

BevÈolkerung lassen wir nicht zu."
"284";"00:06:23:01";"00:06:23:01";"FABstgd Am Tag danach empfängt Vucic in( ( Belgrú"
"285";"00:06:23:01";"00:06:23:01";"FABstFad Diplomaten zum Krisentreffen.ÿÿ´²"
"286";"00:06:23:01";"00:06:27:14";"Am Tag danach empfÈangt Vucic in

Belgrad Diplomaten zum Krisentreffen."
"287";"00:06:27:16";"00:06:27:16";"FABsthL Botschafter von NATO-Staaten,ÿÿ0"
"288";"00:06:27:16";"00:06:29:11";"Botschafter von NATO-Staaten,"
"289";"00:06:29:13";"00:06:29:13";"FABstid aber auch die Vertreter Chinas( ( B¼"
"290";"00:06:29:13";"00:06:29:13";"FABst( und Russlands.ÿÿ9þ."
