No.;Timecode In;Timecode Out;Subtitle
"30";"00:00:39:21";"00:00:39:21";"FABst4auf die Politik prüfen.ÿÿ-?<"
"31";"00:00:39:21";"00:00:43:07";"Diese soll russische Einflussnahme

auf die Politik prÈufen."
"32";"00:00:43:09";"00:00:43:09";"FABst< Die Oppositionÿÿ!º"
"33";"00:00:43:09";"00:00:44:22";"Die Opposition"
"34";"00:00:44:24";"00:00:44:24";"FABstd sieht darin den Versuch,( ( gegen poliR"
"35";"00:00:44:24";"00:00:44:24";"FABst8tische Gegner vorzugehen.ÿÿ)ë("
"36";"00:00:44:24";"00:00:48:12";"sieht darin den Versuch,

gegen politische Gegner vorzugehen."
"37";"00:00:48:14";"00:00:48:14";"FABstd V.a. gegen Ex-Regierungschef( ( YÒ"
"38";"00:00:48:14";"00:00:48:14";"FABst$ Donald Tusk.ÿÿ=Ï."
"39";"00:00:48:14";"00:00:51:08";"V.a. gegen Ex-Regierungschef

Donald Tusk."
"40";"00:00:52:10";"00:00:52:10";"FABstd Ganz vorn marschiert Donald Tusk,( ( Chet"
"41";"00:00:52:10";"00:00:52:10";"FABst>f der Oppositionspartei PO. +"
"42";"00:00:52:10";"00:00:56:08";"Ganz vorn marschiert Donald Tusk,

Chef der Oppositionspartei PO."
"43";"00:00:56:13";"00:00:56:13";"FABstd Er hatte zu dem Marsch( ( gegen die?@"
"44";"00:00:56:13";"00:00:56:13";"FABst2 Regierung aufgerufen.7"
"45";"00:00:56:13";"00:00:59:17";"Er hatte zu dem Marsch

gegen die Regierung aufgerufen."
"46";"00:00:59:21";"00:00:59:21";"FABstd Neben ihm Lech Walesa,( ( eine Î"
"47";"00:00:59:21";"00:00:59:21";"FABst(Legende in Polen ÿÿ9Ç"
"48";"00:00:59:21";"00:01:02:10";"Neben ihm Lech Walesa,

eine Legende in Polen"
"49";"00:01:02:12";"00:01:02:12";"FABstd im Kampf gegen Kommunismus( ( unk$"
"50";"00:01:02:12";"00:01:02:12";"FABst(d für Demokratie.ÿÿ9}"
"51";"00:01:02:12";"00:01:05:09";"im Kampf gegen Kommunismus

und fÈur Demokratie."
"52";"00:01:05:13";"00:01:05:13";"FABstd Dass 34 Jahre nach den ersten( ( halgJ"
"53";"00:01:05:13";"00:01:05:13";"FABst6bfreien Wahlen in Polen ÿÿ+ç"
"54";"00:01:05:13";"00:01:09:00";"Dass 34 Jahre nach den ersten

halbfreien Wahlen in Polen"
"55";"00:01:09:04";"00:01:09:04";"FABstd für viele die Demokratie( ( auf</i>æ"
"56";"00:01:09:04";"00:01:09:04";"FABst( dem Spiel steht:ÿÿ9·"
"57";"00:01:09:04";"00:01:11:22";"fÈur viele die Demokratie

auf dem Spiel steht:"
"58";"00:01:12:01";"00:01:12:01";"FABstd Es trieb Hunderttausende( ( apÐ"
"59";"00:01:12:01";"00:01:12:01";"FABst"uf die Straße.ÿÿ?+Ø"
"60";"00:01:12:01";"00:01:14:18";"Es trieb Hunderttausende

auf die Straûe."
"61";"00:01:16:01";"00:01:16:01";"FABstVDie Demokratie stirbt in der Stille."
"62";"00:01:16:01";"00:01:18:17";"Die Demokratie stirbt in der Stille."
"63";"00:01:18:21";"00:01:18:21";"FABstRHeute werden wir nicht still sein.¾"
"64";"00:01:18:21";"00:01:21:02";"Heute werden wir nicht still sein."
"65";"00:01:21:06";"00:01:21:06";"FABstd Ihr erhebt eure Stimme( ( im Namen vG"
"66";"00:01:21:06";"00:01:21:06";"FABst2on 38 Millionen Polen.7æ"
"67";"00:01:21:06";"00:01:24:12";"Ihr erhebt eure Stimme

im Namen von 38 Millionen Polen."
"68";"00:01:24:14";"00:01:24:14";"FABstd Für die Demokratie,( ( damit ô"
"69";"00:01:24:14";"00:01:24:14";"FABst(sie nicht stirbt.ÿÿ9ßz"
"70";"00:01:24:14";"00:01:27:03";"FÈur die Demokratie,

damit sie nicht stirbt."
"71";"00:01:27:05";"00:01:27:05";"FABstdGegen die Angriffe von Kaczinsky und( ( @"
"72";"00:01:27:05";"00:01:27:05";"FABstJder Regierung auf ihre Fundamente.ÿÿôD"
"73";"00:01:27:05";"00:01:32:00";"Gegen die Angriffe von Kaczinsky und

der Regierung auf ihre Fundamente."
"74";"00:01:32:04";"00:01:32:04";"FABstdViele entschieden sich kurzfristig,( ( D8"
"75";"00:01:32:04";"00:01:32:04";"FABst, mitzulaufen.ÿÿ5Ê"
"76";"00:01:32:04";"00:01:35:05";"Viele entschieden sich kurzfristig,

mitzulaufen."
"77";"00:01:35:09";"00:01:35:09";"FABstd Die PiS beschloss vor einer Woche( ( ein"
"78";"00:01:35:09";"00:01:35:09";"FABst> heftig umstrittenes Gesetz.ÿÿ#Ì"
"79";"00:01:35:09";"00:01:39:21";"Die PiS beschloss vor einer Woche

ein heftig umstrittenes Gesetz."
"80";"00:01:40:08";"00:01:40:08";"FABstd Eine Kommission soll russischen( ( Einf<i>"
"81";"00:01:40:08";"00:01:40:08";"FABst<luss auf polnische Politik ÿÿ%º"
"82";"00:01:40:08";"00:01:44:05";"Eine Kommission soll russischen

Einfluss auf polnische Politik"
"83";"00:01:44:09";"00:01:44:09";"FABstd in den vergangenen 16 Jahren( ("
"84";"00:01:44:09";"00:01:44:09";"FABst$ untersuchen.ÿÿ=Þ"
"85";"00:01:44:09";"00:01:46:21";"in den vergangenen 16 Jahren

untersuchen."
"86";"00:01:47:00";"00:01:47:00";"FABstdSie kann Beschuldigten die Eignung( ( für ö$"
"87";"00:01:47:00";"00:01:47:00";"FABst@ffentliche Ämter aberkennen. ÿÿ!M"
"88";"00:01:47:00";"00:01:50:24";"Sie kann Beschuldigten die Eignung

fÈur Èoffentliche ÈAmter aberkennen."
"89";"00:01:51:01";"00:01:51:01";"FABst d De facto soll vor allem( ( Donald Tuz°"
"90";"00:01:51:01";"00:01:51:01";"FABst0sk am Pranger stehen.ÿÿ1ªô"
"91";"00:01:51:01";"00:01:54:07";"De facto soll vor allem

Donald Tusk am Pranger stehen."
"92";"00:01:54:11";"00:01:54:11";"FABst!d Der Weg zu unfreien Wahlen,( ( "`"
"93";"00:01:54:11";"00:01:54:11";"FABst*so sehen es viele:ÿÿ7ær"
"94";"00:01:54:11";"00:01:57:15";"Der Weg zu unfreien Wahlen,

so sehen es viele:"
"95";"00:01:58:16";"00:01:58:16";"FABst"VEin Krebsgeschwür frisst unser Land.ÿÿfþ"
"96";"00:01:58:16";"00:02:01:02";"Ein KrebsgeschwÈur frisst unser Land."
"97";"00:02:01:04";"00:02:01:04";"FABst#d Unsere Regierung zwingt uns( ( in dieB0"
"98";"00:02:01:04";"00:02:01:04";"FABst8 Arme des Totalitarismus.ÿÿ)ì"
"99";"00:02:01:04";"00:02:04:13";"Unsere Regierung zwingt uns

in die Arme des Totalitarismus."
"100";"00:02:04:15";"00:02:04:15";"FABst$J Wir machen es Russland nach.ÿÿÇ"
"101";"00:02:04:15";"00:02:06:17";"Wir machen es Russland nach."
"102";"00:02:08:08";"00:02:08:08";"FABst%d Der Demonstration( ( schlossenT*"
"103";"00:02:08:08";"00:02:08:08";"FABst* sich neben der POÿÿ7ïÜ"
"104";"00:02:08:08";"00:02:11:05";"Der Demonstration

schlossen sich neben der PO"
"105";"00:02:11:22";"00:02:11:22";"FABst&Ralle großen Oppositionsparteien an.ÿÿt¶"
"106";"00:02:11:22";"00:02:13:24";"alle groûen Oppositionsparteien an."
"107";"00:02:15:08";"00:02:15:08";"FABst'd Der Versuch der PiS,( ( mit Jb"
"108";"00:02:15:08";"00:02:15:08";"FABst"dem "Lex Tusk"Gà"
"109";"00:02:15:08";"00:02:17:20";"Der Versuch der PiS,

mit dem "Lex Tusk""
"110";"00:02:17:24";"00:02:17:24";"FABst(dihren größten Gegner bei den Wahlen,( ( ,"
"111";"00:02:17:24";"00:02:17:24";"FABstB Donald Tusk, zu schwächen:'ZN"
"112";"00:02:17:24";"00:02:21:15";"ihren grÈoûten Gegner bei den Wahlen,

Donald Tusk, zu schwÈachen:"
"113";"00:02:22:06";"00:02:22:06";"FABst)d Er könnte sich( ( als Bumer,"
"114";"00:02:22:06";"00:02:22:06";"FABst ang erweisen.ÿÿAþZ"
"115";"00:02:22:06";"00:02:24:10";"Er kÈonnte sich

als Bumerang erweisen."
"116";"00:02:24:12";"00:02:24:12";"FABst*d Die Demonstration ist( ( eine der r"
"117";"00:02:24:12";"00:02:24:12";"FABst<größten in Polen seit 1989.ÿÿ%Ä"
"118";"00:02:24:12";"00:02:27:20";"Die Demonstration ist

eine der grÈoûten in Polen seit 1989."
"119";"00:02:29:12";"00:02:29:12";"FABst+d In Leipzig war die Polizei( ( nach KraCn"
"120";"00:02:29:12";"00:02:29:12";"FABst@wallen mit einem Großaufgebotÿÿ!'h"
"121";"00:02:29:12";"00:02:33:07";"In Leipzig war die Polizei

nach Krawallen mit einem Groûaufgebot"
"122";"00:02:33:09";"00:02:33:09";"FABst,d gegen Demonstrierende( ( der linke/<i>"
"123";"00:02:33:09";"00:02:33:09";"FABst,n Szene im Einsatz.ÿÿ5´"
"124";"00:02:33:09";"00:02:36:07";"gegen Demonstrierende

der linken Szene im Einsatz."
"125";"00:02:37:19";"00:02:37:19";"FABst-RAuf beiden Seiten gab es Verletzte.ÿÿÉÎ"
"126";"00:02:37:19";"00:02:40:01";"Auf beiden Seiten gab es Verletzte."
"127";"00:02:40:03";"00:02:40:03";"FABst.dGegen fünf Personen wurde Haftbefehl( ( we£ô"
"128";"00:02:40:03";"00:02:40:03";"FABstFgen Landfriedensbruchs erlassen.ÿÿÝ@"
"129";"00:02:40:03";"00:02:44:07";"Gegen fÈunf Personen wurde Haftbefehl

wegen Landfriedensbruchs erlassen."
"130";"00:02:44:09";"00:02:44:09";"FABst/d Die mutmaßliche Linksextremistin( ( ­º"
"131";"00:02:44:09";"00:02:44:09";"FABst" Lina E.ÿÿ?±Þ"
"132";"00:02:44:09";"00:02:46:18";"Die mutmaûliche Linksextremistin

Lina E."
"133";"00:02:46:20";"00:02:46:20";"FABst0d war zu einer Haftstrafe( ( ve&"
"134";"00:02:46:20";"00:02:46:20";"FABst&rurteilt worden.ÿÿ;îR"
"135";"00:02:46:20";"00:02:49:08";"war zu einer Haftstrafe

verurteilt worden."
"136";"00:02:49:10";"00:02:49:10";"FABst1d Linksautonome hatten bundesweit( ( zu Pro"
"137";"00:02:49:10";"00:02:49:10";"FABst@testen in Leipzig aufgerufen.ÿÿ!Æd"
"138";"00:02:49:10";"00:02:53:08";"Linksautonome hatten bundesweit

zu Protesten in Leipzig aufgerufen."
"139";"00:02:53:10";"00:02:53:10";"FABst2d Eine Demonstration( ( gegen Po6Â"
"140";"00:02:53:10";"00:02:53:10";"FABst(lizeigewalt heuteÿÿ9Ê"
"141";"00:02:53:10";"00:02:56:07";"Eine Demonstration

gegen Polizeigewalt heute"
"142";"00:02:56:09";"00:02:56:09";"FABst3F hat die Stadt verboten.ÿÿÙb"
"143";"00:02:56:09";"00:02:58:00";"hat die Stadt verboten."
"144";"00:02:59:18";"00:02:59:18";"FABst4d Vergangene Nacht in Leipzig -( ( erneut"
"145";"00:02:59:18";"00:02:59:18";"FABst>kommt es zu Ausschreitungen.+È*"
"146";"00:02:59:18";"00:03:03:15";"Vergangene Nacht in Leipzig -

erneut kommt es zu Ausschreitungen."
"147";"00:03:03:19";"00:03:03:19";"FABst5dEine Polizeistation wird angegriffen,( ( M®"
"148";"00:03:03:19";"00:03:03:19";"FABst< Fahrzeuge beschädigt,-5@"
"149";"00:03:03:19";"00:03:07:13";"Eine Polizeistation wird angegriffen,

Fahrzeuge beschÈadigt,"
"150";"00:03:07:14";"00:03:07:14";"FABst6D Barrikaden errichtet.ÿÿíd"
"151";"00:03:07:14";"00:03:09:00";"Barrikaden errichtet."
"152";"00:03:09:02";"00:03:09:02";"FABst7d Insgesamt wurden 50 Polizisten( ( verletzú"
"153";"00:03:09:02";"00:03:09:02";"FABst>t, 30 Menschen festgenommen,ÿÿ#"
"154";"00:03:09:02";"00:03:12:24";"Insgesamt wurden 50 Polizisten

verletzt, 30 Menschen festgenommen,"
"155";"00:03:13:01";"00:03:13:01";"FABst8L 3000 Beamte waren im Einsatz.ÿÿ<u>@"
"156";"00:03:13:01";"00:03:15:01";"3000 Beamte waren im Einsatz."
"157";"00:03:15:05";"00:03:15:05";"FABst9d Einschätzungen( ( des sächsisch%ø"
"158";"00:03:15:05";"00:03:15:05";"FABst*en Innenministers.ÿÿ7×"
"159";"00:03:15:05";"00:03:18:04";"EinschÈatzungen

des sÈachsischen Innenministers."
"160";"00:03:18:08";"00:03:18:08";"FABst:d Wo es um Gewalt geht,( ( wo es um L"
"161";"00:03:18:08";"00:03:18:08";"FABst<Steine werfen, Pyrotechnik,-ì"
"162";"00:03:18:08";"00:03:22:06";"Wo es um Gewalt geht,

wo es um Steine werfen, Pyrotechnik,"
"163";"00:03:22:11";"00:03:22:11";"FABst;d Molotow-Cocktails geht -( ( das w¾"
"164";"00:03:22:11";"00:03:22:11";"FABst,ar alles im Spiel: =ð8"
"165";"00:03:22:11";"00:03:25:19";"Molotow-Cocktails geht -

das war alles im Spiel:"
"166";"00:03:25:23";"00:03:25:23";"FABst<d Da musst du klarmachen,( ( dass der 1""
"167";"00:03:25:23";"00:03:25:23";"FABst8Rechtsstaat agieren wird.ÿÿ)á@"
"168";"00:03:25:23";"00:03:29:24";"Da musst du klarmachen,

dass der Rechtsstaat agieren wird."
"169";"00:03:31:07";"00:03:31:07";"FABst=dKritik gab es am Vorgehen der Polizei( ( be`"
"170";"00:03:31:07";"00:03:31:07";"FABstLi einer angemeldeten Demonstration.ÿÿô"
"171";"00:03:31:07";"00:03:35:24";"Kritik gab es am Vorgehen der Polizei

bei einer angemeldeten Demonstration."
"172";"00:03:36:03";"00:03:36:03";"FABst>d Nach Angriffen auf Beamte( ( wurd)Z"
"173";"00:03:36:03";"00:03:36:03";"FABst0en 1000 Demonstrantenÿÿ1®J"
"174";"00:03:36:03";"00:03:39:18";"Nach Angriffen auf Beamte

wurden 1000 Demonstranten"
"175";"00:03:39:22";"00:03:39:22";"FABst?dteils bis in den Morgen eingekesselt,( ( |"
"176";"00:03:39:22";"00:03:39:22";"FABstFum ihre Identität festzustellen.ÿÿ"
"177";"00:03:39:22";"00:03:43:22";"teils bis in den Morgen eingekesselt,

um ihre IdentitÈat festzustellen."
"178";"00:03:43:24";"00:03:43:24";"FABst@d Es seien willkürlich Menschen( ( Þ¶"
"179";"00:03:43:24";"00:03:43:24";"FABst.festgesetzt worden,ÿÿ3Ú"
"180";"00:03:43:24";"00:03:46:20";"Es seien willkÈurlich Menschen

festgesetzt worden,"
"181";"00:03:46:22";"00:03:46:22";"FABstAd so Marco Böhme( ( von den säc"
"182";"00:03:46:22";"00:03:46:22";"FABst&hsischen Linken.ÿÿ;ÔÀ"
"183";"00:03:46:22";"00:03:49:09";"so Marco BÈohme

von den sÈachsischen Linken."
"184";"00:03:49:11";"00:03:49:11";"FABstBd Für über elf Stunden,( ( das r"
"185";"00:03:49:11";"00:03:49:11";"FABst(ist ein Problem, AÚ"
"186";"00:03:49:11";"00:03:51:23";"FÈur Èuber elf Stunden,

das ist ein Problem,"
"187";"00:03:52:00";"00:03:52:00";"FABstCd weil Minderjährige( ( und Unbete÷"
"188";"00:03:52:00";"00:03:52:00";"FABst,iligte dabei waren.=ÙÂ"
"189";"00:03:52:00";"00:03:54:23";"weil MinderjÈahrige

und Unbeteiligte dabei waren."
"190";"00:03:55:02";"00:03:55:02";"FABstDd Was verfolgt die Polizei da( ( &"
"191";"00:03:55:02";"00:03:55:02";"FABst,für eine Strategie?ÿÿ5jì"
"192";"00:03:55:02";"00:03:57:20";"Was verfolgt die Polizei da

fÈur eine Strategie?"
"193";"00:03:57:22";"00:03:57:22";"FABstEdDie Gewalttäter, die Steineschmeißer( ( pD"
"194";"00:03:57:22";"00:03:57:22";"FABst> waren schon lange weg.ÿÿ#ü^"
"195";"00:03:57:22";"00:04:01:07";"Die GewalttÈater, die Steineschmeiûer

waren schon lange weg."
"196";"00:04:01:09";"00:04:01:09";"FABstFdAußerdem seien zehn Demonstrationen( ( veÑ<i>"
"197";"00:04:01:09";"00:04:01:09";"FABst@rboten worden, kritisiert er.ÿÿ!¨<u>"
"198";"00:04:01:09";"00:04:05:14";"Auûerdem seien zehn Demonstrationen

verboten worden, kritisiert er."
"199";"00:04:06:08";"00:04:06:08";"FABstGd Leipzigs Oberbürgermeister Jung( ( vÐ "
"200";"00:04:06:08";"00:04:06:08";"FABst4erteidigt das Vorgehen:ÿÿ-ãÖ"
"201";"00:04:06:08";"00:04:09:16";"Leipzigs OberbÈurgermeister Jung

verteidigt das Vorgehen:"
"202";"00:04:09:19";"00:04:09:19";"FABstHdDie erlaubte Demonstration gestern ( ( ze-"
"203";"00:04:09:19";"00:04:09:19";"FABstHigt, dass das Verbot richtig war.!ê"
"204";"00:04:09:19";"00:04:13:19";"Die erlaubte Demonstration gestern

zeigt, dass das Verbot richtig war."
"205";"00:04:13:21";"00:04:13:21";"FABstId Wir erleben, dass bei einer( ( angeZ"
"206";"00:04:13:21";"00:04:13:21";"FABst4kündigten Demonstration5pÊ"
"207";"00:04:13:21";"00:04:17:17";"Wir erleben, dass bei einer

angekÈundigten Demonstration"
"208";"00:04:17:21";"00:04:17:21";"FABstJdsich Gewalttäter darunter mischen,( ( das"
"209";"00:04:17:21";"00:04:17:21";"FABstDs sie instrumentalisiert wird. ÿÿö"
"210";"00:04:17:21";"00:04:22:13";"sich GewalttÈater darunter mischen,

dass sie instrumentalisiert wird."
"211";"00:04:22:15";"00:04:22:15";"FABstKd Für den Abend war in Leipzig( ( ""
"212";"00:04:22:15";"00:04:22:15";"FABst*eine Demonstrationÿÿ7"
"213";"00:04:22:15";"00:04:25:11";"FÈur den Abend war in Leipzig

eine Demonstration"
"214";"00:04:25:15";"00:04:25:15";"FABstLd im Stadtteil Connewitz geplant,( ("
"215";"00:04:25:15";"00:04:25:15";"FABst2diese wurde verboten.ÿÿ/Ét"
"216";"00:04:25:15";"00:04:28:19";"im Stadtteil Connewitz geplant,

diese wurde verboten."
"217";"00:04:28:22";"00:04:28:22";"FABstMd Der Einsatz dauert an.( ( Bis zum _V"
"218";"00:04:28:22";"00:04:28:22";"FABst0Abend blieb es ruhig.ÿÿ1¹"
"219";"00:04:28:22";"00:04:32:07";"Der Einsatz dauert an.

Bis zum Abend blieb es ruhig."
"220";"00:04:34:06";"00:04:34:06";"FABstNL Das EU-Treffen zur AsylpolitikÿÿÃ"
"221";"00:04:34:06";"00:04:36:04";"Das EU-Treffen zur Asylpolitik"
"222";"00:04:36:06";"00:04:36:06";"FABstOd entfacht in Deutschland( ( diþ"
"223";"00:04:36:06";"00:04:36:06";"FABst(e Diskussion neu.ÿÿ9á"
"224";"00:04:36:06";"00:04:39:02";"entfacht in Deutschland

die Diskussion neu."
"225";"00:04:39:06";"00:04:39:06";"FABstPdDie Kommission empfiehlt Vorprüfungen( ( Ì@"
"226";"00:04:39:06";"00:04:39:06";"FABst6 von Asylanträgenÿÿ+Ò"
"227";"00:04:39:06";"00:04:42:21";"Die Kommission empfiehlt VorprÈufungen

von AsylantrÈagen"
"228";"00:04:43:00";"00:04:43:00";"FABstQF an den EU-Außengrenzen.ÿÿÊ"
"229";"00:04:43:00";"00:04:44:16";"an den EU-Auûengrenzen."
"230";"00:04:44:20";"00:04:44:20";"FABstRd Regierungspolitiker( ( von H¼"
"231";"00:04:44:20";"00:04:44:20";"FABst$SPD und Grünen ÿÿ=@¶"
"232";"00:04:44:20";"00:04:47:09";"Regierungspolitiker

von SPD und GrÈunen"
"233";"00:04:47:13";"00:04:47:13";"FABstSPwollen diesen Vorschlag mittragen.ÿÿÄ"
"234";"00:04:47:13";"00:04:49:23";"wollen diesen Vorschlag mittragen."
"235";"00:04:50:02";"00:04:50:02";"FABstTdSie verlangen Ausnahmen für Familien( ( úø"
"236";"00:04:50:02";"00:04:50:02";"FABst@mit Kindern und Jugendliche.ÿÿ!<"
"237";"00:04:50:02";"00:04:54:04";"Sie verlangen Ausnahmen fÈur Familien

mit Kindern und Jugendliche."
"238";"00:04:54:08";"00:04:54:08";"FABstUH FDP und CDU lehnen das ab.ÿÿí¬"
"239";"00:04:54:08";"00:04:56:05";"FDP und CDU lehnen das ab."
"240";"00:04:56:17";"00:04:56:17";"FABstVdIn einem offenen Brief kritisieren( ( r"
"241";"00:04:56:17";"00:04:56:17";"FABst6Prominente und Künstler:ÿÿ+-"
"242";"00:04:56:17";"00:05:00:10";"In einem offenen Brief kritisieren

Prominente und KÈunstler:"
"243";"00:05:00:14";"00:05:00:14";"FABstWd Die Regierung würde massiven ( ( Vers*"
"244";"00:05:00:14";"00:05:00:14";"FABst8chlechterungen zustimmen,ÿÿ)"
"245";"00:05:00:14";"00:05:04:01";"Die Regierung wÈurde massiven

Verschlechterungen zustimmen,"
"246";"00:05:04:05";"00:05:04:05";"FABstXTstatt Verbesserungen voranzutreiben.ÿÿ"
"247";"00:05:04:05";"00:05:06:13";"statt Verbesserungen voranzutreiben."
"248";"00:05:08:20";"00:05:08:20";"FABstYd Die steigenden Umfragewerte( ( 0"
"249";"00:05:08:20";"00:05:08:20";"FABst$ für die AfDÿÿ=Ü"
"250";"00:05:08:20";"00:05:11:19";"Die steigenden Umfragewerte

fÈur die AfD"
"251";"00:05:11:23";"00:05:11:23";"FABstZd sorgen weiter für Diskussionen( ( über""
"252";"00:05:11:23";"00:05:11:23";"FABst6 die Ursachen ausgelöst.ÿÿ+[Ö"
"253";"00:05:11:23";"00:05:15:14";"sorgen weiter fÈur Diskussionen

Èuber die Ursachen ausgelÈost."
"254";"00:05:15:18";"00:05:15:18";"FABst[d Die Union sieht( ( im geplantuÎ"
"255";"00:05:15:18";"00:05:15:18";"FABst(en Heizungsgesetzÿÿ9üè"
"256";"00:05:15:18";"00:05:18:10";"Die Union sieht

im geplanten Heizungsgesetz"
"257";"00:05:18:14";"00:05:18:14";"FABst\Tden Grund für die Stärke der Partei.ÿÿ¶"
"258";"00:05:18:14";"00:05:21:02";"den Grund fÈur die StÈarke der Partei."
"259";"00:05:21:09";"00:05:21:09";"FABst]d Ähnlich argumentiert( ( SPD-Fra<i>¼"
"260";"00:05:21:09";"00:05:21:09";"FABst(ktionsvize Wiese.ÿÿ9»Z"
"261";"00:05:21:09";"00:05:24:12";"ÈAhnlich argumentiert

SPD-Fraktionsvize Wiese."
"262";"00:05:24:23";"00:05:24:23";"FABst^d Im aktuellen ARD-Deutschlandtrend( ( ko@t"
"263";"00:05:24:23";"00:05:24:23";"FABst:mmen SPD und AfD auf 18 %.ÿÿ'Ðv"
"264";"00:05:24:23";"00:05:29:08";"Im aktuellen ARD-Deutschlandtrend

kommen SPD und AfD auf 18 %."
"265";"00:05:30:19";"00:05:30:19";"FABst_d Die Geschäftsführerin( ( der GrünÈ"
"266";"00:05:30:19";"00:05:30:19";"FABst0en-Fraktion, Mihalic,ÿÿ1</u>>"
"267";"00:05:30:19";"00:05:34:09";"Die GeschÈaftsfÈuhrerin

der GrÈunen-Fraktion, Mihalic,"
"268";"00:05:34:13";"00:05:34:13";"FABst`d rief die Koalition( ( zur GescÞ"
"269";"00:05:34:13";"00:05:34:13";"FABst&hlossenheit auf.ÿÿ;ül"
"270";"00:05:34:13";"00:05:37:11";"rief die Koalition

zur Geschlossenheit auf."
"271";"00:05:38:09";"00:05:38:09";"FABstad Verunsicherung und Sorge ( ( vor"
"272";"00:05:38:09";"00:05:38:09";"FABst0teuren Investitionen:9»¾"
"273";"00:05:38:09";"00:05:41:15";"Verunsicherung und Sorge

vor teuren Investitionen:"
"274";"00:05:41:19";"00:05:41:19";"FABstbd Für viele wirft das Heizungsgesetz( ( mehrß"
"275";"00:05:41:19";"00:05:41:19";"FABstF Fragen auf, als es beantwortet.#ïà"
"276";"00:05:41:19";"00:05:46:06";"FÈur viele wirft das Heizungsgesetz

mehr Fragen auf, als es beantwortet."
"277";"00:05:46:20";"00:05:46:20";"FABstcd Die guten Umfragewerte der AfD,( ( gleicä"
"278";"00:05:46:20";"00:05:46:20";"FABstFhauf mit der SPD auf Platz zwei,#ÏN"
"279";"00:05:46:20";"00:05:51:16";"Die guten Umfragewerte der AfD,

gleichauf mit der SPD auf Platz zwei,"
"280";"00:05:51:20";"00:05:51:20";"FABstdd hängen auch mit dem nicht( ( beschlos"
"281";"00:05:51:20";"00:05:51:20";"FABst2senen Gesetz zusammen.ÿÿ/</i>b"
"282";"00:05:51:20";"00:05:55:15";"hÈangen auch mit dem nicht

beschlossenen Gesetz zusammen."
"283";"00:05:55:19";"00:05:55:19";"FABsted So der stellvertretende( ( SPD-Frakw:"
"284";"00:05:55:19";"00:05:55:19";"FABst4tionsvorsitzende Wiese.ÿÿ-­"
"285";"00:05:55:19";"00:05:59:09";"So der stellvertretende

SPD-Fraktionsvorsitzende Wiese."
