No.;Timecode In;Timecode Out;Subtitle
"52";"00:01:03:14";"00:01:03:14";"FABst2 klimaneutral beheizt.7©è"
"53";"00:01:03:14";"00:01:07:04";"rund 400 Haushalte

per FernwÈarme klimaneutral beheizt."
"54";"00:01:07:08";"00:01:07:08";"FABstd Doch nicht in der ganzen Stadt( ( ist)¢"
"55";"00:01:07:08";"00:01:07:08";"FABst2 Fernwärme die Lösung.ÿÿ/õn"
"56";"00:01:07:08";"00:01:10:18";"Doch nicht in der ganzen Stadt

ist FernwÈarme die LÈosung."
"57";"00:01:10:20";"00:01:10:20";"FABst8 Wo genau,ÿÿ%<i>h"
"58";"00:01:10:20";"00:01:11:21";"Wo genau,"
"59";"00:01:11:23";"00:01:11:23";"FABstd soll im Rahmen der kommunalen ( ( Wärme¤"
"60";"00:01:11:23";"00:01:11:23";"FABst8planung ermittelt werden.ÿÿ)Ü"
"61";"00:01:11:23";"00:01:15:11";"soll im Rahmen der kommunalen

WÈarmeplanung ermittelt werden."
"62";"00:01:15:13";"00:01:15:13";"FABst< Dann weiß man,)ü"
"63";"00:01:15:13";"00:01:16:17";"Dann weiû man,"
"64";"00:01:16:18";"00:01:16:18";"FABstd welche Leitungen man( ( wo r["
"65";"00:01:16:18";"00:01:16:18";"FABst"einlegen kann.G("
"66";"00:01:16:18";"00:01:19:08";"welche Leitungen man

wo reinlegen kann."
"67";"00:01:19:16";"00:01:19:16";"FABstd Welche Energieträger( ( in die St¸"
"68";"00:01:19:16";"00:01:19:16";"FABst.raßen gelegt werden.ÿÿ3"
"69";"00:01:19:16";"00:01:23:02";"Welche EnergietrÈager

in die Straûen gelegt werden."
"70";"00:01:23:04";"00:01:23:04";"FABstd Dass man als Kommune weiß,( ( wie"
"71";"00:01:23:04";"00:01:23:04";"FABst.es weitergehen soll.ÿÿ3­Ì"
"72";"00:01:23:04";"00:01:26:19";"Dass man als Kommune weiû,

wie es weitergehen soll."
"73";"00:01:27:10";"00:01:27:10";"FABstd Bis 2028 sollen alle Kommunen( ( eivz"
"74";"00:01:27:10";"00:01:27:10";"FABst4ne Wärmeplanung machen,ÿÿ-yÒ"
"75";"00:01:27:10";"00:01:31:07";"Bis 2028 sollen alle Kommunen

eine WÈarmeplanung machen,"
"76";"00:01:31:16";"00:01:31:16";"FABstd so will es der Ampel-Kompromiss( ( ò"
"77";"00:01:31:16";"00:01:31:16";"FABst0zum Heizungs-Gesetz.ÿÿ1­à"
"78";"00:01:31:16";"00:01:34:20";"so will es der Ampel-Kompromiss

zum Heizungs-Gesetz."
"79";"00:01:34:22";"00:01:34:22";"FABstd Erst wenn eine Kommune( ( ihre Wärme¶"
"80";"00:01:34:22";"00:01:34:22";"FABst2planung vorgelegt hat,ÿÿ/½""
"81";"00:01:34:22";"00:01:38:04";"Erst wenn eine Kommune

ihre WÈarmeplanung vorgelegt hat,"
"82";"00:01:38:06";"00:01:38:06";"FABstd gilt dort die Pflicht zum Einbau( ( einer6\"
"83";"00:01:38:06";"00:01:38:06";"FABst< klimafreundlichen Heizung.ÿÿ%ñ¤"
"84";"00:01:38:06";"00:01:42:02";"gilt dort die Pflicht zum Einbau

einer klimafreundlichen Heizung."
"85";"00:01:42:04";"00:01:42:04";"FABstd Das sei unfair,( ( so Bade5"
"86";"00:01:42:04";"00:01:42:04";"FABst"n-Württemberg.ÿÿ?^"
"87";"00:01:42:04";"00:01:44:09";"Das sei unfair,

so Baden-WÈurttemberg."
"88";"00:01:44:11";"00:01:44:11";"FABstd Dort müssen größere Kommunen( ( Å$"
"89";"00:01:44:11";"00:01:44:11";"FABst*nach Landesvorgabeÿÿ7N"
"90";"00:01:44:11";"00:01:47:05";"Dort mÈussen grÈoûere Kommunen

nach Landesvorgabe"
"91";"00:01:47:07";"00:01:47:07";"FABst d schon bis Ende 2023( ( die Wärmepl<u>L"
"92";"00:01:47:07";"00:01:47:07";"FABst,anung fertig haben.ÿÿ5Â*"
"93";"00:01:47:07";"00:01:50:07";"schon bis Ende 2023

die WÈarmeplanung fertig haben."
"94";"00:01:51:12";"00:01:51:12";"FABst!D Unsere Bürger müssen,!À"
"95";"00:01:51:12";"00:01:53:01";"Unsere BÈurger mÈussen,"
"96";"00:01:53:04";"00:01:53:04";"FABst"d weil wir die Wärmeplanung( ( ab£à"
"97";"00:01:53:04";"00:01:53:04";"FABst*geschlossen haben,?ó "
"98";"00:01:53:04";"00:01:55:22";"weil wir die WÈarmeplanung

abgeschlossen haben,"
"99";"00:01:55:24";"00:01:55:24";"FABst#d vielleicht ab dem 01.01. ( ( stren¶"
"100";"00:01:55:24";"00:01:55:24";"FABst2gere Regeln einhalten.ÿÿ/¢"
"101";"00:01:55:24";"00:01:59:04";"vielleicht ab dem 01.01.

strengere Regeln einhalten."
"102";"00:01:59:06";"00:01:59:06";"FABst$d Vielleicht schon früher( ( inóÌ"
"103";"00:01:59:06";"00:01:59:06";"FABst( die Finanzierungÿÿ9¢²"
"104";"00:01:59:06";"00:02:01:23";"Vielleicht schon frÈuher

in die Finanzierung"
"105";"00:02:02:00";"00:02:02:00";"FABst%d ihrer neuen Wärmepumpe,( ( HÓ"
"106";"00:02:02:00";"00:02:02:00";"FABst&eizanlage gehen.ÿÿ;éª"
"107";"00:02:02:00";"00:02:05:08";"ihrer neuen WÈarmepumpe,

Heizanlage gehen."
"108";"00:02:08:12";"00:02:08:12";"FABst&d Im ARD Bericht aus Berlin( ( forderPL"
"109";"00:02:08:12";"00:02:08:12";"FABst4t der Ministerpräsidentÿÿ-'¼"
"110";"00:02:08:12";"00:02:11:24";"Im ARD Bericht aus Berlin

fordert der MinisterprÈasident"
"111";"00:02:12:01";"00:02:12:01";"FABst'D von Badem-Württemberg,ÿÿE<u>"
"112";"00:02:12:01";"00:02:13:16";"von Badem-WÈurttemberg,"
"113";"00:02:13:18";"00:02:13:18";"FABst(d die Länder in die Beratungen ( ( zum H°¼"
"114";"00:02:13:18";"00:02:13:18";"FABst:eizungsgesetz einzubinden.ÿÿ'úJ"
"115";"00:02:13:18";"00:02:17:08";"die LÈander in die Beratungen

zum Heizungsgesetz einzubinden."
"116";"00:02:17:10";"00:02:17:10";"FABst)d Ich kann dem Bund nur raten,( ( das jetô"
"117";"00:02:17:10";"00:02:17:10";"FABst8zt mit uns zu besprechen.1Õ."
"118";"00:02:17:10";"00:02:22:16";"Ich kann dem Bund nur raten,

das jetzt mit uns zu besprechen."
"119";"00:02:22:18";"00:02:22:18";"FABst*d Und nicht selber was zu machen ( ( und uyò"
"120";"00:02:22:18";"00:02:22:18";"FABst>ns unter Zeitdruck zu sagen:+
¢"
"121";"00:02:22:18";"00:02:26:19";"Und nicht selber was zu machen

und uns unter Zeitdruck zu sagen:"
"122";"00:02:26:21";"00:02:26:21";"FABst+RJetzt müsst ihr schnell zustimmen.ÿÿ`"
"123";"00:02:26:21";"00:02:29:04";"Jetzt mÈusst ihr schnell zustimmen."
"124";"00:02:29:15";"00:02:29:15";"FABst,d Kretschmann lässt offen,( ( ob das Ge
ª"
"125";"00:02:29:15";"00:02:29:15";"FABst6setz vor der Sommerpauseÿÿ+¶"
"126";"00:02:29:15";"00:02:33:03";"Kretschmann lÈasst offen,

ob das Gesetz vor der Sommerpause"
"127";"00:02:33:05";"00:02:33:05";"FABst-d im Bundesrat( ( verabschiedeeÂ"
"128";"00:02:33:05";"00:02:33:05";"FABst"t werden kann.ÿÿ?¯"
"129";"00:02:33:05";"00:02:35:13";"im Bundesrat

verabschiedet werden kann."
"130";"00:02:36:16";"00:02:36:16";"FABst.d Das Heizungsgesetz ( ( ist eON"
"131";"00:02:36:16";"00:02:36:16";"FABst&ines der Themen,ÿÿ;</i>`"
"132";"00:02:36:16";"00:02:39:03";"Das Heizungsgesetz

ist eines der Themen,"
"133";"00:02:39:05";"00:02:39:05";"FABst/d zu dem Anne Will( ( Wirtschaftsmink"
"134";"00:02:39:05";"00:02:39:05";"FABst0ister Habeck befragt.ÿÿ1ü"
"135";"00:02:39:05";"00:02:42:19";"zu dem Anne Will

Wirtschaftsminister Habeck befragt."
"136";"00:02:42:21";"00:02:42:21";"FABst0J Um 21.45 Uhr hier im Ersten.ÿÿÐÄ"
"137";"00:02:42:21";"00:02:45:03";"Um 21.45 Uhr hier im Ersten."
"138";"00:02:47:19";"00:02:47:19";"FABst1d Die Bundesländer( ( haben 2022 dÖ\"
"139";"00:02:47:19";"00:02:47:19";"FABst*eutlich mehr Fälleÿÿ7OD"
"140";"00:02:47:19";"00:02:50:21";"Die BundeslÈander

haben 2022 deutlich mehr FÈalle"
"141";"00:02:50:24";"00:02:50:24";"FABst2d von häuslicher Gewalt gemeldet( ( þ4"
"142";"00:02:50:24";"00:02:50:24";"FABst" als 2021.ÿÿ?¡ò"
"143";"00:02:50:24";"00:02:54:01";"von hÈauslicher Gewalt gemeldet

als 2021."
"144";"00:02:55:00";"00:02:55:00";"FABst3dDas berichtet die "Welt am Sonntag"( ("
"145";"00:02:55:00";"00:02:55:00";"FABst0 und beruft sichÿÿ1R"
"146";"00:02:55:00";"00:02:58:03";"Das berichtet die "Welt am Sonntag"

und beruft sich"
"147";"00:02:58:05";"00:02:58:05";"FABst4Tauf die Innenministerien der Länder.ÿÿM"
"148";"00:02:58:05";"00:03:00:15";"auf die Innenministerien der LÈander."
"149";"00:03:00:17";"00:03:00:17";"FABst5d Demnach wurden 2022( ( fast 180.0pÂ"
"150";"00:03:00:17";"00:03:00:17";"FABst000 Fälle registriert.ÿÿ1câ"
"151";"00:03:00:17";"00:03:04:15";"Demnach wurden 2022

fast 180.000 FÈalle registriert."
"152";"00:03:05:12";"00:03:05:12";"FABst6TZwei Drittel der Opfer seien Frauen.ÿÿ¦"
"153";"00:03:05:12";"00:03:08:04";"Zwei Drittel der Opfer seien Frauen."
"154";"00:03:08:09";"00:03:08:09";"FABst7d Dem Bericht zufolge( ( sind die Î"
"155";"00:03:08:09";"00:03:08:09";"FABst.Täter meist Partner,ÿÿ3'ü"
"156";"00:03:08:09";"00:03:11:13";"Dem Bericht zufolge

sind die TÈater meist Partner,"
"157";"00:03:11:15";"00:03:11:15";"FABst8REx-Partner oder Familienangehörige.ÿÿO"
"158";"00:03:11:15";"00:03:13:23";"Ex-Partner oder FamilienangehÈorige."
"159";"00:03:15:06";"00:03:15:06";"FABst9d Laut Welt am Sonntag haben( ( die AnzeRT"
"160";"00:03:15:06";"00:03:15:06";"FABst>igen wegen häuslicher Gewalt+v"
"161";"00:03:15:06";"00:03:19:03";"Laut Welt am Sonntag haben

die Anzeigen wegen hÈauslicher Gewalt"
"162";"00:03:19:05";"00:03:19:05";"FABst:H um knapp 10 % zugenommen.Î8"
"163";"00:03:19:05";"00:03:20:22";"um knapp 10 % zugenommen."
"164";"00:03:20:23";"00:03:20:23";"FABst;d Mehr Frauen als früher( ( traue°"
"165";"00:03:20:23";"00:03:20:23";"FABst(n sich offenbar, ÿÿ98"
"166";"00:03:20:23";"00:03:23:16";"Mehr Frauen als frÈuher

trauen sich offenbar,"
"167";"00:03:23:17";"00:03:23:17";"FABst<d häusliche Gewalt( ( bei der PoÄð"
"168";"00:03:23:17";"00:03:23:17";"FABst&lizei zu melden.ÿÿ;©"
"169";"00:03:23:17";"00:03:27:03";"hÈausliche Gewalt

bei der Polizei zu melden."
"170";"00:03:27:24";"00:03:27:24";"FABst=d Das Anzeigeverhalten der Frauen( ( haty¾"
"171";"00:03:27:24";"00:03:27:24";"FABst: sich hoffentlich erhöht. /1J"
"172";"00:03:27:24";"00:03:32:22";"Das Anzeigeverhalten der Frauen

hat sich hoffentlich erhÈoht."
"173";"00:03:33:06";"00:03:33:06";"FABst>d Die Frauen, die oft( ( einen lang"
"174";"00:03:33:06";"00:03:33:06";"FABst0en Prozess mitmachen,9øò"
"175";"00:03:33:06";"00:03:37:13";"Die Frauen, die oft

einen langen Prozess mitmachen,"
"176";"00:03:37:15";"00:03:37:15";"FABst?dbis sie Hilfe suchen, sind bereit,( ( z`"
"177";"00:03:37:15";"00:03:37:15";"FABst0 das anzuzeigen.ÿÿ1D"
"178";"00:03:37:15";"00:03:41:15";"bis sie Hilfe suchen, sind bereit,

das anzuzeigen."
"179";"00:03:42:09";"00:03:42:09";"FABst@dDie Zahlen will die Innenministerin( ( nich¶"
"180";"00:03:42:09";"00:03:42:09";"FABstDt bestätigen, kündigt aber an: ÿÿ²"
"181";"00:03:42:09";"00:03:46:16";"Die Zahlen will die Innenministerin

nicht bestÈatigen, kÈundigt aber an:"
"182";"00:03:47:01";"00:03:47:01";"FABstAd Es wäre gut, wenn es( ( Staatsanwalÿ¸"
"183";"00:03:47:01";"00:03:47:01";"FABst0tschaften dafür gäbe.9Â:"
"184";"00:03:47:01";"00:03:50:21";"Es wÈare gut, wenn es

Staatsanwaltschaften dafÈur gÈabe."
"185";"00:03:50:23";"00:03:50:23";"FABstBd All dies werden wir ( ( auf dZÀ"
"186";"00:03:50:23";"00:03:50:23";"FABst$en Weg bringen.EF"
"187";"00:03:50:23";"00:03:53:18";"All dies werden wir

auf den Weg bringen."
"188";"00:03:54:02";"00:03:54:02";"FABstCd Ich werde im Juli( ( die neuste="
"189";"00:03:54:02";"00:03:54:02";"FABst,n Zahlen vorstellenÿÿ5¬è"
"190";"00:03:54:02";"00:03:57:22";"Ich werde im Juli

die neusten Zahlen vorstellen"
"191";"00:03:57:24";"00:03:57:24";"FABstDH und auch Maßnahmenpakete.ÿÿMÆ"
"192";"00:03:57:24";"00:03:59:24";"und auch Maûnahmenpakete."
"193";"00:04:00:19";"00:04:00:19";"FABstEd Wenn Frauen zu Hause( ( nicht vor Ge?¼"
"194";"00:04:00:19";"00:04:00:19";"FABst2walt geschützt werden,ÿÿ/!"
"195";"00:04:00:19";"00:04:04:02";"Wenn Frauen zu Hause

nicht vor Gewalt geschÈutzt werden,"
"196";"00:04:04:04";"00:04:04:04";"FABstFd weil der gewalttätige Partner( ( nicht <i>"
"197";"00:04:04:04";"00:04:04:04";"FABst<auszieht oder sie aufsucht:ÿÿ%"
"198";"00:04:04:04";"00:04:07:22";"weil der gewalttÈatige Partner

nicht auszieht oder sie aufsucht:"
"199";"00:04:07:24";"00:04:07:24";"FABstGd Dann ist das Frauenhaus( ( oft 4Ø"
"200";"00:04:07:24";"00:04:07:24";"FABst,der letzte Ausweg. ÿÿ5­x"
"201";"00:04:07:24";"00:04:10:17";"Dann ist das Frauenhaus

oft der letzte Ausweg."
"202";"00:04:10:20";"00:04:10:20";"FABstHRDer bleibt vielen Frauen versperrt,ÿÿÚ"
"203";"00:04:10:20";"00:04:12:23";"Der bleibt vielen Frauen versperrt,"
"204";"00:04:13:01";"00:04:13:01";"FABstId warnt Heike Herold( ( von der FrauVì"
"205";"00:04:13:01";"00:04:13:01";"FABst.enhauskoordinierung.ÿÿ3¢<"
"206";"00:04:13:01";"00:04:15:24";"warnt Heike Herold

von der Frauenhauskoordinierung."
"207";"00:04:16:16";"00:04:16:16";"FABstJd Uns fehlen etwa 14.000( ( Frauenha'Z"
"208";"00:04:16:16";"00:04:16:16";"FABst.usplätze bundesweit.;rÂ"
"209";"00:04:16:16";"00:04:20:16";"Uns fehlen etwa 14.000

FrauenhausplÈatze bundesweit."
"210";"00:04:21:16";"00:04:21:16";"FABstKd Die stehen etwa( ( 7000 vorhand]f"
"211";"00:04:21:16";"00:04:21:16";"FABst4enen Plätzen gegenüber.5ít"
"212";"00:04:21:16";"00:04:25:06";"Die stehen etwa

7000 vorhandenen PlÈatzen gegenÈuber."
"213";"00:04:25:08";"00:04:25:08";"FABstLd Frauenhäuser haben den Auftrag,( ( vonëÐ"
"214";"00:04:25:08";"00:04:25:08";"FABst: Gewalt betroffene Frauen ÿÿ'÷h"
"215";"00:04:25:08";"00:04:30:04";"FrauenhÈauser haben den Auftrag,

von Gewalt betroffene Frauen"
"216";"00:04:30:06";"00:04:30:06";"FABstMd und ihre Kinder aufzunehmen,( ( s>"
"217";"00:04:30:06";"00:04:30:06";"FABst&sie zu beraten.ÿÿ;Î@"
"218";"00:04:30:06";"00:04:33:05";"und ihre Kinder aufzunehmen,

sie zu beraten."
"219";"00:04:33:07";"00:04:33:07";"FABstNd Das können wir nicht in dem Maß( ( erfüh"
"220";"00:04:33:07";"00:04:33:07";"FABstDllen, wie es erforderlich wäre.ÿÿEH"
"221";"00:04:33:07";"00:04:38:06";"Das kÈonnen wir nicht in dem Maû

erfÈullen, wie es erforderlich wÈare."
"222";"00:04:39:01";"00:04:39:01";"FABstOd Fachleute sehen als eine der( ( UrsachxÞ"
"223";"00:04:39:01";"00:04:39:01";"FABst@en für den Anstieg der Gewalt)!¼"
"224";"00:04:39:01";"00:04:42:20";"Fachleute sehen als eine der

Ursachen fÈur den Anstieg der Gewalt"
"225";"00:04:42:22";"00:04:42:22";"FABstP@ die Corona-Krise:%ä"
"226";"00:04:42:22";"00:04:44:00";"die Corona-Krise:"
"227";"00:04:44:02";"00:04:44:02";"FABstQd Zu beengter Wohnraum,( ( unsichere ¼"
"228";"00:04:44:02";"00:04:44:02";"FABst.Jobs, Zukunftsangst.ÿÿ3·Ê"
"229";"00:04:44:02";"00:04:47:22";"Zu beengter Wohnraum,

unsichere Jobs, Zukunftsangst."
"230";"00:04:47:24";"00:04:47:24";"FABstRd All das hätte( ( familiäre Gew;$"
"231";"00:04:47:24";"00:04:47:24";"FABst$alt begünstigt.ÿÿ="
"232";"00:04:47:24";"00:04:51:11";"All das hÈatte

familiÈare Gewalt begÈunstigt."
"233";"00:04:55:02";"00:04:55:02";"FABstSdTrotz ihrer angespannten Beziehungen( ( 9¸"
"234";"00:04:55:02";"00:04:55:02";"FABst@wollen sich die USA und Chinaÿÿ!³N"
"235";"00:04:55:02";"00:04:59:01";"Trotz ihrer angespannten Beziehungen

wollen sich die USA und China"
"236";"00:04:59:03";"00:04:59:03";"FABstTd künftig auf diplomatischer Ebene( ( ¶æ"
"237";"00:04:59:03";"00:04:59:03";"FABst.besser austauschen.ÿÿ3þ"
"238";"00:04:59:03";"00:05:02:03";"kÈunftig auf diplomatischer Ebene

besser austauschen."
"239";"00:05:02:05";"00:05:02:05";"FABstUF US-Außenminister Blinkenÿÿp "
"240";"00:05:02:05";"00:05:03:19";"US-Auûenminister Blinken"
"241";"00:05:03:21";"00:05:03:21";"FABstVd traf sich mit seinem chinesischen( ( AY"
"242";"00:05:03:21";"00:05:03:21";"FABst:mtskollegen Qin in Peking.ÿÿ'ö>"
"243";"00:05:03:21";"00:05:07:11";"traf sich mit seinem chinesischen

Amtskollegen Qin in Peking."
"244";"00:05:07:13";"00:05:07:13";"FABstWd Beide Seiten sprachen( ( von konsq¬"
"245";"00:05:07:13";"00:05:07:13";"FABst0truktiven Gesprächen.ÿÿ1-D"
"246";"00:05:07:13";"00:05:10:12";"Beide Seiten sprachen

von konstruktiven GesprÈachen."
"247";"00:05:10:14";"00:05:10:14";"FABstXd Die beiden Großmächte( ( streiten æ"
"248";"00:05:10:14";"00:05:10:14";"FABst,über Handelsfragen,ÿÿ51"
"249";"00:05:10:14";"00:05:13:14";"Die beiden GroûmÈachte

streiten Èuber Handelsfragen,"
"250";"00:05:13:16";"00:05:13:16";"FABstYd den Status von Taiwan und Pekings( ( Halte"
"251";"00:05:13:16";"00:05:13:16";"FABst@ung zum Krieg in der Ukraine.ÿÿ!õâ"
"252";"00:05:13:16";"00:05:18:19";"den Status von Taiwan und Pekings

Haltung zum Krieg in der Ukraine."
"253";"00:05:20:10";"00:05:20:10";"FABstZd Schon die Bilder sind( ( ein dipl+`"
"254";"00:05:20:10";"00:05:20:10";"FABst*omatischer Erfolg:?ÓÀ"
"255";"00:05:20:10";"00:05:23:13";"Schon die Bilder sind

ein diplomatischer Erfolg:"
"256";"00:05:23:15";"00:05:23:15";"FABst[d Der US-Außenminister neben( ( seinem cßÎ"
"257";"00:05:23:15";"00:05:23:15";"FABst8hinesischen Amtskollegen.1ºÎ"
"258";"00:05:23:15";"00:05:27:05";"Der US-Auûenminister neben

seinem chinesischen Amtskollegen."
"259";"00:05:27:07";"00:05:27:07";"FABst\d Es ist der erste Besuch( ( eines US-A"
"260";"00:05:27:07";"00:05:27:07";"FABst2ußenministers in Chinaÿÿ/{Ò"
"261";"00:05:27:07";"00:05:30:13";"Es ist der erste Besuch

eines US-Auûenministers in China"
"262";"00:05:30:16";"00:05:30:16";"FABst]@ seit fünf Jahren.ÿÿHÀ"
"263";"00:05:30:16";"00:05:32:07";"seit fÈunf Jahren."
"264";"00:05:32:13";"00:05:32:13";"FABst^d Die Beziehung zwischen( ( den Länderb"
"265";"00:05:32:13";"00:05:32:13";"FABst:n ist auf einem Tiefpunkt.ÿÿ'È"
"266";"00:05:32:13";"00:05:36:02";"Die Beziehung zwischen

den LÈandern ist auf einem Tiefpunkt."
"267";"00:05:36:04";"00:05:36:04";"FABst_d Vor seinem Abflug stellte( ( US-Außen¹<"
"268";"00:05:36:04";"00:05:36:04";"FABst2minister Blinken klar:ÿÿ/v"
"269";"00:05:36:04";"00:05:39:09";"Vor seinem Abflug stellte

US-Auûenminister Blinken klar:"
"270";"00:05:39:22";"00:05:39:22";"FABst`d Ein intensiver Wettbewerb( ( erforder"
"271";"00:05:39:22";"00:05:39:22";"FABst8t nachhaltige Diplomatie.1ÿì"
"272";"00:05:39:22";"00:05:43:10";"Ein intensiver Wettbewerb

erfordert nachhaltige Diplomatie."
"273";"00:05:43:13";"00:05:43:13";"FABstad Um sicherzustellen,( ( dfô"
"274";"00:05:43:13";"00:05:43:13";"FABstass es nichtK¢°"
"275";"00:05:43:13";"00:05:45:13";"Um sicherzustellen,

dass es nicht"
"276";"00:05:45:15";"00:05:45:15";"FABstbd in Konfrontation( ( oder einen Kn"
"277";"00:05:45:15";"00:05:45:15";"FABst*onflikt umschlägt.ÿÿ7xÌ"
"278";"00:05:45:15";"00:05:48:11";"in Konfrontation

oder einen Konflikt umschlÈagt."
"279";"00:05:48:13";"00:05:48:13";"FABstcdDie beiden größten Volkswirtschaften( ( +Ú"
"280";"00:05:48:13";"00:05:48:13";"FABst@ringen im Pazifik um Einflussÿÿ!òZ"
"281";"00:05:48:13";"00:05:52:12";"Die beiden grÈoûten Volkswirtschaften

ringen im Pazifik um Einfluss"
"282";"00:05:52:14";"00:05:52:14";"FABstdP - auch mit militärischer Präsenz.ÿÿ±Ò"
"283";"00:05:52:14";"00:05:54:16";"- auch mit militÈarischer PrÈasenz."
"284";"00:05:54:18";"00:05:54:18";"FABsted In den letzten Monaten( ( kam es B#V"
"285";"00:05:54:18";"00:05:54:18";"FABst.einahe-Zusammenstößeÿÿ3®Z"
"286";"00:05:54:18";"00:05:57:18";"In den letzten Monaten

kam es Beinahe-ZusammenstÈoûe"
"287";"00:05:57:20";"00:05:57:20";"FABstfL in der Luft und auf dem Meer.ÿÿÑv"
