No.;Timecode In;Timecode Out;Subtitle
"44";"00:00:59:02";"00:00:59:02";"FABst>h wegen versuchter Sabotage ÿÿ#ÁÐ"
"45";"00:00:59:02";"00:01:02:20";"Es wird neben FÈallen von NÈotigung

auch wegen versuchter Sabotage"
"46";"00:01:02:23";"00:01:02:23";"FABstd an der Öl-Pipeline( ( Triest-Ing¯â"
"47";"00:01:02:23";"00:01:02:23";"FABst*olstadt ermittelt.ÿÿ7åÌ"
"48";"00:01:02:23";"00:01:06:14";"an der ÈOl-Pipeline

Triest-Ingolstadt ermittelt."
"49";"00:01:06:19";"00:01:06:19";"FABstVDiese Unterlagen werden ausgewertet.¾"
"50";"00:01:06:19";"00:01:09:12";"Diese Unterlagen werden ausgewertet."
"51";"00:01:09:14";"00:01:09:14";"FABstd Am Ende der Auswertung( ( der umfa®"
"52";"00:01:09:14";"00:01:09:14";"FABst.ngreichen Unterlagen;</u>L"
"53";"00:01:09:14";"00:01:12:22";"Am Ende der Auswertung

der umfangreichen Unterlagen"
"54";"00:01:12:24";"00:01:12:24";"FABstd steht ein Ermittlungsergebnis( ( und"
"55";"00:01:12:24";"00:01:12:24";"FABst6 eine gesamte Bewertung.ÿÿ+Úæ"
"56";"00:01:12:24";"00:01:17:00";"steht ein Ermittlungsergebnis

und eine gesamte Bewertung."
"57";"00:01:17:08";"00:01:17:08";"FABstd Ziel sei das Auffinden( ( von:X"
"58";"00:01:17:08";"00:01:17:08";"FABst" Beweismittelnÿÿ?D"
"59";"00:01:17:08";"00:01:19:17";"Ziel sei das Auffinden

von Beweismitteln"
"60";"00:01:19:20";"00:01:19:20";"FABstd zu Mitgliederstruktur( ( un"
"61";"00:01:19:20";"00:01:19:20";"FABst$d Finanzierung.ÿÿ=¨0"
"62";"00:01:19:20";"00:01:22:24";"zu Mitgliederstruktur

und Finanzierung."
"63";"00:01:23:04";"00:01:23:04";"FABstdDie Gruppierung soll 1,4 Mio. Euro( ( anxv"
"64";"00:01:23:04";"00:01:23:04";"FABst8 Spenden gesammelt haben,ÿÿ)ºÖ"
"65";"00:01:23:04";"00:01:28:00";"Die Gruppierung soll 1,4 Mio. Euro

an Spenden gesammelt haben,"
"66";"00:01:28:03";"00:01:28:03";"FABstd um Straftaten zu finanzieren,( ( so QZ"
"67";"00:01:28:03";"00:01:28:03";"FABst6die Staatsanwaltschaft. ÿÿ+Ü"
"68";"00:01:28:03";"00:01:31:20";"um Straftaten zu finanzieren,

so die Staatsanwaltschaft."
"69";"00:01:31:24";"00:01:31:24";"FABstdAuch die Wohnung des Klimaaktivisten( ( Ingo"
"70";"00:01:31:24";"00:01:31:24";"FABstHo Blechschmidt wurde durchsucht. ÿÿ±"
"71";"00:01:31:24";"00:01:36:06";"Auch die Wohnung des Klimaaktivisten

Ingo Blechschmidt wurde durchsucht."
"72";"00:01:36:08";"00:01:36:08";"FABstN Er betreibt Website und Hotline.ÿÿåF"
"73";"00:01:36:08";"00:01:38:24";"Er betreibt Website und Hotline."
"74";"00:01:39:12";"00:01:39:12";"FABstd Eine kriminelle Vereinigung( ( ist .È"
"75";"00:01:39:12";"00:01:39:12";"FABst4etwas ganz Erhebliches.5ñ<i>"
"76";"00:01:39:12";"00:01:43:02";"Eine kriminelle Vereinigung

ist etwas ganz Erhebliches."
"77";"00:01:43:04";"00:01:43:04";"FABstd Gangsterbanden,( ( die sich z"
"78";"00:01:43:04";"00:01:43:04";"FABst(usammenschließen,Aô"
"79";"00:01:43:04";"00:01:45:24";"Gangsterbanden,

die sich zusammenschlieûen,"
"80";"00:01:46:01";"00:01:46:01";"FABstdum nachts Straftaten zu begehen,( ( g"
"81";"00:01:46:01";"00:01:46:01";"FABst0das sind Kriminelle.ÿÿ1."
"82";"00:01:46:01";"00:01:49:09";"um nachts Straftaten zu begehen,

das sind Kriminelle."
"83";"00:01:49:11";"00:01:49:11";"FABstdDie Menschen der Letzten Generation( ( yÀ"
"84";"00:01:49:11";"00:01:49:11";"FABst: und ich vom Klimacampÿÿ'ÄÎ"
"85";"00:01:49:11";"00:01:52:24";"Die Menschen der Letzten Generation

und ich vom Klimacamp"
"86";"00:01:53:01";"00:01:53:01";"FABstd engagieren uns friedlich( ( für Kp"
"87";"00:01:53:01";"00:01:53:01";"FABst,limagerechtigkeit. ÿÿ5"
"88";"00:01:53:01";"00:01:56:00";"engagieren uns friedlich

fÈur Klimagerechtigkeit."
"89";"00:01:56:02";"00:01:56:02";"FABst d Am Mittag kündigten( ( die Aktiviste÷"
"90";"00:01:56:02";"00:01:56:02";"FABst0n an, weiterzumachen:ÿÿ1<i>à"
"91";"00:01:56:02";"00:01:59:05";"Am Mittag kÈundigten

die Aktivisten an, weiterzumachen:"
"92";"00:01:59:09";"00:01:59:09";"FABst!d Die 15 Hausdurchsuchen, ( ( die s"
"93";"00:01:59:09";"00:01:59:09";"FABst,tattgefunden haben,ÿÿ5"
"94";"00:01:59:09";"00:02:03:12";"Die 15 Hausdurchsuchen,

die stattgefunden haben,"
"95";"00:02:03:14";"00:02:03:14";"FABst"d haben alle Unterstützer( ( ëR"
"96";"00:02:03:14";"00:02:03:14";"FABst$hart getroffen.Eøl"
"97";"00:02:03:14";"00:02:06:14";"haben alle UnterstÈutzer

hart getroffen."
"98";"00:02:06:21";"00:02:06:21";"FABst#D Sie machen uns Angst,!Íú"
"99";"00:02:06:21";"00:02:08:19";"Sie machen uns Angst,"
"100";"00:02:08:21";"00:02:08:21";"FABst$d aber wir dürfen( ( nicht in dieseÍR"
"101";"00:02:08:21";"00:02:08:21";"FABst*r Angst verharren.?4"
"102";"00:02:08:21";"00:02:11:19";"aber wir dÈurfen

nicht in dieser Angst verharren."
"103";"00:02:11:24";"00:02:11:24";"FABst%d Die Innenministerin( ( rechtferti®"
"104";"00:02:11:24";"00:02:11:24";"FABst0gte die Ermittlungen:ÿÿ1àd"
"105";"00:02:11:24";"00:02:15:10";"Die Innenministerin

rechtfertigte die Ermittlungen:"
"106";"00:02:15:15";"00:02:15:15";"FABst&D Die Maßnahmen zeigen,!<ð"
"107";"00:02:15:15";"00:02:17:02";"Die Maûnahmen zeigen,"
"108";"00:02:17:04";"00:02:17:04";"FABst'd dass sich der Rechtsstaat nicht( ( auf 5"
"109";"00:02:17:04";"00:02:17:04";"FABst<der Nase herumtanzen lässt.-<¢"
"110";"00:02:17:04";"00:02:21:03";"dass sich der Rechtsstaat nicht

auf der Nase herumtanzen lÈasst."
"111";"00:02:21:06";"00:02:21:06";"FABst(dPolizei und Justiz nehmen Straftaten( ( :B"
"112";"00:02:21:06";"00:02:21:06";"FABstB nicht hin, sondern handeln.ÿÿ®v"
"113";"00:02:21:06";"00:02:25:16";"Polizei und Justiz nehmen Straftaten

nicht hin, sondern handeln."
"114";"00:02:25:21";"00:02:25:21";"FABst)dDie Frage, wie die Letzte Generation( ( %6"
"115";"00:02:25:21";"00:02:25:21";"FABst>juristisch einzuordnen ist,ÿÿ#Úf"
"116";"00:02:25:21";"00:02:29:18";"Die Frage, wie die Letzte Generation

juristisch einzuordnen ist,"
"117";"00:02:29:20";"00:02:29:20";"FABst*J wird kontrovers diskutiert:ÿÿ«¢"
"118";"00:02:29:20";"00:02:31:14";"wird kontrovers diskutiert:"
"119";"00:02:32:05";"00:02:32:05";"FABst+dErmittlungsverfahren wegen Bildung( ( e_"
"120";"00:02:32:05";"00:02:32:05";"FABst>iner kriminellen Vereinigung+ØÄ"
"121";"00:02:32:05";"00:02:36:02";"Ermittlungsverfahren wegen Bildung

einer kriminellen Vereinigung"
"122";"00:02:36:04";"00:02:36:04";"FABst,d werden bei unterschiedlichen ( ( Staa0&"
"123";"00:02:36:04";"00:02:36:04";"FABst8tsanwaltschaften geführt.1º"
"124";"00:02:36:04";"00:02:40:13";"werden bei unterschiedlichen

Staatsanwaltschaften gefÈuhrt."
"125";"00:02:40:18";"00:02:40:18";"FABst-d Ob die Aktivisten( ( eine krimA*"
"126";"00:02:40:18";"00:02:40:18";"FABst*inelle Vereinigungÿÿ72"
"127";"00:02:40:18";"00:02:44:04";"Ob die Aktivisten

eine kriminelle Vereinigung"
"128";"00:02:44:06";"00:02:44:06";"FABst.d im Sinne des Gesetzes sind, ( ( ist koJ¼"
"129";"00:02:44:06";"00:02:44:06";"FABst6mplex und nicht geklärt.ÿÿ+r"
"130";"00:02:44:06";"00:02:48:04";"im Sinne des Gesetzes sind,

ist komplex und nicht geklÈart."
"131";"00:02:48:14";"00:02:48:14";"FABst/dAls Reaktion auf die Razzia formierte( ( ?`"
"132";"00:02:48:14";"00:02:48:14";"FABstHsich in Berlin ein Protestmarsch.ÿÿÞ"
"133";"00:02:48:14";"00:02:53:06";"Als Reaktion auf die Razzia formierte

sich in Berlin ein Protestmarsch."
"134";"00:02:53:08";"00:02:53:08";"FABst0d Die Letzte Generation( ( ruft zu wewn"
"135";"00:02:53:08";"00:02:53:08";"FABst<i>teren Protestmärschen auf.ÿÿ%zr"
"136";"00:02:53:08";"00:02:58:05";"Die Letzte Generation

ruft zu weiteren ProtestmÈarschen auf."
"137";"00:02:59:08";"00:02:59:08";"FABst1dDer Bundestag beschäftigte sich heute( ( Âô"
"138";"00:02:59:08";"00:02:59:08";"FABst@ in einer Aktuellen Stundeÿÿ!¦À"
"139";"00:02:59:08";"00:03:03:01";"Der Bundestag beschÈaftigte sich heute

in einer Aktuellen Stunde"
"140";"00:03:03:03";"00:03:03:03";"FABst2d mit den Heizungsplänen( ( von Wirts
`"
"141";"00:03:03:03";"00:03:03:03";"FABst2chaftsminister Habeck.ÿÿ/À"
"142";"00:03:03:03";"00:03:06:07";"mit den HeizungsplÈanen

von Wirtschaftsminister Habeck."
"143";"00:03:06:10";"00:03:06:10";"FABst3d Sein Gesetzentwurf( ( sollte eigenr"
"144";"00:03:06:10";"00:03:06:10";"FABst0tlich in dieser Wocheÿÿ1ë"
"145";"00:03:06:10";"00:03:09:12";"Sein Gesetzentwurf

sollte eigentlich in dieser Woche"
"146";"00:03:09:14";"00:03:09:14";"FABst4d in erster Lesung( ( im Parlamenº"
"147";"00:03:09:14";"00:03:09:14";"FABst(t beraten werden.ÿÿ9Â¬"
"148";"00:03:09:14";"00:03:12:04";"in erster Lesung

im Parlament beraten werden."
"149";"00:03:12:06";"00:03:12:06";"FABst5d Das scheiterte an der FDP,( ( die nocZþ"
"150";"00:03:12:06";"00:03:12:06";"FABst4h Klärungsbedarf sieht.ÿÿ-yÐ"
"151";"00:03:12:06";"00:03:15:12";"Das scheiterte an der FDP,

die noch KlÈarungsbedarf sieht."
"152";"00:03:15:14";"00:03:15:14";"FABst6d SPD und Grüne forderten( ( ihren KoðÂ"
"153";"00:03:15:14";"00:03:15:14";"FABst.alitionspartner auf,ÿÿ3ë>"
"154";"00:03:15:14";"00:03:19:11";"SPD und GrÈune forderten

ihren Koalitionspartner auf,"
"155";"00:03:19:13";"00:03:19:13";"FABst7d das Vorhaben zügig( ( im Bundes²"
"156";"00:03:19:13";"00:03:19:13";"FABst(tag zu behandeln.ÿÿ9Ì°"
"157";"00:03:19:13";"00:03:23:09";"das Vorhaben zÈugig

im Bundestag zu behandeln."
"158";"00:03:23:14";"00:03:23:14";"FABst8VDie Union lehnte den Gesetzentwurf abÿÿ"
"159";"00:03:23:14";"00:03:26:07";"Die Union lehnte den Gesetzentwurf ab"
"160";"00:03:26:09";"00:03:26:09";"FABst9d und zog die Handlungsfähigkeit( ( üf"
"161";"00:03:26:09";"00:03:26:09";"FABst,der Ampel in Frage.ÿÿ5ò"
"162";"00:03:26:09";"00:03:29:20";"und zog die HandlungsfÈahigkeit

der Ampel in Frage."
"163";"00:03:31:01";"00:03:31:01";"FABst:P Ob es der Tagesordnungspunkt ist,"
"164";"00:03:31:01";"00:03:33:05";"Ob es der Tagesordnungspunkt ist,"
"165";"00:03:33:07";"00:03:33:07";"FABst;düber den Wirtschaftsminister Habeck( ( ´,"
"166";"00:03:33:07";"00:03:33:07";"FABst:etwas schmunzelt - offen./ÜJ"
"167";"00:03:33:07";"00:03:36:19";"Èuber den Wirtschaftsminister Habeck

etwas schmunzelt - offen."
"168";"00:03:36:21";"00:03:36:21";"FABst<d Aber das Heizungsgesetz( ( hat es docA"
"169";"00:03:36:21";"00:03:36:21";"FABst:h ins Parlament geschafft:ÿÿ'Åd"
"170";"00:03:36:21";"00:03:40:08";"Aber das Heizungsgesetz

hat es doch ins Parlament geschafft:"
"171";"00:03:40:10";"00:03:40:10";"FABst=d Eine Aktuelle Stunde,( ( auf eb"
"172";"00:03:40:10";"00:03:40:10";"FABst(Antrag der Union.ÿÿ9ÝÊ"
"173";"00:03:40:10";"00:03:42:22";"Eine Aktuelle Stunde,

auf Antrag der Union."
"174";"00:03:42:24";"00:03:42:24";"FABst>TDie teilt gleich Richtung Ampel aus.ÿÿ¦"
"175";"00:03:42:24";"00:03:45:08";"Die teilt gleich Richtung Ampel aus."
"176";"00:03:45:13";"00:03:45:13";"FABst?d Sie sorgen sich um Zeitpläne( ( und F´ª"
"177";"00:03:45:13";"00:03:45:13";"FABstDormalien, streiten auf Twitter.%Æ"
"178";"00:03:45:13";"00:03:50:01";"Sie sorgen sich um ZeitplÈane

und Formalien, streiten auf Twitter."
"179";"00:03:50:03";"00:03:50:03";"FABst@dNur um die existenziellen Ängste( ( deåÂ"
"180";"00:03:50:03";"00:03:50:03";"FABst4r Leute im echten Leben5Z"
"181";"00:03:50:03";"00:03:55:00";"Nur um die existenziellen ÈAngste

der Leute im echten Leben"
"182";"00:03:55:02";"00:03:55:02";"FABstAB kümmert sich keiner.ÿÿ+"
"183";"00:03:55:02";"00:03:56:20";"kÈummert sich keiner."
"184";"00:03:56:24";"00:03:56:24";"FABstBd Das ist machtvergessen, ( ( selbsr"
"185";"00:03:56:24";"00:03:56:24";"FABst,tbezogen, unwürdig.ÿÿ5TÊ"
"186";"00:03:56:24";"00:04:03:09";"Das ist machtvergessen,

selbstbezogen, unwÈurdig."
"187";"00:04:03:17";"00:04:03:17";"FABstCd Ziehen Sie( ( den Gesetzen@"
"188";"00:04:03:17";"00:04:03:17";"FABst twurf zurück.ÿÿAi$"
"189";"00:04:03:17";"00:04:07:17";"Ziehen Sie

den Gesetzentwurf zurÈuck."
"190";"00:04:08:07";"00:04:08:07";"FABstDd Konkrete Verbesserungsvorschläge( ( ³4"
"191";"00:04:08:07";"00:04:08:07";"FABst* gibt es nicht.ÿÿ7¨Ô"
"192";"00:04:08:07";"00:04:11:06";"Konkrete VerbesserungsvorschlÈage

gibt es nicht."
"193";"00:04:11:10";"00:04:11:10";"FABstEB Die SPD wehrt sich.ÿÿ""
"194";"00:04:11:10";"00:04:12:23";"Die SPD wehrt sich."
"195";"00:04:13:12";"00:04:13:12";"FABstFdWo sind Vorschläge, das Thema Wärme( ( &d"
"196";"00:04:13:12";"00:04:13:12";"FABst@von der CDU zu beantworten?)P"
"197";"00:04:13:12";"00:04:19:24";"Wo sind VorschlÈage, das Thema WÈarme

von der CDU zu beantworten?"
"198";"00:04:20:23";"00:04:20:23";"FABstGd Auch AfD und Linke( ( sparen ncP"
"199";"00:04:20:23";"00:04:20:23";"FABst&icht mit Kritik.ÿÿ;,"
"200";"00:04:20:23";"00:04:24:15";"Auch AfD und Linke

sparen nicht mit Kritik."
"201";"00:04:25:10";"00:04:25:10";"FABstHd Jetzt muss auch dieser( ( Heizungshx&"
"202";"00:04:25:10";"00:04:25:10";"FABst0ammer weg - komplett.9Á"
"203";"00:04:25:10";"00:04:30:01";"Jetzt muss auch dieser

Heizungshammer weg - komplett."
"204";"00:04:30:03";"00:04:30:03";"FABstIdEs ist doch absurd, den Menschen( ( zu ve¤"
"205";"00:04:30:03";"00:04:30:03";"FABst<rbieten, mit Gas zu heizen.ÿÿ%ª"
"206";"00:04:30:03";"00:04:35:17";"Es ist doch absurd, den Menschen

zu verbieten, mit Gas zu heizen."
"207";"00:04:36:00";"00:04:36:00";"FABstJdBauministerin Geywitz und der SPD( ( j"
"208";"00:04:36:00";"00:04:36:00";"FABst4fällt erst jetzt auf,5"
"209";"00:04:36:00";"00:04:40:21";"Bauministerin Geywitz und der SPD

fÈallt erst jetzt auf,"
"210";"00:04:40:23";"00:04:40:23";"FABstKddass die Mehrkosten auf die Mieten( ( /B"
"211";"00:04:40:23";"00:04:40:23";"FABst8 abgewälzt werden wird.ÿÿ)~"
"212";"00:04:40:23";"00:04:47:07";"dass die Mehrkosten auf die Mieten

abgewÈalzt werden wird."
"213";"00:04:48:07";"00:04:48:07";"FABstLPDie Mieten werden massiv steigen!ÿÿÚâ"
"214";"00:04:48:07";"00:04:51:18";"Die Mieten werden massiv steigen!"
"215";"00:04:53:09";"00:04:53:09";"FABstMd Die Liberalen, die gestern( ( kaumnØ"
"216";"00:04:53:09";"00:04:53:09";"FABst. mit Kritik sparten,ÿÿ3Å"
"217";"00:04:53:09";"00:04:56:22";"Die Liberalen, die gestern

kaum mit Kritik sparten,"
"218";"00:04:56:24";"00:04:56:24";"FABstNd schlagen heute andere Töne an,( ("
"219";"00:04:56:24";"00:04:56:24";"FABst$ lenken ein.ÿÿ=~"
"220";"00:04:56:24";"00:05:00:19";"schlagen heute andere TÈone an,

lenken ein."
"221";"00:05:02:01";"00:05:02:01";"FABstOd Es ist doch klar,( ( dass wir ein ú"
"222";"00:05:02:01";"00:05:02:01";"FABst,neues GEG brauchen.=î"
"223";"00:05:02:01";"00:05:07:02";"Es ist doch klar,

dass wir ein neues GEG brauchen."
"224";"00:05:07:12";"00:05:07:12";"FABstP< Auch klar ist:)éP"
"225";"00:05:07:12";"00:05:08:19";"Auch klar ist:"
"226";"00:05:08:24";"00:05:08:24";"FABstQd So wie es gekommen ist,( ( kommt es nP´"
"227";"00:05:08:24";"00:05:08:24";"FABst2icht durchs Parlament.ÿÿ/z"
"228";"00:05:08:24";"00:05:12:17";"So wie es gekommen ist,

kommt es nicht durchs Parlament."
"229";"00:05:12:22";"00:05:12:22";"FABstRd Hier ist der richtige Ort,( ( wo wkT"
"230";"00:05:12:22";"00:05:12:22";"FABst.ir das diskutieren. ÿÿ3òÖ"
"231";"00:05:12:22";"00:05:16:10";"Hier ist der richtige Ort,

wo wir das diskutieren."
"232";"00:05:16:18";"00:05:16:18";"FABstSd Dass die Liberalen es waren, die( ( das Geì"
"233";"00:05:16:18";"00:05:16:18";"FABst>setz an diesem richtigen Ortÿÿ#Ü¦"
"234";"00:05:16:18";"00:05:20:17";"Dass die Liberalen es waren, die

das Gesetz an diesem richtigen Ort"
"235";"00:05:20:19";"00:05:20:19";"FABstTd in dieser Woche( ( nicht auf den W,N"
"236";"00:05:20:19";"00:05:20:19";"FABst,eg bringen wollten,ÿÿ5Æ"
"237";"00:05:20:19";"00:05:23:15";"in dieser Woche

nicht auf den Weg bringen wollten,"
"238";"00:05:23:16";"00:05:23:16";"FABstUH daran erinnern die Grünen.ÿÿXd"
"239";"00:05:23:16";"00:05:25:11";"daran erinnern die GrÈunen."
"240";"00:05:25:15";"00:05:25:15";"FABstVVDas Gesetz muss hier beraten werden,ö¬"
"241";"00:05:25:15";"00:05:28:19";"Das Gesetz muss hier beraten werden,"
"242";"00:05:28:22";"00:05:28:22";"FABstWd das ist Aufgabe( ( von uns Pa%¨"
"243";"00:05:28:22";"00:05:28:22";"FABst"rlamentariern.GÝ"
"244";"00:05:28:22";"00:05:32:16";"das ist Aufgabe

von uns Parlamentariern."
"245";"00:05:32:18";"00:05:32:18";"FABstXd Lassen Sie uns die Blockade( ( anÖ"
"246";"00:05:32:18";"00:05:32:18";"FABst0 der Stelle auflösen.ÿÿ1&ò"
"247";"00:05:32:18";"00:05:35:16";"Lassen Sie uns die Blockade

an der Stelle auflÈosen."
"248";"00:05:35:18";"00:05:35:18";"FABstYH Ein intensiver Austausch,ÿÿóB"
"249";"00:05:35:18";"00:05:37:07";"Ein intensiver Austausch,"
"250";"00:05:37:09";"00:05:37:09";"FABstZd den Wirtschaftsminister Habeck( ( schwe=Ô"
"251";"00:05:37:09";"00:05:37:09";"FABst8igend zur Kenntnis nimmt.ÿÿ)³"
"252";"00:05:37:09";"00:05:41:11";"den Wirtschaftsminister Habeck

schweigend zur Kenntnis nimmt."
"253";"00:05:42:11";"00:05:42:11";"FABst[d Neben dem Heizungsgesetz ist auch( ( die pì"
"254";"00:05:42:11";"00:05:42:11";"FABstHEtatplanung für 2024 Streitthema.ÿÿM"
"255";"00:05:42:11";"00:05:47:05";"Neben dem Heizungsgesetz ist auch

die Etatplanung fÈur 2024 Streitthema."
"256";"00:05:47:07";"00:05:47:07";"FABst\dBundesfinanzminister Lindner legte( ( weder/¦"
"257";"00:05:47:07";"00:05:47:07";"FABst@ Zeitplan noch Eckwerte vor. ÿÿ!îâ"
"258";"00:05:47:07";"00:05:53:04";"Bundesfinanzminister Lindner legte

weder Zeitplan noch Eckwerte vor."
"259";"00:05:53:15";"00:05:53:15";"FABst]d Bekannt ist nur, dass noch( ( eine Lück¨ô"
"260";"00:05:53:15";"00:05:53:15";"FABst:e von 20 Mrd. Euro klafft.ÿÿ'¤Ô"
"261";"00:05:53:15";"00:05:58:16";"Bekannt ist nur, dass noch

eine LÈucke von 20 Mrd. Euro klafft."
"262";"00:05:59:00";"00:05:59:00";"FABst^d Heute musste der FDP-Politiker( ( iè"
"263";"00:05:59:00";"00:05:59:00";"FABst.m Haushaltsausschussÿÿ3Z"
"264";"00:05:59:00";"00:06:02:02";"Heute musste der FDP-Politiker

im Haushaltsausschuss"
"265";"00:06:02:04";"00:06:02:04";"FABst_F Rede und Antwort stehen.ÿÿÈþ"
"266";"00:06:02:04";"00:06:03:15";"Rede und Antwort stehen."
"267";"00:06:03:17";"00:06:03:17";"FABst`F Auch hier blieb er vage.ÿÿ°"
"268";"00:06:03:17";"00:06:05:02";"Auch hier blieb er vage."
"269";"00:06:05:04";"00:06:05:04";"FABstad Aber er bekräftigte, keine( ( neuen ScJ"
"270";"00:06:05:04";"00:06:05:04";"FABst6hulden machen zu wollen.ÿÿ+ð"
"271";"00:06:05:04";"00:06:08:14";"Aber er bekrÈaftigte, keine

neuen Schulden machen zu wollen."
"272";"00:06:09:21";"00:06:09:21";"FABstbd Von Finanzminister Linder ( ( wollen.ô"
"273";"00:06:09:21";"00:06:09:21";"FABst2 alle Antworten haben.7Ù."
"274";"00:06:09:21";"00:06:13:11";"Von Finanzminister Linder

wollen alle Antworten haben."
"275";"00:06:13:15";"00:06:13:15";"FABstcd Wofür wird Geld( ( aus dem HaushêF"
"276";"00:06:13:15";"00:06:13:15";"FABst(alt 2024 da sein?AçZ"
"277";"00:06:13:15";"00:06:17:04";"WofÈur wird Geld

aus dem Haushalt 2024 da sein?"
"278";"00:06:17:09";"00:06:17:09";"FABstdd Wer muss sparen?( ( Wann gibt :"
"279";"00:06:17:09";"00:06:17:09";"FABst(es einen Entwurf?ÿÿ9õp"
"280";"00:06:17:09";"00:06:20:19";"Wer muss sparen?

Wann gibt es einen Entwurf?"
"281";"00:06:20:23";"00:06:20:23";"FABsted Zeitnah, so der Minister,( ( konkJ""
"282";"00:06:20:23";"00:06:20:23";"FABst0reter wird es nicht. ÿÿ1Ðê"
"283";"00:06:20:23";"00:06:23:23";"Zeitnah, so der Minister,

konkreter wird es nicht."
"284";"00:06:24:00";"00:06:24:00";"FABstfd Pauschal gekürzt werden Etats( ( bei dÛx"
"285";"00:06:24:00";"00:06:24:00";"FABst:en Ministerien aber nicht.ÿÿ'Èd"
