No.;Timecode In;Timecode Out;Subtitle
"30";"00:00:39:15";"00:00:39:15";"FABstd Es geht um ein Paket( ( von mehr als>"
"31";"00:00:39:15";"00:00:39:15";"FABst2 einer Milliarde Euro.ÿÿ/ù"
"32";"00:00:39:15";"00:00:43:09";"Es geht um ein Paket

von mehr als einer Milliarde Euro."
"33";"00:00:43:13";"00:00:43:13";"FABstd Zuletzt machten sich laut( ( EU-Greo¸"
"34";"00:00:43:13";"00:00:43:13";"FABst4nzschutzagentur Frontexÿÿ-á"
"35";"00:00:43:13";"00:00:47:10";"Zuletzt machten sich laut

EU-Grenzschutzagentur Frontex"
"36";"00:00:47:14";"00:00:47:14";"FABstd wieder mehr Menschen aus Tunesien( ( i"
"37";"00:00:47:14";"00:00:47:14";"FABst6auf den Weg nach Europa.ÿÿ+®"
"38";"00:00:47:14";"00:00:51:10";"wieder mehr Menschen aus Tunesien

auf den Weg nach Europa."
"39";"00:00:52:12";"00:00:52:12";"FABstd An dieser Küste starten sie( ( jede NÈ"
"40";"00:00:52:12";"00:00:52:12";"FABst8acht über das Mittelmeer.1,n"
"41";"00:00:52:12";"00:00:56:00";"An dieser KÈuste starten sie

jede Nacht Èuber das Mittelmeer."
"42";"00:00:56:02";"00:00:56:02";"FABstF Die Überfahrt: riskant.BF"
"43";"00:00:56:02";"00:00:57:12";"Die ÈUberfahrt: riskant."
"44";"00:00:57:14";"00:00:57:14";"FABstd Trotzdem kamen 2023( ( in Ity."
"45";"00:00:57:14";"00:00:57:14";"FABst&alien laut UNHCRÿÿ;ÑH"
"46";"00:00:57:14";"00:01:00:01";"Trotzdem kamen 2023

in Italien laut UNHCR"
"47";"00:01:00:03";"00:01:00:03";"FABstd 26.500 Menschen aus Tunesien an,( ( mehr aÎ"
"48";"00:01:00:03";"00:01:00:03";"FABst<als im gesamten Jahr 2022. ÿÿ%±®"
"49";"00:01:00:03";"00:01:04:14";"26.500 Menschen aus Tunesien an,

mehr als im gesamten Jahr 2022."
"50";"00:01:04:19";"00:01:04:19";"FABstd Deshalb hoher EU-Besuch( ( beim tu=x"
"51";"00:01:04:19";"00:01:04:19";"FABst2nesischen Präsidenten:ÿÿ/Dî"
"52";"00:01:04:19";"00:01:08:12";"Deshalb hoher EU-Besuch

beim tunesischen PrÈasidenten:"
"53";"00:01:08:16";"00:01:08:16";"FABstH Die Kommissionspräsidentinÿÿu´"
"54";"00:01:08:16";"00:01:10:10";"Die KommissionsprÈasidentin"
"55";"00:01:10:15";"00:01:10:15";"FABstd und die Regierungschefs( ( von Itali`"
"56";"00:01:10:15";"00:01:10:15";"FABst6en und den Niederlanden.ÿÿ+Ø"
"57";"00:01:10:15";"00:01:14:00";"und die Regierungschefs

von Italien und den Niederlanden."
"58";"00:01:14:02";"00:01:14:02";"FABstd Tunesien ein Schlüsselland( ( iç"
"59";"00:01:14:02";"00:01:14:02";"FABst,n Sachen Migration,ÿÿ5ÈT"
"60";"00:01:14:02";"00:01:16:21";"Tunesien Ð ein SchlÈusselland

in Sachen Migration,"
"61";"00:01:16:23";"00:01:16:23";"FABstPaber auch ein schwieriger Partner.ÿÿÏ¤"
"62";"00:01:16:23";"00:01:18:23";"aber auch ein schwieriger Partner."
"63";"00:01:19:00";"00:01:19:00";"FABstd Präsident Saied( ( regiert zuneã6"
"64";"00:01:19:00";"00:01:19:00";"FABst,hmend autokratisch.ÿÿ5<u>"
"65";"00:01:19:00";"00:01:22:05";"PrÈasident Saied

regiert zunehmend autokratisch."
"66";"00:01:24:08";"00:01:24:08";"FABstd In diesem Jahr( ( stellt di10"
"67";"00:01:24:08";"00:01:24:08";"FABst e EU TunesienIß|"
"68";"00:01:24:08";"00:01:27:08";"In diesem Jahr

stellt die EU Tunesien"
"69";"00:01:27:14";"00:01:27:14";"FABstd 100 Mio. Euro( ( für den Gre<i>P"
"70";"00:01:27:14";"00:01:27:14";"FABst&nzschutz bereit.Cd"
"71";"00:01:27:14";"00:01:30:14";"100 Mio. Euro

fÈur den Grenzschutz bereit."
"72";"00:01:30:19";"00:01:30:19";"FABstPAuch für die Schlepper-Bekämpfung÷|"
"73";"00:01:30:19";"00:01:32:24";"Auch fÈur die Schlepper-BekÈampfung"
"74";"00:01:33:03";"00:01:33:03";"FABstd und für die Suche, Rettung( ( und RückÔ"
"75";"00:01:33:03";"00:01:33:03";"FABst8führung von Flüchtlingen.ÿÿ)÷þ"
"76";"00:01:33:03";"00:01:37:07";"und fÈur die Suche, Rettung

und RÈuckfÈuhrung von FlÈuchtlingen."
"77";"00:01:39:15";"00:01:39:15";"FABstP Tunesien könnte Hilfe gebrauchen.ÿÿu"
"78";"00:01:39:15";"00:01:41:17";"Tunesien kÈonnte Hilfe gebrauchen."
"79";"00:01:41:21";"00:01:41:21";"FABstd Die Wirtschaftslage ist desolat,( ( die P "
"80";"00:01:41:21";"00:01:41:21";"FABst<reise auf den Märkten hoch,ÿÿ%nF"
"81";"00:01:41:21";"00:01:45:15";"Die Wirtschaftslage ist desolat,

die Preise auf den MÈarkten hoch,"
"82";"00:01:45:19";"00:01:45:19";"FABst@ zu hoch für viele.ÿÿ0à"
"83";"00:01:45:19";"00:01:47:02";"zu hoch fÈur viele."
"84";"00:01:47:06";"00:01:47:06";"FABstd Vor allem junge Menschen ( ( TP"
"85";"00:01:47:06";"00:01:47:06";"FABst"hoffnungslos.ÿÿ?ÃD"
"86";"00:01:47:06";"00:01:50:00";"Vor allem junge Menschen Ð

hoffnungslos."
"87";"00:01:50:07";"00:01:50:07";"FABst d Ich habe ein Diplom,( ( abert"
"88";"00:01:50:07";"00:01:50:07";"FABst" keine Arbeit.Gö<"
"89";"00:01:50:07";"00:01:52:17";"Ich habe ein Diplom,

aber keine Arbeit."
"90";"00:01:52:21";"00:01:52:21";"FABst!d Ich will arbeiten, im Ausland -( ( hieI"
"91";"00:01:52:21";"00:01:52:21";"FABst:r habe ich keine Chancen. /ÝÎ"
"92";"00:01:52:21";"00:01:56:23";"Ich will arbeiten, im Ausland -

hier habe ich keine Chancen."
"93";"00:01:57:04";"00:01:57:04";"FABst"d Auch viele Menschen( ( aus den Lände£ä"
"94";"00:01:57:04";"00:01:57:04";"FABst0rn südlich der Saharaÿÿ1n<u>"
"95";"00:01:57:04";"00:02:00:07";"Auch viele Menschen

aus den LÈandern sÈudlich der Sahara"
"96";"00:02:00:09";"00:02:00:09";"FABst#F wollen weg aus Tunesien.ÿÿ</u>T"
"97";"00:02:00:09";"00:02:01:21";"wollen weg aus Tunesien."
"98";"00:02:01:23";"00:02:01:23";"FABst$d Präsident Saied sprach im Februar( ( von³|"
"99";"00:02:01:23";"00:02:01:23";"FABst> Horden illegaler Migranten.ÿÿ#ôÈ"
"100";"00:02:01:23";"00:02:05:21";"PrÈasident Saied sprach im Februar

von Horden illegaler Migranten."
"101";"00:02:05:23";"00:02:05:23";"FABst%d Ob das Land Europas Grenzen( ( sichern`"
"102";"00:02:05:23";"00:02:05:23";"FABst: kann und will - fraglich.ÿÿ'¤>"
"103";"00:02:05:23";"00:02:10:05";"Ob das Land Europas Grenzen

sichern kann und will - fraglich."
"104";"00:02:11:01";"00:02:11:01";"FABst&d Sie wollen,( ( dass wir WächtÔ<u>"
"105";"00:02:11:01";"00:02:11:01";"FABst0er ihrer Länder sind.9)¦"
"106";"00:02:11:01";"00:02:14:20";"Sie wollen,

dass wir WÈachter ihrer LÈander sind."
"107";"00:02:15:07";"00:02:15:07";"FABst'd Es muss aber eine menschliche( ( und '¾"
"108";"00:02:15:07";"00:02:15:07";"FABst8gemeinsame Lösung geben. 16n"
"109";"00:02:15:07";"00:02:19:07";"Es muss aber eine menschliche

und gemeinsame LÈosung geben."
"110";"00:02:22:02";"00:02:22:02";"FABst(P Europa will einen Deal mit Tunis.ÿÿü"
"111";"00:02:22:02";"00:02:24:02";"Europa will einen Deal mit Tunis."
"112";"00:02:24:04";"00:02:24:04";"FABst)d Ob der zustande kommt,( ( is ¤"
"113";"00:02:24:04";"00:02:24:04";"FABst"t noch unklar.ÿÿ?¯"
"114";"00:02:24:04";"00:02:26:13";"Ob der zustande kommt,

ist noch unklar."
"115";"00:02:26:17";"00:02:26:17";"FABst*d Die Europäer stellen( ( zusätzlich <i>"
"116";"00:02:26:17";"00:02:26:17";"FABst0Millionen in Aussichtÿÿ1"
"117";"00:02:26:17";"00:02:29:21";"Die EuropÈaer stellen

zusÈatzlich Millionen in Aussicht"
"118";"00:02:29:24";"00:02:29:24";"FABst+d für die desolate Wirtschaft( ( ®^"
"119";"00:02:29:24";"00:02:29:24";"FABst" Tunesiens.ÿÿ?"
"120";"00:02:29:24";"00:02:32:04";"fÈur die desolate Wirtschaft

Tunesiens."
"121";"00:02:33:04";"00:02:33:04";"FABst,J In Bad Saarow in Brandenburgÿÿ¼"
"122";"00:02:33:04";"00:02:34:22";"In Bad Saarow in Brandenburg"
"123";"00:02:35:01";"00:02:35:01";"FABst-dhat das Ostdeutsche Wirtschaftsforum( ( G"
"124";"00:02:35:01";"00:02:35:01";"FABst, begonnen.ÿÿ5Þ"
"125";"00:02:35:01";"00:02:37:19";"hat das Ostdeutsche Wirtschaftsforum

begonnen."
"126";"00:02:37:22";"00:02:37:22";"FABst.d Vertreter aus Wirtschaft,( ( Poli:ä"
"127";"00:02:37:22";"00:02:37:22";"FABst0tik und Wissenschaft ÿÿ1ûR"
"128";"00:02:37:22";"00:02:40:23";"Vertreter aus Wirtschaft,

Politik und Wissenschaft"
"129";"00:02:41:00";"00:02:41:00";"FABst/d diskutieren über Chancen und( ( Herausfj"
"130";"00:02:41:00";"00:02:41:00";"FABst8orderungen in der Region.ÿÿ)§Â"
"131";"00:02:41:00";"00:02:44:13";"diskutieren Èuber Chancen und

Herausforderungen in der Region."
"132";"00:02:44:16";"00:02:44:16";"FABst0dDort siedeln sich Unternehmen an aus( ( Wac'à"
"133";"00:02:44:16";"00:02:44:16";"FABstHhstums- und Zukunftstechnologien.ÿÿçÀ"
"134";"00:02:44:16";"00:02:48:24";"Dort siedeln sich Unternehmen an aus

Wachstums- und Zukunftstechnologien."
"135";"00:02:49:03";"00:02:49:03";"FABst1P Für sie gibt es Standortvorteile.ÿÿú"
"136";"00:02:49:03";"00:02:51:19";"FÈur sie gibt es Standortvorteile."
"137";"00:02:51:23";"00:02:51:23";"FABst2d Aber es fällt ihnen auch hier nicht( ( lei¤n"
"138";"00:02:51:23";"00:02:51:23";"FABstJcht, passendes Personal zu finden.ÿÿ"
"139";"00:02:51:23";"00:02:56:21";"Aber es fÈallt ihnen auch hier nicht

leicht, passendes Personal zu finden."
"140";"00:02:59:09";"00:02:59:09";"FABst3d Fliegen mit Wasserstoffantrieb -( ( nochX"
"141";"00:02:59:09";"00:02:59:09";"FABst: eine Computersimulation. /ÐØ"
"142";"00:02:59:09";"00:03:03:18";"Fliegen mit Wasserstoffantrieb -

noch eine Computersimulation."
"143";"00:03:03:23";"00:03:03:23";"FABst4d 2024 plant die Firma Apus( ( aus Bran6<i>"
"144";"00:03:03:23";"00:03:03:23";"FABst8denburg den Jungfernflug.1ìè"
"145";"00:03:03:23";"00:03:08:00";"2024 plant die Firma Apus

aus Brandenburg den Jungfernflug."
"146";"00:03:08:10";"00:03:08:10";"FABst5dDas Ziel, emissionsfrei zu fliegen,( ( b¾"
"147";"00:03:08:10";"00:03:08:10";"FABst:soll Wirklichkeit werden.ÿÿ'ü&"
"148";"00:03:08:10";"00:03:12:05";"Das Ziel, emissionsfrei zu fliegen,

soll Wirklichkeit werden."
"149";"00:03:12:10";"00:03:12:10";"FABst6d Seit neun Jahren( ( arbeitet Phil%<"
"150";"00:03:12:10";"00:03:12:10";"FABst,lip Scheffel daran.ÿÿ5ã6"
"151";"00:03:12:10";"00:03:15:13";"Seit neun Jahren

arbeitet Phillip Scheffel daran."
"152";"00:03:15:17";"00:03:15:17";"FABst7J Rund 50 Angestellte hat er.ÿÿ¹$"
"153";"00:03:15:17";"00:03:17:21";"Rund 50 Angestellte hat er."
"154";"00:03:18:00";"00:03:18:00";"FABst8d Genug Fachkräfte zu finden, ( ( um daÇº"
"155";"00:03:18:00";"00:03:18:00";"FABst4s Flugzeug zu fertigen,ÿÿ-±."
"156";"00:03:18:00";"00:03:22:02";"Genug FachkrÈafte zu finden,

um das Flugzeug zu fertigen,"
"157";"00:03:22:07";"00:03:22:07";"FABst9F sei ein großes Problem.ÿÿfV"
"158";"00:03:22:07";"00:03:24:02";"sei ein groûes Problem."
"159";"00:03:25:09";"00:03:25:09";"FABst:d Wir brauchen( ( hochqualifizi5¸"
"160";"00:03:25:09";"00:03:25:09";"FABst$ertes Personal,EØ"
"161";"00:03:25:09";"00:03:28:20";"Wir brauchen

hochqualifiziertes Personal,"
"162";"00:03:29:07";"00:03:29:07";"FABst;J Informatiker, Konstrukteure.Ø2"
"163";"00:03:29:07";"00:03:31:17";"Informatiker, Konstrukteure."
"164";"00:03:33:19";"00:03:33:19";"FABst<d Handwerker,( ( die mit ComposiD"
"165";"00:03:33:19";"00:03:33:19";"FABst,t-Material umgehen.ÿÿ5ñú"
"166";"00:03:33:19";"00:03:36:13";"Handwerker,

die mit Composit-Material umgehen."
"167";"00:03:36:20";"00:03:36:20";"FABst=d Das sind gefragte Leute, ( ( auch"
"168";"00:03:36:20";"00:03:36:20";"FABst2in anderen Industrien.ÿÿ/v"
"169";"00:03:36:20";"00:03:40:15";"Das sind gefragte Leute,

auch in anderen Industrien."
"170";"00:03:42:04";"00:03:42:04";"FABst>d Das Problem hat über die Hälfte( ( d{¶"
"171";"00:03:42:04";"00:03:42:04";"FABst4er Unternehmen im Ostenÿÿ-Ùò"
"172";"00:03:42:04";"00:03:45:13";"Das Problem hat Èuber die HÈalfte

der Unternehmen im Osten"
"173";"00:03:45:15";"00:03:45:15";"FABst?d und ist großes Thema( ( auf demÁÀ"
"174";"00:03:45:15";"00:03:45:15";"FABst* Wirtschaftsforum.ÿÿ7Ýî"
"175";"00:03:45:15";"00:03:48:06";"und ist groûes Thema

auf dem Wirtschaftsforum."
"176";"00:03:48:08";"00:03:48:08";"FABst@d Zur Eröffnung nannte Scholz gute( ( Löhne <à"
"177";"00:03:48:08";"00:03:48:08";"FABst>als wichtigen Standortfaktorÿÿ#Ê"
"178";"00:03:48:08";"00:03:52:04";"Zur ErÈoffnung nannte Scholz gute

LÈohne als wichtigen Standortfaktor"
"179";"00:03:52:06";"00:03:52:06";"FABstAd im Werben um Fachkräfte und mehr( ( OffenÌ\"
"180";"00:03:52:06";"00:03:52:06";"FABst<heit gegenüber Zuwanderung.ÿÿ%u<i>"
"181";"00:03:52:06";"00:03:56:09";"im Werben um FachkrÈafte und mehr

Offenheit gegenÈuber Zuwanderung."
"182";"00:03:56:14";"00:03:56:14";"FABstBd Zudem braucht es einen( ( Bewusstseu@"
"183";"00:03:56:14";"00:03:56:14";"FABst8inswandel im ganzen Land:1°f"
"184";"00:03:56:14";"00:04:00:22";"Zudem braucht es einen

Bewusstseinswandel im ganzen Land:"
"185";"00:04:01:11";"00:04:01:11";"FABstCd Die Einsicht, dass ausländische ( ( Kräf"
"186";"00:04:01:11";"00:04:01:11";"FABstBte nicht nur gebraucht werden,'Çò"
"187";"00:04:01:11";"00:04:06:00";"Die Einsicht, dass auslÈandische

KrÈafte nicht nur gebraucht werden,"
"188";"00:04:06:13";"00:04:06:13";"FABstDPsondern wirklich willkommen sind.ÿÿx"
"189";"00:04:06:13";"00:04:09:06";"sondern wirklich willkommen sind."
"190";"00:04:09:16";"00:04:09:16";"FABstEd Als Arbeitgeber( ( können Sie d"
"191";"00:04:09:16";"00:04:09:16";"FABst$dazu beitragen.ÿÿ=2"
"192";"00:04:09:16";"00:04:12:23";"Als Arbeitgeber

kÈonnen Sie dazu beitragen."
"193";"00:04:14:20";"00:04:14:20";"FABstFd Ein Bewusstseinswandel,( ( auf den $¨"
"194";"00:04:14:20";"00:04:14:20";"FABst.auch Scheffel setzt.ÿÿ3"
"195";"00:04:14:20";"00:04:17:24";"Ein Bewusstseinswandel,

auf den auch Scheffel setzt."
"196";"00:04:18:03";"00:04:18:03";"FABstGd Bei seiner Suche( ( etwa nach Co_¦"
"197";"00:04:18:03";"00:04:18:03";"FABst*mputerspezialistenÿÿ7æ6"
"198";"00:04:18:03";"00:04:20:19";"Bei seiner Suche

etwa nach Computerspezialisten"
"199";"00:04:20:23";"00:04:20:23";"FABstHVwird er am ehesten im Ausland fündig.ÿÿâ"
"200";"00:04:20:23";"00:04:23:02";"wird er am ehesten im Ausland fÈundig."
"201";"00:04:24:00";"00:04:24:00";"FABstId Die Koalition sucht weiter( ( nacgÂ"
"202";"00:04:24:00";"00:04:24:00";"FABst*h einem Kompromissÿÿ7Ò"
"203";"00:04:24:00";"00:04:26:21";"Die Koalition sucht weiter

nach einem Kompromiss"
"204";"00:04:26:23";"00:04:26:23";"FABstJPim Streit über das Heizungsgesetz.ÿÿ!p"
"205";"00:04:26:23";"00:04:29:02";"im Streit Èuber das Heizungsgesetz."
"206";"00:04:29:04";"00:04:29:04";"FABstKd Bundeskanzler Scholz( ( verteidigteqt"
"207";"00:04:29:04";"00:04:29:04";"FABst0 das Vorhaben erneut.ÿÿ1¢þ"
"208";"00:04:29:04";"00:04:32:10";"Bundeskanzler Scholz

verteidigte das Vorhaben erneut."
"209";"00:04:32:15";"00:04:32:15";"FABstLd Es dürfe jedoch niemand( ( finanziel2"
"210";"00:04:32:15";"00:04:32:15";"FABst0l überfordert werden,ÿÿ1VP"
"211";"00:04:32:15";"00:04:36:07";"Es dÈurfe jedoch niemand

finanziell Èuberfordert werden,"
"212";"00:04:36:11";"00:04:36:11";"FABstMF sagte er Antenne Bayern.ÿÿÜ$"
"213";"00:04:36:11";"00:04:38:02";"sagte er Antenne Bayern."
"214";"00:04:38:06";"00:04:38:06";"FABstNd Kritiker bemängeln bei den Plänen( ( zu sh"
"215";"00:04:38:06";"00:04:38:06";"FABst@tarken Fokus auf Wärmepumpen.ÿÿ!iJ"
"216";"00:04:38:06";"00:04:42:07";"Kritiker bemÈangeln bei den PlÈanen

zu starken Fokus auf WÈarmepumpen."
"217";"00:04:42:11";"00:04:42:11";"FABstOd Auch deshalb fordert die FDP( ( wei/"
"218";"00:04:42:11";"00:04:42:11";"FABst.ter Nachbesserungen.ÿÿ3Þ~"
"219";"00:04:42:11";"00:04:45:15";"Auch deshalb fordert die FDP

weiter Nachbesserungen."
"220";"00:04:45:20";"00:04:45:20";"FABstPN Beim Heizen mit Holz und Pelletsÿÿ"
"221";"00:04:45:20";"00:04:48:07";"Beim Heizen mit Holz und Pellets"
"222";"00:04:48:11";"00:04:48:11";"FABstQd zeigten sich die Grünen( ( zulet"
"223";"00:04:48:11";"00:04:48:11";"FABst.zt kompromissbereit.ÿÿ3ý"
"224";"00:04:48:11";"00:04:51:23";"zeigten sich die GrÈunen

zuletzt kompromissbereit."
"225";"00:04:53:01";"00:04:53:01";"FABstRd Ein Hotel im Bayerischen Wald( ( mi4ø"
"226";"00:04:53:01";"00:04:53:01";"FABst2t hohem Energiebedarf.7</i>\"
"227";"00:04:53:01";"00:04:56:19";"Ein Hotel im Bayerischen Wald

mit hohem Energiebedarf."
"228";"00:04:56:24";"00:04:56:24";"FABstSdEigentümer Alfons Oswald suchte früh( ( nacd"
"229";"00:04:56:24";"00:04:56:24";"FABstJh einer Alternative zu Öl und Gas.N"
"230";"00:04:56:24";"00:05:01:24";"EigentÈumer Alfons Oswald suchte frÈuh

nach einer Alternative zu ÈOl und Gas."
"231";"00:05:03:17";"00:05:03:17";"FABstTd Seit 18 Jahren heizt er mit Holz,( ( Res/"
"232";"00:05:03:17";"00:05:03:17";"FABst>tholz aus dem Wald nebenan. ÿÿ#Ã`"
"233";"00:05:03:17";"00:05:08:04";"Seit 18 Jahren heizt er mit Holz,

Restholz aus dem Wald nebenan."
"234";"00:05:08:22";"00:05:08:22";"FABstUd Das ist in vielen( ( ländlichen Çd"
"235";"00:05:08:22";"00:05:08:22";"FABst(Gebieten möglich.ÿÿ93¨"
"236";"00:05:08:22";"00:05:12:08";"Das ist in vielen

lÈandlichen Gebieten mÈoglich."
"237";"00:05:13:16";"00:05:13:16";"FABstVd Das Holz wächst bei uns,( ( derà"
"238";"00:05:13:16";"00:05:13:16";"FABst( Rohstoff ist da.AÉ¦"
"239";"00:05:13:16";"00:05:16:09";"Das Holz wÈachst bei uns,

der Rohstoff ist da."
"240";"00:05:16:13";"00:05:16:13";"FABstWVSeit 18 Jahren hab ich kein Problem,<u>2"
"241";"00:05:16:13";"00:05:18:17";"Seit 18 Jahren hab ich kein Problem,"
"242";"00:05:18:19";"00:05:18:19";"FABstXd hab immer Energie,( ( auch weÀ"
"243";"00:05:18:19";"00:05:18:19";"FABst$nn Krisen sind.ÿÿ=â4"
"244";"00:05:18:19";"00:05:21:18";"hab immer Energie,

auch wenn Krisen sind."
"245";"00:05:21:23";"00:05:21:23";"FABstY> Er ist besorgt,ÿÿ"
"246";"00:05:21:23";"00:05:23:11";"Er ist besorgt,"
"247";"00:05:23:15";"00:05:23:15";"FABstZd dass das Gebäude-Energie-Gesetz( ( Heizeø2"
"248";"00:05:23:15";"00:05:23:15";"FABst>n mit Holz verbieten könnte.ÿÿ#"
"249";"00:05:23:15";"00:05:28:02";"dass das GebÈaude-Energie-Gesetz

Heizen mit Holz verbieten kÈonnte."
"250";"00:05:28:20";"00:05:28:20";"FABst[dIm Bericht aus Berlin gibt sich die ( ( Grüú2"
"251";"00:05:28:20";"00:05:28:20";"FABstHnen-Vorsitzende kompromissbereit.ÿÿ¢Ì"
"252";"00:05:28:20";"00:05:33:15";"Im Bericht aus Berlin gibt sich die

GrÈunen-Vorsitzende kompromissbereit."
"253";"00:05:33:24";"00:05:33:24";"FABst\d Es gibt Fälle,( ( in denen HolzÜJ"
"254";"00:05:33:24";"00:05:33:24";"FABst0 'ne gute Lösung ist.9+þ"
"255";"00:05:33:24";"00:05:37:04";"Es gibt FÈalle,

in denen Holz 'ne gute LÈosung ist."
"256";"00:05:37:08";"00:05:37:08";"FABst]d Etwa wenn 'n Dorf( ( auf RestKÆ"
"257";"00:05:37:08";"00:05:37:08";"FABst(holzabfälle setztA(Ô"
"258";"00:05:37:08";"00:05:40:09";"Etwa wenn 'n Dorf

auf RestholzabfÈalle setzt"
"259";"00:05:40:13";"00:05:40:13";"FABst^Rund das über die Nahwärme benutzt.ÂR"
"260";"00:05:40:13";"00:05:42:19";"und das Èuber die NahwÈarme benutzt."
"261";"00:05:42:23";"00:05:42:23";"FABst_REs gibt aber berechtigte Bedenken.ÿÿ¬î"
"262";"00:05:42:23";"00:05:45:05";"Es gibt aber berechtigte Bedenken."
"263";"00:05:45:09";"00:05:45:09";"FABst`d Auch bei Pellets( ( schwankt N6"
"264";"00:05:45:09";"00:05:45:09";"FABst&der Preis stark.ÿÿ;8"
"265";"00:05:45:09";"00:05:47:21";"Auch bei Pellets

schwankt der Preis stark."
"266";"00:05:48:00";"00:05:48:00";"FABstad Und Holz ist 'ne wertvolle,( ( oQÒ"
"267";"00:05:48:00";"00:05:48:00";"FABst.ft knappe Ressource,ÿÿ3ú"
"268";"00:05:48:00";"00:05:51:04";"Und Holz ist 'ne wertvolle,

oft knappe Ressource,"
"269";"00:05:51:08";"00:05:51:08";"FABstbH die wir schützen sollten.ÿÿ1"
"270";"00:05:51:08";"00:05:53:08";"die wir schÈutzen sollten."
"271";"00:05:53:17";"00:05:53:17";"FABstcdNoch sind sich die Koalitionsparteien( ( nF|"
"272";"00:05:53:17";"00:05:53:17";"FABstJicht einig über Details im Gesetz.ÿÿ1¾"
"273";"00:05:53:17";"00:05:58:08";"Noch sind sich die Koalitionsparteien

nicht einig Èuber Details im Gesetz."
"274";"00:05:58:12";"00:05:58:12";"FABstddWir brauchen ein Heizungsgesetz,( ( ^"
"275";"00:05:58:12";"00:05:58:12";"FABst,was funktioniert.=<u>F"
"276";"00:05:58:12";"00:06:01:24";"Wir brauchen ein Heizungsgesetz,

was funktioniert."
"277";"00:06:02:03";"00:06:02:03";"FABstedDie Heizung muss zum Haus passen,( ( ;p"
"278";"00:06:02:03";"00:06:02:03";"FABst. nicht umgekehrt.;áP"
"279";"00:06:02:03";"00:06:04:24";"Die Heizung muss zum Haus passen,

nicht umgekehrt."
"280";"00:06:05:03";"00:06:05:03";"FABstfd Die Opposition lehnt das Gesetz( ( ia"
"281";"00:06:05:03";"00:06:05:03";"FABst4n der jetzigen Form ab.ÿÿ-öf"
"282";"00:06:05:03";"00:06:08:20";"Die Opposition lehnt das Gesetz

in der jetzigen Form ab."
"283";"00:06:08:24";"00:06:08:24";"FABstgd Wir sind der Auffassung,( ( dass das ä"
"284";"00:06:08:24";"00:06:08:24";"FABst6Gesetz so verkorkst ist,3ÂR"
