No.;Timecode In;Timecode Out;Subtitle
"44";"00:00:54:07";"00:00:56:24";"dass fÈur keinen

der beiden Kandidaten reicht."
"45";"00:00:57:01";"00:00:57:01";"FABstd Am Morgen nach der Wahl kommt( ( das Leb>^"
"46";"00:00:57:01";"00:00:57:01";"FABst>en nur langsam in die Gänge.ÿÿ#Gr"
"47";"00:00:57:01";"00:01:00:20";"Am Morgen nach der Wahl kommt

das Leben nur langsam in die GÈange."
"48";"00:01:00:22";"00:01:00:22";"FABstd Die Anhänger der Opposition ( ( fandeÍr"
"49";"00:01:00:22";"00:01:00:22";"FABst4n den Wahlkampf unfair,ÿÿ-½\"
"50";"00:01:00:22";"00:01:04:02";"Die AnhÈanger der Opposition

fanden den Wahlkampf unfair,"
"51";"00:01:04:04";"00:01:04:04";"FABstH hatten sich mehr erhofft.ÿÿàÈ"
"52";"00:01:04:04";"00:01:05:15";"hatten sich mehr erhofft."
"53";"00:01:05:17";"00:01:05:17";"FABstd Die Unterstützer der Regierung( ( können"
"54";"00:01:05:17";"00:01:05:17";"FABst8n mit dem Ergebnis leben.ÿÿ)ãò"
"55";"00:01:05:17";"00:01:09:03";"Die UnterstÈutzer der Regierung

kÈonnen mit dem Ergebnis leben."
"56";"00:01:09:05";"00:01:09:05";"FABstd Ich hatte erwartet,( ( dass unseÔ"
"57";"00:01:09:05";"00:01:09:05";"FABst.r Präsident gewinnt.;"
"58";"00:01:09:05";"00:01:13:07";"Ich hatte erwartet,

dass unser PrÈasident gewinnt."
"59";"00:01:13:09";"00:01:13:09";"FABstB Nicht nur erwartet.ÿÿ<i>´"
"60";"00:01:13:09";"00:01:14:13";"Nicht nur erwartet."
"61";"00:01:14:15";"00:01:14:15";"FABstd Es war offensichtlich,( ( daTª"
"62";"00:01:14:15";"00:01:14:15";"FABst"ss er gewinnt.ÿÿ?¡"
"63";"00:01:14:15";"00:01:17:24";"Es war offensichtlich,

dass er gewinnt."
"64";"00:01:19:01";"00:01:19:01";"FABstB Ich bin enttäuscht.ÿÿÀ"
"65";"00:01:19:01";"00:01:20:12";"Ich bin enttÈauscht."
"66";"00:01:20:15";"00:01:20:15";"FABstd Aber am Ende hat der Präsident( ( allD"
"67";"00:01:20:15";"00:01:20:15";"FABst4e Mittel zur Verfügung.ÿÿ-X"
"68";"00:01:20:15";"00:01:23:24";"Aber am Ende hat der PrÈasident

alle Mittel zur VerfÈugung."
"69";"00:01:24:01";"00:01:24:01";"FABstN Seine AKP gewinnt auch deshalb.ÿÿ¾"
"70";"00:01:24:01";"00:01:26:14";"Seine AKP gewinnt auch deshalb."
"71";"00:01:28:10";"00:01:28:10";"FABstd Erdogan, seit 20 Jahren im Amt,( ( f"
"72";"00:01:28:10";"00:01:28:10";"FABst2muss in die Stichwahl.ÿÿ/Þh"
"73";"00:01:28:10";"00:01:31:22";"Erdogan, seit 20 Jahren im Amt,

muss in die Stichwahl."
"74";"00:01:31:24";"00:01:31:24";"FABstD Für ihn das erste Mal.ÿÿn"
"75";"00:01:31:24";"00:01:33:06";"FÈur ihn das erste Mal."
"76";"00:01:33:08";"00:01:33:08";"FABstd Dennoch zeigt er sich( ( gesternP2"
"77";"00:01:33:08";"00:01:33:08";"FABst. Nacht siegessicher.ÿÿ30"
"78";"00:01:33:08";"00:01:36:04";"Dennoch zeigt er sich

gestern Nacht siegessicher."
"79";"00:01:36:06";"00:01:36:06";"FABstdTrotz schlechter Wirtschaftslage und( ( hoh("
"80";"00:01:36:06";"00:01:36:06";"FABstHer Inflation gilt er als Favorit.ÿÿÛÐ"
"81";"00:01:36:06";"00:01:40:13";"Trotz schlechter Wirtschaftslage und

hoher Inflation gilt er als Favorit."
"82";"00:01:40:15";"00:01:40:15";"FABstd Auch, weil er Medien und( ( den StaatsÞ"
"83";"00:01:40:15";"00:01:40:15";"FABst6apparat hinter sich hat.ÿÿ+ùª"
"84";"00:01:40:15";"00:01:44:05";"Auch, weil er Medien und

den Staatsapparat hinter sich hat."
"85";"00:01:44:08";"00:01:44:08";"FABst H Die Opposition: geschockt.ÿÿÚ"
"86";"00:01:44:08";"00:01:46:02";"Die Opposition: geschockt."
"87";"00:01:46:07";"00:01:46:07";"FABst!d In vielen Umfragen lag( ( Herausforde%6"
"88";"00:01:46:07";"00:01:46:07";"FABst4rer Kilicdaroglu vorne.ÿÿ-ý²"
"89";"00:01:46:07";"00:01:49:18";"In vielen Umfragen lag

Herausforderer Kilicdaroglu vorne."
"90";"00:01:49:20";"00:01:49:20";"FABst"d Ein breites Parteienbündnis( ( h@"
"91";"00:01:49:20";"00:01:49:20";"FABst,at ihn unterstützt.ÿÿ5Y¤"
"92";"00:01:49:20";"00:01:52:24";"Ein breites ParteienbÈundnis

hat ihn unterstÈutzt."
"93";"00:01:53:01";"00:01:53:01";"FABst#d Kilicdaroglu hofft,( ( in zweio"
"94";"00:01:53:01";"00:01:53:01";"FABst* Wochen zu siegen.ÿÿ7Ú"
"95";"00:01:53:01";"00:01:55:16";"Kilicdaroglu hofft,

in zwei Wochen zu siegen."
"96";"00:01:55:18";"00:01:55:18";"FABst$d Er beklagt Unregelmäßigkeiten( ( bei:&"
"97";"00:01:55:18";"00:01:55:18";"FABst6 der Stimmenauszählung. ÿÿ+IÔ"
"98";"00:01:55:18";"00:01:59:00";"Er beklagt UnregelmÈaûigkeiten

bei der StimmenauszÈahlung."
"99";"00:01:59:02";"00:01:59:02";"FABst%d Wahlbeobachter von Europarat( ( und P"
"100";"00:01:59:02";"00:01:59:02";"FABst2OSZE berichten heute, ÿÿ/þ²"
"101";"00:01:59:02";"00:02:02:06";"Wahlbeobachter von Europarat

und OSZE berichten heute,"
"102";"00:02:02:08";"00:02:02:08";"FABst&d das Ergebnis( ( sei im Großen uäà"
"103";"00:02:02:08";"00:02:02:08";"FABst*nd Ganzen korrekt.ÿÿ7"
"104";"00:02:02:08";"00:02:06:07";"das Ergebnis

sei im Groûen und Ganzen korrekt."
"105";"00:02:06:15";"00:02:06:15";"FABst'dDie Wahl wurde von der Verwaltung( ( gutj"
"106";"00:02:06:15";"00:02:06:15";"FABst> und effizient organisiert, +»"
"107";"00:02:06:15";"00:02:10:24";"Die Wahl wurde von der Verwaltung

gut und effizient organisiert,"
"108";"00:02:11:01";"00:02:11:01";"FABst(d aber es gab Mängel( ( bei KommuniÈ¾"
"109";"00:02:11:01";"00:02:11:01";"FABst4kation und Transparenz.5öH"
"110";"00:02:11:01";"00:02:14:05";"aber es gab MÈangel

bei Kommunikation und Transparenz."
"111";"00:02:14:07";"00:02:14:07";"FABst)d Die Frage nach( ( der Unabhängi¢j"
"112";"00:02:14:07";"00:02:14:07";"FABst*gkeit stellt sich.ÿÿ7­f"
"113";"00:02:14:07";"00:02:17:01";"Die Frage nach

der UnabhÈangigkeit stellt sich."
"114";"00:02:17:07";"00:02:17:07";"FABst*N Eine Entscheidung ist gefallen:ÿÿà4"
"115";"00:02:17:07";"00:02:19:10";"Eine Entscheidung ist gefallen:"
"116";"00:02:19:12";"00:02:19:12";"FABst+D Das Regierungsbündnisÿÿ"
"117";"00:02:19:12";"00:02:20:19";"Das RegierungsbÈundnis"
"118";"00:02:20:21";"00:02:20:21";"FABst,d hat trotz Verlusten( ( eine knappes0"
"119";"00:02:20:21";"00:02:20:21";"FABst, Mehrheit errungen.ÿÿ5êþ"
"120";"00:02:20:21";"00:02:23:23";"hat trotz Verlusten

eine knappe Mehrheit errungen."
"121";"00:02:24:01";"00:02:24:01";"FABst-P Er könnte Präsidentenmacher sein:ÿÿÙz"
"122";"00:02:24:01";"00:02:26:00";"Er kÈonnte PrÈasidentenmacher sein:"
"123";"00:02:26:02";"00:02:26:02";"FABst.dDer nationalistische Kandidat Ogan( ( q|"
"124";"00:02:26:02";"00:02:26:02";"FABst, bekam etwa 5 %,ÿÿ5v"
"125";"00:02:26:02";"00:02:29:18";"Der nationalistische Kandidat Ogan

bekam etwa 5 %,"
"126";"00:02:29:21";"00:02:29:21";"FABst/d aber noch( ( gab keine Wahleyf"
"127";"00:02:29:21";"00:02:29:21";"FABst mpfehlung ab.ÿÿAç<i>"
"128";"00:02:29:21";"00:02:32:20";"aber noch

gab keine Wahlempfehlung ab."
"129";"00:02:33:24";"00:02:33:24";"FABst0d Und damit( ( zu Katharina Wil3P"
"130";"00:02:33:24";"00:02:33:24";"FABst(linger in Ankara.ÿÿ9øª"
"131";"00:02:33:24";"00:02:37:05";"Und damit

zu Katharina Willinger in Ankara."
"132";"00:02:37:07";"00:02:37:07";"FABst1d Jetzt noch zwei Wochen Wahlkampf( ( #b"
"133";"00:02:37:07";"00:02:37:07";"FABst.bis zur Stichwahl.ÿÿ3º"
"134";"00:02:37:07";"00:02:40:14";"Jetzt noch zwei Wochen Wahlkampf

bis zur Stichwahl."
"135";"00:02:40:16";"00:02:40:16";"FABst2F Was ist da zu erwarten?ÿÿ´"
"136";"00:02:40:16";"00:02:42:12";"Was ist da zu erwarten?"
"137";"00:02:45:22";"00:02:45:22";"FABst3d Als Favorit geht der Mann ins( ( >¾"
"138";"00:02:45:22";"00:02:45:22";"FABst" Rennen,ÿÿ?ÀT"
"139";"00:02:45:22";"00:02:48:15";"Als Favorit geht der Mann ins

Rennen,"
"140";"00:02:49:00";"00:02:49:00";"FABst4dder 95 Prozent der Medien in der( ("
"141";"00:02:49:00";"00:02:49:00";"FABst$ Hand hat.ÿÿ=¤:"
"142";"00:02:49:00";"00:02:52:05";"der 95 Prozent der Medien in der

Hand hat."
"143";"00:02:52:19";"00:02:52:19";"FABst5VDer teure Wahlgeschenke machen kann.ÿÿÂH"
"144";"00:02:52:19";"00:02:55:20";"Der teure Wahlgeschenke machen kann."
"145";"00:03:01:01";"00:03:01:01";"FABst6PDass ist Staatspräsident Erdogan.ÿÿ^¦"
"146";"00:03:01:01";"00:03:03:10";"Dass ist StaatsprÈasident Erdogan."
"147";"00:03:05:10";"00:03:05:10";"FABst7d Viele haben kritisiert, dass( ( die WaPF"
"148";"00:03:05:10";"00:03:05:10";"FABst>hlen in keinem freien Umfeldÿÿ#ÙÚ"
"149";"00:03:05:10";"00:03:10:01";"Viele haben kritisiert, dass

die Wahlen in keinem freien Umfeld"
"150";"00:03:10:10";"00:03:10:10";"FABst8B stattgefunden haben.ÿÿô"
"151";"00:03:10:10";"00:03:11:21";"stattgefunden haben."
"152";"00:03:15:19";"00:03:15:19";"FABst9d Man kann davon ausgehen,( ( da;Z"
"153";"00:03:15:19";"00:03:15:19";"FABst&ss es so bleibt.ÿÿ;à"
"154";"00:03:15:19";"00:03:19:10";"Man kann davon ausgehen,

dass es so bleibt."
"155";"00:03:22:11";"00:03:22:11";"FABst:@ Danke nach Ankara.ÿÿÛè"
"156";"00:03:22:11";"00:03:23:24";"Danke nach Ankara."
"157";"00:03:26:22";"00:03:26:22";"FABst;d Wie bei der Wahl 2018 haben( ( die Wahli0"
"158";"00:03:26:22";"00:03:26:22";"FABst<berechtigten in Deutschlandÿÿ%²¶"
"159";"00:03:26:22";"00:03:31:14";"Wie bei der Wahl 2018 haben

die Wahlberechtigten in Deutschland"
"160";"00:03:31:16";"00:03:31:16";"FABst<P für Amtsinhaber Erdogan gestimmt.ÿÿ^r"
"161";"00:03:31:16";"00:03:34:03";"fÈur Amtsinhaber Erdogan gestimmt."
"162";"00:03:34:08";"00:03:34:08";"FABst=d Nach Angaben der staatlichen( ( Nacho`"
"163";"00:03:34:08";"00:03:34:08";"FABst2richtenagentur Anadoluÿÿ/è"
"164";"00:03:34:08";"00:03:37:20";"Nach Angaben der staatlichen

Nachrichtenagentur Anadolu"
"165";"00:03:37:22";"00:03:37:22";"FABst>d erhielt Erdogan in Deutschland( ( rund C"
"166";"00:03:37:22";"00:03:37:22";"FABst865,4 Prozent der Stimmen.ÿÿ)¬"
"167";"00:03:37:22";"00:03:41:21";"erhielt Erdogan in Deutschland

rund 65,4 Prozent der Stimmen."
"168";"00:03:42:03";"00:03:42:03";"FABst?d Oppositionsführer Kilicdaroglu( ( kam<"
"169";"00:03:42:03";"00:03:42:03";"FABst2 nur auf 32,6 Prozent.ÿÿ/¾"
"170";"00:03:42:03";"00:03:46:23";"OppositionsfÈuhrer Kilicdaroglu

kam nur auf 32,6 Prozent."
"171";"00:03:47:06";"00:03:47:06";"FABst@d Derzeit sind knapp 98 Prozent der ( ( WahlZt"
"172";"00:03:47:06";"00:03:47:06";"FABstFurnen in Deutschland ausgezählt.ÿÿ²"
"173";"00:03:47:06";"00:03:52:00";"Derzeit sind knapp 98 Prozent der

Wahlurnen in Deutschland ausgezÈahlt."
"174";"00:03:52:02";"00:03:52:02";"FABstAd Offizielle Zahlen der Wahlbehörde( ( lè"
"175";"00:03:52:02";"00:03:52:02";"FABst:iegen aber noch nicht vor.ÿÿ'³¬"
"176";"00:03:52:02";"00:03:56:13";"Offizielle Zahlen der WahlbehÈorde

liegen aber noch nicht vor."
"177";"00:03:58:01";"00:03:58:01";"FABstBdUm die Präsidentenwahl in der Türkei( ("
"178";"00:03:58:01";"00:03:58:01";"FABst< geht es heute Abend auchÿÿ%æ0"
"179";"00:03:58:01";"00:04:01:19";"Um die PrÈasidentenwahl in der TÈurkei

geht es heute Abend auch"
"180";"00:04:01:22";"00:04:01:22";"FABstCd bei der Sendung hart aber fair -( ( umÀ"
"181";"00:04:01:22";"00:04:01:22";"FABst4 21 Uhr hier im Ersten.ÿÿ-|"
"182";"00:04:01:22";"00:04:05:04";"bei der Sendung hart aber fair -

um 21 Uhr hier im Ersten."
"183";"00:04:06:03";"00:04:06:03";"FABstDd In Bremen hält sich Bürgermeister( ( BmÚ"
"184";"00:04:06:03";"00:04:06:03";"FABst8ovenschulte weiter offen,ÿÿ)Î"
"185";"00:04:06:03";"00:04:09:16";"In Bremen hÈalt sich BÈurgermeister

Bovenschulte weiter offen,"
"186";"00:04:09:18";"00:04:09:18";"FABstEL mit wem die SPD regieren will:ÿÿÜú"
"187";"00:04:09:18";"00:04:11:13";"mit wem die SPD regieren will:"
"188";"00:04:11:15";"00:04:11:15";"FABstFd Ob wie bisher( ( mit Grünen u©`"
"189";"00:04:11:15";"00:04:11:15";"FABst"nd Linksparteiÿÿ?R"
"190";"00:04:11:15";"00:04:14:21";"Ob wie bisher

mit GrÈunen und Linkspartei"
"191";"00:04:14:23";"00:04:14:23";"FABstGd oder in einem neuem Bündnis( ( ¬"
"192";"00:04:14:23";"00:04:14:23";"FABst$ mit der CDU.ÿÿ=«Ê"
"193";"00:04:14:23";"00:04:18:03";"oder in einem neuem BÈundnis

mit der CDU."
"194";"00:04:18:12";"00:04:18:12";"FABstHN Hier die amtliche Hochrechnung:ÿÿp"
"195";"00:04:18:12";"00:04:20:24";"Hier die amtliche Hochrechnung:"
"196";"00:04:27:01";"00:04:27:01";"FABstId Die mitregierenden Grünen( ( ru§F"
"197";"00:04:27:01";"00:04:27:01";"FABst,tschen deutlich ab.ÿÿ5Ð"
"198";"00:04:27:01";"00:04:30:06";"Die mitregierenden GrÈunen

rutschen deutlich ab."
"199";"00:04:31:08";"00:04:31:08";"FABstJd Spitzenkandidatin Schaefer( ( kkÒ"
"200";"00:04:31:08";"00:04:31:08";"FABst(ündigte heute an,ÿÿ9_"
"201";"00:04:31:08";"00:04:34:06";"Spitzenkandidatin Schaefer

kÈundigte heute an,"
"202";"00:04:34:08";"00:04:34:08";"FABstKPsich aus dem Senat zurückzuziehen.ÿÿV"
"203";"00:04:34:08";"00:04:36:17";"sich aus dem Senat zurÈuckzuziehen."
"204";"00:04:40:18";"00:04:40:18";"FABstLdDie rechtskonservativen Bürger in Wut( ( ¶"
"205";"00:04:40:18";"00:04:40:18";"FABst6 kommen auf 9,7,ÿÿ+£$"
"206";"00:04:40:18";"00:04:45:02";"Die rechtskonservativen BÈurger in Wut

kommen auf 9,7,"
"207";"00:04:45:04";"00:04:45:04";"FABstMF die FDP auf 5,2 Prozent.ÿÿÜL"
"208";"00:04:45:04";"00:04:47:09";"die FDP auf 5,2 Prozent."
"209";"00:04:49:23";"00:04:49:23";"FABstNL Der SPD-Wahlsieger aus Bremen,·ä"
"210";"00:04:49:23";"00:04:52:20";"Der SPD-Wahlsieger aus Bremen,"
"211";"00:04:52:22";"00:04:52:22";"FABstOd ein gern gesehener Gast( ( bei"
"212";"00:04:52:22";"00:04:52:22";"FABst* der Bundespartei.?<i>l"
"213";"00:04:52:22";"00:04:55:15";"ein gern gesehener Gast

bei der Bundespartei."
"214";"00:04:55:17";"00:04:55:17";"FABstPd Mit seiner bürgernahen Politik( ( war B¬"
"215";"00:04:55:17";"00:04:55:17";"FABst8ovenschulte erfolgreich. ÿÿ)Ð."
"216";"00:04:55:17";"00:04:59:02";"Mit seiner bÈurgernahen Politik

war Bovenschulte erfolgreich."
"217";"00:04:59:04";"00:04:59:04";"FABstQTDas wird auch in Berlin registriert.ÿÿùô"
"218";"00:04:59:04";"00:05:01:08";"Das wird auch in Berlin registriert."
"219";"00:05:01:10";"00:05:01:10";"FABstRL Für die Bundes-SPD heißt das:ÿÿ¨º"
"220";"00:05:01:10";"00:05:03:03";"FÈur die Bundes-SPD heiût das:"
"221";"00:05:03:06";"00:05:03:06";"FABstSd Sie will bei den Plänen( ( zur HeizuÎ"
"222";"00:05:03:06";"00:05:03:06";"FABst0ngswende nachbessern.ÿÿ1Z"
"223";"00:05:03:06";"00:05:06:11";"Sie will bei den PlÈanen

zur Heizungswende nachbessern."
"224";"00:05:06:15";"00:05:06:15";"FABstTdWir wollen die soziale Förderung( ( Õ4"
"225";"00:05:06:15";"00:05:06:15";"FABst0auf den Weg bringen,9Åþ"
"226";"00:05:06:15";"00:05:09:22";"Wir wollen die soziale FÈorderung

auf den Weg bringen,"
"227";"00:05:10:06";"00:05:10:06";"FABstUH gestaffelt nach Einkommen.­"
"228";"00:05:10:06";"00:05:11:24";"gestaffelt nach Einkommen."
"229";"00:05:12:05";"00:05:12:05";"FABstVd Wir werden als SPD darauf achten,( ( dasq"
"230";"00:05:12:05";"00:05:12:05";"FABstHs der Mieterschutz gestärkt wird.ÿÿ7^"
"231";"00:05:12:05";"00:05:16:06";"Wir werden als SPD darauf achten,

dass der Mieterschutz gestÈarkt wird."
"232";"00:05:16:10";"00:05:16:10";"FABstWdEs kann nicht sein, dass die Kosten( ( |<"
"233";"00:05:16:10";"00:05:16:10";"FABstDauf die Mieter umgelegt werden.ÿÿ­L"
"234";"00:05:16:10";"00:05:20:13";"Es kann nicht sein, dass die Kosten

auf die Mieter umgelegt werden."
"235";"00:05:20:15";"00:05:20:15";"FABstXTDer Streit um den Heizungsaustausch.ÿÿ"
"236";"00:05:20:15";"00:05:22:20";"Der Streit um den Heizungsaustausch."
"237";"00:05:22:22";"00:05:22:22";"FABstYd Er hat( ( vor allem den Grü ü"
"238";"00:05:22:22";"00:05:22:22";"FABst"nen geschadet.ÿÿ?õ0"
"239";"00:05:22:22";"00:05:25:04";"Er hat

vor allem den GrÈunen geschadet."
"240";"00:05:25:07";"00:05:25:07";"FABstZL Dazu kam die Trauzeugen-AffäreÿÿL"
"241";"00:05:25:07";"00:05:27:03";"Dazu kam die Trauzeugen-AffÈare"
"242";"00:05:27:05";"00:05:27:05";"FABst[d und der Streit( ( um die Verkehrh,"
"243";"00:05:27:05";"00:05:27:05";"FABst,spolitik in Bremen.ÿÿ5ñô"
"244";"00:05:27:05";"00:05:30:00";"und der Streit

um die Verkehrspolitik in Bremen."
"245";"00:05:30:02";"00:05:30:02";"FABst\d Trotz ihrer Verluste wollen( ( die GrünP"
"246";"00:05:30:02";"00:05:30:02";"FABst<en dort weiter mitregieren.ÿÿ%"
"247";"00:05:30:02";"00:05:33:23";"Trotz ihrer Verluste wollen

die GrÈunen dort weiter mitregieren."
"248";"00:05:34:00";"00:05:34:00";"FABst]dWir sind für Sondierungsgespräche( ( `"
"249";"00:05:34:00";"00:05:34:00";"FABst8und noch für mehr bereit.1]X"
"250";"00:05:34:00";"00:05:37:10";"Wir sind fÈur SondierungsgesprÈache

und noch fÈur mehr bereit."
"251";"00:05:37:12";"00:05:37:12";"FABst^d Wir hoffen,( ( dass wir weiterTÞ"
"252";"00:05:37:12";"00:05:37:12";"FABst* mitwirken können.?)ú"
"253";"00:05:37:12";"00:05:40:19";"Wir hoffen,

dass wir weiter mitwirken kÈonnen."
"254";"00:05:41:01";"00:05:41:01";"FABst_d In der Bremer Regierung bleiben,( ( da|"
"255";"00:05:41:01";"00:05:41:01";"FABst6s möchte auch die Linke.ÿÿ+|"
"256";"00:05:41:01";"00:05:44:12";"In der Bremer Regierung bleiben,

das mÈochte auch die Linke."
"257";"00:05:44:15";"00:05:44:15";"FABst`d Sie schaffte( ( ein zweistelm²"
"258";"00:05:44:15";"00:05:44:15";"FABst$liges Ergebnis.ÿÿ=­<"
"259";"00:05:44:15";"00:05:47:10";"Sie schaffte

ein zweistelliges Ergebnis."
"260";"00:05:48:00";"00:05:48:00";"FABstad Es ist ein Grund zur Freude( ( füäj"
"261";"00:05:48:00";"00:05:48:00";"FABst0r die gesamte Partei.9²¦"
"262";"00:05:48:00";"00:05:51:07";"Es ist ein Grund zur Freude

fÈur die gesamte Partei."
"263";"00:05:51:10";"00:05:51:10";"FABstbdDieses Ergebnis wird uns Rückenwind( ( ¸"
"264";"00:05:51:10";"00:05:51:10";"FABstBfür die gesamte Partei geben.'Ô"
"265";"00:05:51:10";"00:05:56:18";"Dieses Ergebnis wird uns RÈuckenwind

fÈur die gesamte Partei geben."
"266";"00:05:56:23";"00:05:56:23";"FABstcd Die CDU hatte sich in Bremen( ( 'R"
"267";"00:05:56:23";"00:05:56:23";"FABst*noch mehr erhofft.ÿÿ7¢<u>"
"268";"00:05:56:23";"00:05:59:21";"Die CDU hatte sich in Bremen

noch mehr erhofft."
"269";"00:05:59:23";"00:05:59:23";"FABstddJetzt wäre sie gern der Juniorpartner( ( Û"
"270";"00:05:59:23";"00:05:59:23";"FABst@ in einer großen Koalition.ÿÿ!"ª"
"271";"00:05:59:23";"00:06:04:21";"Jetzt wÈare sie gern der Juniorpartner

in einer groûen Koalition."
"272";"00:06:06:16";"00:06:06:16";"FABsted Ich appelliere an die SPD,( ( mit der\"
"273";"00:06:06:16";"00:06:06:16";"FABst> CDU in Gespräche zu treten,+~"
"274";"00:06:06:16";"00:06:11:22";"Ich appelliere an die SPD,

mit der CDU in GesprÈache zu treten,"
"275";"00:06:14:14";"00:06:14:14";"FABstfdüber eine mögliche Zusammenarbeit( ( w^"
"276";"00:06:14:14";"00:06:14:14";"FABst( in Bremen.ÿÿ9æ"
"277";"00:06:14:14";"00:06:18:08";"Èuber eine mÈogliche Zusammenarbeit

in Bremen."
"278";"00:06:18:24";"00:06:18:24";"FABstgH Erleichterung bei der FDP,ÿÿßÆ"
"279";"00:06:18:24";"00:06:20:21";"Erleichterung bei der FDP,"
"280";"00:06:20:23";"00:06:20:23";"FABsthd sie zieht erneut( ( in die Bremee"
"281";"00:06:20:23";"00:06:20:23";"FABst,r Bürgerschaft ein.ÿÿ5}ò"
"282";"00:06:20:23";"00:06:24:08";"sie zieht erneut

in die Bremer BÈurgerschaft ein."
"283";"00:06:24:10";"00:06:24:10";"FABstid Der eigene Kurs in der Ampel( ( 6À"
"284";"00:06:24:10";"00:06:24:10";"FABst$soll bleiben:ÿÿ=æ"
"285";"00:06:24:10";"00:06:26:24";"Der eigene Kurs in der Ampel

soll bleiben:"
"286";"00:06:27:05";"00:06:27:05";"FABstjd Wir arbeiten( ( mit fröhlicherðD"
