No.;Timecode In;Timecode Out;Subtitle
"219";"00:04:41:23";"00:04:41:23";"FABstRJ Dabei haben sie es verdient.ÿÿª"
"220";"00:04:41:23";"00:04:43:24";"Dabei haben sie es verdient."
"221";"00:04:46:10";"00:04:46:10";"FABstSdSie widmet den Platz auch all jenen,( ( di4<i>"
"222";"00:04:46:10";"00:04:46:10";"FABstFe ihre Liebsten verloren haben, ÿÿd"
"223";"00:04:46:10";"00:04:50:18";"Sie widmet den Platz auch all jenen,

die ihre Liebsten verloren haben,"
"224";"00:04:50:20";"00:04:50:20";"FABstTd aber keinen Ort haben,( ( um ihIô"
"225";"00:04:50:20";"00:04:50:20";"FABst(rer zu gedenken. ÿÿ9"
"226";"00:04:50:20";"00:04:53:23";"aber keinen Ort haben,

um ihrer zu gedenken."
"227";"00:04:59:08";"00:04:59:08";"FABstUd Das Gedenken( ( an den AufsX"
"228";"00:04:59:08";"00:04:59:08";"FABst"tand im Ghettoÿÿ?Îf"
"229";"00:04:59:08";"00:05:01:17";"Das Gedenken

an den Aufstand im Ghetto"
"230";"00:05:01:19";"00:05:01:19";"FABstVTund was darüber hinaus wichtig ist.ÿÿh"
"231";"00:05:01:19";"00:05:03:21";"und was darÈuber hinaus wichtig ist."
"232";"00:05:03:23";"00:05:03:23";"FABstWd Die Meinung( ( von Griet von Pf8"
"233";"00:05:03:23";"00:05:03:23";"FABst,etersdorff vom RBB.ÿÿ5ð8"
"234";"00:05:03:23";"00:05:07:05";"Die Meinung

von Griet von Petersdorff vom RBB."
"235";"00:05:09:22";"00:05:09:22";"FABstXdVon einem Wunderwerk der Versöhnung( ( spÔ"
"236";"00:05:09:22";"00:05:09:22";"FABst@richt Steinmeier in Warschau.)ç"
"237";"00:05:09:22";"00:05:14:02";"Von einem Wunderwerk der VersÈohnung

spricht Steinmeier in Warschau."
"238";"00:05:14:04";"00:05:14:04";"FABstYd Und es ist ein Wunder,( ( dass JWæ"
"239";"00:05:14:04";"00:05:14:04";"FABst*üdinnen und Juden,?F"
"240";"00:05:14:04";"00:05:17:05";"Und es ist ein Wunder,

dass JÈudinnen und Juden,"
"241";"00:05:17:07";"00:05:17:07";"FABstZd Polinnen und Polen( ( uns DeutschKÄ"
"242";"00:05:17:07";"00:05:17:07";"FABst.en die Hand reichen.ÿÿ3Àd"
"243";"00:05:17:07";"00:05:20:20";"Polinnen und Polen

uns Deutschen die Hand reichen."
"244";"00:05:20:22";"00:05:20:22";"FABst[d Nach den Verbrechen( ( unse>n"
"245";"00:05:20:22";"00:05:20:22";"FABst$rer Vorfahren. ÿÿ=â6"
"246";"00:05:20:22";"00:05:23:06";"Nach den Verbrechen

unserer Vorfahren."
"247";"00:05:23:08";"00:05:23:08";"FABst\d Es verlangt( ( grenzenlose >"
"248";"00:05:23:08";"00:05:23:08";"FABstDankbarkeit.ÿÿCÜ¶"
"249";"00:05:23:08";"00:05:25:19";"Es verlangt

grenzenlose Dankbarkeit."
"250";"00:05:26:13";"00:05:26:13";"FABst]d Aber bei allem Bekenntnis( ( z*ð"
"251";"00:05:26:13";"00:05:26:13";"FABst(u unserer Schuld,ÿÿ9è"
"252";"00:05:26:13";"00:05:29:05";"Aber bei allem Bekenntnis

zu unserer Schuld,"
"253";"00:05:29:07";"00:05:29:07";"FABst^d was die deutschen Gräueltaten( ( geÒ"
"254";"00:05:29:07";"00:05:29:07";"FABst4genüber Polen betrifft:ÿÿ-o¾"
"255";"00:05:29:07";"00:05:32:13";"was die deutschen GrÈaueltaten

gegenÈuber Polen betrifft:"
"256";"00:05:32:15";"00:05:32:15";"FABst_H Es gibt eine offene Wunde.ÿÿ¬"
"257";"00:05:32:15";"00:05:34:10";"Es gibt eine offene Wunde."
"258";"00:05:34:12";"00:05:34:12";"FABst`TDas liegt an der deutschen Ignoranz.ÿÿÔ"
"259";"00:05:34:12";"00:05:36:22";"Das liegt an der deutschen Ignoranz."
"260";"00:05:36:24";"00:05:36:24";"FABstaH Die meisten wissen nicht,ÿÿ½®"
"261";"00:05:36:24";"00:05:38:15";"Die meisten wissen nicht,"
"262";"00:05:38:17";"00:05:38:17";"FABstbd was Deutsche den Polen( ( im Zweiten `$"
"263";"00:05:38:17";"00:05:38:17";"FABst6Weltkrieg angetan haben.ÿÿ+"
"264";"00:05:38:17";"00:05:42:06";"was Deutsche den Polen

im Zweiten Weltkrieg angetan haben."
"265";"00:05:42:09";"00:05:42:09";"FABstcd Polen wurden( ( als Menschen zwU*"
"266";"00:05:42:09";"00:05:42:09";"FABst0eiter Klasse gesehen,ÿÿ1ûl"
"267";"00:05:42:09";"00:05:45:11";"Polen wurden

als Menschen zweiter Klasse gesehen,"
"268";"00:05:45:13";"00:05:45:13";"FABstdd Millionen von ihnen getötet,( ( ihïX"
"269";"00:05:45:13";"00:05:45:13";"FABst,re Städte zerstört.ÿÿ5áÐ"
"270";"00:05:45:13";"00:05:48:21";"Millionen von ihnen getÈotet,

ihre StÈadte zerstÈort."
"271";"00:05:48:23";"00:05:48:23";"FABsted Aufstand im Warschauer Ghetto,( ( ~"
"272";"00:05:48:23";"00:05:48:23";"FABst.heute 80. Jahrestag,ÿÿ3Æ"
"273";"00:05:48:23";"00:05:52:07";"Aufstand im Warschauer Ghetto,

heute 80. Jahrestag,"
"274";"00:05:52:09";"00:05:52:09";"FABstfJ das weiß man noch irgendwie.ÿÿT"
"275";"00:05:52:09";"00:05:54:14";"das weiû man noch irgendwie."
"276";"00:05:55:15";"00:05:55:15";"FABstgd Aber Warschauer Aufstand( ( e"
"277";"00:05:55:15";"00:05:55:15";"FABst$in Jahr später?ÿÿ=y"
"278";"00:05:55:15";"00:05:58:12";"Aber Warschauer Aufstand

ein Jahr spÈater?"
"279";"00:05:58:14";"00:05:58:14";"FABsthd Die Polen wehrten sich monatelang( ( ge"
"280";"00:05:58:14";"00:05:58:14";"FABst<gen die deutschen Besatzer.ÿÿ%¡D"
"281";"00:05:58:14";"00:06:02:07";"Die Polen wehrten sich monatelang

gegen die deutschen Besatzer."
"282";"00:06:02:09";"00:06:02:09";"FABstiP Er wurde blutig niedergeschlagen.ÿÿ²p"
"283";"00:06:02:09";"00:06:04:11";"Er wurde blutig niedergeschlagen."
"284";"00:06:04:13";"00:06:04:13";"FABstjd Warschau wurde( ( fast vollst:\"
"285";"00:06:04:13";"00:06:04:13";"FABst$ändig zerstört.ÿÿ=<i>"
"286";"00:06:04:13";"00:06:06:23";"Warschau wurde

fast vollstÈandig zerstÈort."
"287";"00:06:07:00";"00:06:07:00";"FABstkN Das wissen nur wenige Deutsche.ÿÿá"
"288";"00:06:07:00";"00:06:08:24";"Das wissen nur wenige Deutsche."
"289";"00:06:09:01";"00:06:09:01";"FABstlL Diese Ignoranz verletzt Polen.ÿÿæ"
"290";"00:06:09:01";"00:06:11:06";"Diese Ignoranz verletzt Polen."
"291";"00:06:11:13";"00:06:11:13";"FABstmd Davon profitiert( ( die ultrakons;:"
"292";"00:06:11:13";"00:06:11:13";"FABst,ervative PiS-Parteiÿÿ5¦("
