No.;Timecode In;Timecode Out;Subtitle
"131";"00:02:55:05";"00:02:55:05";"FABst&licher Auftritt.C·p"
"132";"00:02:55:05";"00:02:57:23";"Es war sein letzter

Èoffentlicher Auftritt."
"133";"00:02:58:00";"00:02:58:00";"FABst2d Hansi Flick leitete( ( heute noÊ"
"134";"00:02:58:00";"00:02:58:00";"FABst&ch das Training.Cî¤"
"135";"00:02:58:00";"00:03:00:22";"Hansi Flick leitete

heute noch das Training."
"136";"00:03:00:24";"00:03:00:24";"FABst3dAm Nachmittag dann die Mitteilung:( ( De@Þ"
"137";"00:03:00:24";"00:03:00:24";"FABst:r DFB trennt sich von ihm.ÿÿ'Ñ"
"138";"00:03:00:24";"00:03:05:07";"Am Nachmittag dann die Mitteilung:

Der DFB trennt sich von ihm."
"139";"00:03:05:16";"00:03:05:16";"FABst4dPräsident Neuendorf bezeichnete das( ( P"
"140";"00:03:05:16";"00:03:05:16";"FABst2 als unumgänglich.ÿÿ/'"
"141";"00:03:05:16";"00:03:09:12";"PrÈasident Neuendorf bezeichnete das

als unumgÈanglich."
"142";"00:03:18:08";"00:03:18:08";"FABst5d Flick gab sich gestern( ( noc"N"
"143";"00:03:18:08";"00:03:18:08";"FABst"h kämpferisch.ÿÿ?d2"
"144";"00:03:18:08";"00:03:21:16";"Flick gab sich gestern

noch kÈampferisch."
"145";"00:03:23:15";"00:03:23:15";"FABst6J Sie wollen weitermachen?Ja.ÿÿËb"
"146";"00:03:23:15";"00:03:26:01";"Sie wollen weitermachen?Ja."
"147";"00:03:26:22";"00:03:26:22";"FABst7RIhm sind die Argumente ausgegangen.ÿÿ¦"
"148";"00:03:26:22";"00:03:29:08";"Ihm sind die Argumente ausgegangen."
"149";"00:03:29:10";"00:03:29:10";"FABst8d Keine der letzten fünf Partien( ( ð"
"150";"00:03:29:10";"00:03:29:10";"FABst*hat er gewonnen.ÿÿ7¥6"
"151";"00:03:29:10";"00:03:32:15";"Keine der letzten fÈunf Partien

hat er gewonnen."
"152";"00:03:32:19";"00:03:32:19";"FABst9d Dabei sollte im September( ( alÞ"
"153";"00:03:32:19";"00:03:32:19";"FABst*les besser werden.ÿÿ7»^"
"154";"00:03:32:19";"00:03:36:10";"Dabei sollte im September

alles besser werden."
"155";"00:03:37:17";"00:03:37:17";"FABst:H Sportdirektor Rudi Völlerÿÿm"
"156";"00:03:37:17";"00:03:39:09";"Sportdirektor Rudi VÈoller"
"157";"00:03:39:11";"00:03:39:11";"FABst;d vermied gestern( ( ein klares Beke}f"
"158";"00:03:39:11";"00:03:39:11";"FABst,nntnis zum Trainer.ÿÿ5ïÊ"
"159";"00:03:39:11";"00:03:42:17";"vermied gestern

ein klares Bekenntnis zum Trainer."
"160";"00:03:42:19";"00:03:42:19";"FABst<VErst mal 'ne Nacht darüber schlafen.`9R"
"161";"00:03:42:19";"00:03:45:05";"Erst mal 'ne Nacht darÈuber schlafen."
"162";"00:03:45:10";"00:03:45:10";"FABst=d Rudi Völler selbst wird( ( al."
"163";"00:03:45:10";"00:03:45:10";"FABst(s Interimstrainerÿÿ9ëø"
"164";"00:03:45:10";"00:03:48:11";"Rudi VÈoller selbst wird

als Interimstrainer"
"165";"00:03:48:15";"00:03:48:15";"FABst>d am Dienstag auf der Trainerbank( ( R"
"166";"00:03:48:15";"00:03:48:15";"FABst* Platz nehmen.ÿÿ7"
"167";"00:03:48:15";"00:03:51:17";"am Dienstag auf der Trainerbank

Platz nehmen."
"168";"00:03:51:21";"00:03:51:21";"FABst?d Die große Baustelle( ( bleib±j"
"169";"00:03:51:21";"00:03:51:21";"FABst&t die Defensive.ÿÿ;d"
"170";"00:03:51:21";"00:03:54:14";"Die groûe Baustelle

bleibt die Defensive."
"171";"00:03:54:19";"00:03:54:19";"FABst@dAuch gegen Japan mit großen Problemen( ( ì("
"172";"00:03:54:19";"00:03:54:19";"FABst@ und ohne Selbstvertrauen.ÿÿ!"
"173";"00:03:54:19";"00:03:58:24";"Auch gegen Japan mit groûen Problemen

und ohne Selbstvertrauen."
"174";"00:03:59:04";"00:03:59:04";"FABstAd Jeder hat gerade( ( mit sich sUH"
"175";"00:03:59:04";"00:03:59:04";"FABst(elbst zu kämpfen.A#^"
"176";"00:03:59:04";"00:04:02:17";"Jeder hat gerade

mit sich selbst zu kÈampfen."
"177";"00:04:02:19";"00:04:02:19";"FABstBPMan merkt das auch auf dem Platz,ÿÿÖ"
"178";"00:04:02:19";"00:04:04:24";"Man merkt das auch auf dem Platz,"
"179";"00:04:05:01";"00:04:05:01";"FABstCd dass bei einigen( ( eine große Vé¨"
"180";"00:04:05:01";"00:04:05:01";"FABst*erunsicherung ist.ÿÿ7æÎ"
"181";"00:04:05:01";"00:04:09:11";"dass bei einigen

eine groûe Verunsicherung ist."
"182";"00:04:11:14";"00:04:11:14";"FABstDdDie Mannschaft um Kapitän Gündogan( ( ®"
"183";"00:04:11:14";"00:04:11:14";"FABst( bestätigte,ÿÿ9_æ"
"184";"00:04:11:14";"00:04:14:16";"Die Mannschaft um KapitÈan GÈundogan

bestÈatigte,"
"185";"00:04:14:18";"00:04:14:18";"FABstEd dass sie in einem( ( besorgniserre?h"
"186";"00:04:14:18";"00:04:14:18";"FABst,genden Zustand ist.ÿÿ5ôæ"
"187";"00:04:14:18";"00:04:18:08";"dass sie in einem

besorgniserregenden Zustand ist."
"188";"00:04:19:08";"00:04:19:08";"FABstFd Flick konnte dem( ( nicht e^"
"189";"00:04:19:08";"00:04:19:08";"FABst"ntgegenwirken.ÿÿ?¦"
"190";"00:04:19:08";"00:04:22:00";"Flick konnte dem

nicht entgegenwirken."
"191";"00:04:22:02";"00:04:22:02";"FABstGd Ziel ist es jetzt,( ( einen NacnÈ"
"192";"00:04:22:02";"00:04:22:02";"FABst*hfolger zu finden.ÿÿ7¢z"
"193";"00:04:22:02";"00:04:25:13";"Ziel ist es jetzt,

einen Nachfolger zu finden."
"194";"00:04:27:02";"00:04:27:02";"FABstHdJulian Nagelsmann und Matthias Sammer( ( 1"
"195";"00:04:27:02";"00:04:27:02";"FABst8 sind im Gespräch,ÿÿ)x¸"
"196";"00:04:27:02";"00:04:31:14";"Julian Nagelsmann und Matthias Sammer

sind im GesprÈach,"
"197";"00:04:31:23";"00:04:31:23";"FABstIdum die Krise der Nationalmannschaft( ( "|"
"198";"00:04:31:23";"00:04:31:23";"FABst, zu beenden.ÿÿ5x"
"199";"00:04:31:23";"00:04:35:09";"um die Krise der Nationalmannschaft

zu beenden."
"200";"00:04:36:15";"00:04:36:15";"FABstJd Am zweiten Tag( ( nach dem ErdFL"
"201";"00:04:36:15";"00:04:36:15";"FABst&beben in Marokkoÿÿ;Çê"
"202";"00:04:36:15";"00:04:39:14";"Am zweiten Tag

nach dem Erdbeben in Marokko"
"203";"00:04:39:16";"00:04:39:16";"FABstKTdauert die Suche nach Vermissten an.ÿÿÿ"
"204";"00:04:39:16";"00:04:42:07";"dauert die Suche nach Vermissten an."
"205";"00:04:42:09";"00:04:42:09";"FABstLd Die Lage in den Unglücksgebieten( ( ûL"
"206";"00:04:42:09";"00:04:42:09";"FABst0ist unübersichtlich,ÿÿ1|8"
"207";"00:04:42:09";"00:04:45:20";"Die Lage in den UnglÈucksgebieten

ist unÈubersichtlich,"
"208";"00:04:45:22";"00:04:45:22";"FABstMd nur mit Mühe kommen die Helfer( ( in ¯ "
"209";"00:04:45:22";"00:04:45:22";"FABst4den Bergregionen voran.ÿÿ-ðØ"
"210";"00:04:45:22";"00:04:49:19";"nur mit MÈuhe kommen die Helfer

in den Bergregionen voran."
"211";"00:04:50:06";"00:04:50:06";"FABstNd Die Zahl der Toten( ( ist auf mehr t"
"212";"00:04:50:06";"00:04:50:06";"FABst0als 2100 angestiegen.ÿÿ1Õ^"
"213";"00:04:50:06";"00:04:53:22";"Die Zahl der Toten

ist auf mehr als 2100 angestiegen."
"214";"00:04:54:10";"00:04:54:10";"FABstOdAm Morgen erschütterte ein Nachbeben( ( Õ"
"215";"00:04:54:10";"00:04:54:10";"FABst8 die Provinz Al Haouz.ÿÿ)¸,"
"216";"00:04:54:10";"00:04:58:13";"Am Morgen erschÈutterte ein Nachbeben

die Provinz Al Haouz."
"217";"00:05:01:16";"00:05:01:16";"FABstPd Wo einmal Häuser standen,( ( liegen né"
"218";"00:05:01:16";"00:05:01:16";"FABst@un Hügel aus Stein und Staub.)R´"
"219";"00:05:01:16";"00:05:06:05";"Wo einmal HÈauser standen,

liegen nun HÈugel aus Stein und Staub."
"220";"00:05:06:14";"00:05:06:14";"FABstQd So sieht es in manchen Dörfern( ( südl2ö"
"221";"00:05:06:14";"00:05:06:14";"FABst6ich von Marrakesch aus. 3"
"222";"00:05:06:14";"00:05:10:05";"So sieht es in manchen DÈorfern

sÈudlich von Marrakesch aus."
"223";"00:05:10:07";"00:05:10:07";"FABstRd Manche Bewohner versuchen,( ( nocn²"
"224";"00:05:10:07";"00:05:10:07";"FABst*h etwas zu retten.ÿÿ7ñH"
"225";"00:05:10:07";"00:05:13:08";"Manche Bewohner versuchen,

noch etwas zu retten."
"226";"00:05:13:10";"00:05:13:10";"FABstSd Hinter Türen,( ( die sich kaum þ´"
"227";"00:05:13:10";"00:05:13:10";"FABst,mehr öffnen lassen.ÿÿ5]ò"
"228";"00:05:13:10";"00:05:16:13";"Hinter TÈuren,

die sich kaum mehr Èoffnen lassen."
"229";"00:05:16:15";"00:05:16:15";"FABstTd Viele leben jetzt in Zelten,( ( die pro'ø"
"230";"00:05:16:15";"00:05:16:15";"FABst@visorisch aufgestellt wurden.ÿÿ!»æ"
"231";"00:05:16:15";"00:05:20:10";"Viele leben jetzt in Zelten,

die provisorisch aufgestellt wurden."
"232";"00:05:20:12";"00:05:20:12";"FABstUd In den Krankenhäusern( ( kommen no¡¬"
"233";"00:05:20:12";"00:05:20:12";"FABst2ch immer Verletzte an.ÿÿ/Ór"
"234";"00:05:20:12";"00:05:23:21";"In den KrankenhÈausern

kommen noch immer Verletzte an."
"235";"00:05:26:06";"00:05:26:06";"FABstVd Bei einer solchen Katastrophe( ( Yø"
"236";"00:05:26:06";"00:05:26:06";"FABst.ist der Druck groß,ÿÿ3Ê"
"237";"00:05:26:06";"00:05:29:23";"Bei einer solchen Katastrophe

ist der Druck groû,"
"238";"00:05:30:00";"00:05:30:00";"FABstWd weil die Zahl der Verletzten( ( jF"
"239";"00:05:30:00";"00:05:30:00";"FABst&sehr hoch ist.ÿÿ;°À"
"240";"00:05:30:00";"00:05:32:17";"weil die Zahl der Verletzten

sehr hoch ist."
"241";"00:05:32:19";"00:05:32:19";"FABstXd Gestern stieg schnell ( ( die Z>ò"
"242";"00:05:32:19";"00:05:32:19";"FABst(ahl der Menschen,ÿÿ9ó¶"
"243";"00:05:32:19";"00:05:35:17";"Gestern stieg schnell

die Zahl der Menschen,"
"244";"00:05:35:19";"00:05:35:19";"FABstYNdie medizinische Hilfe brauchen.ÿÿÞâ"
"245";"00:05:35:19";"00:05:38:01";"die medizinische Hilfe brauchen."
"246";"00:05:39:14";"00:05:39:14";"FABstZ> Es gibt Klagen,ÿÿ¶¬"
"247";"00:05:39:14";"00:05:40:21";"Es gibt Klagen,"
"248";"00:05:40:23";"00:05:40:23";"FABst[dandere Hilfen kämen nicht ausreichend( ( ²à"
"249";"00:05:40:23";"00:05:40:23";"FABstFin den Katastrophengebieten an.ÿÿ÷Ô"
"250";"00:05:40:23";"00:05:45:06";"andere Hilfen kÈamen nicht ausreichend

in den Katastrophengebieten an."
"251";"00:05:45:10";"00:05:45:10";"FABst\d Es dauert alles noch.( ( Es fehlt BrH*"
"252";"00:05:45:10";"00:05:45:10";"FABst0ot, Wasser und Strom!ÿÿ1Óú"
"253";"00:05:45:10";"00:05:49:03";"Es dauert alles noch.

Es fehlt Brot, Wasser und Strom!"
"254";"00:05:51:14";"00:05:51:14";"FABst]d Laut Weltgesundheitsorganisation( ( seil*"
"255";"00:05:51:14";"00:05:51:14";"FABst6en etwa 300.000 Menschenÿÿ+Ä^"
"256";"00:05:51:14";"00:05:55:09";"Laut Weltgesundheitsorganisation

seien etwa 300.000 Menschen"
"257";"00:05:55:11";"00:05:55:11";"FABst^d von den Folgen des Erdbebens( ( d@"
"258";"00:05:55:11";"00:05:55:11";"FABst" betroffen.ÿÿ?»b"
"259";"00:05:55:11";"00:05:58:01";"von den Folgen des Erdbebens

betroffen."
"260";"00:05:58:05";"00:05:58:05";"FABst_P Die Zahl der Opfer steigt weiter.ÿÿ</u>^"
"261";"00:05:58:05";"00:06:00:22";"Die Zahl der Opfer steigt weiter."
"262";"00:06:02:24";"00:06:02:24";"FABst`d In der Metropole Marrakesch( ( begin(@"
"263";"00:06:02:24";"00:06:02:24";"FABst6nen die Aufräumarbeiten.ÿÿ+ü"
"264";"00:06:02:24";"00:06:06:20";"In der Metropole Marrakesch

beginnen die AufrÈaumarbeiten."
"265";"00:06:06:22";"00:06:06:22";"FABstad Touristen kommen wieder( ( ia"
"266";"00:06:06:22";"00:06:06:22";"FABst&ns Stadtzentrum.ÿÿ;Úz"
"267";"00:06:06:22";"00:06:09:18";"Touristen kommen wieder

ins Stadtzentrum."
"268";"00:06:12:21";"00:06:12:21";"FABstbdIch sehe nicht die Notwendigkeit,( ( @\"
"269";"00:06:12:21";"00:06:12:21";"FABst0 früher abzureisen.9BÄ"
"270";"00:06:12:21";"00:06:16:13";"Ich sehe nicht die Notwendigkeit,

frÈuher abzureisen."
"271";"00:06:16:15";"00:06:16:15";"FABstcd Wir fühlen uns( ( in MarrakeschÙl"
"272";"00:06:16:15";"00:06:16:15";"FABst( ziemlich sicher.ÿÿ9Á´"
"273";"00:06:16:15";"00:06:19:16";"Wir fÈuhlen uns

in Marrakesch ziemlich sicher."
"274";"00:06:19:22";"00:06:19:22";"FABstdd Oben in den Bergen( ( ist es \Ä"
"275";"00:06:19:22";"00:06:19:22";"FABst$viel schlimmer.ÿÿ=2"
"276";"00:06:19:22";"00:06:22:20";"Oben in den Bergen

ist es viel schlimmer."
"277";"00:06:24:15";"00:06:24:15";"FABsted Spanien schickt( ( eine militäriü<i>"
"278";"00:06:24:15";"00:06:24:15";"FABst.sche Spezialeinheit,ÿÿ3Ë"
"279";"00:06:24:15";"00:06:27:24";"Spanien schickt

eine militÈarische Spezialeinheit,"
"280";"00:06:28:05";"00:06:28:05";"FABstfd die bei Katastrophen( ( zum #<"
"281";"00:06:28:05";"00:06:28:05";"FABst"Einsatz kommt.ÿÿ?Ð8"
"282";"00:06:28:05";"00:06:30:20";"die bei Katastrophen

zum Einsatz kommt."
"283";"00:06:30:22";"00:06:30:22";"FABstgd Das THW aus Deutschland( ( wurde bis|L"
"284";"00:06:30:22";"00:06:30:22";"FABst>lang nicht um Hilfe gebeten.ÿÿ#h"
"285";"00:06:30:22";"00:06:34:20";"Das THW aus Deutschland

wurde bislang nicht um Hilfe gebeten."
"286";"00:06:35:02";"00:06:35:02";"FABsthd Gebraucht werden Spezialisten ( ( in den\ð"
"287";"00:06:35:02";"00:06:35:02";"FABst: Dörfern im Atlas-Gebirge.ÿÿ'"
"288";"00:06:35:02";"00:06:39:04";"Gebraucht werden Spezialisten

in den DÈorfern im Atlas-Gebirge."
"289";"00:06:39:08";"00:06:39:08";"FABstid Die Zufahrt dorthin ist schwierig( ( unP"
"290";"00:06:39:08";"00:06:39:08";"FABst<d die Lage unübersichtlich.ÿÿ% R"
