No.;Timecode In;Timecode Out;Subtitle
24;00:00:42:05;00:00:42:05;FABst< es künftig in Nord und Südÿÿ%</u>ä
25;00:00:42:05;00:00:46:03;"So wie jetzt, wenn es darum geht,

ob es kÈunftig in Nord und SÈud"
26;00:00:46:05;00:00:46:05;FABstd unterschiedliche Strompreise( ( Q¦
27;00:00:46:05;00:00:46:05;FABst$geben sollte.Eñ8
28;00:00:46:05;00:00:48:19;"unterschiedliche Strompreise

geben sollte."
29;00:00:48:21;00:00:48:21;FABstd Das hatten die norddeutschen( ( Bunde<R
30;00:00:48:21;00:00:48:21;FABst4sländer vorgeschlagen. ÿÿ-LÜ
31;00:00:48:21;00:00:52:05;"Das hatten die norddeutschen

BundeslÈander vorgeschlagen."
32;00:00:52:07;00:00:52:07;FABstd Ihr Argument: Wenn ich dort lebe,( ( wo ê
33;00:00:52:07;00:00:52:07;FABstFdie meiste Energie erzeugt wird,ÿÿÆÒ
34;00:00:52:07;00:00:56:12;"Ihr Argument: Wenn ich dort lebe,

wo die meiste Energie erzeugt wird,"
35;00:00:56:14;00:00:56:14;FABstd soll sie doch dort auch( ( am gv
36;00:00:56:14;00:00:56:14;FABst*günstigsten sein. ÿÿ7?6
37;00:00:56:14;00:00:59:13;"soll sie doch dort auch

am gÈunstigsten sein."
38;00:00:59:15;00:00:59:15;FABstd Damit hatten sie vor allem( ( die[z
39;00:00:59:15;00:00:59:15;FABst, Windkraft im Kopf.ÿÿ5Â
40;00:00:59:15;00:01:02:21;"Damit hatten sie vor allem

die Windkraft im Kopf."
41;00:01:02:23;00:01:02:23;FABstd Das konnte der Süden nicht( ( aufâ<i>
42;00:01:02:23;00:01:02:23;FABst, sich sitzen lassenÿÿ5Üì
43;00:01:02:23;00:01:06:04;"Das konnte der SÈuden nicht

auf sich sitzen lassen"
44;00:01:06:06;00:01:06:06;FABstd und pochte heute( ( auf weiterhi
45;00:01:06:06;00:01:06:06;FABst2n einheitliche Preise.ÿÿ/
46;00:01:06:06;00:01:09:07;"und pochte heute

auf weiterhin einheitliche Preise."
47;00:01:09:09;00:01:09:09;FABstdEr verwies auf seine wirtschaftliche( ( ¤
48;00:01:09:09;00:01:09:09;FABstH Stärke, die sonst gefährdet sei.ÿÿ¬,
49;00:01:09:09;00:01:13:14;"Er verwies auf seine wirtschaftliche

StÈarke, die sonst gefÈahrdet sei."
50;00:01:13:16;00:01:13:16;FABstd Über die Diskussion berichten( ( FabiaÉ
51;00:01:13:16;00:01:13:16;FABst:n Siegel und Tim Diekmann.ÿÿ'</i>6
52;00:01:13:16;00:01:17:14;"ÈUber die Diskussion berichten

Fabian Siegel und Tim Diekmann."
53;00:01:19:09;00:01:19:09;FABstRFlüssiges Aluminium, 720 Grad heiß.R
54;00:01:19:09;00:01:22:00;FlÈussiges Aluminium, 720 Grad heiû.
55;00:01:22:07;00:01:22:07;FABstd Daraus entstehen sollen( ( Bauteile}
56;00:01:22:07;00:01:22:07;FABst4 für die Autoindustrie.57Ö
57;00:01:22:07;00:01:26:02;"Daraus entstehen sollen

Bauteile fÈur die Autoindustrie."
58;00:01:26:04;00:01:26:04;FABstL Das Pressen ist stromintensiv.ÿÿ´f
59;00:01:26:04;00:01:28:08;Das Pressen ist stromintensiv.
60;00:01:28:10;00:01:28:10;FABstL Drei Gigawattstunden pro Jahrÿÿü
61;00:01:28:10;00:01:30:05;Drei Gigawattstunden pro Jahr
62;00:01:30:07;00:01:30:07;FABstd verbraucht diese Gießerei( ( in Winterß
63;00:01:30:07;00:01:30:07;FABst:bach nach eigenen Angaben.ÿÿ'Ù®
64;00:01:30:07;00:01:33:24;"verbraucht diese Gieûerei

in Winterbach nach eigenen Angaben."
65;00:01:34:01;00:01:34:01;FABstd Das gehe ins Geld,( ( sagt derv|
66;00:01:34:01;00:01:34:01;FABst( Geschäftsführer.ÿÿ9º<i>
67;00:01:34:01;00:01:37:01;"Das gehe ins Geld,

sagt der GeschÈaftsfÈuhrer."
68;00:01:39:08;00:01:39:08;FABstd Die Strompreise( ( belasten uns g^
69;00:01:39:08;00:01:39:08;FABst(unheimlich stark.AüÈ
70;00:01:39:08;00:01:42:14;"Die Strompreise

belasten uns unheimlich stark."
71;00:01:42:22;00:01:42:22;FABstd Das ist ein großer Anteil ( ( am Roï
72;00:01:42:22;00:01:42:22;FABst0hertrag letztendlich.9þ
73;00:01:42:22;00:01:46:19;"Das ist ein groûer Anteil

am Rohertrag letztendlich."
74;00:01:47:17;00:01:47:17;FABstdDurch diese brutale Belastung werden( ( wj
75;00:01:47:17;00:01:47:17;FABstJir immer weniger wettbewerbsfähig.ÿÿ>Ò
76;00:01:47:17;00:01:52:12;"Durch diese brutale Belastung werden

wir immer weniger wettbewerbsfÈahig."
77;00:01:52:24;00:01:52:24;FABstd Auch die Mitarbeiter( ( machep
78;00:01:52:24;00:01:52:24;FABst$n sich Sorgen. ÿÿ=§Â
79;00:01:52:24;00:01:55:17;"Auch die Mitarbeiter

machen sich Sorgen."
80;00:01:56:01;00:01:56:01;FABstL Ich habe Angst um meinen Job,ï\
81;00:01:56:01;00:01:58:02;Ich habe Angst um meinen Job,
82;00:01:58:04;00:01:58:04;FABstd dass er verloren geht( ( aufgry®
83;00:01:58:04;00:01:58:04;FABst*und der Situation.?B
84;00:01:58:04;00:02:00:22;"dass er verloren geht

aufgrund der Situation."
85;00:02:00:24;00:02:00:24;FABstdBald könnten die Unternehmen im Süden( ( p
86;00:02:00:24;00:02:00:24;FABstB für Strom noch mehr zahlen,ÿÿ
87;00:02:00:24;00:02:04:23;"Bald kÈonnten die Unternehmen im SÈuden

fÈur Strom noch mehr zahlen,"
88;00:02:05:00;00:02:05:00;FABst dwenn es nach den Ministerpräsidenten( ( §
89;00:02:05:00;00:02:05:00;FABst2 im Norden geht.ÿÿ/Øl
90;00:02:05:00;00:02:08:10;"wenn es nach den MinisterprÈasidenten

im Norden geht."
91;00:02:08:12;00:02:08:12;FABst!N Diese fühlen sich benachteiligt.ÿÿ0
92;00:02:08:12;00:02:10:17;Diese fÈuhlen sich benachteiligt.
93;00:02:11:08;00:02:11:08;"FABst""N Die Strompreise sind ungerecht:ÔÚ"
94;00:02:11:08;00:02:13:15;Die Strompreise sind ungerecht:
95;00:02:13:17;00:02:13:17;FABst#dWir hier im Norden produzieren die ( ( grX
96;00:02:13:17;00:02:13:17;FABstHüne Energie aus großen Windparks,!r
97;00:02:13:17;00:02:18:17;"Wir hier im Norden produzieren die

grÈune Energie aus groûen Windparks,"
98;00:02:18:19;00:02:18:19;FABst$H schicken sie in den Süden.ÿÿT
99;00:02:18:19;00:02:20:18;schicken sie in den SÈuden.
100;00:02:20:20;00:02:20:20;FABst%dDort sind die niedrigen Strompreise,( ( U 
101;00:02:20:20;00:02:20:20;FABstJund bei uns, wo die Belastung ist,ÿÿ<
102;00:02:20:20;00:02:25:13;"Dort sind die niedrigen Strompreise,

und bei uns, wo die Belastung ist,"
103;00:02:25:15;00:02:25:15;FABst&dzahlen die Bürgerinnen und Bürger( ( PL
104;00:02:25:15;00:02:25:15;FABst8die höchsten Strompreise.ÿÿ)l
105;00:02:25:15;00:02:29:06;"zahlen die BÈurgerinnen und BÈurger

die hÈochsten Strompreise."
106;00:02:29:08;00:02:29:08;FABst'N Schuld ist das Stromnetzentgelt,ÿÿ¥Ü
107;00:02:29:08;00:02:31:10;Schuld ist das Stromnetzentgelt,
108;00:02:31:12;00:02:31:12;FABst(d mit dem die Netzbetreiber( ( Investitú
109;00:02:31:12;00:02:31:12;FABst@ionen auf die Kunden umlegen.ÿÿ!þ
110;00:02:31:12;00:02:35:11;"mit dem die Netzbetreiber

Investitionen auf die Kunden umlegen."
111;00:02:35:13;00:02:35:13;FABst)d Im Norden und Osten gab es bisher( ( d+´
112;00:02:35:13;00:02:35:13;FABst:eutlich mehr Investitionenÿÿ'Å¶
113;00:02:35:13;00:02:39:06;"Im Norden und Osten gab es bisher

deutlich mehr Investitionen"
114;00:02:39:08;00:02:39:08;FABst*L in die erneuerbaren Energien.ÿÿî°
115;00:02:39:08;00:02:41:07;in die erneuerbaren Energien.
116;00:02:41:09;00:02:41:09;FABst+B In Zahlen heißt dasÿÿÒ
117;00:02:41:09;00:02:42:21;In Zahlen heiût das
118;00:02:42:23;00:02:42:23;FABst,d bei einem Beispielverbrauch( ( von 400?8
119;00:02:42:23;00:02:42:23;FABst:0 Kilowattstunden im Jahr:ÿÿ'«¤
120;00:02:42:23;00:02:46:24;"bei einem Beispielverbrauch

von 4000 Kilowattstunden im Jahr:"
121;00:02:58:14;00:02:58:14;FABst-dSeit Herbst 2022 fordert der Norden( ( :¬
122;00:02:58:14;00:02:58:14;FABst8deshalb mehr Fairness -ÿÿ)¡¨
123;00:02:58:14;00:03:02:10;"Seit Herbst 2022 fordert der Norden

deshalb mehr Fairness -"
124;00:03:02:12;00:03:02:12;FABst.D durch Strompreiszonen.ÿÿª
125;00:03:02:12;00:03:04:04;durch Strompreiszonen.
126;00:03:04:06;00:03:04:06;FABst/d Sie wollen solche Strompreiszonen( (
127;00:03:04:06;00:03:04:06;FABst. nicht hinnehmen.ÿÿ3ì°
128;00:03:04:06;00:03:08:03;"Sie wollen solche Strompreiszonen

nicht hinnehmen."
129;00:03:08:20;00:03:08:20;FABst0dEin Sextett der Ministerpräsidenten( ( ¶
130;00:03:08:20;00:03:08:20;FABst4 im Süden und Westenÿÿ-QJ
131;00:03:08:20;00:03:12:13;"Ein Sextett der MinisterprÈasidenten

im SÈuden und Westen"
132;00:03:12:20;00:03:12:20;FABst1d erteilt der Idee vor der( ( Bundesrat[
133;00:03:12:20;00:03:12:20;FABst<ssitzung eine klare Absage.ÿÿ%¤6
134;00:03:12:20;00:03:17:00;"erteilt der Idee vor der

Bundesratssitzung eine klare Absage."
135;00:03:17:17;00:03:17:17;FABst2d Wir werden mit aller Kraft( ( dN
136;00:03:17:17;00:03:17:17;FABst&agegen arbeiten,C¦
137;00:03:17:17;00:03:21:03;"Wir werden mit aller Kraft

dagegen arbeiten,"
138;00:03:21:05;00:03:21:05;FABst3d das wäre nur( ( zum NachteilíN
139;00:03:21:05;00:03:21:05;"FABst"" der Republik.Gþ"
140;00:03:21:05;00:03:24:01;"das wÈare nur

zum Nachteil der Republik."
141;00:03:25:00;00:03:25:00;FABst4d Wir sind( ( ein einheitliche$r
142;00:03:25:00;00:03:25:00;FABst*r Wirtschaftsraum.ÿÿ7Ç
143;00:03:25:00;00:03:28:01;"Wir sind

ein einheitlicher Wirtschaftsraum."
144;00:03:28:06;00:03:28:06;FABst5dEs wäre ein Witz der Geschichte,( ( we¦È
145;00:03:28:06;00:03:28:06;FABst4nn die starken Regionenÿÿ-ûÒ
146;00:03:28:06;00:03:32:11;"Es wÈare ein Witz der Geschichte,

wenn die starken Regionen"
147;00:03:33:02;00:03:33:02;FABst6d im Süden und dem Westen( ( so inÓà
148;00:03:33:02;00:03:33:02;FABst. Nachteile gerieten.ÿÿ3:
149;00:03:33:02;00:03:37:01;"im SÈuden und dem Westen

so in Nachteile gerieten."
150;00:03:40:24;00:03:40:24;FABst7d Ihre Länder seien die, in denen( ( vielÆ6
151;00:03:40:24;00:03:40:24;FABst< Industrie angesiedelt ist.ÿÿ%°
152;00:03:40:24;00:03:45:04;"Ihre LÈander seien die, in denen

viel Industrie angesiedelt ist."
153;00:03:45:06;00:03:45:06;FABst8d Unverständnis( ( beim Wirts<i>2
154;00:03:45:06;00:03:45:06;FABst$chaftsminister.ÿÿ=Â¦
155;00:03:45:06;00:03:48:02;"UnverstÈandnis

beim Wirtschaftsminister."
156;00:03:49:04;00:03:49:04;FABst9d Strompreiszonen( ( schlage auch dxH
157;00:03:49:04;00:03:49:04;FABst*ie EU-Agentur vor,ÿÿ7ØÎ
158;00:03:49:04;00:03:52:13;"Strompreiszonen

schlage auch die EU-Agentur vor,"
159;00:03:53:01;00:03:53:01;FABst:d sie werde aber( ( frühestens füt
160;00:03:53:01;00:03:53:01;FABst(r 2030 ein Thema.ÿÿ9¶
161;00:03:53:01;00:03:56:04;"sie werde aber

frÈuhestens fÈur 2030 ein Thema."
162;00:03:56:24;00:03:56:24;"FABst;TDiese Debatte gibt es immer wieder.â`"
163;00:03:56:24;00:03:59:13;Diese Debatte gibt es immer wieder.
164;00:04:00:07;00:04:00:07;FABst<dEs gibt einen europäischen Prozess,( (
165;00:04:00:07;00:04:00:07;FABstBan dem werden wir mitarbeiten.'Á
166;00:04:00:07;00:04:04:24;"Es gibt einen europÈaischen Prozess,

an dem werden wir mitarbeiten."
167;00:04:05:23;00:04:05:23;FABst=d Die mittelständischen Unternehmen( ( ÁN
168;00:04:05:23;00:04:05:23;FABst0 im Süden fürchten,ÿÿ1¸
169;00:04:05:23;00:04:09:07;"Die mittelstÈandischen Unternehmen

im SÈuden fÈurchten,"
170;00:04:09:09;00:04:09:09;FABst>d dass die Strompreiszonen( ( deutlich 0
171;00:04:09:09;00:04:09:09;FABst6vor 2030 kommen könnten.ÿÿ+yZ
172;00:04:09:09;00:04:13:01;"dass die Strompreiszonen

deutlich vor 2030 kommen kÈonnten."
173;00:04:13:03;00:04:13:03;FABst?dDann würden ihre Ausgaben für Energie( ( :6
174;00:04:13:03;00:04:13:03;FABst8 drastisch steigen.ÿÿ)Ô
175;00:04:13:03;00:04:16:19;"Dann wÈurden ihre Ausgaben fÈur Energie

drastisch steigen."
176;00:04:18:01;00:04:18:01;FABst@d Über Strompreiszonen habe ich( ( mit CÛè
177;00:04:18:01;00:04:18:01;FABst:laudia Kemfert gesprochen,ÿÿ'Z
178;00:04:18:01;00:04:22:11;"ÈUber Strompreiszonen habe ich

mit Claudia Kemfert gesprochen,"
179;00:04:22:18;00:04:22:18;FABstAd sie ist Energieexpertin des( ( Deutsc{¬
180;00:04:22:18;00:04:22:18;FABstBhen Institutes für Wirtschaft.ÿÿ,
181;00:04:22:18;00:04:26:24;"sie ist Energieexpertin des

Deutschen Institutes fÈur Wirtschaft."
182;00:04:29:12;00:04:29:12;FABstBd Guten Abend, Frau Kemfert. ( ( Guteî
183;00:04:29:12;00:04:29:12;FABst4n Abend, ich grüße Sie.ÿÿ-º
184;00:04:29:12;00:04:33:21;"Guten Abend, Frau Kemfert.

Guten Abend, ich grÈuûe Sie."
185;00:04:35:03;00:04:35:03;FABstCd Was halten Sie von der Idee( ( untersc<u>
186;00:04:35:03;00:04:35:03;FABst<hiedlicher Strompreiszonen?ÿÿ%¨h
187;00:04:35:03;00:04:39:11;"Was halten Sie von der Idee

unterschiedlicher Strompreiszonen?"
188;00:04:42:00;00:04:42:00;FABstDH Ich sehe es eher kritisch.¬¾
189;00:04:42:00;00:04:44:07;Ich sehe es eher kritisch.
190;00:04:44:09;00:04:44:09;FABstEd Man verspricht sich davon, dass( ( die J
191;00:04:44:09;00:04:44:09;FABstFStrompreise überall gleich sind.#(D
192;00:04:44:09;00:04:49:12;"Man verspricht sich davon, dass

die Strompreise Èuberall gleich sind."
193;00:04:50:17;00:04:50:17;FABstFd Niedrig im Süden bleiben( ( und û
194;00:04:50:17;00:04:50:17;FABst*im Norden sinken. ÿÿ7Ò°
195;00:04:50:17;00:04:54:01;"Niedrig im SÈuden bleiben

und im Norden sinken."
196;00:04:54:05;00:04:54:05;FABstGd Das wird aus Forschungssicht( ( nicht x¨
197;00:04:54:05;00:04:54:05;FABst6unmittelbar stattfinden.ÿÿ+ñþ
198;00:04:54:05;00:04:58:11;"Das wird aus Forschungssicht

nicht unmittelbar stattfinden."
199;00:04:58:17;00:04:58:17;FABstHd In anderen Ländern sinkt der( ( StrompËú
200;00:04:58:17;00:04:58:17;FABst>reis auch nicht automatisch.ÿÿ#òt
201;00:04:58:17;00:05:03:02;"In anderen LÈandern sinkt der

Strompreis auch nicht automatisch."
202;00:05:03:04;00:05:03:04;FABstINWichtiger sind die Netzentgelte.ÿÿåÊ
203;00:05:03:04;00:05:05:08;Wichtiger sind die Netzentgelte.
204;00:05:05:10;00:05:05:10;FABstJd Die führen dazu, dass im Norden( ( di¨ê
205;00:05:05:10;00:05:05:10;FABst8e Strompreise höher sind.ÿÿ))¢
206;00:05:05:10;00:05:09:13;"Die fÈuhren dazu, dass im Norden

die Strompreise hÈoher sind."
207;00:05:09:15;00:05:09:15;FABstKd Da müsste man( ( mehr Gerechtiª
208;00:05:09:15;00:05:09:15;FABst$gkeit schaffen.ÿÿ=>
209;00:05:09:15;00:05:12:13;"Da mÈusste man

mehr Gerechtigkeit schaffen."
210;00:05:12:15;00:05:12:15;FABstLPAnpassen, für alle gleich machen.ÿÿ,N
211;00:05:12:15;00:05:15:03;Anpassen, fÈur alle gleich machen.
212;00:05:15:05;00:05:15:05;FABstMd Dann würden im Norden( ( die SÊ\
213;00:05:15:05;00:05:15:05;FABst*trompreise sinken.ÿÿ7ö¾
214;00:05:15:05;00:05:18:07;"Dann wÈurden im Norden

die Strompreise sinken."
215;00:05:18:09;00:05:18:09;FABstNF Das ist wohl der Wunsch.ÿÿ´
216;00:05:18:09;00:05:20:02;Das ist wohl der Wunsch.
217;00:05:20:13;00:05:20:13;FABstOJ Jetzt befürchtet der Süden,ÿÿ¾H
218;00:05:20:13;00:05:22:18;Jetzt befÈurchtet der SÈuden,
219;00:05:22:20;00:05:22:20;FABstPd dass die Industrie bei billigerem( ( Strd>
220;00:05:22:20;00:05:22:20;FABstFom dann in den Norden abwandert.ÿÿp
221;00:05:22:20;00:05:27:11;"dass die Industrie bei billigerem

Strom dann in den Norden abwandert."
222;00:05:27:13;00:05:27:13;FABstQd Besteht diese Gefahr( ( im g=º
223;00:05:27:13;00:05:27:13;"FABst""roßen Umfang? ÿÿ?0¼"
224;00:05:27:13;00:05:30:05;"Besteht diese Gefahr

im groûen Umfang?"
225;00:05:32:19;00:05:32:19;FABstRd Ich sehe es jetzt nicht so,( ( dass diÂ
226;00:05:32:19;00:05:32:19;FABst<e Industrie groß abwandert.-ì
227;00:05:32:19;00:05:37:03;"Ich sehe es jetzt nicht so,

dass die Industrie groû abwandert."
228;00:05:37:05;00:05:37:05;FABstSd Das wird man so( ( nicht wahr
229;00:05:37:05;00:05:37:05;"FABst""nehmen können.G*"
230;00:05:37:05;00:05:40:08;"Das wird man so

nicht wahrnehmen kÈonnen."
231;00:05:40:23;00:05:40:23;FABstTd Richtig ist zu sehen, dass( ( Erneuerj*
232;00:05:40:23;00:05:40:23;FABst>bare die Strompreise senken.ÿÿ#Õ°
233;00:05:40:23;00:05:45:14;"Richtig ist zu sehen, dass

Erneuerbare die Strompreise senken."
234;00:05:46:11;00:05:46:11;FABstUPDas bringt einen Standortvorteil.ÿÿ</i>¾
235;00:05:46:11;00:05:48:23;Das bringt einen Standortvorteil.
236;00:05:50:07;00:05:50:07;FABstVd Sie können( ( Unternehmenseã
237;00:05:50:07;00:05:50:07;"FABst""ntscheidungen.ÿÿ?£"
238;00:05:50:07;00:05:53:16;"Sie kÈonnen

Unternehmensentscheidungen."
239;00:05:54:12;00:05:54:12;FABstWd Man geht dahin,( ( wo viel erneuô
240;00:05:54:12;00:05:54:12;FABst0erbare Energien sind,ÿÿ1ê
241;00:05:54:12;00:05:57:20;"Man geht dahin,

wo viel erneuerbare Energien sind,"
242;00:05:57:22;00:05:57:22;FABstXd wo der Strompreis ( ( niedrir
243;00:05:57:22;00:05:57:22;"FABst""ger sein kann.ÿÿ?µ¤"
244;00:05:57:22;00:06:00:14;"wo der Strompreis

niedriger sein kann."
245;00:06:00:16;00:06:00:16;FABstYd Dass die südlichen Industrien ( ( automaï
246;00:06:00:16;00:06:00:16;FABst:tisch in den Norden gehen,ÿÿ'ö
247;00:06:00:16;00:06:04:17;"Dass die sÈudlichen Industrien

automatisch in den Norden gehen,"
248;00:06:04:19;00:06:04:19;FABstZ> sehe ich nicht.ÿÿ¬
249;00:06:04:19;00:06:06:19;sehe ich nicht.
250;00:06:06:21;00:06:06:21;FABst[d Die Erneuerbaren( ( müssen im SüdU
251;00:06:06:21;00:06:06:21;FABst.en ausgebaut werden.ÿÿ3½Ì
252;00:06:06:21;00:06:10:10;"Die Erneuerbaren

mÈussen im SÈuden ausgebaut werden."
253;00:06:11:13;00:06:11:13;FABst\dAlso hat der Norden keinen Vorteil( ( voÒ
254;00:06:11:13;00:06:11:13;FABstBn seiner günstigen Windkraft? ÿÿN6
255;00:06:11:13;00:06:16:02;"Also hat der Norden keinen Vorteil

von seiner gÈunstigen Windkraft?"
256;00:06:18:16;00:06:18:16;FABst]dDer Norden hat einen enormen Vorteil( ( ¦
257;00:06:18:16;00:06:18:16;FABstDdurch die günstige Windkraft.%P.
258;00:06:18:16;00:06:22:22;"Der Norden hat einen enormen Vorteil

durch die gÈunstige Windkraft."
259;00:06:22:24;00:06:22:24;FABst^dSie kommt noch nicht unmittelbar( ( xø
260;00:06:22:24;00:06:22:24;FABst0mit Strompreisen an,9²
261;00:06:22:24;00:06:26:14;"Sie kommt noch nicht unmittelbar

mit Strompreisen an,"
262;00:06:26:16;00:06:26:16;FABst_Nweil die Netzentgelte hoch sind.ÿÿ<
263;00:06:26:16;00:06:28:20;weil die Netzentgelte hoch sind.
264;00:06:28:22;00:06:28:22;FABst`> Da kann man ran.ÿÿÄ
265;00:06:28:22;00:06:30:03;Da kann man ran.
266;00:06:30:05;00:06:30:05;FABstaF Aber es sollte so sein,ÿÿør
267;00:06:30:05;00:06:31:20;Aber es sollte so sein,
268;00:06:31:22;00:06:31:22;"FABstbd dass billigere Erneuerbare( ( den""ì"
269;00:06:31:22;00:06:31:22;FABst, Strompreis senken.ÿÿ5èà
270;00:06:31:22;00:06:35:12;"dass billigere Erneuerbare

den Strompreis senken."
271;00:06:35:22;00:06:35:22;FABstcd Und das bei Industrie( ( und Hk.
272;00:06:35:22;00:06:35:22;FABst*aushalten ankommt.ÿÿ7üÎ
273;00:06:35:22;00:06:38:24;"Und das bei Industrie

und Haushalten ankommt."
274;00:06:39:06;00:06:39:06;FABstdd Das ist der Vorteil( ( der6
275;00:06:39:06;00:06:39:06;"FABst"" Energiewende.ÿÿ?Ôh"
276;00:06:39:06;00:06:41:18;"Das ist der Vorteil

der Energiewende."
277;00:06:43:10;00:06:43:10;FABsted Die Wirtschaft,( ( die unter ho
278;00:06:43:10;00:06:43:10;FABst6hen Strompreisen leidet,ÿÿ+Ô
279;00:06:43:10;00:06:46:19;"Die Wirtschaft,

die unter hohen Strompreisen leidet,"
280;00:06:46:21;00:06:46:21;FABstfd freut sich doch( ( über soþ
281;00:06:46:21;00:06:46:21;"FABst""lche Debatten?ÿÿ?Äv"
282;00:06:46:21;00:06:49:10;"freut sich doch

Èuber solche Debatten?"
283;00:06:52:12;00:06:52:12;FABstgd Die Wirtschaft insgesamt( ( leidet n\
284;00:06:52:12;00:06:52:12;FABst<i>cht nur durch Strompreise.-¿
285;00:06:52:12;00:06:57:06;"Die Wirtschaft insgesamt

leidet nicht nur durch Strompreise."
286;00:06:57:16;00:06:57:16;FABsthd Sie leidet vor allem ( ( durc7j
287;00:06:57:16;00:06:57:16;FABst(h Bürokratiestau.AG
288;00:06:57:16;00:07:00:15;"Sie leidet vor allem

durch BÈurokratiestau."
289;00:07:01:16;00:07:01:16;FABstiJ Lange Genehmigungsverfahren.ÿÿÃ
290;00:07:01:16;00:07:03:19;Lange Genehmigungsverfahren.
291;00:07:04:00;00:07:04:00;FABstjF Ungenügende Fachkräfte.ÿÿ4
292;00:07:04:00;00:07:05:16;UngenÈugende FachkrÈafte.
293;00:07:05:18;00:07:05:18;FABstkJ Infrastrukturen, die fehlen.ÿÿó
294;00:07:05:18;00:07:07:17;Infrastrukturen, die fehlen.
295;00:07:07:19;00:07:07:19;FABstlD Das ist das Zentrale.ÿÿ¨(
296;00:07:07:19;00:07:09:07;Das ist das Zentrale.
297;00:07:09:09;00:07:09:09;FABstmd Die Strompreise sollen für( ( manche Iç¸
298;00:07:09:09;00:07:09:09;FABst8ndustrien gesenkt werden.ÿÿ)Ð
299;00:07:09:09;00:07:13:18;"Die Strompreise sollen fÈur

manche Industrien gesenkt werden."
300;00:07:14:09;00:07:14:09;FABstn> Das wäre falsch.ÿÿF8
301;00:07:14:09;00:07:15:16;Das wÈare falsch.
302;00:07:16:05;00:07:16:05;FABstod Wichtiger wäre,( ( die EnergiewÀ
303;00:07:16:05;00:07:16:05;"FABst&ende umzusetzen.ÿÿ;ðT"
304;00:07:16:05;00:07:19:10;"Wichtiger wÈare,

die Energiewende umzusetzen."
305;00:07:19:23;00:07:19:23;FABstpd Das gäbe automatisch( ( Vorteile É
306;00:07:19:23;00:07:19:23;FABst,für die Wirtschaft.ÿÿ5iö
307;00:07:19:23;00:07:23:18;"Das gÈabe automatisch

Vorteile fÈur die Wirtschaft."
308;00:07:25:10;00:07:25:10;FABstqd Im Länderfinanzausgleich( ( meckert dÒ
309;00:07:25:10;00:07:25:10;FABst6er Süden, gerade Bayern,ÿÿ+4v
310;00:07:25:10;00:07:29:18;"Im LÈanderfinanzausgleich

meckert der SÈuden, gerade Bayern,"
311;00:07:30:00;00:07:30:00;FABstrd überwiegend( ( für den Norden $Ì
312;00:07:30:00;00:07:30:00;FABst,bezahlen zu müssen:ÿÿ5HÖ
313;00:07:30:00;00:07:33:06;"Èuberwiegend

fÈur den Norden bezahlen zu mÈussen:"
314;00:07:35:09;00:07:35:09;FABstsPDer Norden will Stromprivilegien.ÿÿ
315;00:07:35:09;00:07:37:18;Der Norden will Stromprivilegien.
316;00:07:38:03;00:07:38:03;FABsttd Könnte an dieser Debatte ( ( die E¦ 
317;00:07:38:03;00:07:38:03;FABst2nergiewende scheitern?ÿÿ/ù¢
