No.;Timecode In;Timecode Out;Subtitle
235;00:06:29:20;00:06:33:24;"Dann muss der betreffende Sektor

Verantwortung Èubernehmen."
236;00:06:34:16;00:06:34:16;FABstVd Kein Sektor wird aus der( ( Veran
237;00:06:34:16;00:06:34:16;FABst,twortung genommen. ÿÿ5Äà
238;00:06:34:16;00:06:38:04;"Kein Sektor wird aus der

Verantwortung genommen."
239;00:06:38:08;00:06:38:08;FABstWF Das ist ein Kompromiss.ÿÿ´|
240;00:06:38:08;00:06:43:09;Das ist ein Kompromiss.
241;00:06:50:00;00:06:50:00;FABstXPWenn wir uns einig gewesen wären,ÿÿ7î
242;00:06:50:00;00:06:52:03;Wenn wir uns einig gewesen wÈaren,
243;00:06:52:05;00:06:52:05;FABstYd hätten wir nicht( ( drei TaÒ
244;00:06:52:05;00:06:52:05;"FABst""ge verhandelt.ÿÿ?ã2"
245;00:06:52:05;00:06:54:16;"hÈatten wir nicht

drei Tage verhandelt."
246;00:06:56:10;00:06:56:10;FABstZN Bislang müssen bei BaumaßnahmenÿÿÔ
247;00:06:56:10;00:06:58:14;Bislang mÈussen bei Baumaûnahmen
248;00:06:58:16;00:06:58:16;FABst[d Ausgleichsflächen( ( bereitge
249;00:06:58:16;00:06:58:16;"FABst""stellt werden.ÿÿ?ç"
250;00:06:58:16;00:07:00:22;"AusgleichsflÈachen

bereitgestellt werden."
251;00:07:00:24;00:07:00:24;FABst\d Stattdessen sollen jetzt( ( auch Gel4
252;00:07:00:24;00:07:00:24;FABst:dzahlungen fließen können.ÿÿ'.
253;00:07:00:24;00:07:05:20;"Stattdessen sollen jetzt

auch Geldzahlungen flieûen kÈonnen."
254;00:07:05:22;00:07:05:22;FABst]d Heißt das,( ( man kann sich ¦0
255;00:07:05:22;00:07:05:22;"FABst""da freikaufen?ÿÿ?à8"
256;00:07:05:22;00:07:08:20;"Heiût das,

man kann sich da freikaufen?"
257;00:07:10:22;00:07:10:22;FABst^d Nein. Es gibt zukünftig( ( eine AÉ¤
258;00:07:10:22;00:07:10:22;FABst0gentur, die bestimmt,ÿÿ1ä
259;00:07:10:22;00:07:13:20;"Nein. Es gibt zukÈunftig

eine Agentur, die bestimmt,"
260;00:07:14:16;00:07:14:16;FABst_d wie kann eine Fläche( ( bestmögl
261;00:07:14:16;00:07:14:16;FABst,ich genutzt werden.`5¡¢
262;00:07:14:16;00:07:20:15;"wie kann eine FlÈache

bestmÈoglich genutzt werden."
263;00:07:20:20;00:07:20:20;FABst`PIch muss einen Ausgleich leisten.`
264;00:07:20:20;00:07:26:16;Ich muss einen Ausgleich leisten.
265;00:07:29:12;00:07:29:12;FABstadIn diesem Papier steckt ein großer( ( Foê
266;00:07:29:12;00:07:29:12;FABstBrtschritt für den Naturschutz.ÿÿ
267;00:07:29:12;00:07:36:04;"In diesem Papier steckt ein groûer

Fortschritt fÈur den Naturschutz."
268;00:07:36:08;00:07:36:08;FABstbdDa wird das Umweltministerium mit( (
269;00:07:36:08;00:07:36:08;FABst4den Ländern arbeiten.ÿÿ-l²
270;00:07:36:08;00:07:43:17;"Da wird das Umweltministerium mit

den LÈandern arbeiten."
271;00:07:48:23;00:07:48:23;FABstcPEs bleibt beim Paradigmenwechsel.ÿÿ¿Æ
272;00:07:48:23;00:07:54:19;Es bleibt beim Paradigmenwechsel.
273;00:07:56:11;00:07:56:11;FABstddEs klingt danach, als könne nur die( ( üì
274;00:07:56:11;00:07:56:11;FABst8 FDP zufrieden sein.ÿÿ)éd
275;00:07:56:11;00:08:00:21;"Es klingt danach, als kÈonne nur die

FDP zufrieden sein."
276;00:08:11:11;00:08:11:11;"FABstedDass wir Verantwortung für das ganze( (
T"
277;00:08:11:11;00:08:11:11;FABstB Land übernehmen, ist klar.ÿÿCÀ
278;00:08:11:11;00:08:19:02;"Dass wir Verantwortung fÈur das ganze

Land Èubernehmen, ist klar."
279;00:08:19:06;00:08:19:06;FABstfdDass sich eine Regierung einigen( ( |@
280;00:08:19:06;00:08:19:06;FABst0muss, ist auch klar.ÿÿ1¸N
281;00:08:19:06;00:08:23:24;"Dass sich eine Regierung einigen

muss, ist auch klar."
282;00:08:26:24;00:08:26:24;FABstgdWir haben vereinbart, dass die Lkw( ( M&^
283;00:08:26:24;00:08:26:24;FABst>aut im nächsten Jahr steigt.ÿÿ#(
284;00:08:26:24;00:08:31:18;"Wir haben vereinbart, dass die Lkw

Maut im nÈachsten Jahr steigt."
285;00:08:35:17;00:08:35:17;FABsthdDer Erlös geht überwiegend an die( ( QF
286;00:08:35:17;00:08:35:17;"FABst& Schiene.ÿÿ;</i>T"
287;00:08:35:17;00:08:39:00;"Der ErlÈos geht Èuberwiegend an die

Schiene."
288;00:08:46:24;00:08:46:24;FABstid Fünf Milliarden Euro( ( werden nur ¶Æ
289;00:08:46:24;00:08:46:24;FABst0an die Schiene gehen.ÿÿ1»
290;00:08:46:24;00:08:51:21;"FÈunf Milliarden Euro

werden nur an die Schiene gehen."
291;00:08:56:18;00:08:56:18;FABstjdWir haben eine begrenzte Anzahl von( ( C²
292;00:08:56:18;00:08:56:18;FABst< Autobahnen beschleunigt.ÿÿ%ìp
293;00:08:56:18;00:09:00:17;"Wir haben eine begrenzte Anzahl von

Autobahnen beschleunigt."
294;00:09:04:18;00:09:04:18;FABstkdEs geht aber nur, wenn gleichzeitig( ( 7Ú
295;00:09:04:18;00:09:04:18;FABst@Solaranlagen gebaut werden.ÿÿ!<i>F
296;00:09:04:18;00:09:09:03;"Es geht aber nur, wenn gleichzeitig

Solaranlagen gebaut werden."
297;00:09:15:05;00:09:15:05;FABstldJeder Kilometer Autobahn wird auch( ( für¸
298;00:09:15:05;00:09:15:05;FABstD erneuerbare Energien genutzt. ÿÿª4
299;00:09:15:05;00:09:20:00;"Jeder Kilometer Autobahn wird auch

fÈur erneuerbare Energien genutzt."
300;00:09:22:20;00:09:22:20;FABstmdWir bekräftigen gemeinsam, dass das( ( GeÔH
301;00:09:22:20;00:09:22:20;FABstHbäude-Energiegesetz kommen wird. ÿÿ'¢
302;00:09:22:20;00:09:27:14;"Wir bekrÈaftigen gemeinsam, dass das

GebÈaude-Energiegesetz kommen wird."
303;00:09:30:04;00:09:30:04;FABstndWir werden einen sozialen Ausgleich( (
304;00:09:30:04;00:09:30:04;FABst2 dafür machen.ÿÿ/?Ä
305;00:09:30:04;00:09:33:24;"Wir werden einen sozialen Ausgleich

dafÈur machen."
306;00:09:42:23;00:09:42:23;FABstod Wir sprechen noch( ( mit einem 0Â
307;00:09:42:23;00:09:42:23;FABst,weiteren Teilnehmerÿÿ5êx
308;00:09:42:23;00:09:45:21;"Wir sprechen noch

mit einem weiteren Teilnehmer"
309;00:09:45:23;00:09:45:23;FABstpD der Marathon-Sitzung.ÿÿôd
310;00:09:45:23;00:09:47:09;der Marathon-Sitzung.
311;00:09:47:11;00:09:47:11;FABstqd Ebenfalls( ( in unserem HaGÈ
312;00:09:47:11;00:09:47:11;"FABst""uptstadtstudioÿÿ?çd"
313;00:09:47:11;00:09:49:17;"Ebenfalls

in unserem Hauptstadtstudio"
