No.;Timecode In;Timecode Out;Subtitle
"90";"00:02:08:00";"00:02:10:11";"Wir dachten immer,

dass er uns beschÈutzt,"
"91";"00:02:10:15";"00:02:10:15";"FABst"d zusammen mit( ( Verteidigungsmb&"
"92";"00:02:10:15";"00:02:10:15";"FABst&inister Schoigu.ÿÿ;Ì®"
"93";"00:02:10:15";"00:02:13:06";"zusammen mit

Verteidigungsminister Schoigu."
"94";"00:02:13:10";"00:02:13:10";"FABst#d Aber es zeigt sich: ( ( NiemanX¨"
"95";"00:02:13:10";"00:02:13:10";"FABst&d beschützt uns.ÿÿ;+â"
"96";"00:02:13:10";"00:02:16:04";"Aber es zeigt sich:

Niemand beschÈutzt uns."
"97";"00:02:20:09";"00:02:20:09";"FABst$d So soll es in Schebekino( ( jQr"
"98";"00:02:20:09";"00:02:20:09";"FABst"etzt aussehen.ÿÿ?óø"
"99";"00:02:20:09";"00:02:22:22";"So soll es in Schebekino

jetzt aussehen."
"100";"00:02:23:01";"00:02:23:01";"FABst%d Die Stadt ist gesperrt,( ( Journalis%|"
"101";"00:02:23:01";"00:02:23:01";"FABst0ten dürfen nicht hin.ÿÿ1ì"
"102";"00:02:23:01";"00:02:26:07";"Die Stadt ist gesperrt,

Journalisten dÈurfen nicht hin."
"103";"00:02:26:11";"00:02:26:11";"FABst&d Diese Aufnahmen( ( veröffentlichÚÄ"
"104";"00:02:26:11";"00:02:26:11";"FABst(t der Gouverneur.ÿÿ9å<u>"
"105";"00:02:26:11";"00:02:29:08";"Diese Aufnahmen

verÈoffentlicht der Gouverneur."
"106";"00:02:30:08";"00:02:30:08";"FABst'J 40.000 Menschen lebten hier.ÿÿª"
"107";"00:02:30:08";"00:02:32:12";"40.000 Menschen lebten hier."
"108";"00:02:32:16";"00:02:32:16";"FABst(d Russland beschuldigt die Ukraine,( ( Sch4v"
"109";"00:02:32:16";"00:02:32:16";"FABst>ebekino beschossen zu haben.ÿÿ#ë"
"110";"00:02:32:16";"00:02:36:14";"Russland beschuldigt die Ukraine,

Schebekino beschossen zu haben."
"111";"00:02:36:18";"00:02:36:18";"FABst)L Die Ukraine äußert sichnicht.ÿÿÛð"
"112";"00:02:36:18";"00:02:38:20";"Die Ukraine Èauûert sichnicht."
"113";"00:02:38:24";"00:02:38:24";"FABst*TIm Mai waren aus Russland stammende,ÿÿ»t"
"114";"00:02:38:24";"00:02:41:05";"Im Mai waren aus Russland stammende,"
"115";"00:02:41:09";"00:02:41:09";"FABst+d auch rechtsextreme Kämpfer ( ( nach ©|"
"116";"00:02:41:09";"00:02:41:09";"FABst6Schebekino eingedrungen.ÿÿ+Æ~"
"117";"00:02:41:09";"00:02:44:20";"auch rechtsextreme KÈampfer

nach Schebekino eingedrungen."
"118";"00:02:44:24";"00:02:44:24";"FABst,d Sie lieferten sich Gefechte( ( mitPÐ"
"119";"00:02:44:24";"00:02:44:24";"FABst2 russischen Soldaten. ÿÿ/Ét"
"120";"00:02:44:24";"00:02:48:05";"Sie lieferten sich Gefechte

mit russischen Soldaten."
"121";"00:02:48:07";"00:02:48:07";"FABst-d Später zeigten sie sich( ( ¾"
"122";"00:02:48:07";"00:02:48:07";"FABst"in der Ukraineÿÿ?Ëp"
"123";"00:02:48:07";"00:02:50:15";"SpÈater zeigten sie sich

in der Ukraine"
"124";"00:02:50:17";"00:02:50:17";"FABst.L in einer Art Pressekonferenz.ÿÿÅ´"
"125";"00:02:50:17";"00:02:52:13";"in einer Art Pressekonferenz."
"126";"00:02:52:17";"00:02:52:17";"FABst/d Gleich mehrere( ( russische'4"
"127";"00:02:52:17";"00:02:52:17";"FABst" Gruppierungenÿÿ?8"
"128";"00:02:52:17";"00:02:54:24";"Gleich mehrere

russische Gruppierungen"
"129";"00:02:55:03";"00:02:55:03";"FABst0N kämpfen auf Seiten der Ukraine.ÿÿ+¬"
"130";"00:02:55:03";"00:02:57:10";"kÈampfen auf Seiten der Ukraine."
"131";"00:02:59:06";"00:02:59:06";"FABst1d Fragt man die Geflüchteten ( ( in B¾H"
"132";"00:02:59:06";"00:02:59:06";"FABst4elgorod, ob sie wissen,ÿÿ-ËP"
"133";"00:02:59:06";"00:03:02:14";"Fragt man die GeflÈuchteten

in Belgorod, ob sie wissen,"
"134";"00:03:02:18";"00:03:02:18";"FABst2d wie groß die Zerstörungen( ( in ukrA`"
"135";"00:03:02:18";"00:03:02:18";"FABst4ainischen Städten sind,ÿÿ-lÜ"
"136";"00:03:02:18";"00:03:06:00";"wie groû die ZerstÈorungen

in ukrainischen StÈadten sind,"
"137";"00:03:06:04";"00:03:06:04";"FABst3D wenden manche sich ab.ÿÿ"
"138";"00:03:06:04";"00:03:08:06";"wenden manche sich ab."
"139";"00:03:11:03";"00:03:11:03";"FABst4> Aber nicht alle.ÿÿ¶r"
"140";"00:03:11:03";"00:03:12:17";"Aber nicht alle."
"141";"00:03:13:18";"00:03:13:18";"FABst5d Das sind Leute wie wir,( ( dV"
"142";"00:03:13:18";"00:03:13:18";"FABst$ie leiden auch.ÿÿ=Æf"
"143";"00:03:13:18";"00:03:16:04";"Das sind Leute wie wir,

die leiden auch."
"144";"00:03:16:08";"00:03:16:08";"FABst6PWie kann ich wütend auf sie sein?ÿÿ"
"145";"00:03:16:08";"00:03:18:11";"Wie kann ich wÈutend auf sie sein?"
"146";"00:03:18:15";"00:03:18:15";"FABst7d Ich weiß nicht,( ( wer die Schulûæ"
"147";"00:03:18:15";"00:03:18:15";"FABst(d trägt an allem.ÿÿ9D"
"148";"00:03:18:15";"00:03:21:05";"Ich weiû nicht,

wer die Schuld trÈagt an allem."
"149";"00:03:21:09";"00:03:21:09";"FABst8d Aber auch dort( ( gibt es AlP"
"150";"00:03:21:09";"00:03:21:09";"FABst"te und Kinder.ÿÿ?â"
"151";"00:03:21:09";"00:03:24:02";"Aber auch dort

gibt es Alte und Kinder."
"152";"00:03:24:06";"00:03:24:06";"FABst9J Russland trage keine Schuld,ÿÿ¥4"
"153";"00:03:24:06";"00:03:26:03";"Russland trage keine Schuld,"
"154";"00:03:26:07";"00:03:26:07";"FABst:d glauben die meisten,( ( mit dF8"
"155";"00:03:26:07";"00:03:26:07";"FABst$enen wir reden.ÿÿ=Î8"
"156";"00:03:26:07";"00:03:29:10";"glauben die meisten,

mit denen wir reden."
"157";"00:03:30:23";"00:03:30:23";"FABst;TIch mache mir Sorgen um die Kinder.ÿÿh"
"158";"00:03:30:23";"00:03:34:02";"Ich mache mir Sorgen um die Kinder."
"159";"00:03:35:04";"00:03:35:04";"FABst<d Wie sich das alles( ( auf ihre Zuk@<u>"
"160";"00:03:35:04";"00:03:35:04";"FABst.unft auswirken wird.ÿÿ3´¢"
"161";"00:03:35:04";"00:03:38:09";"Wie sich das alles

auf ihre Zukunft auswirken wird."
"162";"00:03:38:13";"00:03:38:13";"FABst=d Ich will, dass wir wieder( ( so le."
"163";"00:03:38:13";"00:03:38:13";"FABst2ben können wie früher.ÿÿ/í4"
"164";"00:03:38:13";"00:03:42:04";"Ich will, dass wir wieder

so leben kÈonnen wie frÈuher."
"165";"00:03:44:02";"00:03:44:02";"FABst>L Wie stellen Sie sich das vor?ÿÿØ""
"166";"00:03:44:02";"00:03:46:09";"Wie stellen Sie sich das vor?"
"167";"00:03:48:18";"00:03:48:18";"FABst?TIch weiß nicht wir müssen siegen.ÿÿâà"
"168";"00:03:48:18";"00:03:51:11";"Ich weiû nicht Ð wir mÈussen siegen."
"169";"00:03:54:09";"00:03:54:09";"FABst@@ Die Stadt BelgorodÿÿÜ"
"170";"00:03:54:09";"00:03:55:19";"Die Stadt Belgorod"
"171";"00:03:55:23";"00:03:55:23";"FABstAd ehrt die Gefallenen der Region( ( {¼"
"172";"00:03:55:23";"00:03:55:23";"FABst& mit Plakaten.ÿÿ;"
"173";"00:03:55:23";"00:03:59:00";"ehrt die Gefallenen der Region

mit Plakaten."
"174";"00:03:59:04";"00:03:59:04";"FABstBd Von einer "Spezialoperation"( ( sprib"
"175";"00:03:59:04";"00:03:59:04";"FABst2cht hier kaum jemand. ÿÿ/¬î"
"176";"00:03:59:04";"00:04:02:19";"Von einer "Spezialoperation"

spricht hier kaum jemand."
"177";"00:04:03:11";"00:04:03:11";"FABstCN Hier wissen sie, dass Krieg ist.ÿÿ<i>Ü"
"178";"00:04:03:11";"00:04:06:03";"Hier wissen sie, dass Krieg ist."
"179";"00:04:06:21";"00:04:06:21";"FABstDd Denn er ist längst( ( im Gebiet vonæ¼"
"180";"00:04:06:21";"00:04:06:21";"FABst0 Belgorod angekommen.ÿÿ1úv"
"181";"00:04:06:21";"00:04:10:21";"Denn er ist lÈangst

im Gebiet von Belgorod angekommen."
"182";"00:04:12:19";"00:04:12:19";"FABstEd Nun erreichen wir( ( Ina RuCì"
"183";"00:04:12:19";"00:04:12:19";"FABst$ck in Belgorod.ÿÿ=ïJ"
"184";"00:04:12:19";"00:04:15:05";"Nun erreichen wir

Ina Ruck in Belgorod."
"185";"00:04:15:09";"00:04:15:09";"FABstFd Wir haben( ( massive Zersta¤"
"186";"00:04:15:09";"00:04:15:09";"FABst"örung gesehen.ÿÿ?q"
"187";"00:04:15:09";"00:04:17:24";"Wir haben

massive ZerstÈorung gesehen."
"188";"00:04:18:02";"00:04:18:02";"FABstGd Gibt es denn Hinweise darauf,( ( das""
"189";"00:04:18:02";"00:04:18:02";"FABst6s die ukrainische Armee ÿÿ+Ë"
"190";"00:04:18:02";"00:04:21:10";"Gibt es denn Hinweise darauf,

dass die ukrainische Armee"
"191";"00:04:21:12";"00:04:21:12";"FABstHd diese russischen Grenzorte( ( gX"
"192";"00:04:21:12";"00:04:21:12";"FABst(ezielt beschießt?ÿÿ90t"
"193";"00:04:21:12";"00:04:24:16";"diese russischen Grenzorte

gezielt beschieût?"
"194";"00:04:27:00";"00:04:27:00";"FABstIJ Kiew äußert sich nicht dazu.`ó"
"195";"00:04:27:00";"00:04:29:19";"Kiew Èauûert sich nicht dazu."
"196";"00:04:31:05";"00:04:31:05";"FABstJd Wir haben mit vielen Menschen( ( ausn("
"197";"00:04:31:05";"00:04:31:05";"FABst6 Schebekino gesprochen, `+¯¬"
"198";"00:04:31:05";"00:04:34:19";"Wir haben mit vielen Menschen

aus Schebekino gesprochen,"
"199";"00:04:34:21";"00:04:34:21";"FABstKddie uns alle gesagt haben, es habe( ( zwei .l"
"200";"00:04:34:21";"00:04:34:21";"FABst@Wochen lang Beschuss gegeben.ÿÿ!ý<i>"
"201";"00:04:34:21";"00:04:40:19";"die uns alle gesagt haben, es habe

zwei Wochen lang Beschuss gegeben."
"202";"00:04:41:01";"00:04:41:01";"FABstLRIn den ersten Tagen ununterbrochen.ÿÿÈ""
"203";"00:04:41:01";"00:04:44:00";"In den ersten Tagen ununterbrochen."
"204";"00:04:44:13";"00:04:44:13";"FABstMd Nur, wer verfügt denn( ( über solche x"
"205";"00:04:44:13";"00:04:44:13";"FABst2Waffen in der Ukraine?ÿÿ/é"
"206";"00:04:44:13";"00:04:48:04";"Nur, wer verfÈugt denn

Èuber solche Waffen in der Ukraine?"
"207";"00:04:49:03";"00:04:49:03";"FABstNJ Wenn es nicht die Armee war,ÿÿÐ"
"208";"00:04:49:03";"00:04:51:02";"Wenn es nicht die Armee war,"
"209";"00:04:51:04";"00:04:51:04";"FABstOd könnten es russische( ( FreiwilligenÜV"
"210";"00:04:51:04";"00:04:51:04";"FABst2verbände gewesen sein.ÿÿ//H"
"211";"00:04:51:04";"00:04:55:11";"kÈonnten es russische

FreiwilligenverbÈande gewesen sein."
"212";"00:04:55:14";"00:04:55:14";"FABstPN Nur woher haben die die Waffen?ÿÿî"
"213";"00:04:55:14";"00:04:58:01";"Nur woher haben die die Waffen?"
"214";"00:04:58:05";"00:04:58:05";"FABstQd Diese Freiwilligenverbände( ( werden hô"
"215";"00:04:58:05";"00:04:58:05";"FABst>ier überhaupt nicht erwähnt.ÿÿ#ÿJ"
"216";"00:04:58:05";"00:05:02:23";"Diese FreiwilligenverbÈande

werden hier Èuberhaupt nicht erwÈahnt."
"217";"00:05:03:02";"00:05:03:02";"FABstRJ Über die spricht man nicht.ÿÿ|:"
"218";"00:05:03:02";"00:05:05:07";"ÈUber die spricht man nicht."
"219";"00:05:05:10";"00:05:05:10";"FABstSd Für Präsident Putin ist klar:( ( vô"
"220";"00:05:05:10";"00:05:05:10";"FABst,die Ukraine war's.ÿÿ5ÆÎ"
"221";"00:05:05:10";"00:05:09:02";"FÈur PrÈasident Putin ist klar:

die Ukraine war's."
"222";"00:05:09:07";"00:05:09:07";"FABstTPEr hat etwas Erstaunliches gesagt:ÿÿ¹r"
"223";"00:05:09:07";"00:05:11:24";"Er hat etwas Erstaunliches gesagt:"
"224";"00:05:12:03";"00:05:12:03";"FABstUd Es sei für ihn unverständlich,( ( dass zBV"
"225";"00:05:12:03";"00:05:12:03";"FABstBivile Ziele beschossen würden,ÿÿD"
"226";"00:05:12:03";"00:05:16:22";"Es sei fÈur ihn unverstÈandlich,

dass zivile Ziele beschossen wÈurden,"
"227";"00:05:17:02";"00:05:17:02";"FABstVd das habe doch( ( keinen militnÔ"
"228";"00:05:17:02";"00:05:17:02";"FABst"ärischen Sinn.ÿÿ?H^"
"229";"00:05:17:02";"00:05:19:22";"das habe doch

keinen militÈarischen Sinn."
"230";"00:05:20:00";"00:05:20:00";"FABstWd Angesichts der riesigen( ( Zerstö¼|"
"231";"00:05:20:00";"00:05:20:00";"FABst0rungen in der Ukraineÿÿ1òl"
"232";"00:05:20:00";"00:05:23:10";"Angesichts der riesigen

ZerstÈorungen in der Ukraine"
"233";"00:05:23:12";"00:05:23:12";"FABstX@ wirkt das zynisch.ÿÿ·H"
"234";"00:05:23:12";"00:05:24:24";"wirkt das zynisch."
"235";"00:05:26:11";"00:05:26:11";"FABstYJ Nun fühlen sich viele RussenÿÿmÊ"
"236";"00:05:26:11";"00:05:28:14";"Nun fÈuhlen sich viele Russen"
"237";"00:05:28:16";"00:05:28:16";"FABstZd nicht genug beschützt ( ( von d¡ª"
"238";"00:05:28:16";"00:05:28:16";"FABst(er eigenen Armee.ÿÿ9ð¼"
"239";"00:05:28:16";"00:05:31:09";"nicht genug beschÈutzt

von der eigenen Armee."
"240";"00:05:31:11";"00:05:31:11";"FABst[d Gibt es darauf Reaktionen( ( von de;Ø"
"241";"00:05:31:11";"00:05:31:11";"FABst4r russischen Regierung?ÿÿ-ö"
"242";"00:05:31:11";"00:05:35:09";"Gibt es darauf Reaktionen

von der russischen Regierung?"
"243";"00:05:38:03";"00:05:38:03";"FABst\d Der Unmut, auch darüber,( ( dass di¦$"
"244";"00:05:38:03";"00:05:38:03";"FABst0e staatlichen Medien,`1x"
"245";"00:05:38:03";"00:05:42:02";"Der Unmut, auch darÈuber,

dass die staatlichen Medien,"
"246";"00:05:42:04";"00:05:42:04";"FABst]d die nun tatsächlich berichten,( ( SchebeÚ"
"247";"00:05:42:04";"00:05:42:04";"FABstDkino sehr klein gefahren haben.`ò"
"248";"00:05:42:04";"00:05:47:09";"die nun tatsÈachlich berichten,

Schebekino sehr klein gefahren haben."
"249";"00:05:47:12";"00:05:47:12";"FABst^d Der Unmut ist so groß,( ( dass Puti«"
"250";"00:05:47:12";"00:05:47:12";"FABst0n sich äußern musste.ÿÿ1£Ê"
"251";"00:05:47:12";"00:05:51:04";"Der Unmut ist so groû,

dass Putin sich Èauûern musste."
"252";"00:05:51:09";"00:05:51:09";"FABst_N So hat er vor zwei Tagen gesagt,ÿÿ¶"
"253";"00:05:51:09";"00:05:53:14";"So hat er vor zwei Tagen gesagt,"
"254";"00:05:53:16";"00:05:53:16";"FABst`d der Beschuss über die Grenze( ( å0"
"255";"00:05:53:16";"00:05:53:16";"FABst(sei ein Problem.ÿÿ9`"
"256";"00:05:53:16";"00:05:57:11";"der Beschuss Èuber die Grenze

sei ein Problem."
"257";"00:05:57:18";"00:05:57:18";"FABstad Aber man habe die Pflicht,( ( seineR"
"258";"00:05:57:18";"00:05:57:18";"FABst0 Bürger zu schützen -ÿÿ1ó¶"
"259";"00:05:57:18";"00:06:01:08";"Aber man habe die Pflicht,

seine BÈurger zu schÈutzen -"
"260";"00:06:01:10";"00:06:01:10";"FABstbD und man werde das tun.ÿÿè"
"261";"00:06:01:10";"00:06:03:01";"und man werde das tun."
"262";"00:06:03:05";"00:06:03:05";"FABstcd Ob das den Leuten hier reicht,( ( X2"
"263";"00:06:03:05";"00:06:03:05";"FABst(weiß ich nicht.ÿÿ9lX"
"264";"00:06:03:05";"00:06:06:00";"Ob das den Leuten hier reicht,

weiû ich nicht."
"265";"00:06:06:02";"00:06:06:02";"FABstdd Denn ohne Kamera stellten uns ( ( hier"
"266";"00:06:06:02";"00:06:06:02";"FABst8viele Menschen die Frage,ÿÿ)4"
"267";"00:06:06:02";"00:06:10:00";"Denn ohne Kamera stellten uns

hier viele Menschen die Frage,"
"268";"00:06:10:03";"00:06:10:03";"FABsted wo ist denn unsere große,( ( óú"
"269";"00:06:10:03";"00:06:10:03";"FABst(siegreiche Armee?ÿÿ9µ "
"270";"00:06:10:03";"00:06:13:22";"wo ist denn unsere groûe,

siegreiche Armee?"
"271";"00:06:14:17";"00:06:14:17";"FABstfD Warum lässt sie es zu,ÿÿ4®"
"272";"00:06:14:17";"00:06:16:13";"Warum lÈasst sie es zu,"
"273";"00:06:16:16";"00:06:16:16";"FABstgd dass wir fast zwei Wochen lang( ( ü"
"274";"00:06:16:16";"00:06:16:16";"FABst,beschossen werden?ÿÿ5ôâ"
"275";"00:06:16:16";"00:06:20:12";"dass wir fast zwei Wochen lang

beschossen werden?"
"276";"00:06:21:19";"00:06:21:19";"FABsthdOb ihnen da Putins Antwort reicht,( ( ~Â"
"277";"00:06:21:19";"00:06:21:19";"FABst, ist die Frage.ÿÿ5«ü"
"278";"00:06:21:19";"00:06:25:12";"Ob ihnen da Putins Antwort reicht,

ist die Frage."
"279";"00:06:33:16";"00:06:33:16";"FABstid Gehen wir knapp 400 km( ( weiter südöê"
"280";"00:06:33:16";"00:06:33:16";"FABst4östlich in die Ukraine:ÿÿ-1J"
"281";"00:06:33:16";"00:06:37:01";"Gehen wir knapp 400 km

weiter sÈudÈostlich in die Ukraine:"
"282";"00:06:37:05";"00:06:37:05";"FABstjd Der Chef der Internationalen( ( Atomen"
"283";"00:06:37:05";"00:06:37:05";"FABst>ergiebehörde, Rafael Grossi,ÿÿ#hÒ"
"284";"00:06:37:05";"00:06:41:11";"Der Chef der Internationalen

AtomenergiebehÈorde, Rafael Grossi,"
"285";"00:06:41:15";"00:06:41:15";"FABstkdreiste heute wieder zum russisch( ( beseDÆ"
"286";"00:06:41:15";"00:06:41:15";"FABst:tzten AKW Saporischschja. ÿÿ'ïz"
"287";"00:06:41:15";"00:06:45:19";"reiste heute wieder zum russisch

besetzten AKW Saporischschja."
"288";"00:06:45:24";"00:06:45:24";"FABstld Grossi stufte die Lage( ( als ernp"
"289";"00:06:45:24";"00:06:45:24";"FABst.st, aber stabil ein.ÿÿ3¢x"
"290";"00:06:45:24";"00:06:51:20";"Grossi stufte die Lage

als ernst, aber stabil ein."
"291";"00:06:52:00";"00:06:52:00";"FABstmd Derzeit sei in den Kühlteichen( ( um dasª"
"292";"00:06:52:00";"00:06:52:00";"FABst: AKW noch genügend Wasser,ÿÿ'2"
