No.;Timecode In;Timecode Out;Subtitle
"37";"00:00:59:16";"00:00:59:16";"FABstdZwei Mädchen wurden niedergestochen,( ( ¼l"
"38";"00:00:59:16";"00:00:59:16";"FABstD buchstäblich aus dem Nichts.ÿÿ)"
"39";"00:00:59:16";"00:01:04:01";"Zwei MÈadchen wurden niedergestochen,

buchstÈablich aus dem Nichts."
"40";"00:01:04:02";"00:01:04:02";"FABstL Das 14-jährige Mädchen starb.ÿÿ"
"41";"00:01:04:02";"00:01:06:09";"Das 14-jÈahrige MÈadchen starb."
"42";"00:01:06:10";"00:01:06:10";"FABstd Das ein Jahr jüngere Mädchen( ( über
8"
"43";"00:01:06:10";"00:01:06:10";"FABst2lebte schwer verletzt.ÿÿ/®"
"44";"00:01:06:10";"00:01:10:05";"Das ein Jahr jÈungere MÈadchen

Èuberlebte schwer verletzt."
"45";"00:01:10:06";"00:01:10:06";"FABstF Zufallsopfer waren sie,ÿÿ"
"46";"00:01:10:06";"00:01:12:04";"Zufallsopfer waren sie,"
"47";"00:01:12:05";"00:01:12:05";"FABstd so formulierte es( ( die Sta@"
"48";"00:01:12:05";"00:01:12:05";"FABst&atsanwaltschaft.ÿÿ;²p"
"49";"00:01:12:05";"00:01:15:05";"so formulierte es

die Staatsanwaltschaft."
"50";"00:01:15:06";"00:01:15:06";"FABstd Sie waren zur falschen Zeit( ( _ä"
"51";"00:01:15:06";"00:01:15:06";"FABst(am falschen Ort.ÿÿ9r"
"52";"00:01:15:06";"00:01:18:08";"Sie waren zur falschen Zeit

am falschen Ort."
"53";"00:01:23:20";"00:01:23:20";"FABstd Planierraupen( ( haben die S)<i>"
"54";"00:01:23:20";"00:01:23:20";"FABst&puren beseitigt.Cn"
"55";"00:01:23:20";"00:01:26:17";"Planierraupen

haben die Spuren beseitigt."
"56";"00:01:26:18";"00:01:26:18";"FABstdHier stand die Flüchtlingsunterkunft,( ( ó"
"57";"00:01:26:18";"00:01:26:18";"FABstBin der der Angeklagte lebte.'óà"
"58";"00:01:26:18";"00:01:31:01";"Hier stand die FlÈuchtlingsunterkunft,

in der der Angeklagte lebte."
"59";"00:01:31:02";"00:01:31:02";"FABstd Hier soll er( ( auf die Mädchen êü"
"60";"00:01:31:02";"00:01:31:02";"FABst,eingestochen haben.ÿÿ5"
"61";"00:01:31:02";"00:01:34:10";"Hier soll er

auf die MÈadchen eingestochen haben."
"62";"00:01:34:11";"00:01:34:11";"FABstdDie Gemeinde ließ das Haus abreißen,( ( aufZv"
"63";"00:01:34:11";"00:01:34:11";"FABstJ Wunsch der Familie der Getöteten.ÿÿ"
"64";"00:01:34:11";"00:01:39:08";"Die Gemeinde lieû das Haus abreiûen,

auf Wunsch der Familie der GetÈoteten."
"65";"00:01:39:09";"00:01:39:09";"FABstN Hilft das bei der Verarbeitung?ÿÿ<u>æ"
"66";"00:01:39:09";"00:01:41:17";"Hilft das bei der Verarbeitung?"
"67";"00:01:43:24";"00:01:43:24";"FABstL Das macht keinen Unterschied.Ý¬"
"68";"00:01:43:24";"00:01:46:07";"Das macht keinen Unterschied."
"69";"00:01:46:08";"00:01:46:08";"FABstd Aber für die Betroffenen( ( ist düx"
"70";"00:01:46:08";"00:01:46:08";"FABst,as schon was Gutes.=¹"
"71";"00:01:46:08";"00:01:49:22";"Aber fÈur die Betroffenen

ist das schon was Gutes."
"72";"00:01:53:17";"00:01:53:17";"FABstNFür die Angehörigen bestimmt ...àn"
"73";"00:01:53:17";"00:01:56:03";"FÈur die AngehÈorigen bestimmt ..."
"74";"00:01:57:24";"00:01:57:24";"FABstP Heute wurde die Anklage verlesen:ÿÿ´"
"75";"00:01:57:24";"00:02:00:13";"Heute wurde die Anklage verlesen:"
"76";"00:02:00:14";"00:02:00:14";"FABstd Der Angeklagte aus Eritrea( ( so@"
"77";"00:02:00:14";"00:02:00:14";"FABst(ll am 5. Dezemberÿÿ9í2"
"78";"00:02:00:14";"00:02:03:21";"Der Angeklagte aus Eritrea

soll am 5. Dezember"
"79";"00:02:03:22";"00:02:03:22";"FABstd mit einem Messer( ( auf die MädchñR"
"80";"00:02:03:22";"00:02:03:22";"FABst.en losgegangen sein.ÿÿ3²ä"
"81";"00:02:03:22";"00:02:07:09";"mit einem Messer

auf die MÈadchen losgegangen sein."
"82";"00:02:07:10";"00:02:07:10";"FABst D Die 14-Jährige starb.ÿÿ_¨"
"83";"00:02:07:10";"00:02:09:09";"Die 14-JÈahrige starb."
"84";"00:02:09:10";"00:02:09:10";"FABst!d Ihre 13-jährige Freundin( ( wurdÍ¶"
"85";"00:02:09:10";"00:02:09:10";"FABst*e schwer verletzt.ÿÿ7±D"
"86";"00:02:09:10";"00:02:12:18";"Ihre 13-jÈahrige Freundin

wurde schwer verletzt."
"87";"00:02:13:00";"00:02:13:00";"FABst"J Sie waren zwei Zufallsopfer.ÿÿ´"
"88";"00:02:13:00";"00:02:15:05";"Sie waren zwei Zufallsopfer."
"89";"00:02:15:06";"00:02:15:06";"FABst#d Der Mann( ( war auf dem Weg z>ø"
"90";"00:02:15:06";"00:02:15:06";"FABst.ur Ausländerbehörde.ÿÿ3Á"
"91";"00:02:15:06";"00:02:18:11";"Der Mann

war auf dem Weg zur AuslÈanderbehÈorde."
"92";"00:02:19:12";"00:02:19:12";"FABst$d Der Angeklagte( ( wollte einen Ro"
"93";"00:02:19:12";"00:02:19:12";"FABst*eisepass erlangen,?ò"
"94";"00:02:19:12";"00:02:22:20";"Der Angeklagte

wollte einen Reisepass erlangen,"
"95";"00:02:22:21";"00:02:22:21";"FABst%dum nach Äthiopien reisen zu können,( ( qÀ"
"96";"00:02:22:21";"00:02:22:21";"FABst8 um dort zu heiraten.1Í¢"
"97";"00:02:22:21";"00:02:26:13";"um nach ÈAthiopien reisen zu kÈonnen,

um dort zu heiraten."
"98";"00:02:27:19";"00:02:27:19";"FABst&d Dann soll er( ( auf die MädchenÈ"
"99";"00:02:27:19";"00:02:27:19";"FABst0 eingestochen haben ÿÿ1"
"100";"00:02:27:19";"00:02:31:06";"Dann soll er

auf die MÈadchen eingestochen haben Ð"
"101";"00:02:31:07";"00:02:31:07";"FABst'd angeblich aus Angst,( ( sie könntenèt"
"102";"00:02:31:07";"00:02:31:07";"FABst: das Messer bemerkt haben.ÿÿ'ò"
"103";"00:02:31:07";"00:02:35:05";"angeblich aus Angst,

sie kÈonnten das Messer bemerkt haben."
"104";"00:02:35:06";"00:02:35:06";"FABst(N Die Bestürzung im Ort ist groß.ÿÿä"
"105";"00:02:35:06";"00:02:37:18";"Die BestÈurzung im Ort ist groû."
"106";"00:02:37:19";"00:02:37:19";"FABst)d Nur wenige äußern sich( ( vo_2"
"107";"00:02:37:19";"00:02:37:19";"FABst r der Kamera.ÿÿA@"
"108";"00:02:37:19";"00:02:40:11";"Nur wenige Èauûern sich

vor der Kamera."
"109";"00:02:42:11";"00:02:42:11";"FABst*d Wir gehen zum Friedhof -( ( dann besp"
"110";"00:02:42:11";"00:02:42:11";"FABst<uchen wir auch das Mädchen.-zð"
"111";"00:02:42:11";"00:02:46:12";"Wir gehen zum Friedhof -

dann besuchen wir auch das MÈadchen."
"112";"00:02:46:13";"00:02:46:13";"FABst+@ Es ist furchtbar.`ÿZ"
"113";"00:02:46:13";"00:02:48:02";"Es ist furchtbar."
"114";"00:02:49:12";"00:02:49:12";"FABst,d Der Bürgermeister hatte sich( ( vor eÖú"
"115";"00:02:49:12";"00:02:49:12";"FABst4inigen Tagen geäußert. ÿÿ-"
"116";"00:02:49:12";"00:02:53:09";"Der BÈurgermeister hatte sich

vor einigen Tagen geÈauûert."
"117";"00:02:55:17";"00:02:55:17";"FABst-d Der 5. Dezember( ( hat tiefe Spu$"
"118";"00:02:55:17";"00:02:55:17";"FABst(ren hinterlassen.AìÎ"
"119";"00:02:55:17";"00:02:59:02";"Der 5. Dezember

hat tiefe Spuren hinterlassen."
"120";"00:03:01:10";"00:03:01:10";"FABst.P Auch beim Flüchtlingshelferkreis:ÿÿ"
"121";"00:03:01:10";"00:03:03:24";"Auch beim FlÈuchtlingshelferkreis:"
"122";"00:03:04:00";"00:03:04:00";"FABst/d Er will sich nicht äußern -( ( es ha]"
"123";"00:03:04:00";"00:03:04:00";"FABst6be Anfeindungen gegeben.ÿÿ+,"
"124";"00:03:04:00";"00:03:07:17";"Er will sich nicht Èauûern -

es habe Anfeindungen gegeben."
"125";"00:03:07:24";"00:03:07:24";"FABst0d Wir besuchen einen Helferkreis( ( ~r"
"126";"00:03:07:24";"00:03:07:24";"FABst*in Unterbalzheim.ÿÿ7¶"
"127";"00:03:07:24";"00:03:11:13";"Wir besuchen einen Helferkreis

in Unterbalzheim."
"128";"00:03:11:14";"00:03:11:14";"FABst1dEdgar Huber und andere Ehrenamtliche( ( :z"
"129";"00:03:11:14";"00:03:11:14";"FABst6 betreuen Eritreer.ÿÿ+Î:"
"130";"00:03:11:14";"00:03:15:12";"Edgar Huber und andere Ehrenamtliche

betreuen Eritreer."
"131";"00:03:15:13";"00:03:15:13";"FABst2d Joseph Gebrehiwet( ( ist immer¾"
"132";"00:03:15:13";"00:03:15:13";"FABst$ noch bestürzt.ÿÿ=P"
"133";"00:03:15:13";"00:03:18:16";"Joseph Gebrehiwet

ist immer noch bestÈurzt."
"134";"00:03:18:17";"00:03:18:17";"FABst3d Er lebt wie der Angeklagte( ( seit achX:"
"135";"00:03:18:17";"00:03:18:17";"FABst6t Jahren in Deutschland.ÿÿ+è"
"136";"00:03:18:17";"00:03:22:19";"Er lebt wie der Angeklagte

seit acht Jahren in Deutschland."
"137";"00:03:22:20";"00:03:22:20";"FABst4d Er wartet( ( auf seine NiederlaÒ"
"138";"00:03:22:20";"00:03:22:20";"FABst&ssungserlaubnis.ÿÿ;¨Z"
"139";"00:03:22:20";"00:03:25:24";"Er wartet

auf seine Niederlassungserlaubnis."
"140";"00:03:28:03";"00:03:28:03";"FABst5J Sie haben keinen Reisepass.ÿÿÀ"
"141";"00:03:28:03";"00:03:30:06";"Sie haben keinen Reisepass."
"142";"00:03:30:07";"00:03:30:07";"FABst6ROhne den können sie nicht fliegen.2°"
"143";"00:03:30:07";"00:03:32:23";"Ohne den kÈonnen sie nicht fliegen."
"144";"00:03:32:24";"00:03:32:24";"FABst7d Viele Leute( ( haben nach Jahre.6"
"145";"00:03:32:24";"00:03:32:24";"FABst&n keine Papiere.`;ð<u>"
"146";"00:03:32:24";"00:03:36:02";"Viele Leute

haben nach Jahren keine Papiere."
"147";"00:03:36:04";"00:03:36:04";"FABst8D Sie haben viel Stress.ÿÿ´"
"148";"00:03:36:04";"00:03:37:23";"Sie haben viel Stress."
"149";"00:03:39:18";"00:03:39:18";"FABst9dDas rechtfertige aber in keiner Weise( ( V"
"150";"00:03:39:18";"00:03:39:18";"FABstB die Tat seines Landsmannes.ÿÿþ$"
"151";"00:03:39:18";"00:03:44:02";"Das rechtfertige aber in keiner Weise

die Tat seines Landsmannes."
"152";"00:03:44:03";"00:03:44:03";"FABst:d Der Angeklagte zeige Reue,( ( sagtex²"
"153";"00:03:44:03";"00:03:44:03";"FABst0 seine Verteidigerin.ÿÿ1õf"
"154";"00:03:44:03";"00:03:47:24";"Der Angeklagte zeige Reue,

sagte seine Verteidigerin."
"155";"00:03:48:00";"00:03:48:00";"FABst;d Er habe nach der Tat versucht,( ( <"
"156";"00:03:48:00";"00:03:48:00";"FABst*sich umzubringen.ÿÿ7"
"157";"00:03:48:00";"00:03:51:08";"Er habe nach der Tat versucht,

sich umzubringen."
"158";"00:03:52:17";"00:03:52:17";"FABst<VEr ist sehr still und zurückhaltend.*¾"
"159";"00:03:52:17";"00:03:55:12";"Er ist sehr still und zurÈuckhaltend."
"160";"00:03:55:13";"00:03:55:13";"FABst=J Er ist höflich und für sich.¹@"
"161";"00:03:55:13";"00:03:57:18";"Er ist hÈoflich und fÈur sich."
"162";"00:03:58:23";"00:03:58:23";"FABst>P Im Juli könnte ein Urteil fallen.ÿÿg"
"163";"00:03:58:23";"00:04:01:14";"Im Juli kÈonnte ein Urteil fallen."
"164";"00:04:01:15";"00:04:01:15";"FABst?d Ob es Illerkirchberg hilft,( ( WÌ"
"165";"00:04:01:15";"00:04:01:15";"FABst,zur Ruhe zu kommen?ÿÿ5¼,"
"166";"00:04:01:15";"00:04:04:22";"Ob es Illerkirchberg hilft,

zur Ruhe zu kommen?"
"167";"00:04:04:23";"00:04:04:23";"FABst@d Die Spuren der Tat ( ( mögenÕ²"
"168";"00:04:04:23";"00:04:04:23";"FABst& beseitigt sein.ÿÿ;¹"
"169";"00:04:04:23";"00:04:07:23";"Die Spuren der Tat

mÈogen beseitigt sein."
"170";"00:04:07:24";"00:04:07:24";"FABstAD Die Wunden sind tief.ÿÿ²8"
"171";"00:04:07:24";"00:04:09:16";"Die Wunden sind tief."
"172";"00:04:11:12";"00:04:11:12";"FABstBdEigentlich fangen um die Jahreszeit( ( ?¨"
"173";"00:04:11:12";"00:04:11:12";"FABst>viele Blumen an zu blühen.ÿÿ#"
"174";"00:04:11:12";"00:04:15:20";"Eigentlich fangen um die Jahreszeit

viele Blumen an zu blÈuhen."
"175";"00:04:15:21";"00:04:15:21";"FABstCd Doch es welken die Blüten dahin, ( ( die·p"
"176";"00:04:15:21";"00:04:15:21";"FABstF die Koalition in Berlin treibt.ÿÿ¯b"
"177";"00:04:15:21";"00:04:20:14";"Doch es welken die BlÈuten dahin,

die die Koalition in Berlin treibt."
"178";"00:04:20:15";"00:04:20:15";"FABstDd Die Grünen wie die Gelben ( ( geben Èr"
"179";"00:04:20:15";"00:04:20:15";"FABst2ein trauriges Bild ab.ÿÿ/Äª"
"180";"00:04:20:15";"00:04:24:10";"Die GrÈunen wie die Gelben

geben ein trauriges Bild ab."
"181";"00:04:24:11";"00:04:24:11";"FABstEd Im Streit um das Heizungsgesetz ( ( ist P¼"
"182";"00:04:24:11";"00:04:24:11";"FABstBvon den Roten nichts zu sehen.ÿÿ¼"
"183";"00:04:24:11";"00:04:29:00";"Im Streit um das Heizungsgesetz

ist von den Roten nichts zu sehen."
"184";"00:04:29:17";"00:04:29:17";"FABstFPZwar reden sie jetzt miteinander.ÿÿô"
"185";"00:04:29:17";"00:04:32:05";"Zwar reden sie jetzt miteinander."
"186";"00:04:32:06";"00:04:32:06";"FABstG< Sie versuchen,ÿÿ!­ "
"187";"00:04:32:06";"00:04:33:22";"Sie versuchen,"
"188";"00:04:33:23";"00:04:33:23";"FABstHd noch vor der Sommerpause( ( das Proje@"
"189";"00:04:33:23";"00:04:33:23";"FABst2ekt wachsen zu lassen.ÿÿ/è4"
"190";"00:04:33:23";"00:04:37:15";"noch vor der Sommerpause

das Projekt wachsen zu lassen."
"191";"00:04:37:16";"00:04:37:16";"FABstIF Doch der Schaden ist da.ÿÿ»Ô"
"192";"00:04:37:16";"00:04:39:14";"Doch der Schaden ist da."
"193";"00:04:39:15";"00:04:39:15";"FABstJd Nur jeder Fünfte( ( findet die·"
"194";"00:04:39:15";"00:04:39:15";"FABst(se Regierung gut.ÿÿ9ð"
"195";"00:04:39:15";"00:04:42:19";"Nur jeder FÈunfte

findet diese Regierung gut."
"196";"00:04:42:20";"00:04:42:20";"FABstKJ Die Ampel ist in der Krise.ÿÿN"
"197";"00:04:42:20";"00:04:44:21";"Die Ampel ist in der Krise."
"198";"00:04:49:12";"00:04:49:12";"FABstLH Eine gemeinsame Richtung:û"
"199";"00:04:49:12";"00:04:51:14";"Eine gemeinsame Richtung:"
"200";"00:04:51:15";"00:04:51:15";"FABstMd Diese Bilder( ( scheinen lanb$"
"201";"00:04:51:15";"00:04:51:15";"FABst$ge her zu sein.Eôö"
"202";"00:04:51:15";"00:04:54:16";"Diese Bilder

scheinen lange her zu sein."
"203";"00:04:58:23";"00:04:58:23";"FABstNN Der Koalition geht die Luft aus.ÿÿñX"
"204";"00:04:58:23";"00:05:01:13";"Der Koalition geht die Luft aus."
"205";"00:05:06:15";"00:05:06:15";"FABstOd Das Bild der Ampel ist nicht nur( ( durch ¾"
"206";"00:05:06:15";"00:05:06:15";"FABst>das Heizungsgesetz belastet.ÿÿ#"
"207";"00:05:06:15";"00:05:11:05";"Das Bild der Ampel ist nicht nur

durch das Heizungsgesetz belastet."
"208";"00:05:13:21";"00:05:13:21";"FABstPdMit der Zustimmung zur Ampel geht es( ( seiè"
"209";"00:05:13:21";"00:05:13:21";"FABstHt März letzten Jahres nach unten.ÿÿX¸"
"210";"00:05:13:21";"00:05:19:02";"Mit der Zustimmung zur Ampel geht es

seit MÈarz letzten Jahres nach unten."
"211";"00:05:19:09";"00:05:19:09";"FABstQd Im ARD-DeutschlandTrend sind nur ( ( 20 %pf"
"212";"00:05:19:09";"00:05:19:09";"FABst@ mit der Regierung zufrieden.ÿÿ!ì"
"213";"00:05:19:09";"00:05:24:04";"Im ARD-DeutschlandTrend sind nur

20 % mit der Regierung zufrieden."
"214";"00:05:24:22";"00:05:24:22";"FABstRd Für den FDP-Generalsekretär ( ( kein J "
"215";"00:05:24:22";"00:05:24:22";"FABst4Grund zur Selbstkritik.ÿÿ-ÔÌ"
"216";"00:05:24:22";"00:05:28:19";"FÈur den FDP-GeneralsekretÈar

kein Grund zur Selbstkritik."
"217";"00:05:29:23";"00:05:29:23";"FABstSd Es geht nicht darum,( ( ob jemand S"
"218";"00:05:29:23";"00:05:29:23";"FABst8etwas besser machen muss.`)ôÐ"
"219";"00:05:29:23";"00:05:34:02";"Es geht nicht darum,

ob jemand etwas besser machen muss."
"220";"00:05:34:13";"00:05:34:13";"FABstTd Es gibt viele Diskussionen,( ( die in d:8"
"221";"00:05:34:13";"00:05:34:13";"FABst6er Koalition existieren.ÿÿ+Æ"
"222";"00:05:34:13";"00:05:38:22";"Es gibt viele Diskussionen,

die in der Koalition existieren."
"223";"00:05:39:00";"00:05:39:00";"FABstUd Diese Herausforderungen( ( hatten a8N"
"224";"00:05:39:00";"00:05:39:00";"FABst4ndere Koalitionen auch.ÿÿ-êæ"
"225";"00:05:39:00";"00:05:43:05";"Diese Herausforderungen

hatten andere Koalitionen auch."
"226";"00:05:43:12";"00:05:43:12";"FABstVd Es geht darum, gute Lösungen( ( für d;"
"227";"00:05:43:12";"00:05:43:12";"FABst4as Land hinzubekommen. ÿÿ-§f"
"228";"00:05:43:12";"00:05:47:12";"Es geht darum, gute LÈosungen

fÈur das Land hinzubekommen."
"229";"00:05:47:16";"00:05:47:16";"FABstWd Die Wege zur Lösung können( ( kommunY@"
"230";"00:05:47:16";"00:05:47:16";"FABst2ikationsintensiv sein.ÿÿ/÷"
"231";"00:05:47:16";"00:05:52:10";"Die Wege zur LÈosung kÈonnen

kommunikationsintensiv sein."
"232";"00:05:54:08";"00:05:54:08";"FABstXd Als Vermittler gefordert( ( wäâ2"
"233";"00:05:54:08";"00:05:54:08";"FABst$re der Kanzler.ÿÿ=û("
"234";"00:05:54:08";"00:05:57:19";"Als Vermittler gefordert

wÈare der Kanzler."
"235";"00:06:11:19";"00:06:11:19";"FABstYdIch weiß, viele sind enttäuscht, wie( ( &"
"236";"00:06:11:19";"00:06:11:19";"FABstHum die Wärmewende gerungen wurde.`Vò"
"237";"00:06:11:19";"00:06:16:22";"Ich weiû, viele sind enttÈauscht, wie

um die WÈarmewende gerungen wurde."
"238";"00:06:17:00";"00:06:17:00";"FABstZd Es wird auch ohne( ( das Machtwo}v"
"239";"00:06:17:00";"00:06:17:00";"FABst6rt des Kanzlers so sein,ÿÿ+L"
"240";"00:06:17:00";"00:06:20:17";"Es wird auch ohne

das Machtwort des Kanzlers so sein,"
"241";"00:06:20:19";"00:06:20:19";"FABst[d dass wir vor der Sommerpause( ( das ¬"
"242";"00:06:20:19";"00:06:20:19";"FABst2Gesetz durchbekommen. ÿÿ/"
"243";"00:06:20:19";"00:06:24:19";"dass wir vor der Sommerpause

das Gesetz durchbekommen."
"244";"00:06:24:22";"00:06:24:22";"FABst\d Eine Entstehung( ( ist manchb"
"245";"00:06:24:22";"00:06:24:22";"FABst&mal nicht schön.ÿÿ;&"
"246";"00:06:24:22";"00:06:28:05";"Eine Entstehung

ist manchmal nicht schÈon."
"247";"00:06:31:07";"00:06:31:07";"FABst]d Von den schlechten( ( Zustimmun-"
"248";"00:06:31:07";"00:06:31:07";"FABst*gswerten zur Ampelÿÿ7Ó"
"249";"00:06:31:07";"00:06:34:02";"Von den schlechten

Zustimmungswerten zur Ampel"
"250";"00:06:34:04";"00:06:34:04";"FABst^d profitiert als einzige Partei( ( Ct"
"251";"00:06:34:04";"00:06:34:04";"FABst" die AfD.ÿÿ?õf"
"252";"00:06:34:04";"00:06:36:24";"profitiert als einzige Partei

die AfD."
"253";"00:06:37:02";"00:06:37:02";"FABst_N Sie liegt gleichauf mit der SPD.ÿÿÃ®"
"254";"00:06:37:02";"00:06:40:07";"Sie liegt gleichauf mit der SPD."
"255";"00:06:42:13";"00:06:42:13";"FABst`D Das wirft Fragen auf.ÿÿ<"
"256";"00:06:42:13";"00:06:44:10";"Das wirft Fragen auf."
"257";"00:06:45:03";"00:06:45:03";"FABstad Der Bundestagsabgeordnete( ( Norb|>"
"258";"00:06:45:03";"00:06:45:03";"FABst0ert Röttgen schreibt:ÿÿ1m>"
"259";"00:06:45:03";"00:06:48:21";"Der Bundestagsabgeordnete

Norbert RÈottgen schreibt:"
"260";"00:07:02:12";"00:07:02:12";"FABstbd Den Ampel-Parteien bleibt nur( ( diegJ"
"261";"00:07:02:12";"00:07:02:12";"FABst6 Hoffnung auf mehr Luft.ÿÿ+ |"
"262";"00:07:02:12";"00:07:06:12";"Den Ampel-Parteien bleibt nur

die Hoffnung auf mehr Luft."
"263";"00:07:12:02";"00:07:12:02";"FABstcd Michael Koß( ( ist Politikw¼"
"264";"00:07:12:02";"00:07:12:02";"FABst$issenschaftler.ÿÿ=È¦"
"265";"00:07:12:02";"00:07:14:23";"Michael Koû

ist Politikwissenschaftler."
"266";"00:07:14:24";"00:07:14:24";"FABstdd Er arbeitet in Lüneburg( ( an der Lòö"
"267";"00:07:14:24";"00:07:14:24";"FABst.euphana Universität.ÿÿ3Uj"
"268";"00:07:14:24";"00:07:18:12";"Er arbeitet in LÈuneburg

an der Leuphana UniversitÈat."
"269";"00:07:18:24";"00:07:18:24";"FABsted Die AfD schießt nach oben( ( wegenÚ\"
"270";"00:07:18:24";"00:07:18:24";"FABst2 des Heizungsgesetzes.ÿÿ/Z"
"271";"00:07:18:24";"00:07:22:15";"Die AfD schieût nach oben

wegen des Heizungsgesetzes."
"272";"00:07:22:23";"00:07:22:23";"FABstf@ Ist es so einfach?ÿÿÍÆ"
"273";"00:07:22:23";"00:07:24:15";"Ist es so einfach?"
"274";"00:07:26:10";"00:07:26:10";"FABstgd Man kann es( ( so einfach zus|"
"275";"00:07:26:10";"00:07:26:10";"FABst sammenfassen:`AÕ¶"
"276";"00:07:26:10";"00:07:29:12";"Man kann es

so einfach zusammenfassen:"
"277";"00:07:29:17";"00:07:29:17";"FABsthL Es gibt tiefgreifende Gründe.`HV"
"278";"00:07:29:17";"00:07:32:05";"Es gibt tiefgreifende GrÈunde."
"279";"00:07:34:04";"00:07:34:04";"FABstid Von dieser Misere( ( profiti_ø"
"280";"00:07:34:04";"00:07:34:04";"FABst&ert nur die AfD.ÿÿ;ÿN"
"281";"00:07:34:04";"00:07:37:12";"Von dieser Misere

profitiert nur die AfD."
"282";"00:07:37:16";"00:07:37:16";"FABstjd Sie ist als einzige( ( inhaltwÔ"
"283";"00:07:37:16";"00:07:37:16";"FABst(lich unbeteiligt.ÿÿ9"
"284";"00:07:37:16";"00:07:40:22";"Sie ist als einzige

inhaltlich unbeteiligt."
"285";"00:07:41:14";"00:07:41:14";"FABstkH Die Ampel-Parteien sagen,ÿÿV"
"286";"00:07:41:14";"00:07:43:08";"Die Ampel-Parteien sagen,"
"287";"00:07:43:10";"00:07:43:10";"FABstld ihre kontroversen Debatten( ( seien *"
"288";"00:07:43:10";"00:07:43:10";"FABst2demokratischer Umgang.ÿÿ/À"
"289";"00:07:43:10";"00:07:47:20";"ihre kontroversen Debatten

seien demokratischer Umgang."
"290";"00:07:47:24";"00:07:47:24";"FABstmd Wieso schrecken diese Debatten( ( à"
"291";"00:07:47:24";"00:07:47:24";"FABst(dann Wähler ab?ÿÿ9er"
