No.;Timecode In;Timecode Out;Subtitle
"30";"00:00:39:14";"00:00:39:14";"FABstJ Präsident Putin kündigte an,ÿÿ`"
"31";"00:00:39:14";"00:00:41:10";"PrÈasident Putin kÈundigte an,"
"32";"00:00:41:13";"00:00:41:13";"FABstd die Luftverteidigung ( ( versEÌ"
"33";"00:00:41:13";"00:00:41:13";"FABst(tärken zu wollen.ÿÿ9Lt"
"34";"00:00:41:13";"00:00:44:01";"die Luftverteidigung

verstÈarken zu wollen."
"35";"00:00:44:03";"00:00:44:03";"FABstd Er wies der Ukraine( ( die SchuldT"
"36";"00:00:44:03";"00:00:44:03";"FABst* an dem Vorfall zuÿÿ7Ðº"
"37";"00:00:44:03";"00:00:47:00";"Er wies der Ukraine

die Schuld an dem Vorfall zu"
"38";"00:00:47:02";"00:00:47:02";"FABstP und sprach von einer Provokation.ÿÿä"
"39";"00:00:47:02";"00:00:49:09";"und sprach von einer Provokation."
"40";"00:00:50:17";"00:00:50:17";"FABstd Schäden an einem mehrstöckigen( ( W7ª"
"41";"00:00:50:17";"00:00:50:17";"FABst0ohngebäude in Moskau,9m"
"42";"00:00:50:17";"00:00:54:04";"SchÈaden an einem mehrstÈockigen

WohngebÈaude in Moskau,"
"43";"00:00:54:06";"00:00:54:06";"FABstd offenbar verursacht( ( vonn"
"44";"00:00:54:06";"00:00:54:06";"FABst" einer Drohne.Gü&"
"45";"00:00:54:06";"00:00:56:14";"offenbar verursacht

von einer Drohne."
"46";"00:00:56:20";"00:00:56:20";"FABstd Die Bewohner mehrerer Häuser( ( in Moskò²"
"47";"00:00:56:20";"00:00:56:20";"FABstBau wurden am Morgen evakuiert.ÿÿÃZ"
"48";"00:00:56:20";"00:01:01:07";"Die Bewohner mehrerer HÈauser

in Moskau wurden am Morgen evakuiert."
"49";"00:01:01:12";"00:01:01:12";"FABstPDer Schock bei Anwohnern ist groß.ÿÿ%T"
"50";"00:01:01:12";"00:01:03:19";"Der Schock bei Anwohnern ist groû."
"51";"00:01:04:11";"00:01:04:11";"FABstd Zunächst einmal( ( ist es beÐ"
"52";"00:01:04:11";"00:01:04:11";"FABst&sorgniserregend.CÆú"
"53";"00:01:04:11";"00:01:07:02";"ZunÈachst einmal

ist es besorgniserregend."
"54";"00:01:07:03";"00:01:07:03";"FABstJ Wir dachten so etwas nicht."
"55";"00:01:07:03";"00:01:08:23";"Wir dachten so etwas nicht."
"56";"00:01:09:00";"00:01:09:00";"FABstd Es schien immer weit weg,( ( je"
"57";"00:01:09:00";"00:01:09:00";"FABst*tzt es ist Moskau.ÿÿ7Òz"
"58";"00:01:09:00";"00:01:12:02";"Es schien immer weit weg,

jetzt es ist Moskau."
"59";"00:01:12:18";"00:01:12:18";"FABstd Die russische Regierung( ( m%\"
"60";"00:01:12:18";"00:01:12:18";"FABst&acht die Ukraineÿÿ;Éî"
"61";"00:01:12:18";"00:01:15:04";"Die russische Regierung

macht die Ukraine"
"62";"00:01:15:06";"00:01:15:06";"FABstd für die Drohnenangriffe( ( Â"
"63";"00:01:15:06";"00:01:15:06";"FABst$verantwortlich.ÿÿ=Ð<i>"
"64";"00:01:15:06";"00:01:17:14";"fÈur die Drohnenangriffe

verantwortlich."
"65";"00:01:17:16";"00:01:17:16";"FABstD Kiew bestreitet dies.ÿÿþ"
"66";"00:01:17:16";"00:01:19:00";"Kiew bestreitet dies."
"67";"00:01:19:01";"00:01:19:01";"FABstd Moskau, das die Ukraine( ( seit überÿ<i>"
"68";"00:01:19:01";"00:01:19:01";"FABst0 einem Jahr angreift,ÿÿ1¿"
"69";"00:01:19:01";"00:01:22:05";"Moskau, das die Ukraine

seit Èuber einem Jahr angreift,"
"70";"00:01:22:07";"00:01:22:07";"FABstPwirft der Ukraine Terrorismus vor.ÿÿø*"
"71";"00:01:22:07";"00:01:24:12";"wirft der Ukraine Terrorismus vor."
"72";"00:01:25:09";"00:01:25:09";"FABstd Das Kiewer Regime( ( hat einen anWÌ"
"73";"00:01:25:09";"00:01:25:09";"FABst*deren Weg gewählt.?^"
"74";"00:01:25:09";"00:01:28:10";"Das Kiewer Regime

hat einen anderen Weg gewÈahlt."
"75";"00:01:28:12";"00:01:28:12";"FABstd Sie versuchen, Russland,( ( unsere BKÞ"
"76";"00:01:28:12";"00:01:28:12";"FABst4ürger, zu verängstigen.5È"
"77";"00:01:28:12";"00:01:32:15";"Sie versuchen, Russland,

unsere BÈurger, zu verÈangstigen."
"78";"00:01:33:18";"00:01:33:18";"FABstd Offiziell spricht die( ( russische"
"79";"00:01:33:18";"00:01:33:18";"FABst<Regierung von acht Drohnen,ÿÿ%V"
"80";"00:01:33:18";"00:01:37:09";"Offiziell spricht die

russische Regierung von acht Drohnen,"
"81";"00:01:37:11";"00:01:37:11";"FABstH Todesopfer gäbe es keine.ÿÿQ"
"82";"00:01:37:11";"00:01:39:06";"Todesopfer gÈabe es keine."
"83";"00:01:40:14";"00:01:40:14";"FABst> Anders in Kiew.ÿÿí"
"84";"00:01:40:14";"00:01:41:21";"Anders in Kiew."
"85";"00:01:41:23";"00:01:41:23";"FABst P Auch hier brennt es heute Morgen.ÿÿÝ."
"86";"00:01:41:23";"00:01:43:22";"Auch hier brennt es heute Morgen."
"87";"00:01:43:24";"00:01:43:24";"FABst!J Ein mehrstöckiges Wohnhaus -ÿÿ0&"
"88";"00:01:43:24";"00:01:45:18";"Ein mehrstÈockiges Wohnhaus -"
"89";"00:01:45:20";"00:01:45:20";"FABst"d getroffen von den Trümmern( ( einer ab¸¼"
"90";"00:01:45:20";"00:01:45:20";"FABst@gefangenen russischen Drohne.ÿÿ!r"
"91";"00:01:45:20";"00:01:49:23";"getroffen von den TrÈummern

einer abgefangenen russischen Drohne."
"92";"00:01:50:00";"00:01:50:00";"FABst#H Die ukrainischen BehördenÿÿG "
"93";"00:01:50:00";"00:01:51:15";"Die ukrainischen BehÈorden"
"94";"00:01:51:17";"00:01:51:17";"FABst$d sprechen von einem Toten( ( und !"
"95";"00:01:51:17";"00:01:51:17";"FABst*vielen Verletzten.ÿÿ7Úö"
"96";"00:01:51:17";"00:01:54:13";"sprechen von einem Toten

und vielen Verletzten."
"97";"00:01:55:16";"00:01:55:16";"FABst%d Es ist Terrorismus.( ( Natürlich â4"
"98";"00:01:55:16";"00:01:55:16";"FABst*ist jeder besorgt.?«"
"99";"00:01:55:16";"00:01:59:11";"Es ist Terrorismus.

NatÈurlich ist jeder besorgt."
"100";"00:01:59:21";"00:01:59:21";"FABst&d Die Russen wollen das Land ( ( in eu<i>"
"101";"00:01:59:21";"00:01:59:21";"FABst4ine Depression stürzen.5cF"
"102";"00:01:59:21";"00:02:03:12";"Die Russen wollen das Land

in eine Depression stÈurzen."
"103";"00:02:03:14";"00:02:03:14";"FABst'd Aber statt schwermütig( ( sind di¬"
"104";"00:02:03:14";"00:02:03:14";"FABst.e Leute hier wütend.ÿÿ3P"
"105";"00:02:03:14";"00:02:07:15";"Aber statt schwermÈutig

sind die Leute hier wÈutend."
"106";"00:02:09:05";"00:02:09:05";"FABst(dDie massiven russischen Luftangriffe( ( aä"
"107";"00:02:09:05";"00:02:09:05";"FABstBuf Kiew, wie vergangene Nacht,ÿÿ¸ì"
"108";"00:02:09:05";"00:02:13:07";"Die massiven russischen Luftangriffe

auf Kiew, wie vergangene Nacht,"
"109";"00:02:13:09";"00:02:13:09";"FABst)D dauern seit Tagen an.ÿÿëþ"
"110";"00:02:13:09";"00:02:14:23";"dauern seit Tagen an."
"111";"00:02:16:15";"00:02:16:15";"FABst*d Angesichts des Ukraine-Krieges( ( r"
"112";"00:02:16:15";"00:02:16:15";"FABst( drängt Litauenÿÿ9=N"
"113";"00:02:16:15";"00:02:19:10";"Angesichts des Ukraine-Krieges

drÈangt Litauen"
"114";"00:02:19:12";"00:02:19:12";"FABst+d auf eine stärkere NATO-Präsenz( ( Z"
"115";"00:02:19:12";"00:02:19:12";"FABst*an der Ostflanke.ÿÿ7êÀ"
"116";"00:02:19:12";"00:02:22:15";"auf eine stÈarkere NATO-PrÈasenz

an der Ostflanke."
"117";"00:02:22:17";"00:02:22:17";"FABst,d Bei einem Staatsbesuch( ( von Bunde:¨"
"118";"00:02:22:17";"00:02:22:17";"FABst0spräsident Steinmeierÿÿ1kÎ"
"119";"00:02:22:17";"00:02:25:22";"Bei einem Staatsbesuch

von BundesprÈasident Steinmeier"
"120";"00:02:25:24";"00:02:25:24";"FABst-d äußerte Präsident Nauseda( ( seine EÍN"
"121";"00:02:25:24";"00:02:25:24";"FABst6rwartung an Deutschland:ÿÿ+Ò"
"122";"00:02:25:24";"00:02:29:11";"Èauûerte PrÈasident Nauseda

seine Erwartung an Deutschland:"
"123";"00:02:29:13";"00:02:29:13";"FABst.d Mit möglichst vielen Soldaten( ( ü"
"124";"00:02:29:13";"00:02:29:13";"FABst*präsent zu sein.ÿÿ7*"
"125";"00:02:29:13";"00:02:32:09";"Mit mÈoglichst vielen Soldaten

prÈasent zu sein."
"126";"00:02:32:11";"00:02:32:11";"FABst/d Litauen grenzt an Russland,( ( ist Mfr"
"127";"00:02:32:11";"00:02:32:11";"FABst6itglied von NATO und EU.ÿÿ+¬æ"
"128";"00:02:32:11";"00:02:36:12";"Litauen grenzt an Russland,

ist Mitglied von NATO und EU."
"129";"00:02:36:24";"00:02:36:24";"FABst0PIm Rahmen eines NATO-Kampfverbandsÿÿ¶"
"130";"00:02:36:24";"00:02:39:07";"Im Rahmen eines NATO-Kampfverbands"
"131";"00:02:39:09";"00:02:39:09";"FABst1dsind zurzeit 800 deutsche Soldaten( ( fä"
"132";"00:02:39:09";"00:02:39:09";"FABst. dort stationiert.ÿÿ3£z"
"133";"00:02:39:09";"00:02:43:00";"sind zurzeit 800 deutsche Soldaten

dort stationiert."
"134";"00:02:44:18";"00:02:44:18";"FABst2d Die NATO verstärkt ihre Präsenz( ( im@t"
"135";"00:02:44:18";"00:02:44:18";"FABst6 Kosovo um 700 Soldaten.ÿÿ+ú¬"
"136";"00:02:44:18";"00:02:49:00";"Die NATO verstÈarkt ihre PrÈasenz

im Kosovo um 700 Soldaten."
"137";"00:02:50:00";"00:02:50:00";"FABst3d Die Allianz( ( reagiert damit aæ"
"138";"00:02:50:00";"00:02:50:00";"FABst&uf Zusammenstößeÿÿ;¾n"
"139";"00:02:50:00";"00:02:53:01";"Die Allianz

reagiert damit auf ZusammenstÈoûe"
"140";"00:02:53:03";"00:02:53:03";"FABst4dzwischen serbischen Demonstranten und( ( KT*"
"141";"00:02:53:03";"00:02:53:03";"FABstJFOR-Soldaten im Norden des Landes.ÿÿ¹0"
"142";"00:02:53:03";"00:02:58:19";"zwischen serbischen Demonstranten und

KFOR-Soldaten im Norden des Landes."
"143";"00:02:59:04";"00:02:59:04";"FABst5d Der Kosovo ist seit 2008( ( unabhOú"
"144";"00:02:59:04";"00:02:59:04";"FABst,ängig von Serbien, ÿÿ5("
"145";"00:02:59:04";"00:03:02:17";"Der Kosovo ist seit 2008

unabhÈangig von Serbien,"
"146";"00:03:02:19";"00:03:02:19";"FABst6Pdas die Loslösung nicht anerkennt.ÿÿaN"
"147";"00:03:02:19";"00:03:05:08";"das die LoslÈosung nicht anerkennt."
"148";"00:03:05:10";"00:03:05:10";"FABst7dDie Bevölkerung besteht überwiegend( ( aus GL"
"149";"00:03:05:10";"00:03:05:10";"FABstDalbanisch-stämmigen Einwohnern.ÿÿ%°"
"150";"00:03:05:10";"00:03:09:14";"Die BevÈolkerung besteht Èuberwiegend

aus albanisch-stÈammigen Einwohnern."
"151";"00:03:09:16";"00:03:09:16";"FABst8d Im Norden des Landes( ( lebt eine l\"
"152";"00:03:09:16";"00:03:09:16";"FABst0serbische Minderheit.ÿÿ1¹f"
"153";"00:03:09:16";"00:03:12:19";"Im Norden des Landes

lebt eine serbische Minderheit."
"154";"00:03:12:21";"00:03:12:21";"FABst9P Nach Ende des Kosovo-Krieges 1999ÿÿ*"
"155";"00:03:12:21";"00:03:15:11";"Nach Ende des Kosovo-Krieges 1999"
"156";"00:03:15:13";"00:03:15:13";"FABst:d stationierte die NATO( ( die KFOR-Sc!V"
"157";"00:03:15:13";"00:03:15:13";"FABst8hutztruppe in der Region.ÿÿ)»|"
"158";"00:03:15:13";"00:03:19:09";"stationierte die NATO

die KFOR-Schutztruppe in der Region."
"159";"00:03:19:11";"00:03:19:11";"FABst;d Zuletzt waren etwa( ( 3800 KFOR#¬"
"160";"00:03:19:11";"00:03:19:11";"FABst*-Soldaten vor Ort.ÿÿ7ûx"
"161";"00:03:19:11";"00:03:23:03";"Zuletzt waren etwa

3800 KFOR-Soldaten vor Ort."
"162";"00:03:25:11";"00:03:25:11";"FABst<dDie Straßenschlachten im Nord-Kosovo( ( ½B"
"163";"00:03:25:11";"00:03:25:11";"FABst>haben Spuren hinterlassen.+"
"164";"00:03:25:11";"00:03:29:11";"Die Straûenschlachten im Nord-Kosovo

haben Spuren hinterlassen."
"165";"00:03:29:13";"00:03:29:13";"FABst=d Trotzdem versammeln sich wieder( ( Bewoh[°"
"166";"00:03:29:13";"00:03:29:13";"FABst>ner der serbischen Gemeinden+|"
"167";"00:03:29:13";"00:03:33:06";"Trotzdem versammeln sich wieder

Bewohner der serbischen Gemeinden"
"168";"00:03:33:09";"00:03:33:09";"FABst>B zu Demonstrationen.#àf"
"169";"00:03:33:09";"00:03:34:13";"zu Demonstrationen."
"170";"00:03:34:15";"00:03:34:15";"FABst?d Streng bewacht von Soldaten ( ( der N?r"
"171";"00:03:34:15";"00:03:34:15";"FABst4ATO-Einsatztruppe KFOR.ÿÿ-Õ"
"172";"00:03:34:15";"00:03:38:02";"Streng bewacht von Soldaten

der NATO-Einsatztruppe KFOR."
"173";"00:03:38:04";"00:03:38:04";"FABst@d Die Situation eskalierte gestern,( ( als hð"
"174";"00:03:38:04";"00:03:38:04";"FABst@ein albanischer Bürgermeisterÿÿ!Eú"
"175";"00:03:38:04";"00:03:42:07";"Die Situation eskalierte gestern,

als ein albanischer BÈurgermeister"
"176";"00:03:42:09";"00:03:42:09";"FABstAd im Rathaus( ( seinen Dienst a`þ"
"177";"00:03:42:09";"00:03:42:09";"FABst$ntreten wollte.ÿÿ=</i>"
"178";"00:03:42:09";"00:03:44:21";"im Rathaus

seinen Dienst antreten wollte."
"179";"00:03:44:23";"00:03:44:23";"FABstBd Die serbische Bevölkerung hatte( ( die Bü<"
"180";"00:03:44:23";"00:03:44:23";"FABstBrgermeisterwahlen boykottiert.ÿÿ®X"
"181";"00:03:44:23";"00:03:48:22";"Die serbische BevÈolkerung hatte

die BÈurgermeisterwahlen boykottiert."
"182";"00:03:48:24";"00:03:48:24";"FABstCd Sie demonstriert( ( gegen den Þ"
"183";"00:03:48:24";"00:03:48:24";"FABst(neuen Amtsinhaberÿÿ9ù"
"184";"00:03:48:24";"00:03:51:15";"Sie demonstriert

gegen den neuen Amtsinhaber"
"185";"00:03:51:17";"00:03:51:17";"FABstDd und die Präsenz( ( der kosovarÆ"
"186";"00:03:51:17";"00:03:51:17";"FABst$ischen Polizei.ÿÿ=¬*"
"187";"00:03:51:17";"00:03:54:13";"und die PrÈasenz

der kosovarischen Polizei."
"188";"00:03:54:22";"00:03:54:22";"FABstEdDie Situation schaukelt sich hoch,( ( es fl+ò"
"189";"00:03:54:22";"00:03:54:22";"FABst@iegen Steine und Brandsätze. ÿÿ!:î"
"190";"00:03:54:22";"00:03:59:12";"Die Situation schaukelt sich hoch,

es fliegen Steine und BrandsÈatze."
"191";"00:04:03:19";"00:04:03:19";"FABstFd 30 Soldaten werden verletzt,( ( einü"
"192";"00:04:03:19";"00:04:03:19";"FABst0ige von ihnen schwer,ÿÿ1<i>ü"
"193";"00:04:03:19";"00:04:07:01";"30 Soldaten werden verletzt,

einige von ihnen schwer,"
"194";"00:04:07:03";"00:04:07:03";"FABstGD ebenso etwa 50 Serben.ÿÿÎ"
"195";"00:04:07:03";"00:04:08:21";"ebenso etwa 50 Serben."
"196";"00:04:10:15";"00:04:10:15";"FABstHd Präsident Vucic setzt daraufhin( ( die ¼n"
"197";"00:04:10:15";"00:04:10:15";"FABst<Armee in Alarmbereitschaft.ÿÿ%Öü"
"198";"00:04:10:15";"00:04:14:15";"PrÈasident Vucic setzt daraufhin

die Armee in Alarmbereitschaft."
"199";"00:04:14:17";"00:04:14:17";"FABstId Er sorge sich um die Sicherheit( ( YÆ"
"200";"00:04:14:17";"00:04:14:17";"FABst2der Serben im Kosovo,ÿÿ/8"
"201";"00:04:14:17";"00:04:17:20";"Er sorge sich um die Sicherheit

der Serben im Kosovo,"
"202";"00:04:17:22";"00:04:17:22";"FABstJRspricht von einem drohenden Pogrom.ÿÿÿÄ"
"203";"00:04:17:22";"00:04:20:02";"spricht von einem drohenden Pogrom."
"204";"00:04:20:18";"00:04:20:18";"FABstKd Mit unserer Armee( ( haben wir vi)v"
"205";"00:04:20:18";"00:04:20:18";"FABst*ele Orte im Blick.?èz"
"206";"00:04:20:18";"00:04:23:17";"Mit unserer Armee

haben wir viele Orte im Blick."
"207";"00:04:23:19";"00:04:23:19";"FABstLd Ein Pogrom an der serbischen( ( Bevölke"
"208";"00:04:23:19";"00:04:23:19";"FABst8rung lassen wir nicht zu.1Ì:"
"209";"00:04:23:19";"00:04:27:23";"Ein Pogrom an der serbischen

BevÈolkerung lassen wir nicht zu."
"210";"00:04:29:17";"00:04:29:17";"FABstMd Unterstützung für Vucic( ( ko-l"
"211";"00:04:29:17";"00:04:29:17";"FABst(mmt aus Russland.ÿÿ9á"
"212";"00:04:29:17";"00:04:32:09";"UnterstÈutzung fÈur Vucic

kommt aus Russland."
"213";"00:04:32:11";"00:04:32:11";"FABstNdDie Entscheidung, nach den Krawallen( ( dieHÞ"
"214";"00:04:32:11";"00:04:32:11";"FABstH Armee an die Grenze zu verlegen,ÿÿ</u>"
"215";"00:04:32:11";"00:04:36:18";"Die Entscheidung, nach den Krawallen

die Armee an die Grenze zu verlegen,"
"216";"00:04:36:20";"00:04:36:20";"FABstOd sei richtig,( ( so der enge VerFâ"
"217";"00:04:36:20";"00:04:36:20";"FABst(bündete Serbiens.ÿÿ9%"
"218";"00:04:36:20";"00:04:39:16";"sei richtig,

so der enge VerbÈundete Serbiens."
"219";"00:04:40:07";"00:04:40:07";"FABstPd Ein großer Ausbruch braut sich( ( im Z¡t"
"220";"00:04:40:07";"00:04:40:07";"FABst6entrum Europas zusammen.38"
"221";"00:04:40:07";"00:04:43:23";"Ein groûer Ausbruch braut sich

im Zentrum Europas zusammen."
"222";"00:04:44:00";"00:04:44:00";"FABstQJ Dort, wo 1999 NATO-SoldatenñN"
"223";"00:04:44:00";"00:04:46:03";"Dort, wo 1999 NATO-Soldaten"
"224";"00:04:46:05";"00:04:46:05";"FABstRd ihre Aggression( ( gegen Jugosl+<i>"
"225";"00:04:46:05";"00:04:46:05";"FABst,awien durchführten.ÿÿ5Þ"
"226";"00:04:46:05";"00:04:49:14";"ihre Aggression

gegen Jugoslawien durchfÈuhrten."
"227";"00:04:51:20";"00:04:51:20";"FABstSd Der EU-Außenbeauftragte Borrell( ( æ"
"228";"00:04:51:20";"00:04:51:20";"FABst2verurteilt die Szenen.ÿÿ/J"
"229";"00:04:51:20";"00:04:55:15";"Der EU-Auûenbeauftragte Borrell

verurteilt die Szenen."
"230";"00:04:55:17";"00:04:55:17";"FABstTd Angriffe auf KFOR-Soldaten( ( se&Î"
"231";"00:04:55:17";"00:04:55:17";"FABst(ien inakzeptabel.ÿÿ9¦"
"232";"00:04:55:17";"00:04:59:09";"Angriffe auf KFOR-Soldaten

seien inakzeptabel."
"233";"00:05:01:11";"00:05:01:11";"FABstUd Wir haben schon( ( zu viel Gi¢"
"234";"00:05:01:11";"00:05:01:11";"FABst&ewalt in Europa.Cã"
"235";"00:05:01:11";"00:05:04:20";"Wir haben schon

zu viel Gewalt in Europa."
"236";"00:05:05:22";"00:05:05:22";"FABstVd Wir können uns( ( keinen weitereH"
"237";"00:05:05:22";"00:05:05:22";"FABst,n Konflikt leisten.=ó"
"238";"00:05:05:22";"00:05:09:15";"Wir kÈonnen uns

keinen weiteren Konflikt leisten."
"239";"00:05:09:18";"00:05:09:18";"FABstWTIch hoffe, meine Stimme wird gehörtÿÿÊ"
"240";"00:05:09:18";"00:05:11:22";"Ich hoffe, meine Stimme wird gehÈort"
"241";"00:05:11:24";"00:05:11:24";"FABstXd und die Menschen( ( kommen meinM"
"242";"00:05:11:24";"00:05:11:24";"FABst*er Forderung nach.ÿÿ7°"
"243";"00:05:11:24";"00:05:15:15";"und die Menschen

kommen meiner Forderung nach."
"244";"00:05:16:17";"00:05:16:17";"FABstYd Die Fronten in der Region( ( sinT|"
"245";"00:05:16:17";"00:05:16:17";"FABst.d wieder verhärtet. ÿÿ3hÞ"
"246";"00:05:16:17";"00:05:19:16";"Die Fronten in der Region

sind wieder verhÈartet."
"247";"00:05:19:18";"00:05:19:18";"FABstZdEinen Tag nach den Ausschreitungen( ( _ "
"248";"00:05:19:18";"00:05:19:18";"FABst2kündigt die NATO an,ÿÿ/h"
"249";"00:05:19:18";"00:05:22:24";"Einen Tag nach den Ausschreitungen

kÈundigt die NATO an,"
"250";"00:05:23:01";"00:05:23:01";"FABst[Vihre Truppen im Kosovo zu verstärken.ÿÿ"
"251";"00:05:23:01";"00:05:25:07";"ihre Truppen im Kosovo zu verstÈarken."
"252";"00:05:26:07";"00:05:26:07";"FABst\D Deutschland und Polenÿÿ¼"
"253";"00:05:26:07";"00:05:27:19";"Deutschland und Polen"
"254";"00:05:27:21";"00:05:27:21";"FABst]d haben mehr Kontrollen( ( an der gemÂ"
"255";"00:05:27:21";"00:05:27:21";"FABst<einsamen Grenze vereinbart.ÿÿ%ë"
"256";"00:05:27:21";"00:05:31:09";"haben mehr Kontrollen

an der gemeinsamen Grenze vereinbart."
"257";"00:05:31:11";"00:05:31:11";"FABst^d Innenministerin Faeser und der( ( polnis2À"
"258";"00:05:31:11";"00:05:31:11";"FABstDche Vize-Innenminister Grodeckiÿÿ¼Ø"
"259";"00:05:31:11";"00:05:36:03";"Innenministerin Faeser und der

polnische Vize-Innenminister Grodecki"
"260";"00:05:36:06";"00:05:36:06";"FABst_d verwiesen auf( ( steigende FlüÈ6"
"261";"00:05:36:06";"00:05:36:06";"FABst$chtlingszahlen.ÿÿ=Î "
"262";"00:05:36:06";"00:05:39:11";"verwiesen auf

steigende FlÈuchtlingszahlen."
"263";"00:05:39:20";"00:05:39:20";"FABst`d Brandenburg und Sachsen fordern ( ( feste þ"
"264";"00:05:39:20";"00:05:39:20";"FABst>stationäre Grenzkontrollen -ÿÿ#p"
"265";"00:05:39:20";"00:05:44:06";"Brandenburg und Sachsen fordern

feste stationÈare Grenzkontrollen -"
"266";"00:05:44:08";"00:05:44:08";"FABstaL die soll es aber nicht geben.ÿÿT"
"267";"00:05:44:08";"00:05:46:15";"die soll es aber nicht geben."
"268";"00:05:48:13";"00:05:48:13";"FABstbD Guben in Brandenburg:!ãH"
"269";"00:05:48:13";"00:05:50:04";"Guben in Brandenburg:"
"270";"00:05:50:10";"00:05:50:10";"FABstcdRegelmäßig queren hier Geflüchtete( ( dà"
"271";"00:05:50:10";"00:05:50:10";"FABst6ie Grenze über die Neiße3Éæ"
"272";"00:05:50:10";"00:05:54:11";"RegelmÈaûig queren hier GeflÈuchtete

die Grenze Èuber die Neiûe"
"273";"00:05:54:13";"00:05:54:13";"FABstdJ von Polen nach Deutschland.ÿÿ¢^"
"274";"00:05:54:13";"00:05:56:07";"von Polen nach Deutschland."
"275";"00:05:56:09";"00:05:56:09";"FABsted Der Bürgermeister spricht von( ( einer d"
"276";"00:05:56:09";"00:05:56:09";"FABstDnicht mehr tragbaren Situation.ÿÿì¨"
"277";"00:05:56:09";"00:06:00:06";"Der BÈurgermeister spricht von

einer nicht mehr tragbaren Situation."
"278";"00:06:00:08";"00:06:00:08";"FABstfd Er fordert( ( stationäre Grh"
"279";"00:06:00:08";"00:06:00:08";"FABst"enzkontrollen.ÿÿ?§ò"
"280";"00:06:00:08";"00:06:02:14";"Er fordert

stationÈare Grenzkontrollen."
"281";"00:06:03:13";"00:06:03:13";"FABstgd Mit einer Grenzkontrolle( ( wäre es Å>"
"282";"00:06:03:13";"00:06:03:13";"FABst4möglich zurückzuweisen.5<i>4"
"283";"00:06:03:13";"00:06:07:17";"Mit einer Grenzkontrolle

wÈare es mÈoglich zurÈuckzuweisen."
"284";"00:06:07:19";"00:06:07:19";"FABsthd Das ist präventiv,( ( aber es wî¼"
"285";"00:06:07:19";"00:06:07:19";"FABst*äre eine Maßnahme,?©t"
"286";"00:06:07:19";"00:06:11:10";"Das ist prÈaventiv,

aber es wÈare eine Maûnahme,"
"287";"00:06:11:12";"00:06:11:12";"FABstid die den Menschen( ( in der RegioN¸"
"288";"00:06:11:12";"00:06:11:12";"FABst*n das Gefühl gibt,ÿÿ7@Ú"
