No.;Timecode In;Timecode Out;Subtitle
"73";"00:01:37:05";"00:01:40:11";"Und auch die Investition

im Raum steht."
"74";"00:01:40:24";"00:01:40:24";"FABstdWeil die bei einer neuen Gasheizung( ( -"
"75";"00:01:40:24";"00:01:40:24";"FABst:zunächst geringer ausfälltÿÿ'ïp"
"76";"00:01:40:24";"00:01:44:22";"Weil die bei einer neuen Gasheizung

zunÈachst geringer ausfÈallt"
"77";"00:01:44:24";"00:01:44:24";"FABstd als bei einer Wärmepumpe,( ( ist"
"78";"00:01:44:24";"00:01:44:24";"FABst. die Nachfrage hoch.ÿÿ3Éf"
"79";"00:01:44:24";"00:01:48:00";"als bei einer WÈarmepumpe,

ist die Nachfrage hoch."
"80";"00:01:48:02";"00:01:48:02";"FABstd Der Hersteller,( ( von dem Menck ø"
"81";"00:01:48:02";"00:01:48:02";"FABst*Gaskessel bezieht,ÿÿ7Ã8"
"82";"00:01:48:02";"00:01:51:02";"Der Hersteller,

von dem Menck Gaskessel bezieht,"
"83";"00:01:51:04";"00:01:51:04";"FABstd hatte für 2023 mit 100.000( ( zu produzù¢"
"84";"00:01:51:04";"00:01:51:04";"FABst8ierenden Geräten geplant.ÿÿ)fT"
"85";"00:01:51:04";"00:01:55:03";"hatte fÈur 2023 mit 100.000

zu produzierenden GerÈaten geplant."
"86";"00:01:55:05";"00:01:55:05";"FABst d Im März wurde die Zahl( ( auf 200.0ê`"
"87";"00:01:55:05";"00:01:55:05";"FABst200 angehoben als Ziel.ÿÿ/Ù"
"88";"00:01:55:05";"00:01:58:24";"Im MÈarz wurde die Zahl

auf 200.000 angehoben als Ziel."
"89";"00:01:59:01";"00:01:59:01";"FABst!d Zwei Monate später( ( lagen 500.0Å\"
"90";"00:01:59:01";"00:01:59:01";"FABst.00 Bestellungen vor.ÿÿ3|"
"91";"00:01:59:01";"00:02:02:22";"Zwei Monate spÈater

lagen 500.000 Bestellungen vor."
"92";"00:02:03:14";"00:02:03:14";"FABst"d Das ist von keinem Hersteller( ( QF"
"93";"00:02:03:14";"00:02:03:14";"FABst& zu schaffen.ÿÿ;ãä"
"94";"00:02:03:14";"00:02:06:14";"Das ist von keinem Hersteller

zu schaffen."
"95";"00:02:07:16";"00:02:07:16";"FABst#d Seit der Bund die ersten Entwürfe( ( für o^"
"96";"00:02:07:16";"00:02:07:16";"FABstHdas Heizungsgesetz vorgelegt hat,ÿÿã"
"97";"00:02:07:16";"00:02:12:09";"Seit der Bund die ersten EntwÈurfe

fÈur das Heizungsgesetz vorgelegt hat,"
"98";"00:02:12:11";"00:02:12:11";"FABst$N sind viele Hausbesitzer nervös.ÿÿLê"
"99";"00:02:12:11";"00:02:14:14";"sind viele Hausbesitzer nervÈos."
"100";"00:02:14:16";"00:02:14:16";"FABst%d Wollen noch schnell( ( die bewährtê"
"101";"00:02:14:16";"00:02:14:16";"FABst:e Technik einbauen lassen.ÿÿ'Ôj"
"102";"00:02:14:16";"00:02:18:04";"Wollen noch schnell

die bewÈahrte Technik einbauen lassen."
"103";"00:02:18:06";"00:02:18:06";"FABst&d Obwohl für die meisten( ( kein Han</u>J"
"104";"00:02:18:06";"00:02:18:06";"FABst.dlungsdruck besteht.ÿÿ3ëB"
"105";"00:02:18:06";"00:02:21:16";"Obwohl fÈur die meisten

kein Handlungsdruck besteht."
"106";"00:02:21:18";"00:02:21:18";"FABst'dAb Januar 2024 müssen nur Neubauten ( ( kliþ¨"
"107";"00:02:21:18";"00:02:21:18";"FABstHmafreundliche Heizungen einbauen.ÿÿ­0"
"108";"00:02:21:18";"00:02:26:12";"Ab Januar 2024 mÈussen nur Neubauten

klimafreundliche Heizungen einbauen."
"109";"00:02:26:15";"00:02:26:15";"FABst(dAb wann alle anderen klimafreundliche( ( ~¾"
"110";"00:02:26:15";"00:02:26:15";"FABstDLösungen installieren müssen,ÿÿ¨2"
"111";"00:02:26:15";"00:02:30:24";"Ab wann alle anderen klimafreundliche

LÈosungen installieren mÈussen,"
"112";"00:02:31:01";"00:02:31:01";"FABst)dwenn sie eine neue Heizung brauchen,( ( rw0"
"113";"00:02:31:01";"00:02:31:01";"FABstBichtet sich nach den Kommunen.ÿÿ×t"
"114";"00:02:31:01";"00:02:35:07";"wenn sie eine neue Heizung brauchen,

richtet sich nach den Kommunen."
"115";"00:02:35:09";"00:02:35:09";"FABst*d Städte mit( ( mehr als 100.¨¨"
"116";"00:02:35:09";"00:02:35:09";"FABst"000 Einwohnernÿÿ?ÅÊ"
"117";"00:02:35:09";"00:02:37:16";"StÈadte mit

mehr als 100.000 Einwohnern"
"118";"00:02:37:18";"00:02:37:18";"FABst+d müssen bis spätestens Juni 2026( ( eie"
"119";"00:02:37:18";"00:02:37:18";"FABst8ne Wärmeplanung vorlegen.ÿÿ)q"
"120";"00:02:37:18";"00:02:41:15";"mÈussen bis spÈatestens Juni 2026

eine WÈarmeplanung vorlegen."
"121";"00:02:41:17";"00:02:41:17";"FABst,N Kleinere Kommunen bis Juni 2028.ÿÿÍ("
"122";"00:02:41:17";"00:02:44:00";"Kleinere Kommunen bis Juni 2028."
"123";"00:02:44:07";"00:02:44:07";"FABst-B Erst dann ist klar:ÿÿÄ"
"124";"00:02:44:07";"00:02:45:17";"Erst dann ist klar:"
"125";"00:02:45:19";"00:02:45:19";"FABst.d Wo kommt ein Fernwärmenetz, ( ( wo ist8"
"126";"00:02:45:19";"00:02:45:19";"FABst6 eine Wärmepumpe ratsam?ÿÿ+DÖ"
"127";"00:02:45:19";"00:02:49:15";"Wo kommt ein FernwÈarmenetz,

wo ist eine WÈarmepumpe ratsam?"
"128";"00:02:49:17";"00:02:49:17";"FABst/RWo eine Umstellung auf Wasserstoff?ÿÿ^"
"129";"00:02:49:17";"00:02:52:01";"Wo eine Umstellung auf Wasserstoff?"
"130";"00:02:52:03";"00:02:52:03";"FABst0d Heizen ohne fossile Brennstoffe -( ( )^"
"131";"00:02:52:03";"00:02:52:03";"FABst4das gilt erst ab 2045.ÿÿ-¡Ü"
"132";"00:02:52:03";"00:02:56:03";"Heizen ohne fossile Brennstoffe -

das gilt erst ab 2045."
"133";"00:02:57:23";"00:02:57:23";"FABst1d Verbraucherschützer( ( warnen vµ¸"
"134";"00:02:57:23";"00:02:57:23";"FABst,or Schnellschüssen.ÿÿ5;Ì"
"135";"00:02:57:23";"00:03:01:06";"VerbraucherschÈutzer

warnen vor SchnellschÈussen."
"136";"00:03:01:10";"00:03:01:10";"FABst2dRaten davon ab, eine neue Gasheizung( ( Ø"
"137";"00:03:01:10";"00:03:01:10";"FABst: installieren zu lassen,ÿÿ'áÂ"
"138";"00:03:01:10";"00:03:05:07";"Raten davon ab, eine neue Gasheizung

installieren zu lassen,"
"139";"00:03:05:09";"00:03:05:09";"FABst3d zumal der CO2-Preis auf Gas( ( zF"
"140";"00:03:05:09";"00:03:05:09";"FABst*immer höher wird.ÿÿ7B¬"
"141";"00:03:05:09";"00:03:08:03";"zumal der CO2-Preis auf Gas

immer hÈoher wird."
"142";"00:03:08:07";"00:03:08:07";"FABst4d Man solle auch nicht( ( die HändeÔh"
"143";"00:03:08:07";"00:03:08:07";"FABst. in den Schoß legen.ÿÿ3;¢"
"144";"00:03:08:07";"00:03:11:05";"Man solle auch nicht

die HÈande in den Schoû legen."
"145";"00:03:11:08";"00:03:11:08";"FABst5d Man sollte sich mit dem Thema( ( Heizu~4"
"146";"00:03:11:08";"00:03:11:08";"FABstBngsmodernisierung beschäftigen'LÞ"
"147";"00:03:11:08";"00:03:15:17";"Man sollte sich mit dem Thema

Heizungsmodernisierung beschÈaftigen"
"148";"00:03:15:19";"00:03:15:19";"FABst6N und die Gebäudehülle anschauen.ìÜ"
"149";"00:03:15:19";"00:03:17:24";"und die GebÈaudehÈulle anschauen."
"150";"00:03:18:01";"00:03:18:01";"FABst7d In Ruhe( ( eine Heizlastberk¦"
"151";"00:03:18:01";"00:03:18:01";"FABst.echnung beauftragen:ÿÿ3èb"
"152";"00:03:18:01";"00:03:20:23";"In Ruhe

eine Heizlastberechnung beauftragen:"
"153";"00:03:21:00";"00:03:21:00";"FABst8d Wie sind die Temperaturen( ( %^"
"154";"00:03:21:00";"00:03:21:00";"FABst$im Heizsystem?ÿÿ=ß&"
"155";"00:03:21:00";"00:03:23:18";"Wie sind die Temperaturen

im Heizsystem?"
"156";"00:03:23:20";"00:03:23:20";"FABst9dPasst eine Wärmepumpe oder muss ich( ( µÖ"
"157";"00:03:23:20";"00:03:23:20";"FABst@die Gebäudehülle fit machen?ÿÿ!¦"
"158";"00:03:23:20";"00:03:29:01";"Passt eine WÈarmepumpe oder muss ich

die GebÈaudehÈulle fit machen?"
"159";"00:03:30:12";"00:03:30:12";"FABst:PGebäudesanierung, neue Heizungen -ÿÿ_~"
"160";"00:03:30:12";"00:03:32:22";"GebÈaudesanierung, neue Heizungen -"
"161";"00:03:32:24";"00:03:32:24";"FABst;d alles wichtige Schritte,( ( sagt KlimYð"
"162";"00:03:32:24";"00:03:32:24";"FABst4aforscher Niklas Höhne.ÿÿ-@$"
"163";"00:03:32:24";"00:03:36:14";"alles wichtige Schritte,

sagt Klimaforscher Niklas HÈohne."
"164";"00:03:36:16";"00:03:36:16";"FABst<F Aber zu wenig, zu spät.ÿÿ_®"
"165";"00:03:36:16";"00:03:38:05";"Aber zu wenig, zu spÈat."
"166";"00:03:38:09";"00:03:38:09";"FABst=L Mit dem Gesetz kann man nicht­ø"
"167";"00:03:38:09";"00:03:40:12";"Mit dem Gesetz kann man nicht"
"168";"00:03:40:14";"00:03:40:14";"FABst>d das Klimaschutzziel( ( im GebäuÑj"
"169";"00:03:40:14";"00:03:40:14";"FABst,desektor erreichen.="
"170";"00:03:40:14";"00:03:43:18";"das Klimaschutzziel

im GebÈaudesektor erreichen."
"171";"00:03:43:20";"00:03:43:20";"FABst?dDie Koalition hat wohl das Erreichen( ( d&È"
"172";"00:03:43:20";"00:03:43:20";"FABstLes Klimaschutzzieles abgeschrieben,ÿÿ­"
"173";"00:03:43:20";"00:03:48:17";"Die Koalition hat wohl das Erreichen

des Klimaschutzzieles abgeschrieben,"
"174";"00:03:48:19";"00:03:48:19";"FABst@Pdenn man müsste viel mehr machen.ÿÿ&"
"175";"00:03:48:19";"00:03:51:08";"denn man mÈusste viel mehr machen."
"176";"00:03:52:14";"00:03:52:14";"FABstAd Das ist nach dem Hickhack( ( um das `H"
"177";"00:03:52:14";"00:03:52:14";"FABst>Gesetz nicht mehr abzusehen.ÿÿ#×¢"
"178";"00:03:52:14";"00:03:56:19";"Das ist nach dem Hickhack

um das Gesetz nicht mehr abzusehen."
"179";"00:03:57:02";"00:03:57:02";"FABstBd Als Hickhack hat das auch( ( Ulr\º"
"180";"00:03:57:02";"00:03:57:02";"FABst.ich Menck empfunden.ÿÿ3&"
"181";"00:03:57:02";"00:04:00:07";"Als Hickhack hat das auch

Ulrich Menck empfunden."
"182";"00:04:00:09";"00:04:00:09";"FABstCd Er ist froh,( ( dass endlich ex"
"183";"00:04:00:09";"00:04:00:09";"FABst(in Gesetz da ist.ÿÿ9¤&"
"184";"00:04:00:09";"00:04:03:06";"Er ist froh,

dass endlich ein Gesetz da ist."
"185";"00:04:03:09";"00:04:03:09";"FABstDd Auf der Grundlage ( ( will el"
"186";"00:04:03:09";"00:04:03:09";"FABst"r seine Kundenÿÿ?Éh"
"187";"00:04:03:09";"00:04:05:19";"Auf der Grundlage

will er seine Kunden"
"188";"00:04:05:21";"00:04:05:21";"FABstEdvon langfristigen, klimafreundlichen( ( ;|"
"189";"00:04:05:21";"00:04:05:21";"FABst8 Lösungen überzeugen.ÿÿ)ãj"
"190";"00:04:05:21";"00:04:09:15";"von langfristigen, klimafreundlichen

LÈosungen Èuberzeugen."
"191";"00:04:10:20";"00:04:10:20";"FABstFd Auch Robert Habeck musste( ( viel Überâ"
"192";"00:04:10:20";"00:04:10:20";"FABst4zeugungsarbeit leisten.ÿÿ-"
"193";"00:04:10:20";"00:04:14:15";"Auch Robert Habeck musste

viel ÈUberzeugungsarbeit leisten."
"194";"00:04:14:17";"00:04:14:17";"FABstGd Als Wirtschafts-( ( und als b"
"195";"00:04:14:17";"00:04:14:17";"FABst"Klimaminister.ÿÿ?F"
"196";"00:04:14:17";"00:04:17:11";"Als Wirtschafts-

und als Klimaminister."
"197";"00:04:17:13";"00:04:17:13";"FABstHd Auf dem Weg bis zur heutigen( ( VerabZ"
"198";"00:04:17:13";"00:04:17:13";"FABst4schiedung im Bundestag ÿÿ-åø"
"199";"00:04:17:13";"00:04:21:00";"Auf dem Weg bis zur heutigen

Verabschiedung im Bundestag"
"200";"00:04:21:02";"00:04:21:02";"FABstId hat die Regierung( ( viele Men,*"
"201";"00:04:21:02";"00:04:21:02";"FABst$schen verloren.ÿÿ="
"202";"00:04:21:02";"00:04:23:17";"hat die Regierung

viele Menschen verloren."
"203";"00:04:23:19";"00:04:23:19";"FABstJd Nicht nur( ( die politische"
"204";"00:04:23:19";"00:04:23:19";"FABst SonntagsfrageÿÿAÆ&"
"205";"00:04:23:19";"00:04:26:11";"Nicht nur

die politische Sonntagsfrage"
"206";"00:04:26:13";"00:04:26:13";"FABstKd sieht die Ampel-Parteien( ( ´"
"207";"00:04:26:13";"00:04:26:13";"FABst geschrumpft.ÿÿAÛ<u>"
"208";"00:04:26:13";"00:04:29:12";"sieht die Ampel-Parteien

geschrumpft."
"209";"00:04:30:02";"00:04:30:02";"FABstLdWomöglich ist nachhaltig Vertrauen( ( in »þ"
"210";"00:04:30:02";"00:04:30:02";"FABstDdie Politik verloren gegangen. ÿÿ£R"
"211";"00:04:30:02";"00:04:34:24";"WomÈoglich ist nachhaltig Vertrauen

in die Politik verloren gegangen."
"212";"00:04:35:06";"00:04:35:06";"FABstMd Darüber spreche ich gleich( ( mÝ"
"213";"00:04:35:06";"00:04:35:06";"FABst(it Stephan Lamby.ÿÿ9Áâ"
"214";"00:04:35:06";"00:04:38:11";"DarÈuber spreche ich gleich

mit Stephan Lamby."
"215";"00:04:38:13";"00:04:38:13";"FABstNH Er hat die Ampel-Regierungÿÿø¸"
"216";"00:04:38:13";"00:04:40:06";"Er hat die Ampel-Regierung"
"217";"00:04:40:08";"00:04:40:08";"FABstOd zwei Jahre lang für( ( eine DokumeûÜ"
"218";"00:04:40:08";"00:04:40:08";"FABst2ntation eng begleitet.ÿÿ/°B"
"219";"00:04:40:08";"00:04:43:16";"zwei Jahre lang fÈur

eine Dokumentation eng begleitet."
"220";"00:04:43:18";"00:04:43:18";"FABstPdDaniel Pokraka über die Entstehung( ( Éæ"
"221";"00:04:43:18";"00:04:43:18";"FABst6 des Heizungsgesetzes.ÿÿ+<i>"
"222";"00:04:43:18";"00:04:47:16";"Daniel Pokraka Èuber die Entstehung

des Heizungsgesetzes."
"223";"00:04:49:10";"00:04:49:10";"FABstQPDer Gesetzentwurf ist angenommen.<i>^"
"224";"00:04:49:10";"00:04:52:00";"Der Gesetzentwurf ist angenommen."
"225";"00:04:52:12";"00:04:52:12";"FABstRd Mit diesen Worten( ( endet nf"
"226";"00:04:52:12";"00:04:52:12";"FABst$ein langer Weg.ÿÿ=þ6"
"227";"00:04:52:12";"00:04:55:00";"Mit diesen Worten

endet ein langer Weg."
"228";"00:04:55:02";"00:04:55:02";"FABstSN Er begann vor knapp zwei Jahren:ÿÿÏB"
"229";"00:04:55:02";"00:04:57:01";"Er begann vor knapp zwei Jahren:"
"230";"00:04:57:03";"00:04:57:03";"FABstTd Im Koalitionsvertrag( ( der Ampel-Pr<"
"231";"00:04:57:03";"00:04:57:03";"FABst:arteien steht der Einstiegÿÿ'N"
"232";"00:04:57:03";"00:05:00:20";"Im Koalitionsvertrag

der Ampel-Parteien steht der Einstieg"
"233";"00:05:00:22";"00:05:00:22";"FABstUd in die Pflicht, ab Januar '25( ( kli#Î"
"234";"00:05:00:22";"00:05:00:22";"FABst6mafreundlich zu heizen. ÿÿ+è®"
"235";"00:05:00:22";"00:05:04:12";"in die Pflicht, ab Januar '25

klimafreundlich zu heizen."
"236";"00:05:04:14";"00:05:04:14";"FABstVF Niemanden regt das auf.ÿÿ£"
"237";"00:05:04:14";"00:05:06:05";"Niemanden regt das auf."
"238";"00:05:06:09";"00:05:06:09";"FABstWd Nach dem russischen Angriff( ( f<"
"239";"00:05:06:09";"00:05:06:09";"FABst(auf die Ukraineÿÿ9©z"
"240";"00:05:06:09";"00:05:09:09";"Nach dem russischen Angriff

auf die Ukraine"
"241";"00:05:09:11";"00:05:09:11";"FABstXd zieht die Ampel den Termin vor,( ( 9î"
"242";"00:05:09:11";"00:05:09:11";"FABst, auf Januar '24.ÿÿ5ªZ"
"243";"00:05:09:11";"00:05:12:13";"zieht die Ampel den Termin vor,

auf Januar '24."
"244";"00:05:12:15";"00:05:12:15";"FABstYJ Immer noch keine Aufregung.ÿÿ"
"245";"00:05:12:15";"00:05:14:11";"Immer noch keine Aufregung."
"246";"00:05:14:15";"00:05:14:15";"FABstZF Dann diese Schlagzeile.ÿÿÖ<"
"247";"00:05:14:15";"00:05:16:06";"Dann diese Schlagzeile."
"248";"00:05:16:10";"00:05:16:10";"FABst[dDie Bild veröffentlicht Ende Februar( ( eiæÎ"
"249";"00:05:16:10";"00:05:16:10";"FABstFnen frühen Entwurf des Gesetzes.ÿÿg¢"
"250";"00:05:16:10";"00:05:20:24";"Die Bild verÈoffentlicht Ende Februar

einen frÈuhen Entwurf des Gesetzes."
"251";"00:05:21:02";"00:05:21:02";"FABst\d Müssen Eigentümer eine( ( funktionier0>"
"252";"00:05:21:02";"00:05:21:02";"FABst6ende Heizung rausreißen?ÿÿ+8®"
"253";"00:05:21:02";"00:05:24:24";"MÈussen EigentÈumer eine

funktionierende Heizung rausreiûen?"
"254";"00:05:25:03";"00:05:25:03";"FABst]J Wird die Wärmepumpe Pflicht?ÿÿfÒ"
"255";"00:05:25:03";"00:05:27:03";"Wird die WÈarmepumpe Pflicht?"
"256";"00:05:27:07";"00:05:27:07";"FABst^d Müssen Gebäude( ( für UnsummenÝ>"
"257";"00:05:27:07";"00:05:27:07";"FABst& saniert werden?ÿÿ;¶è"
"258";"00:05:27:07";"00:05:30:05";"MÈussen GebÈaude

fÈur Unsummen saniert werden?"
"259";"00:05:30:18";"00:05:30:18";"FABst_d Dem Minister entgleitet( ( die DeutunY¢"
"260";"00:05:30:18";"00:05:30:18";"FABst:gshoheit über sein Gesetz,ÿÿ']*"
"261";"00:05:30:18";"00:05:34:14";"Dem Minister entgleitet

die Deutungshoheit Èuber sein Gesetz,"
"262";"00:05:34:16";"00:05:34:16";"FABst`< er ist sauer.ÿÿ!æ"
"263";"00:05:34:16";"00:05:35:19";"er ist sauer."
"264";"00:05:36:00";"00:05:36:00";"FABstad Hier wurde der Gesetzentwurf( ( an¼"
"265";"00:05:36:00";"00:05:36:00";"FABst, die Bild-Zeitung =Â"
"266";"00:05:36:00";"00:05:39:13";"Hier wurde der Gesetzentwurf

an die Bild-Zeitung Ð"
"267";"00:05:39:15";"00:05:39:15";"FABstbTich unterstelle: bewusst geleakt.êÊ"
"268";"00:05:39:15";"00:05:42:00";"ich unterstelle: bewusst Ð geleakt."
"269";"00:05:42:02";"00:05:42:02";"FABstcd Um dem Vertrauen( ( in der Regi5"
"270";"00:05:42:02";"00:05:42:02";"FABst(erung zu schaden.A­\"
"271";"00:05:42:02";"00:05:45:01";"Um dem Vertrauen

in der Regierung zu schaden."
"272";"00:05:45:03";"00:05:45:03";"FABstdB Einigungs-Versuche:ÿÿ¥ö"
"273";"00:05:45:03";"00:05:46:10";"Einigungs-Versuche:"
"274";"00:05:46:12";"00:05:46:12";"FABstedEin 48-Stunden-Koalitionsausschuss( ( ebne&"
"275";"00:05:46:12";"00:05:46:12";"FABst>t dem Heizungsgesetz den Wegÿÿ#ù¤"
"276";"00:05:46:12";"00:05:50:15";"Ein 48-Stunden-Koalitionsausschuss

ebnet dem Heizungsgesetz den Weg"
"277";"00:05:50:17";"00:05:50:17";"FABstf< ins Kabinett.ÿÿ!î|"
"278";"00:05:50:17";"00:05:51:19";"ins Kabinett."
"279";"00:05:51:21";"00:05:51:21";"FABstgd Dort stimmt der Finanzminister( ( nuâ"
"280";"00:05:51:21";"00:05:51:21";"FABst0r unter Vorbehalt zu:ÿÿ1®°"
"281";"00:05:51:21";"00:05:55:08";"Dort stimmt der Finanzminister

nur unter Vorbehalt zu:"
"282";"00:05:55:10";"00:05:55:10";"FABsthN Pocht auf Technologie-Offenheit.ÿÿÚÈ"
"283";"00:05:55:10";"00:05:57:15";"Pocht auf Technologie-Offenheit."
"284";"00:05:57:17";"00:05:57:17";"FABstiP Das beschließt der FDP-Parteitag.ÿÿX*"
"285";"00:05:57:17";"00:05:59:23";"Das beschlieût der FDP-Parteitag."
"286";"00:06:00:09";"00:06:00:09";"FABstjdWir wollen das Gebäudeenergiegesetz,( ( Å"
