No.;Timecode In;Timecode Out;Subtitle
"47";"00:01:07:23";"00:01:10:06";"FÈur viele gilt das Gesetz

erst ab 2028."
"48";"00:01:10:08";"00:01:10:08";"FABstd Neben der Wärmepumpe( ( sind mehr ¢t"
"49";"00:01:10:08";"00:01:10:08";"FABst0Technologien möglich.ÿÿ1-j"
"50";"00:01:10:08";"00:01:13:11";"Neben der WÈarmepumpe

sind mehr Technologien mÈoglich."
"51";"00:01:13:13";"00:01:13:13";"FABstd Hausbesitzer und Mieter( ( wer2Ò"
"52";"00:01:13:13";"00:01:13:13";"FABst*den vor zu großen ÿÿ7U"
"53";"00:01:13:13";"00:01:16:18";"Hausbesitzer und Mieter

werden vor zu groûen"
"54";"00:01:16:20";"00:01:16:20";"FABstTfinanziellen Belastungen geschützt.ÿÿ1Ê"
"55";"00:01:16:20";"00:01:19:00";"finanziellen Belastungen geschÈutzt."
"56";"00:01:19:04";"00:01:19:04";"FABst> Daniel Pokraka.ÿÿÚ"
"57";"00:01:19:04";"00:01:20:09";"Daniel Pokraka."
"58";"00:01:22:04";"00:01:22:04";"FABstd Es ist ein Tag der Wahrheit( ( ¤"
"59";"00:01:22:04";"00:01:22:04";"FABst*für Robert Habeck.ÿÿ7,º"
"60";"00:01:22:04";"00:01:25:05";"Es ist ein Tag der Wahrheit

fÈur Robert Habeck."
"61";"00:01:28:19";"00:01:28:19";"FABstd Am frühen Morgen Habeck( ( auf dem </u>¨"
"62";"00:01:28:19";"00:01:28:19";"FABst4Weg zu einer Konferenz.ÿÿ-f"
"63";"00:01:28:19";"00:01:32:16";"Am frÈuhen Morgen Habeck

auf dem Weg zu einer Konferenz."
"64";"00:01:37:12";"00:01:37:12";"FABstdWenn man will, kann man zueinander( ( ko"
"65";"00:01:37:12";"00:01:37:12";"FABstBmmen. Aber man muss es wollen.`¦"
"66";"00:01:37:12";"00:01:45:16";"Wenn man will, kann man zueinander

kommen. Aber man muss es wollen."
"67";"00:01:50:03";"00:01:50:03";"FABst@ Er geht dann rein.ÿÿN"
"68";"00:01:50:03";"00:01:51:14";"Er geht dann rein."
"69";"00:01:51:22";"00:01:51:22";"FABstd Bald gehört seine Aufmerksamkeit( ( çü"
"70";"00:01:51:22";"00:01:51:22";"FABst* dem Smartphone.ÿÿ7b"
"71";"00:01:51:22";"00:01:55:08";"Bald gehÈort seine Aufmerksamkeit

dem Smartphone."
"72";"00:01:56:22";"00:01:56:22";"FABstd Vielleicht eine Standleitung( ( z|"
"73";"00:01:56:22";"00:01:56:22";"FABst,ur Grünen-Fraktion.ÿÿ5^þ"
"74";"00:01:56:22";"00:01:59:24";"Vielleicht eine Standleitung

zur GrÈunen-Fraktion."
"75";"00:02:05:12";"00:02:05:12";"FABstJ Dann ab zum nächsten Termin.ÿÿNn"
"76";"00:02:05:12";"00:02:07:11";"Dann ab zum nÈachsten Termin."
"77";"00:02:09:16";"00:02:09:16";"FABstd Vielleicht weiß habe, dass er von ( ( hierö^"
"78";"00:02:09:16";"00:02:09:16";"FABstF aus nicht viel ausrichten kann.ÿÿµ"
"79";"00:02:09:16";"00:02:13:22";"Vielleicht weiû habe, dass er von

hier aus nicht viel ausrichten kann."
"80";"00:02:14:16";"00:02:14:16";"FABstd Dritter Termin: Neue Gastgeber( ( und dae "
"81";"00:02:14:16";"00:02:14:16";"FABstDs Heizungsgesetz im Hinterkopf.ÿÿØ²"
"82";"00:02:14:16";"00:02:19:08";"Dritter Termin: Neue Gastgeber

und das Heizungsgesetz im Hinterkopf."
"83";"00:02:20:19";"00:02:20:19";"FABstd Zur gleichen Zeit im Bundestag ein( ( Dämpò"
"84";"00:02:20:19";"00:02:20:19";"FABstFfer für Habeck und seine Arbeit.ÿÿ#"
"85";"00:02:20:19";"00:02:25:16";"Zur gleichen Zeit im Bundestag ein

DÈampfer fÈur Habeck und seine Arbeit."
"86";"00:02:26:01";"00:02:26:01";"FABst d Noch steht das Heizungsgesetz( ( nicZü"
"87";"00:02:26:01";"00:02:26:01";"FABst6ht auf der Tagesordnung.ÿÿ+Ìê"
"88";"00:02:26:01";"00:02:30:11";"Noch steht das Heizungsgesetz

nicht auf der Tagesordnung."
"89";"00:02:32:00";"00:02:32:00";"FABst!d Dafür muss sich( ( dieses GesetzÅt"
"90";"00:02:32:00";"00:02:32:00";"FABst. fundamental ändern,`3ZH"
"91";"00:02:32:00";"00:02:35:13";"DafÈur muss sich

dieses Gesetz fundamental Èandern,"
"92";"00:02:37:21";"00:02:37:21";"FABst"B es muss gut werden.`¢2"
"93";"00:02:37:21";"00:02:39:07";"es muss gut werden."
"94";"00:02:44:09";"00:02:44:09";"FABst#d Das Gesetz( ( wird 2024 in S"
"95";"00:02:44:09";"00:02:44:09";"FABst Kraft treten.`A¢L"
"96";"00:02:44:09";"00:02:47:02";"Das Gesetz

wird 2024 in Kraft treten."
"97";"00:02:50:12";"00:02:50:12";"FABst$d Es wird nicht besser, wenn wir die( ( EnT8"
"98";"00:02:50:12";"00:02:50:12";"FABstJtscheidung in den Herbst vertagen.ÿÿÌ:"
"99";"00:02:50:12";"00:02:55:06";"Es wird nicht besser, wenn wir die

Entscheidung in den Herbst vertagen."
"100";"00:02:55:21";"00:02:55:21";"FABst%dDie CDU nimmt das Gesetz zum Anlass( ( W<i>"
"101";"00:02:55:21";"00:02:55:21";"FABst<für eine Fundamentalkritik.ÿÿ%t"
"102";"00:02:55:21";"00:02:59:21";"Die CDU nimmt das Gesetz zum Anlass

fÈur eine Fundamentalkritik."
"103";"00:03:00:14";"00:03:00:14";"FABst&d Die Koaltion( ( darf sich nd"
"104";"00:03:00:14";"00:03:00:14";"FABst icht wundern,`A>"
"105";"00:03:00:14";"00:03:03:07";"Die Koaltion

darf sich nicht wundern,"
"106";"00:03:03:09";"00:03:03:09";"FABst'd wenn es immer mehr Proteste( ( aus!"
"107";"00:03:03:09";"00:03:03:09";"FABst2 der Bevölkerung gibt.`/(2"
"108";"00:03:03:09";"00:03:07:10";"wenn es immer mehr Proteste

aus der BevÈolkerung gibt."
"109";"00:03:17:04";"00:03:17:04";"FABst(J Wenig später, neuer Versuch.ÿÿe"
"110";"00:03:17:04";"00:03:19:03";"Wenig spÈater, neuer Versuch."
"111";"00:03:19:11";"00:03:19:11";"FABst)d Die Ampel verhandelt( ( hinter dT^"
"112";"00:03:19:11";"00:03:19:11";"FABst,en Kulissen weiter.ÿÿ5ùÚ"
"113";"00:03:19:11";"00:03:22:24";"Die Ampel verhandelt

hinter den Kulissen weiter."
"114";"00:03:26:11";"00:03:26:11";"FABst*d Lindner berät sich( ( mit seinen L8"
"115";"00:03:26:11";"00:03:26:11";"FABst.euten - gut gelaunt.ÿÿ3º:"
"116";"00:03:26:11";"00:03:29:20";"Lindner berÈat sich

mit seinen Leuten - gut gelaunt."
"117";"00:03:30:19";"00:03:30:19";"FABst+d Kurze Zeit später sickert durch,( ( daÙØ"
"118";"00:03:30:19";"00:03:30:19";"FABst6ss Heizungsgesetz kommt.ÿÿ+¨"
"119";"00:03:30:19";"00:03:34:23";"Kurze Zeit spÈater sickert durch,

dass Heizungsgesetz kommt."
"120";"00:03:36:07";"00:03:36:07";"FABst,dHabeck erklärt, welche Zugeständnisse( ( U¸"
"121";"00:03:36:07";"00:03:36:07";"FABst@ sie dafür machen mussten.ÿÿ!{j"
"122";"00:03:36:07";"00:03:40:22";"Habeck erklÈart, welche ZugestÈandnisse

sie dafÈur machen mussten."
"123";"00:03:42:07";"00:03:42:07";"FABst-TDie FDP freut sich über Lockerungen.ÿÿ"Ú"
"124";"00:03:42:07";"00:03:44:24";"Die FDP freut sich Èuber Lockerungen."
"125";"00:03:48:08";"00:03:48:08";"FABst.d Es bestand die Sorge, dass( ( GasheizuwJ"
"126";"00:03:48:08";"00:03:48:08";"FABst8ngen ab dem nächsten Jahrÿÿ)-ü"
"127";"00:03:48:08";"00:03:52:06";"Es bestand die Sorge, dass

Gasheizungen ab dem nÈachsten Jahr"
"128";"00:03:52:22";"00:03:52:22";"FABst/Tnicht mehr eingebaut werden können.ÿÿ+L"
"129";"00:03:52:22";"00:03:55:15";"nicht mehr eingebaut werden kÈonnen."
"130";"00:04:00:19";"00:04:00:19";"FABst0d Der Kanzler heute Abend im Kreise( ( Ê"
"131";"00:04:00:19";"00:04:00:19";"FABst4der Sozialdemokraten.ÿÿ-¯<i>"
"132";"00:04:00:19";"00:04:04:20";"Der Kanzler heute Abend im Kreise

der Sozialdemokraten."
"133";"00:04:09:20";"00:04:09:20";"FABst1VHeute hat es sich zu Ende geruckelt.`¸F"
"134";"00:04:09:20";"00:04:12:13";"Heute hat es sich zu Ende geruckelt."
"135";"00:04:12:23";"00:04:12:23";"FABst2d Wir haben eine Verständigung( ( ÔL"
"136";"00:04:12:23";"00:04:12:23";"FABst erzielt.ÿÿAû "
"137";"00:04:12:23";"00:04:15:15";"Wir haben eine VerstÈandigung

erzielt."
"138";"00:04:18:16";"00:04:18:16";"FABst3d Aus meiner Sicht( ( ein wichIª"
"139";"00:04:18:16";"00:04:18:16";"FABst"tiger Schritt.ÿÿ?ÐB"
"140";"00:04:18:16";"00:04:21:13";"Aus meiner Sicht

ein wichtiger Schritt."
"141";"00:04:22:02";"00:04:22:02";"FABst4PAuch Habeck hat noch einen Termin.ÿÿ¬V"
"142";"00:04:22:02";"00:04:24:23";"Auch Habeck hat noch einen Termin."
"143";"00:04:25:15";"00:04:25:15";"FABst5dEr lässt ausrichten, der Kern seines( ( GìZ"
"144";"00:04:25:15";"00:04:25:15";"FABstDesetzes sei erhalten geblieben.ÿÿÊÎ"
"145";"00:04:25:15";"00:04:30:11";"Er lÈasst ausrichten, der Kern seines

Gesetzes sei erhalten geblieben."
"146";"00:04:35:05";"00:04:35:05";"FABst6dDie Grünen-Fraktionschefin Katharina( ( Õ0"
"147";"00:04:35:05";"00:04:35:05";"FABstFDröge ist uns nun zugeschaltetÿÿD"
"148";"00:04:35:05";"00:04:39:05";"Die GrÈunen-Fraktionschefin Katharina

DrÈoge ist uns nun zugeschaltet"
"149";"00:04:39:07";"00:04:39:07";"FABst7d von dem Ort, wo die Grünen heute ( ( 40 Ï"
"150";"00:04:39:07";"00:04:39:07";"FABstFJahre Bundestagsfraktion feiern.ÿÿñH"
"151";"00:04:39:07";"00:04:43:06";"von dem Ort, wo die GrÈunen heute

40 Jahre Bundestagsfraktion feiern."
"152";"00:04:43:08";"00:04:43:08";"FABst8F Guten Abend Frau Dröge.ÿÿGú"
"153";"00:04:43:08";"00:04:44:20";"Guten Abend Frau DrÈoge."
"154";"00:04:45:01";"00:04:45:01";"FABst9H Einen schönen guten Abend.ÿÿ/ô"
"155";"00:04:45:01";"00:04:46:18";"Einen schÈonen guten Abend."
"156";"00:04:46:23";"00:04:46:23";"FABst:dWas in den Fraktionen nicht klappte,( ("
"157";"00:04:46:23";"00:04:46:23";"FABstB mussten die Chefs richten.ÿÿ¼"
"158";"00:04:46:23";"00:04:51:08";"Was in den Fraktionen nicht klappte,

mussten die Chefs richten."
"159";"00:04:51:10";"00:04:51:10";"FABst;d Geht es in dieser Koalition( ( S"
"160";"00:04:51:10";"00:04:51:10";"FABst,nur noch mit Drama?ÿÿ5£"
"161";"00:04:51:10";"00:04:54:11";"Geht es in dieser Koalition

nur noch mit Drama?"
"162";"00:04:57:07";"00:04:57:07";"FABst<H Wir hätten uns gewünscht,Þ>"
"163";"00:04:57:07";"00:04:59:04";"Wir hÈatten uns gewÈunscht,"
"164";"00:04:59:06";"00:04:59:06";"FABst=d dass wir früher zu einer( ( Entscheìl"
"165";"00:04:59:06";"00:04:59:06";"FABst0idung gekommen wären.9I"
"166";"00:04:59:06";"00:05:03:00";"dass wir frÈuher zu einer

Entscheidung gekommen wÈaren."
"167";"00:05:04:07";"00:05:04:07";"FABst>dWir Grünen haben immer gesagt, der( ( parÈ¦"
"168";"00:05:04:07";"00:05:04:07";"FABstDlamentarische Prozess beginnt, ÿÿï¢"
"169";"00:05:04:07";"00:05:08:09";"Wir GrÈunen haben immer gesagt, der

parlamentarische Prozess beginnt,"
"170";"00:05:08:11";"00:05:08:11";"FABst?d wenn die Abgeordneten ( ( mit de/Ø"
"171";"00:05:08:11";"00:05:08:11";"FABst*r Arbeit anfangen.ÿÿ7Ð"
"172";"00:05:08:11";"00:05:11:14";"wenn die Abgeordneten

mit der Arbeit anfangen."
"173";"00:05:12:08";"00:05:12:08";"FABst@d Es war in dieser Koalition( ( ein etwvP"
"174";"00:05:12:08";"00:05:12:08";"FABst4as komplizierterer Weg.ÿÿ-ñ¬"
"175";"00:05:12:08";"00:05:16:10";"Es war in dieser Koalition

ein etwas komplizierterer Weg."
"176";"00:05:16:15";"00:05:16:15";"FABstAd Ich freue mich,( ( dass wir es º"
"177";"00:05:16:15";"00:05:16:15";"FABst&geschafft haben,ÿÿ;ó°"
"178";"00:05:16:15";"00:05:19:21";"Ich freue mich,

dass wir es geschafft haben,"
"179";"00:05:19:23";"00:05:19:23";"FABstBd einen Meilenschritt ( ( für dÕ"
"180";"00:05:19:23";"00:05:19:23";"FABst$en Klimaschutz.ÿÿ=°"
"181";"00:05:19:23";"00:05:22:16";"einen Meilenschritt

fÈur den Klimaschutz."
"182";"00:05:22:17";"00:05:22:17";"FABstC@ Jetzt bringen wirÿÿº®"
"183";"00:05:22:17";"00:05:23:22";"Jetzt bringen wir"
"184";"00:05:23:24";"00:05:23:24";"FABstDd das Gebäudeenergiegesetz( ( wÏ®"
"185";"00:05:23:24";"00:05:23:24";"FABst"irklich voran.ÿÿ?ä"
"186";"00:05:23:24";"00:05:26:09";"das GebÈaudeenergiegesetz

wirklich voran."
"187";"00:05:26:11";"00:05:26:11";"FABstEd Es sieht so aus, als sei( ( vor alleF"
"188";"00:05:26:11";"00:05:26:11";"FABst<m der grüne Minister Habeckÿÿ%l"
"189";"00:05:26:11";"00:05:30:08";"Es sieht so aus, als sei

vor allem der grÈune Minister Habeck"
"190";"00:05:30:10";"00:05:30:10";"FABstFPin die Fraktionen zitiert worden.ÿÿø<i>"
"191";"00:05:30:10";"00:05:32:14";"in die Fraktionen zitiert worden."
"192";"00:05:32:16";"00:05:32:16";"FABstGdVon seinem ursprünglichen Gesetz( ( ist n¢Þ"
"193";"00:05:32:16";"00:05:32:16";"FABst<i>cht mehr viel übrig, oder?ÿÿ%"
"194";"00:05:32:16";"00:05:36:18";"Von seinem ursprÈunglichen Gesetz

ist nicht mehr viel Èubrig, oder?"
"195";"00:05:38:22";"00:05:38:22";"FABstHd Doch. Der ursprüngliche ( ( und de´l"
"196";"00:05:38:22";"00:05:38:22";"FABst.r neue Gesetzentwurf;×"
"197";"00:05:38:22";"00:05:42:09";"Doch. Der ursprÈungliche

und der neue Gesetzentwurf"
"198";"00:05:42:11";"00:05:42:11";"FABstId haben beide das Ziel, dass( ( neue Heik "
"199";"00:05:42:11";"00:05:42:11";"FABst8zungen klimaneutral sind.1Õ¼"
"200";"00:05:42:11";"00:05:47:13";"haben beide das Ziel, dass

neue Heizungen klimaneutral sind."
"201";"00:05:51:10";"00:05:51:10";"FABstJd Es gab von vornherein ( ( verscþ"
"202";"00:05:51:10";"00:05:51:10";"FABst(hiedene Optionen,ÿÿ9¶"
"203";"00:05:51:10";"00:05:55:10";"Es gab von vornherein

verschiedene Optionen,"
"204";"00:05:55:12";"00:05:55:12";"FABstKN wie das realisiert werden kann.ÿÿà."
"205";"00:05:55:12";"00:05:58:05";"wie das realisiert werden kann."
"206";"00:05:58:12";"00:05:58:12";"FABstLd Sei es durch Fernwärme oder( ( die vielîÒ"
"207";"00:05:58:12";"00:05:58:12";"FABst6 diskutierte Wärmepumpe.ÿÿ+¶"
"208";"00:05:58:12";"00:06:03:03";"Sei es durch FernwÈarme oder

die viel diskutierte WÈarmepumpe."
"209";"00:06:04:03";"00:06:04:03";"FABstMd Das war ein Punkt,( ( der der r "
"210";"00:06:04:03";"00:06:04:03";"FABst&FDP wichtig war,ÿÿ;"
"211";"00:06:04:03";"00:06:06:22";"Das war ein Punkt,

der der FDP wichtig war,"
"212";"00:06:06:24";"00:06:06:24";"FABstNd den wir( ( ein wenig ges;"
"213";"00:06:06:24";"00:06:06:24";"FABsttärkt haben.ÿÿC#"
"214";"00:06:06:24";"00:06:10:04";"den wir

ein wenig gestÈarkt haben."
"215";"00:06:10:06";"00:06:10:06";"FABstOd Der zweite Punkt,( ( der uns Grüne^"
"216";"00:06:10:06";"00:06:10:06";"FABst,n sehr wichtig war,ÿÿ5|"
"217";"00:06:10:06";"00:06:13:15";"Der zweite Punkt,

der uns GrÈunen sehr wichtig war,"
"218";"00:06:13:24";"00:06:13:24";"FABstPd ist das Thema( ( soziale Unter5ð"
"219";"00:06:13:24";"00:06:13:24";"FABst2stützung von Menschen.ÿÿ/*"
"220";"00:06:13:24";"00:06:18:09";"ist das Thema

soziale UnterstÈutzung von Menschen."
"221";"00:06:19:20";"00:06:19:20";"FABstQdDie Bundesregierung hat eine sozial( ( ghF"
"222";"00:06:19:20";"00:06:19:20";"FABstFestaffelte Förderung vorgesehen.ÿÿT*"
"223";"00:06:19:20";"00:06:24:23";"Die Bundesregierung hat eine sozial

gestaffelte FÈorderung vorgesehen."
"224";"00:06:25:03";"00:06:25:03";"FABstRF Das wollen wir ausbauen.ÿÿØ"
"225";"00:06:25:03";"00:06:27:13";"Das wollen wir ausbauen."
"226";"00:06:32:24";"00:06:32:24";"FABstSdDas Ziel hat sich nicht geändert,( ( derìÒ"
"227";"00:06:32:24";"00:06:32:24";"FABst> Weg dorthin aber sehr wohl.ÿÿ#ÍD"
"228";"00:06:32:24";"00:06:37:13";"Das Ziel hat sich nicht geÈandert,

der Weg dorthin aber sehr wohl."
"229";"00:06:37:15";"00:06:37:15";"FABstTVDer Staat soll in Vorleistung gehen.ÿÿÂD"
"230";"00:06:37:15";"00:06:40:06";"Der Staat soll in Vorleistung gehen."
"231";"00:06:40:08";"00:06:40:08";"FABstUd Es gibt keine Vorgaben( ( beim'4"
"232";"00:06:40:08";"00:06:40:08";"FABst& Heizungstausch ÿÿ;Ùª"
"233";"00:06:40:08";"00:06:43:01";"Es gibt keine Vorgaben

beim Heizungstausch"
"234";"00:06:43:03";"00:06:43:03";"FABstVd bis eine kommunale Wärmeplanung( ( Ï"
"235";"00:06:43:03";"00:06:43:03";"FABst$ da ist.ÿÿ=°"
"236";"00:06:43:03";"00:06:45:21";"bis eine kommunale WÈarmeplanung

da ist."
"237";"00:06:45:23";"00:06:45:23";"FABstWTEs gibt mehr Technologie-Offenheit,ÿÿóF"
"238";"00:06:45:23";"00:06:48:16";"Es gibt mehr Technologie-Offenheit,"
"239";"00:06:48:18";"00:06:48:18";"FABstXdvon der Wärmepumpe als alleiniger( ( Lösrü"
"240";"00:06:48:18";"00:06:48:18";"FABst>ung ist nicht mehr die Rede.ÿÿ#ØL"
"241";"00:06:48:18";"00:06:52:19";"von der WÈarmepumpe als alleiniger

LÈosung ist nicht mehr die Rede."
"242";"00:06:52:21";"00:06:52:21";"FABstYd Hat die FDP( ( dieses Gesetz"
"243";"00:06:52:21";"00:06:52:21";"FABst& besser gemacht?ÿÿ;®"
"244";"00:06:52:21";"00:06:55:16";"Hat die FDP

dieses Gesetz besser gemacht?"
"245";"00:06:58:24";"00:06:58:24";"FABstZdDas Gesetz hat sich nie alleine ( ( auf dÔ"
"246";"00:06:58:24";"00:06:58:24";"FABst<i>e Wärmepumpe konzentriert.-h"
"247";"00:06:58:24";"00:07:02:23";"Das Gesetz hat sich nie alleine

auf die WÈarmepumpe konzentriert."
"248";"00:07:03:00";"00:07:03:00";"FABst[d Es gab von vornherein ( ( acht E*"
"249";"00:07:03:00";"00:07:03:00";"FABst*rfüllungsoptionen,?.L"
"250";"00:07:03:00";"00:07:05:21";"Es gab von vornherein

acht ErfÈullungsoptionen,"
"251";"00:07:05:23";"00:07:05:23";"FABst\dwie man die klimaneutrale Heizung( ( &"
"252";"00:07:05:23";"00:07:05:23";"FABst, schaffen kann.ÿÿ5Â"
"253";"00:07:05:23";"00:07:09:00";"wie man die klimaneutrale Heizung

schaffen kann."
"254";"00:07:09:02";"00:07:09:02";"FABst]PEs wird weiterhin ab 2024 gelten.ÿÿ·ú"
"255";"00:07:09:02";"00:07:11:15";"Es wird weiterhin ab 2024 gelten."
"256";"00:07:13:24";"00:07:13:24";"FABst^d Wir haben uns jetzt verständigt( ( auú"
"257";"00:07:13:24";"00:07:13:24";"FABst8f eine Entscheidungszeit.ÿÿ)ñ0"
"258";"00:07:13:24";"00:07:18:06";"Wir haben uns jetzt verstÈandigt

auf eine Entscheidungszeit."
"259";"00:07:18:18";"00:07:18:18";"FABst_dBis eine kommunale Wärmeplanung,( ( spé"
"260";"00:07:18:18";"00:07:18:18";"FABst6ätestens 2028, vorliegt,ÿÿ+jd"
"261";"00:07:18:18";"00:07:23:17";"Bis eine kommunale WÈarmeplanung,

spÈatestens 2028, vorliegt,"
"262";"00:07:23:19";"00:07:23:19";"FABst`d haben die Menschen( ( die MögliÛÄ"
"263";"00:07:23:19";"00:07:23:19";"FABst(chkeit zu warten.ÿÿ9Þr"
"264";"00:07:23:19";"00:07:27:09";"haben die Menschen

die MÈoglichkeit zu warten."
"265";"00:07:27:17";"00:07:27:17";"FABstad Kommt die Fernwärme ( ( in me¬"
"266";"00:07:27:17";"00:07:27:17";"FABst$inem Stadtteil?ÿÿ=¦"
"267";"00:07:27:17";"00:07:30:16";"Kommt die FernwÈarme

in meinem Stadtteil?"
"268";"00:07:30:18";"00:07:30:18";"FABstbN Ist es ein Wasserstoffquartier?ÿÿ"
"269";"00:07:30:18";"00:07:33:07";"Ist es ein Wasserstoffquartier?"
"270";"00:07:33:13";"00:07:33:13";"FABstcd Da sind mehr( ( Entscheidungso\"
"271";"00:07:33:13";"00:07:33:13";"FABst&ptionen möglich.ÿÿ;kx"
"272";"00:07:33:13";"00:07:37:00";"Da sind mehr

Entscheidungsoptionen mÈoglich."
"273";"00:07:37:04";"00:07:37:04";"FABstddHeizungen, die in diesem Zeitraum( ( C6"
"274";"00:07:37:04";"00:07:37:04";"FABst0 eingebaut werden,ÿÿ1Æ"
"275";"00:07:37:04";"00:07:40:20";"Heizungen, die in diesem Zeitraum

eingebaut werden,"
"276";"00:07:40:22";"00:07:40:22";"FABstedmüssen bei Vorliegen der kommunalen( ( <i>"
"277";"00:07:40:22";"00:07:40:22";"FABstBWärmeplanung, diese erfüllen.ÿÿçN"
"278";"00:07:40:22";"00:07:45:02";"mÈussen bei Vorliegen der kommunalen

WÈarmeplanung, diese erfÈullen."
"279";"00:07:45:04";"00:07:45:04";"FABstfd Deswegen haben wir gesagt,( ( das is2¼"
"280";"00:07:45:04";"00:07:45:04";"FABstBt kein Weniger an Klimaschutz.ÿÿè\"
"281";"00:07:45:04";"00:07:49:00";"Deswegen haben wir gesagt,

das ist kein Weniger an Klimaschutz."
"282";"00:07:49:02";"00:07:49:02";"FABstgd Die Heizungen( ( müssen kli¤"
"283";"00:07:49:02";"00:07:49:02";"FABst$maneutral sein,ÿÿ=&"
"284";"00:07:49:02";"00:07:52:01";"Die Heizungen

mÈussen klimaneutral sein,"
"285";"00:07:52:03";"00:07:52:03";"FABsthd bzw. 60 Prozent( ( Erneuerbaê"
