No.;Timecode In;Timecode Out;Subtitle
32;00:01:01:19;00:01:05:14;"Die Gewerkschaften fordern mehr

vor dem Tagungshotel in Potsdam:"
33;00:01:05:18;00:01:05:18;FABstd 10,5 % mehr Geld, mindestens aber( ( 9î
34;00:01:05:18;00:01:05:18;FABst4500 Euro mehr im Monat5¥0
35;00:01:05:18;00:01:09:09;"10,5 % mehr Geld, mindestens aber

500 Euro mehr im Monat"
36;00:01:09:13;00:01:09:13;FABstVbei einer Laufzeit von zwölf Monaten.ÿÿDü
37;00:01:09:13;00:01:12:19;bei einer Laufzeit von zwÈolf Monaten.
38;00:01:13:01;00:01:13:01;FABstL Uns trifft die Inflation hart.Â¦
39;00:01:13:01;00:01:15:01;Uns trifft die Inflation hart.
40;00:01:15:05;00:01:15:05;FABstd Wir müssen auch unsere( ( Lebenshal½°
41;00:01:15:05;00:01:15:05;FABst0tungskosten bezahlen.9Ú
42;00:01:15:05;00:01:18:07;"Wir mÈussen auch unsere

Lebenshaltungskosten bezahlen."
43;00:01:18:11;00:01:18:11;FABst@ Alles ist teurer.ÿÿ½
44;00:01:18:11;00:01:19:12;Alles ist teurer.
45;00:01:19:16;00:01:19:16;FABstd Wir brauchen( ( eine gerechtÀ
46;00:01:19:16;00:01:19:16;"FABst""ere Bezahlung.ÿÿ?Èj"
47;00:01:19:16;00:01:22:05;"Wir brauchen

eine gerechtere Bezahlung."
48;00:01:22:09;00:01:22:09;FABstdDrinnen treffen sich Gewerkschaften ( ( und~P
49;00:01:22:09;00:01:22:09;FABstH Vertreter von Bund und Kommunen.ÿÿò¦
50;00:01:22:09;00:01:26:19;"Drinnen treffen sich Gewerkschaften

und Vertreter von Bund und Kommunen."
51;00:01:26:23;00:01:26:23;FABstd Beamtenbund und ver.di( ( zeigten si
52;00:01:26:23;00:01:26:23;FABst<ch vorsichtig optimistisch:ÿÿ%Õf
53;00:01:26:23;00:01:31:05;"Beamtenbund und ver.di

zeigten sich vorsichtig optimistisch:"
54;00:01:33:20;00:01:33:20;FABstd Wie bei jedem Kompromiss gibt es( ( staro¨
55;00:01:33:20;00:01:33:20;FABstBke Seiten und schwache Seiten.'ÂF
56;00:01:33:20;00:01:37:20;"Wie bei jedem Kompromiss gibt es

starke Seiten und schwache Seiten."
57;00:01:37:24;00:01:37:24;FABstTAus meiner Sicht ist hervorzuheben:*
58;00:01:37:24;00:01:40:12;Aus meiner Sicht ist hervorzuheben:
59;00:01:41:16;00:01:41:16;FABstdBei einer Laufzeit von 24 Monaten( ( würÜ(
60;00:01:41:16;00:01:41:16;FABst>de eine wirksame Steigerung ÿÿ#ÌÊ
61;00:01:41:16;00:01:46:08;"Bei einer Laufzeit von 24 Monaten

wÈurde eine wirksame Steigerung"
62;00:01:46:12;00:01:46:12;FABstd im Rahmen dieser Empfehlung( (
63;00:01:46:12;00:01:46:12;FABst(erreicht werden.ÿÿ9à¢
64;00:01:46:12;00:01:49:12;"im Rahmen dieser Empfehlung

erreicht werden."
65;00:01:51:18;00:01:51:18;FABstd Städte und Kommunen( ( befürc~ª
66;00:01:51:18;00:01:51:18;FABst(hten hohe Kosten.ÿÿ9ç
67;00:01:51:18;00:01:54:11;"StÈadte und Kommunen

befÈurchten hohe Kosten."
68;00:01:54:15;00:01:54:15;FABstd Die Empfehlung sei höher als viele( ( TariØ&
69;00:01:54:15;00:01:54:15;FABstFfabschlüsse in anderen Branchen.ÿÿâ
70;00:01:54:15;00:01:59:05;"Die Empfehlung sei hÈoher als viele

TarifabschlÈusse in anderen Branchen."
71;00:01:59:09;00:01:59:09;FABstD So eine Größenordnung!Ëp
72;00:01:59:09;00:02:01:00;So eine GrÈoûenordnung
73;00:02:01:05;00:02:01:05;FABstdwurde in den letzten Jahrzehnten( ( v
74;00:02:01:05;00:02:01:05;FABst* nie aufgerufen.?»Ø
75;00:02:01:05;00:02:04:18;"wurde in den letzten Jahrzehnten

nie aufgerufen."
76;00:02:04:23;00:02:04:23;FABstd Wir sprechen über( ( ein Pa©
77;00:02:04:23;00:02:04:23;FABst$ket von 17 Mrd.ÿÿ=ª
78;00:02:04:23;00:02:09:08;"Wir sprechen Èuber

ein Paket von 17 Mrd."
79;00:02:09:12;00:02:09:12;FABstH für die Jahre '23 und '24.ÿÿ$ì
80;00:02:09:12;00:02:12:18;fÈur die Jahre '23 und '24.
81;00:02:12:23;00:02:12:23;FABstd Und wir sprechen über lineare( ( Ste½¤
82;00:02:12:23;00:02:12:23;FABst6igerungen von fast 12 % ÿÿ+ï¬
83;00:02:12:23;00:02:16:16;"Und wir sprechen Èuber lineare

Steigerungen von fast 12 %"
84;00:02:16:20;00:02:16:20;FABstD für die Jahre ab '25.ÿÿ}$
85;00:02:16:20;00:02:19:07;fÈur die Jahre ab '25.
86;00:02:19:12;00:02:19:12;FABst F Das ist eine Hausnummer.ÿÿ¬
87;00:02:19:12;00:02:21:03;Das ist eine Hausnummer.
88;00:02:21:07;00:02:21:07;FABst!d Für den Bund( ( verhandelt InnenñL
89;00:02:21:07;00:02:21:07;"FABst*ministerin Faeser.ÿÿ7Ì"""
90;00:02:21:07;00:02:24:04;"FÈur den Bund

verhandelt Innenministerin Faeser."
91;00:02:24:08;00:02:24:08;"FABst""d Sie zeigte sich zuversichtlich,( ( dassw"
92;00:02:24:08;00:02:24:08;FABst< es zu einer Lösung kommt. ÿÿ%s<i>
93;00:02:24:08;00:02:28:10;"Sie zeigte sich zuversichtlich,

dass es zu einer LÈosung kommt."
94;00:02:28:14;00:02:28:14;FABst#d Ansonsten könnte es einen( ( flächendeyH
95;00:02:28:14;00:02:28:14;FABst<ckenden Arbeitskampf geben.ÿÿ%öÌ
96;00:02:28:14;00:02:32:05;"Ansonsten kÈonnte es einen

flÈachendeckenden Arbeitskampf geben."
97;00:02:33:08;00:02:33:08;FABst$d Im Tarifstreit( ( des Flughafen-S~
98;00:02:33:08;00:02:33:08;FABst,icherheitspersonalsÿÿ5j
99;00:02:33:08;00:02:36:15;"Im Tarifstreit

des Flughafen-Sicherheitspersonals"
100;00:02:36:18;00:02:36:18;FABst%d sind für Montag( ( weitere Warnst
101;00:02:36:18;00:02:36:18;FABst*reiks angekündigt.ÿÿ7rÞ
102;00:02:36:18;00:02:39:18;"sind fÈur Montag

weitere Warnstreiks angekÈundigt."
103;00:02:39:21;00:02:39:21;FABst&d Betroffen ist diesmal( ( der HauptJÀ
104;00:02:39:21;00:02:39:21;FABst,stadtflughafen BER.ÿÿ5¥V
105;00:02:39:21;00:02:43:06;"Betroffen ist diesmal

der Hauptstadtflughafen BER."
106;00:02:43:20;00:02:43:20;FABst'd Die Gewerkschaft ver.di ( ( fordeBf
107;00:02:43:20;00:02:43:20;FABst,rt höhere Zuschlägeÿÿ5«ö
108;00:02:43:20;00:02:46:17;"Die Gewerkschaft ver.di

fordert hÈohere ZuschlÈage"
109;00:02:46:20;00:02:46:20;FABst(d für Nacht-, Sonn- und( ( Feiertagssç
110;00:02:46:20;00:02:46:20;FABst<chichten sowie Überstunden.ÿÿ%q<i>
111;00:02:46:20;00:02:50:08;"fÈur Nacht-, Sonn- und

Feiertagsschichten sowie ÈUberstunden."
112;00:02:50:11;00:02:50:11;FABst)PDie Beschäftigten sind aufgerufen,ÿÿÈ
113;00:02:50:11;00:02:52:16;Die BeschÈaftigten sind aufgerufen,
114;00:02:52:19;00:02:52:19;FABst*d von 3.30 Uhr bis Mitternacht( ( die H
115;00:02:52:19;00:02:52:19;FABst2Arbeit niederzulegen. ÿÿ/
116;00:02:52:19;00:02:56:00;"von 3.30 Uhr bis Mitternacht

die Arbeit niederzulegen."
117;00:02:56:03;00:02:56:03;FABst+d Dadurch können am Montag( ( keine PéÈ
118;00:02:56:03;00:02:56:03;FABst2assagierflüge starten.ÿÿ/x
119;00:02:56:03;00:03:00:04;"Dadurch kÈonnen am Montag

keine PassagierflÈuge starten."
120;00:03:01:18;00:03:01:18;FABst,d Die FDP will sich( ( von den Koaliv
121;00:03:01:18;00:03:01:18;FABst4tionspartnern abgrenzenÿÿ-×
122;00:03:01:18;00:03:04:23;"Die FDP will sich

von den Koalitionspartnern abgrenzen"
123;00:03:05:01;00:03:05:01;FABst-Rund Eigenständigkeit demonstrieren:ÿÿÈ
124;00:03:05:01;00:03:07:12;und EigenstÈandigkeit demonstrieren:
125;00:03:07:16;00:03:07:16;FABst.d Mit einem wirtschafts-( ( und wachst+6
126;00:03:07:16;00:03:07:16;FABst4umsfreundlichen Profil.ÿÿ-´°
127;00:03:07:16;00:03:10:21;"Mit einem wirtschafts-

und wachstumsfreundlichen Profil."
128;00:03:10:23;00:03:10:23;"FABst/d Am zweiten Tag ihres Parteitages( ( vera""t"
129;00:03:10:23;00:03:10:23;FABst:bschiedeten die Liberalen ÿÿ' 
130;00:03:10:23;00:03:14:16;"Am zweiten Tag ihres Parteitages

verabschiedeten die Liberalen"
131;00:03:14:21;00:03:14:21;FABst0d einen entsprechenden( ( Leitant%
132;00:03:14:21;00:03:14:21;FABst*rag des Vorstands.ÿÿ7 
133;00:03:14:21;00:03:17:14;"einen entsprechenden

Leitantrag des Vorstands."
134;00:03:17:18;00:03:17:18;FABst1d Darin wurden( ( die roten Lin^
135;00:03:17:18;00:03:17:18;FABst$ien bekräftigt.ÿÿ=@
136;00:03:17:18;00:03:20:17;"Darin wurden

die roten Linien bekrÈaftigt."
137;00:03:20:21;00:03:20:21;FABst2d Dazu zählen( ( ein Nein zu Stø8
138;00:03:20:21;00:03:20:21;"FABst""euererhöhungenÿÿ?a"
139;00:03:20:21;00:03:23:04;"Dazu zÈahlen

ein Nein zu SteuererhÈohungen"
140;00:03:23:08;00:03:23:08;FABst3L und ein Ja zur Schuldenbremse.ÿÿÎ¸
141;00:03:23:08;00:03:25:06;und ein Ja zur Schuldenbremse.
142;00:03:25:10;00:03:25:10;FABst4H Widerstand formierte sichÿÿå,
143;00:03:25:10;00:03:26:24;Widerstand formierte sich
144;00:03:27:03;00:03:27:03;FABst5d gegen das vom Bundeskabinett( ( besch0ê
145;00:03:27:03;00:03:27:03;FABst4lossene Heizungsgesetz.ÿÿ-¼
146;00:03:27:03;00:03:30:13;"gegen das vom Bundeskabinett

beschlossene Heizungsgesetz."
147;00:03:31:07;00:03:31:07;FABst6d Frank Schäffler( ( von der FDP OX
148;00:03:31:07;00:03:31:07;FABst(stwestfalen-LippeAø
149;00:03:31:07;00:03:33:24;"Frank SchÈaffler

von der FDP Ostwestfalen-Lippe"
150;00:03:34:01;00:03:34:01;FABst7B hat heute viel vor:ÿÿø,
151;00:03:34:01;00:03:35:04;hat heute viel vor:
152;00:03:35:08;00:03:35:08;FABst8TSeine Partei soll ein Zeichen setzenÿÿôè
153;00:03:35:08;00:03:37:17;Seine Partei soll ein Zeichen setzen
154;00:03:37:21;00:03:37:21;FABst9d gegen das geplante Gesetz ( ( zum AuZ
155;00:03:37:21;00:03:37:21;FABst2stausch von Heizungen.ÿÿ/X
156;00:03:37:21;00:03:41:03;"gegen das geplante Gesetz

zum Austausch von Heizungen."
157;00:03:42:07;00:03:42:07;FABst:d Den Gesetzesentwurf( ( hatte das Kv<u>
158;00:03:42:07;00:03:42:07;FABst,abinett gebilligt -ÿÿ5Ë
159;00:03:42:07;00:03:45:05;"Den Gesetzesentwurf

hatte das Kabinett gebilligt -"
160;00:03:45:07;00:03:45:07;"FABst;D mit Vorbehalt der FDP.ÿÿ</i>b"
161;00:03:45:07;00:03:46:24;mit Vorbehalt der FDP.
162;00:03:48:10;00:03:48:10;FABst<dWir wollen das Gebäude-Energiegesetz( ( ²p
163;00:03:48:10;00:03:48:10;FABst8 von Robert Habeck1
164;00:03:48:10;00:03:52:00;"Wir wollen das GebÈaude-Energiegesetz

von Robert Habeck"
165;00:03:52:05;00:03:52:05;FABst=L vom Kopf auf die Füße stellen.<i>
166;00:03:52:05;00:03:54:08;vom Kopf auf die FÈuûe stellen.
167;00:03:57:05;00:03:57:05;FABst>d Konkret will er,( ( dass Öl- Üª
168;00:03:57:05;00:03:57:05;"FABst&und Gasheizungenÿÿ;¶"
169;00:03:57:05;00:03:59:23;"Konkret will er,

dass ÈOl- und Gasheizungen"
170;00:04:00:02;00:04:00:02;FABst?d auch weiterhin in neuen und alten( ( Häusµ
171;00:04:00:02;00:04:00:02;FABst@ern eingebaut werden dürfen. ÿÿ!1¶
172;00:04:00:02;00:04:04:03;"auch weiterhin in neuen und alten

HÈausern eingebaut werden dÈurfen."
173;00:04:04:07;00:04:04:07;FABst@J Das beschäftige hier viele.ÿÿ#
174;00:04:04:07;00:04:05:24;Das beschÈaftige hier viele.
175;00:04:06:03;00:04:06:03;FABstA< Am Nachmittagÿÿ!³Ø
176;00:04:06:03;00:04:07:04;Am Nachmittag
177;00:04:07:05;00:04:07:05;FABstBd kommt sein Dringlichkeitsantrag( ( (ð
178;00:04:07:05;00:04:07:05;FABst0auf die große Bühne.ÿÿ1î4
179;00:04:07:05;00:04:10:24;"kommt sein Dringlichkeitsantrag

auf die groûe BÈuhne."
180;00:04:12:22;00:04:12:22;FABstCdWir sollten den Menschen überlassen,( ( ¢<i>
181;00:04:12:22;00:04:12:22;FABst< worin sie investierenÿÿ%<i>p
182;00:04:12:22;00:04:16:06;"Wir sollten den Menschen Èuberlassen,

worin sie investieren"
183;00:04:16:10;00:04:16:10;FABstDH und nicht sie bevormunden.ÿÿÜZ
184;00:04:16:10;00:04:18:02;und nicht sie bevormunden.
185;00:04:18:06;00:04:18:06;FABstEd Das muss die liberale( ( Botschaft >þ
186;00:04:18:06;00:04:18:06;FABst6dieses Parteitages sein.ÿÿ+Ø
187;00:04:18:06;00:04:21:16;"Das muss die liberale

Botschaft dieses Parteitages sein."
188;00:04:21:20;00:04:21:20;FABstFJ Ich bitte um Unterstützung.ÿÿ2,
189;00:04:21:20;00:04:23:16;Ich bitte um UnterstÈutzung.
190;00:04:23:23;00:04:23:23;FABstGD Dann wird abgestimmt.ÿÿÇ²
191;00:04:23:23;00:04:25:17;Dann wird abgestimmt.
192;00:04:26:22;00:04:26:22;FABstHd * Dann ist der Antrag( ( insge4¬
193;00:04:26:22;00:04:26:22;FABst*samt angenommen. *ÿÿ7øj
194;00:04:26:22;00:04:30:02;"* Dann ist der Antrag

insgesamt angenommen. *"
195;00:04:33:21;00:04:33:21;FABstIJ Freude bei Frank Schäffler.ÿÿ'À
196;00:04:33:21;00:04:35:13;Freude bei Frank SchÈaffler.
197;00:04:35:15;00:04:35:15;FABstJ> Die Abstimmung:ÿÿí
198;00:04:35:15;00:04:36:18;Die Abstimmung:
199;00:04:36:20;00:04:36:20;FABstKB Ein Auftrag an sichÿÿÙt
200;00:04:36:20;00:04:38:00;Ein Auftrag an sich
201;00:04:38:02;00:04:38:02;FABstLd und die anderen( ( FDP-Abgeordne7°
202;00:04:38:02;00:04:38:02;FABst(ten im Bundestag.ÿÿ9ð
203;00:04:38:02;00:04:41:01;"und die anderen

FDP-Abgeordneten im Bundestag."
204;00:04:41:21;00:04:41:21;FABstMdJetzt konzentrieren wir uns darauf,( ( JJ
205;00:04:41:21;00:04:41:21;FABst4 was möglich ist.5Ú
206;00:04:41:21;00:04:45:02;"Jetzt konzentrieren wir uns darauf,

was mÈoglich ist."
207;00:04:45:05;00:04:45:05;FABstNH Z.B. neben der WärmepumpeuÎ
208;00:04:45:05;00:04:47:01;Z.B. neben der WÈarmepumpe
209;00:04:47:03;00:04:47:03;FABstOd Gasheizungen,( ( die Wasserstof/\
210;00:04:47:03;00:04:47:03;FABst.f verbrennen können.ÿÿ31Æ
211;00:04:47:03;00:04:51:02;"Gasheizungen,

die Wasserstoff verbrennen kÈonnen."
212;00:04:52:10;00:04:52:10;FABstPd Für viele Delegierte( ( hier a«$
213;00:04:52:10;00:04:52:10;FABst&uf dem ParteitagC«¢
214;00:04:52:10;00:04:55:00;"FÈur viele Delegierte

hier auf dem Parteitag"
215;00:04:55:05;00:04:55:05;FABstQL ist es ein wichtiges Zeichen:ýR
216;00:04:55:05;00:04:57:02;ist es ein wichtiges Zeichen:
217;00:04:57:06;00:04:57:06;FABstRd Es gibt auch eine FDP( ( außerhalb Ú<u>
218;00:04:57:06;00:04:57:06;FABst.der Ampel-Koalition.ÿÿ3©
219;00:04:57:06;00:05:00:13;"Es gibt auch eine FDP

auûerhalb der Ampel-Koalition."
220;00:05:00:17;00:05:00:17;FABstSd Das Heizungs-Thema:( ( Symbol für¯d
221;00:05:00:17;00:05:00:17;FABst8 die Handschrift der FDP.ÿÿ)Éz
222;00:05:00:17;00:05:04:13;"Das Heizungs-Thema:

Symbol fÈur die Handschrift der FDP."
223;00:05:04:17;00:05:04:17;FABstTdAber auch in Sachen Gen-Technologie( ( o
224;00:05:04:17;00:05:04:17;FABst< oder Straßennetz-Ausbau.ÿÿ%?Ú
225;00:05:04:17;00:05:08:04;"Aber auch in Sachen Gen-Technologie

oder Straûennetz-Ausbau."
226;00:05:08:08;00:05:08:08;FABstUdVieles, was heute beschlossen wurde,( ( sb
227;00:05:08:08;00:05:08:08;FABstJteht konträr zum KoalitionspartnerÿÿDb
228;00:05:08:08;00:05:13:03;"Vieles, was heute beschlossen wurde,

steht kontrÈar zum Koalitionspartner"
229;00:05:13:08;00:05:13:08;FABstV: Die Grünen.ÿÿ#fd
230;00:05:13:08;00:05:14:13;Die GrÈunen.
231;00:05:15:19;00:05:15:19;FABstWdRussland will mehr als 20 deutsche( ( Dipl<4
232;00:05:15:19;00:05:15:19;FABst>omaten des Landes verweisen.ÿÿ#ÃÀ
233;00:05:15:19;00:05:20:02;"Russland will mehr als 20 deutsche

Diplomaten des Landes verweisen."
234;00:05:20:06;00:05:20:06;FABstXd Der Schritt sei eine Reaktion( ( auf eiXÂ
235;00:05:20:06;00:05:20:06;"FABst<ne ""massenhafte Ausweisung""ÿÿ%µ"
236;00:05:20:06;00:05:24:20;"Der Schritt sei eine Reaktion

auf eine ""massenhafte Ausweisung"""
237;00:05:24:24;00:05:24:24;FABstYd von russischen( ( Botschaftsange
238;00:05:24:24;00:05:24:24;FABst4hörigen in Deutschland.ÿÿ-kØ
239;00:05:24:24;00:05:28:16;"von russischen

BotschaftsangehÈorigen in Deutschland."
240;00:05:28:20;00:05:28:20;FABstZd Das Auswärtige Amt bestätigte,( ( beide º
241;00:05:28:20;00:05:28:20;FABstDSeiten hätten über das PersonalÿÿÔæ
242;00:05:28:20;00:05:32:22;"Das AuswÈartige Amt bestÈatigte,

beide Seiten hÈatten Èuber das Personal"
243;00:05:33:01;00:05:33:01;FABst[d in den diplomatischen ( ( Vertre(
244;00:05:33:01;00:05:33:01;FABst*tungen gesprochen.ÿÿ7áæ
245;00:05:33:01;00:05:35:22;"in den diplomatischen

Vertretungen gesprochen."
246;00:05:36:01;00:05:36:01;FABst\N Nach Beginn des Ukraine-Kriegesÿÿ</i>¼
247;00:05:36:01;00:05:38:10;Nach Beginn des Ukraine-Krieges
248;00:05:38:14;00:05:38:14;FABst]d hatten Berlin und Moskau( ( bereits yü
249;00:05:38:14;00:05:38:14;FABst4Diplomaten ausgewiesen.ÿÿ-±¾
250;00:05:38:14;00:05:42:10;"hatten Berlin und Moskau

bereits Diplomaten ausgewiesen."
251;00:05:46:08;00:05:46:08;FABst^P Der Krisenstab im Auswärtigen Amtÿÿ2À
252;00:05:46:08;00:05:48:15;Der Krisenstab im AuswÈartigen Amt
253;00:05:48:19;00:05:48:19;FABst_d hat sich mit der Sicherheit( ( von Deg$
254;00:05:48:19;00:05:48:19;FABst8utschen im Sudan befasst.ÿÿ)½¨
255;00:05:48:19;00:05:52:08;"hat sich mit der Sicherheit

von Deutschen im Sudan befasst."
256;00:05:52:12;00:05:52:12;FABst`d Mehrere Staaten( ( bereiten Evz\
257;00:05:52:12;00:05:52:12;FABst$akuierungsflügeÿÿ=
258;00:05:52:12;00:05:54:23;"Mehrere Staaten

bereiten EvakuierungsflÈuge"
259;00:05:55:01;00:05:55:01;FABstad für ihre Diplomaten( ( und Sj
260;00:05:55:01;00:05:55:01;"FABst&taatsbürger vor.ÿÿ;zN"
261;00:05:55:01;00:05:57:11;"fÈur ihre Diplomaten

und StaatsbÈurger vor."
262;00:05:57:15;00:05:57:15;FABstbd Die beiden Konfliktparteien( ( >
263;00:05:57:15;00:05:57:15;FABst(haben zugesagt,ÿÿ9P
264;00:05:57:15;00:06:00:05;"Die beiden Konfliktparteien

haben zugesagt,"
265;00:06:00:09;00:06:00:09;FABstcL dafür die Flughäfen zu öffnen.ÿÿ5
266;00:06:00:09;00:06:02:08;dafÈur die FlughÈafen zu Èoffnen.
267;00:06:02:12;00:06:02:12;FABstdd In der Hauptstadt Khartum( ( dau%D
268;00:06:02:12;00:06:02:12;"FABst.ern seit einer Woche;¸"
269;00:06:02:12;00:06:05:07;"In der Hauptstadt Khartum

dauern seit einer Woche"
270;00:06:05:11;00:06:05:11;FABsted Kämpfe zwischen der Armee( ( und einerÓ
271;00:06:05:11;00:06:05:11;FABst4 verfeindeten Miliz an.5¸ø
272;00:06:05:11;00:06:08:22;"KÈampfe zwischen der Armee

und einer verfeindeten Miliz an."
273;00:06:09:01;00:06:09:01;FABstfdDiese hatte sich aus der gemeinsamen( ( ?^
274;00:06:09:01;00:06:09:01;FABst@Militärregierung abgespalten.ÿÿ!Cê
275;00:06:09:01;00:06:12:24;"Diese hatte sich aus der gemeinsamen

MilitÈarregierung abgespalten."
276;00:06:14:11;00:06:14:11;FABstgd Historiker sprechen( ( vom ersten %L
277;00:06:14:11;00:06:14:11;FABst2Völkermord des 20. Jh.ÿÿ/&n
278;00:06:14:11;00:06:17:20;"Historiker sprechen

vom ersten VÈolkermord des 20. Jh."
279;00:06:17:24;00:06:17:24;FABsthdAb 1904 wurden im Südwesten Afrikas( ( unteñ
280;00:06:17:24;00:06:17:24;FABstDr deutscher Kolonialherrschaft ÿÿ¢¼
281;00:06:17:24;00:06:22:13;"Ab 1904 wurden im SÈudwesten Afrikas

unter deutscher Kolonialherrschaft"
282;00:06:22:15;00:06:22:15;FABstid Zehntausende( ( Herero und n
283;00:06:22:15;00:06:22:15;"FABst""Nama ermordet.ÿÿ?Ï`"
284;00:06:22:15;00:06:25:00;"Zehntausende

Herero und Nama ermordet."
285;00:06:28:20;00:06:28:20;FABstjB An diesem Wochenendeÿÿø¬
286;00:06:28:20;00:06:30:10;An diesem Wochenende
287;00:06:30:14;00:06:30:14;FABstkd erinnern die Nachfahren der Opfer( ( in¢
288;00:06:30:14;00:06:30:14;FABst< Namibia an das Verbrechen.ÿÿ%Ö¢
289;00:06:30:14;00:06:34:11;"erinnern die Nachfahren der Opfer

in Namibia an das Verbrechen."
290;00:06:34:15;00:06:34:15;FABstld U.a. wurde ein Gedenkstein( ( auf S>
291;00:06:34:15;00:06:34:15;FABst0hark Island enthüllt,ÿÿ1rX
292;00:06:34:15;00:06:37:17;"U.a. wurde ein Gedenkstein

auf Shark Island enthÈullt,"
293;00:06:37:20;00:06:37:20;FABstmd dem Ort, wo Tausende( ( damals DÞ
294;00:06:37:20;00:06:37:20;FABst(interniert waren.ÿÿ9j
295;00:06:37:20;00:06:40:22;"dem Ort, wo Tausende

damals interniert waren."
296;00:06:42:24;00:06:42:24;FABstnd Sie sind auf dem Weg( ( zu ihrem laP
297;00:06:42:24;00:06:42:24;FABst:nge ersehnten Gedenkstein./ò
298;00:06:42:24;00:06:46:17;"Sie sind auf dem Weg

zu ihrem lange ersehnten Gedenkstein."
299;00:06:46:21;00:06:46:21;FABstod Die Herero wurde während( ( des Völke0
300;00:06:46:21;00:06:46:21;FABst<rmords zu 80 % ausgelöscht,- 
301;00:06:46:21;00:06:50:21;"Die Herero wurde wÈahrend

des VÈolkermords zu 80 % ausgelÈoscht,"
302;00:06:51:01;00:06:51:01;FABstpD die Nama zu fast 70 %.ÿÿ ü
303;00:06:51:01;00:06:52:20;die Nama zu fast 70 %.
304;00:06:56:20;00:06:56:20;FABstqd 1904 erhoben sich die Herero( ( gegen dgf
305;00:06:56:20;00:06:56:20;FABst:ie deutsche Kolonialmacht.ÿÿ'\
306;00:06:56:20;00:07:00:11;"1904 erhoben sich die Herero

gegen die deutsche Kolonialmacht."
307;00:07:00:15;00:07:00:15;FABstrL Ein Jahr später auch die Nama.ÿÿg
308;00:07:00:15;00:07:02:18;Ein Jahr spÈater auch die Nama.
309;00:07:03:18;00:07:03:18;FABstsd Die Deutschen schlugen mit( ( aller Häø
310;00:07:03:18;00:07:03:18;FABst8rte die Aufstände nieder.ÿÿ)6Ð
311;00:07:03:18;00:07:07:08;"Die Deutschen schlugen mit

aller HÈarte die AufstÈande nieder."
312;00:07:07:12;00:07:07:12;FABsttd Die Herero( ( wurden in die W+l
313;00:07:07:12;00:07:07:12;FABst$üste getrieben,ÿÿ=*
314;00:07:07:12;00:07:09:20;"Die Herero

wurden in die WÈuste getrieben,"
315;00:07:09:24;00:07:09:24;FABstud dort verdursteten( ( die meist
