No.;Timecode In;Timecode Out;Subtitle
"44";"00:00:57:11";"00:00:57:11";"FABstd wechselte dann( ( ins hessische }ü"
"45";"00:00:57:11";"00:00:57:11";"FABst4Wirtschaftsministerium.ÿÿ-øü"
"46";"00:00:57:11";"00:01:00:15";"wechselte dann

ins hessische Wirtschaftsministerium."
"47";"00:01:00:17";"00:01:00:17";"FABstF Robert Habeck zufrieden:ÿÿÝ"
"48";"00:01:00:17";"00:01:02:08";"Robert Habeck zufrieden:"
"49";"00:01:02:10";"00:01:02:10";"FABstd Er ist ein erfahrener( ( Ve;$"
"50";"00:01:02:10";"00:01:02:10";"FABst"rwaltungschef,GÊ"
"51";"00:01:02:10";"00:01:04:20";"Er ist ein erfahrener

Verwaltungschef,"
"52";"00:01:04:22";"00:01:04:22";"FABstRseit vielen Jahren Staatssekretär.+8"
"53";"00:01:04:22";"00:01:07:10";"seit vielen Jahren StaatssekretÈar."
"54";"00:01:07:12";"00:01:07:12";"FABstd Ein Kenner von Energiemärkten( (  "
"55";"00:01:07:12";"00:01:07:12";"FABst0und ein guter Ökonom,ÿÿ12Ì"
"56";"00:01:07:12";"00:01:11:04";"Ein Kenner von EnergiemÈarkten

und ein guter ÈOkonom,"
"57";"00:01:11:07";"00:01:11:07";"FABstd der die Energiewende( ( mit Leidens?ð"
"58";"00:01:11:07";"00:01:11:07";"FABst2chaft bereichern wird.ÿÿ/¥f"
"59";"00:01:11:07";"00:01:15:14";"der die Energiewende

mit Leidenschaft bereichern wird."
"60";"00:01:16:16";"00:01:16:16";"FABstdStatt Leidenschaft könnte der Neue( ( eher"
"61";"00:01:16:16";"00:01:16:16";"FABst> Leidensfähigkeit brauchen, ÿÿ#Sæ"
"62";"00:01:16:16";"00:01:20:18";"Statt Leidenschaft kÈonnte der Neue

eher LeidensfÈahigkeit brauchen,"
"63";"00:01:20:20";"00:01:20:20";"FABstd denn bei dem Thema Heizungsgesetz( ( hat"
"64";"00:01:20:20";"00:01:20:20";"FABst> sich die Koalition verhakt.ÿÿ#N"
"65";"00:01:20:20";"00:01:24:16";"denn bei dem Thema Heizungsgesetz

hat sich die Koalition verhakt."
"66";"00:01:24:18";"00:01:24:18";"FABstd Die FDP fordert,( ( das Gesetz ko@"
"67";"00:01:24:18";"00:01:24:18";"FABst.mplett umzuarbeiten:ÿÿ3ë"
"68";"00:01:24:18";"00:01:28:08";"Die FDP fordert,

das Gesetz komplett umzuarbeiten:"
"69";"00:01:28:24";"00:01:28:24";"FABstd Wenn man sich anschaut, ( ( was aPþ"
"70";"00:01:28:24";"00:01:28:24";"FABst,uf dem Tisch liegt,=¬@"
"71";"00:01:28:24";"00:01:32:14";"Wenn man sich anschaut,

was auf dem Tisch liegt,"
"72";"00:01:33:10";"00:01:33:10";"FABstJ ist es eine große Baustelle.xú"
"73";"00:01:33:10";"00:01:35:18";"ist es eine groûe Baustelle."
"74";"00:01:36:23";"00:01:36:23";"FABstL Ich kann mir nicht vorstellen,ÿÿè°"
"75";"00:01:36:23";"00:01:39:00";"Ich kann mir nicht vorstellen,"
"76";"00:01:39:02";"00:01:39:02";"FABstd dass wir vor der Sommerpause ( ( ein A¸"
"77";"00:01:39:02";"00:01:39:02";"FABst8Ergebnis erzielen können.ÿÿ)a:"
"78";"00:01:39:02";"00:01:43:12";"dass wir vor der Sommerpause

ein Ergebnis erzielen kÈonnen."
"79";"00:01:44:20";"00:01:44:20";"FABstdEs gibt beim geplanten Heizungsgesetz( ( b¶"
"80";"00:01:44:20";"00:01:44:20";"FABst> noch viele Streitpunkte.ÿÿ#Ò"
"81";"00:01:44:20";"00:01:49:04";"Es gibt beim geplanten Heizungsgesetz

noch viele Streitpunkte."
"82";"00:01:59:04";"00:01:59:04";"FABstN Das grüne Wirtschaftsministeriumÿÿv"
"83";"00:01:59:04";"00:02:01:10";"Das grÈune Wirtschaftsministerium"
"84";"00:02:01:12";"00:02:01:12";"FABstd zeigt sich bei einigen Details( ( <"
"85";"00:02:01:12";"00:02:01:12";"FABst*kompromissbereit.ÿÿ7Øô"
"86";"00:02:01:12";"00:02:04:14";"zeigt sich bei einigen Details

kompromissbereit."
"87";"00:02:04:16";"00:02:04:16";"FABst d Das Gesetz soll aber schnell( ( in den H:"
"88";"00:02:04:16";"00:02:04:16";"FABst:Bundestag gebracht werden.ÿÿ'p"
"89";"00:02:04:16";"00:02:08:08";"Das Gesetz soll aber schnell

in den Bundestag gebracht werden."
"90";"00:02:08:10";"00:02:08:10";"FABst!d Alle Streitpunkte könne man( ( iÝ""
"91";"00:02:08:10";"00:02:08:10";"FABst,m Parlament klären,ÿÿ5s"
"92";"00:02:08:10";"00:02:11:10";"Alle Streitpunkte kÈonne man

im Parlament klÈaren,"
"93";"00:02:11:12";"00:02:11:12";"FABst"Vmeint die SPD und kritisiert die FDP:ÿÿ©è"
"94";"00:02:11:12";"00:02:14:08";"meint die SPD und kritisiert die FDP:"
"95";"00:02:14:10";"00:02:14:10";"FABst#dEs nervt auch die Fraktionsspitzen,( ( un<i>"
"96";"00:02:14:10";"00:02:14:10";"FABstHd von daher hoffe ich immer noch,ÿÿd"
"97";"00:02:14:10";"00:02:18:18";"Es nervt auch die Fraktionsspitzen,

und von daher hoffe ich immer noch,"
"98";"00:02:18:20";"00:02:18:20";"FABst$d dass in den nächsten Stunden( ( ein â¾"
"99";"00:02:18:20";"00:02:18:20";"FABst2Umdenken möglich ist. 7X"
"100";"00:02:18:20";"00:02:22:16";"dass in den nÈachsten Stunden

ein Umdenken mÈoglich ist."
"101";"00:02:22:18";"00:02:22:18";"FABst%L Die FDP muss in der Lage sein,ÿÿÚî"
"102";"00:02:22:18";"00:02:24:24";"Die FDP muss in der Lage sein,"
"103";"00:02:25:02";"00:02:25:02";"FABst&d zu belastbaren Beratungen( ( im z>"
"104";"00:02:25:02";"00:02:25:02";"FABst.Bundestag zu kommen.ÿÿ3"
"105";"00:02:25:02";"00:02:28:19";"zu belastbaren Beratungen

im Bundestag zu kommen."
"106";"00:02:29:15";"00:02:29:15";"FABst'N Kritik auch aus der Opposition.ÿÿ¦"
"107";"00:02:29:15";"00:02:31:19";"Kritik auch aus der Opposition."
"108";"00:02:31:21";"00:02:31:21";"FABst(@ Die Union beklagt,ÿÿÕØ"
"109";"00:02:31:21";"00:02:33:05";"Die Union beklagt,"
"110";"00:02:33:08";"00:02:33:08";"FABst)d die Diskussion( ( verunsichep"
"111";"00:02:33:08";"00:02:33:08";"FABst"re die Bürger.ÿÿ?Ú"
"112";"00:02:33:08";"00:02:35:19";"die Diskussion

verunsichere die BÈurger."
"113";"00:02:35:21";"00:02:35:21";"FABst*d Der Streit der Ampel führt( ( zur VeßÜ"
"114";"00:02:35:21";"00:02:35:21";"FABstBrunsicherung bei den Menschen,'¶ì"
"115";"00:02:35:21";"00:02:39:16";"Der Streit der Ampel fÈuhrt

zur Verunsicherung bei den Menschen,"
"116";"00:02:39:18";"00:02:39:18";"FABst+Rzu einer Hängepartie im Verfahren.`>N"
"117";"00:02:39:18";"00:02:41:20";"zu einer HÈangepartie im Verfahren."
"118";"00:02:41:22";"00:02:41:22";"FABst,d Er führt zu einem Run( ( auf Öl<R"
"119";"00:02:41:22";"00:02:41:22";"FABst,- und Gasheizungen.ÿÿ5´t"
"120";"00:02:41:22";"00:02:44:14";"Er fÈuhrt zu einem Run

auf ÈOl- und Gasheizungen."
"121";"00:02:44:16";"00:02:44:16";"FABst-L Zum exakten Gegenteil dessen,ÿÿàÌ"
"122";"00:02:44:16";"00:02:46:08";"Zum exakten Gegenteil dessen,"
"123";"00:02:46:10";"00:02:46:10";"FABst.d was mit der Wärmewende( ( b©ö"
"124";"00:02:46:10";"00:02:46:10";"FABstezweckt ist.ÿÿC¡ä"
"125";"00:02:46:10";"00:02:48:15";"was mit der WÈarmewende

bezweckt ist."
"126";"00:02:48:17";"00:02:48:17";"FABst/d Die Förderprogramme,( ( die jetztd"
"127";"00:02:48:17";"00:02:48:17";"FABst, diskutiert werden,=Ô"
"128";"00:02:48:17";"00:02:51:13";"Die FÈorderprogramme,

die jetzt diskutiert werden,"
"129";"00:02:51:15";"00:02:51:15";"FABst0d müssen nach Einkommensklassen( ( êl"
"130";"00:02:51:15";"00:02:51:15";"FABst*gestaffelt sein.?ëX"
"131";"00:02:51:15";"00:02:54:04";"mÈussen nach Einkommensklassen

gestaffelt sein."
"132";"00:02:54:07";"00:02:54:07";"FABst1d Um soziale Gerechtigkeit( ( waú"
"133";"00:02:54:07";"00:02:54:07";"FABst$lten zu lassen.ÿÿ=À$"
"134";"00:02:54:07";"00:02:56:23";"Um soziale Gerechtigkeit

walten zu lassen."
"135";"00:02:57:02";"00:02:57:02";"FABst2d Die FDP verlangt( ( einen kompleW¼"
"136";"00:02:57:02";"00:02:57:02";"FABst4tt neuen Gesetzentwurf.ÿÿ-ü<i>"
"137";"00:02:57:02";"00:03:00:02";"Die FDP verlangt

einen komplett neuen Gesetzentwurf."
"138";"00:03:00:04";"00:03:00:04";"FABst3d SPD und Grüne erinnern daran,( ( dass ü"
"139";"00:03:00:04";"00:03:00:04";"FABstBdie FDP in Koalitionsausschussÿÿè"
"140";"00:03:00:04";"00:03:03:23";"SPD und GrÈune erinnern daran,

dass die FDP in Koalitionsausschuss"
"141";"00:03:04:00";"00:03:04:00";"FABst4d und Kabinett( ( grundsätzlich«®"
"142";"00:03:04:00";"00:03:04:00";"FABst& zugestimmt hat.ÿÿ;´à"
"143";"00:03:04:00";"00:03:06:12";"und Kabinett

grundsÈatzlich zugestimmt hat."
"144";"00:03:06:14";"00:03:06:14";"FABst5dGeht das Gesetz nicht diese Woche( ( Ä"
"145";"00:03:06:14";"00:03:06:14";"FABst2in die erste Lesung,7Íê"
"146";"00:03:06:14";"00:03:09:16";"Geht das Gesetz nicht diese Woche

in die erste Lesung,"
"147";"00:03:09:18";"00:03:09:18";"FABst6dbleiben nur noch drei Sitzungswochen( ( 0"
"148";"00:03:09:18";"00:03:09:18";"FABst< bis zur Sommerpause.ÿÿ%¦è"
"149";"00:03:09:18";"00:03:12:24";"bleiben nur noch drei Sitzungswochen

bis zur Sommerpause."
"150";"00:03:13:02";"00:03:13:02";"FABst7d Eine sehr kurze Zeit, um( ( die offeH"
"151";"00:03:13:02";"00:03:13:02";"FABst<nen Streitfragen zu klären.ÿÿ%>ø"
"152";"00:03:13:02";"00:03:17:00";"Eine sehr kurze Zeit, um

die offenen Streitfragen zu klÈaren."
"153";"00:03:19:08";"00:03:19:08";"FABst8d Die Affäre um den Posten( ( desãô"
"154";"00:03:19:08";"00:03:19:08";"FABst& Staatssekretärsÿÿ;¦"
"155";"00:03:19:08";"00:03:21:24";"Die AffÈare um den Posten

des StaatssekretÈars"
"156";"00:03:22:01";"00:03:22:01";"FABst9d belastet die Grünen( ( und den WiØ,"
"157";"00:03:22:01";"00:03:22:01";"FABst*rtschaftsminister.ÿÿ7³¶"
"158";"00:03:22:01";"00:03:24:19";"belastet die GrÈunen

und den Wirtschaftsminister."
"159";"00:03:24:21";"00:03:24:21";"FABst:VIst jetzt die Energiewende in Gefahr?ÿÿÐ"
"160";"00:03:24:21";"00:03:27:00";"Ist jetzt die Energiewende in Gefahr?"
"161";"00:03:27:02";"00:03:27:02";"FABst;d Mit dieser Frage beschäftigt sich( ( hart Ê"
"162";"00:03:27:02";"00:03:27:02";"FABstBaber fair um 21 Uhr im Ersten.ÿÿýZ"
"163";"00:03:27:02";"00:03:32:14";"Mit dieser Frage beschÈaftigt sich

hart aber fair um 21 Uhr im Ersten."
"164";"00:03:33:12";"00:03:33:12";"FABst<dGas und Strom werden für Verbraucher( ( i¡H"
"165";"00:03:33:12";"00:03:33:12";"FABstDn Deutschland wieder günstiger.ÿÿh¨"
"166";"00:03:33:12";"00:03:37:19";"Gas und Strom werden fÈur Verbraucher

in Deutschland wieder gÈunstiger."
"167";"00:03:37:21";"00:03:37:21";"FABst=dMehrere Grundversorger kündigten an,( ("
"168";"00:03:37:21";"00:03:37:21";"FABst8 die Preise zu senken.ÿÿ)µ"
"169";"00:03:37:21";"00:03:41:16";"Mehrere Grundversorger kÈundigten an,

die Preise zu senken."
"170";"00:03:41:18";"00:03:41:18";"FABst>d Das ergab eine Auswertung( ( des Vergp"
"171";"00:03:41:18";"00:03:41:18";"FABst2leichsportals Verivox.ÿÿ/ÈÆ"
"172";"00:03:41:18";"00:03:45:12";"Das ergab eine Auswertung

des Vergleichsportals Verivox."
"173";"00:03:45:14";"00:03:45:14";"FABst?d Die Energie-Unternehmen reagieren( ( aufqò"
"174";"00:03:45:14";"00:03:45:14";"FABst> sinkende Großhandelspreise ÿÿ#!À"
"175";"00:03:45:14";"00:03:49:13";"Die Energie-Unternehmen reagieren

auf sinkende Groûhandelspreise"
"176";"00:03:49:15";"00:03:49:15";"FABst@d und geben die Entlastungen( ( zum Tei3"
"177";"00:03:49:15";"00:03:49:15";"FABst4l an die Kunden weiter.ÿÿ-öd"
"178";"00:03:49:15";"00:03:53:13";"und geben die Entlastungen

zum Teil an die Kunden weiter."
"179";"00:03:53:15";"00:03:53:15";"FABstAL Gas kostet inzwischen wenigerÿÿË6"
"180";"00:03:53:15";"00:03:55:16";"Gas kostet inzwischen weniger"
"181";"00:03:55:18";"00:03:55:18";"FABstBd als vor dem russischen Angriff( ( B"
"182";"00:03:55:18";"00:03:55:18";"FABst*auf die Ukraine.ÿÿ7"
"183";"00:03:55:18";"00:03:58:23";"als vor dem russischen Angriff

auf die Ukraine."
"184";"00:04:00:01";"00:04:00:01";"FABstCd Hohe Energiepreise sind( ( für diesenù"
"185";"00:04:00:01";"00:04:00:01";"FABst: Bäcker existenzbedrohend.`'j"
"186";"00:04:00:01";"00:04:03:19";"Hohe Energiepreise sind

fÈur diesen BÈacker existenzbedrohend."
"187";"00:04:04:11";"00:04:04:11";"FABstDd Bis August ist der( ( an seinen de#T"
"188";"00:04:04:11";"00:04:04:11";"FABst6n Stromvertrag gebunden.ÿÿ+Â"
"189";"00:04:04:11";"00:04:07:16";"Bis August ist der

an seinen den Stromvertrag gebunden."
"190";"00:04:07:19";"00:04:07:19";"FABstEd Danach könnte es teurer werden,( ( Ë"
"191";"00:04:07:19";"00:04:07:19";"FABst.so sein Versorger.ÿÿ3°"
"192";"00:04:07:19";"00:04:11:07";"Danach kÈonnte es teurer werden,

so sein Versorger."
"193";"00:04:11:13";"00:04:11:13";"FABstFd Von fallenden Preisen( ( ist nochw°"
"194";"00:04:11:13";"00:04:11:13";"FABst* nichts zu spüren.ÿÿ7|."
"195";"00:04:11:13";"00:04:14:12";"Von fallenden Preisen

ist noch nichts zu spÈuren."
"196";"00:04:14:15";"00:04:14:15";"FABstGd Man freut sich( ( über das Si¶¢"
"197";"00:04:14:15";"00:04:14:15";"FABst&nken der Preise.ÿÿ;@"
"198";"00:04:14:15";"00:04:17:22";"Man freut sich

Èuber das Sinken der Preise."
"199";"00:04:18:01";"00:04:18:01";"FABstHPMan fragt sich, wann das ankommt.ÿÿû,"
"200";"00:04:18:01";"00:04:20:21";"Man fragt sich, wann das ankommt."
"201";"00:04:22:18";"00:04:22:18";"FABstId Die Einkaufspreise( ( sinken seit9¨"
"202";"00:04:22:18";"00:04:22:18";"FABst, Beginn des Jahres.ÿÿ5ò"
"203";"00:04:22:18";"00:04:26:10";"Die Einkaufspreise

sinken seit Beginn des Jahres."
"204";"00:04:27:06";"00:04:27:06";"FABstJd Erste Grundversorger( ( gebe8À"
"205";"00:04:27:06";"00:04:27:06";"FABst"n das weiter. ÿÿ?þ"
"206";"00:04:27:06";"00:04:29:22";"Erste Grundversorger

geben das weiter."
"207";"00:04:30:20";"00:04:30:20";"FABstKTSie beliefern die meisten Haushalte.ÿÿ¤2"
"208";"00:04:30:20";"00:04:33:09";"Sie beliefern die meisten Haushalte."
"209";"00:04:35:20";"00:04:35:20";"FABstLN Laut Verivox senken die Preise:ÿÿÿ"
"210";"00:04:35:20";"00:04:38:00";"Laut Verivox senken die Preise:"
"211";"00:04:50:11";"00:04:50:11";"FABstMJ Das Preisniveau bleibt hoch.ÿÿÌ"
"212";"00:04:50:11";"00:04:52:08";"Das Preisniveau bleibt hoch."
"213";"00:04:53:04";"00:04:53:04";"FABstNd Das hängt( ( mit der Strat½&"
"214";"00:04:53:04";"00:04:53:04";"FABst"egie zusammen.G"
"215";"00:04:53:04";"00:04:55:18";"Das hÈangt

mit der Strategie zusammen."
"216";"00:04:56:15";"00:04:56:15";"FABstOd Die Grundversorger( ( kaufen eheæ"
"217";"00:04:56:15";"00:04:56:15";"FABst*r langfristig ein.ÿÿ7¾`"
"218";"00:04:56:15";"00:04:59:16";"Die Grundversorger

kaufen eher langfristig ein."
"219";"00:04:59:18";"00:04:59:18";"FABstPB Sie sind immer noch#ùÞ"
"220";"00:04:59:18";"00:05:01:05";"Sie sind immer noch"
"221";"00:05:01:07";"00:05:01:07";"FABstQd mit den hohen Preisen( ( der Energi*ø"
"222";"00:05:01:07";"00:05:01:07";"FABst.ekrise konfrontiert.;áà"
"223";"00:05:01:07";"00:05:04:17";"mit den hohen Preisen

der Energiekrise konfrontiert."
"224";"00:05:04:19";"00:05:04:19";"FABstRd Sie können daher( ( die Preise ¦*"
"225";"00:05:04:19";"00:05:04:19";"FABst*noch nicht senken.ÿÿ7´p"
"226";"00:05:04:19";"00:05:08:05";"Sie kÈonnen daher

die Preise noch nicht senken."
"227";"00:05:08:07";"00:05:08:07";"FABstSNEinige erhöhen sogar die Preise.ÿÿ!l"
"228";"00:05:08:07";"00:05:11:07";"Einige erhÈohen sogar die Preise."
"229";"00:05:11:13";"00:05:11:13";"FABstTdViele Anbieter liegen noch deutlich( ( :r"
"230";"00:05:11:13";"00:05:11:13";"FABst6 über den Preisbremsenÿÿ+¬"
"231";"00:05:11:13";"00:05:14:20";"Viele Anbieter liegen noch deutlich

Èuber den Preisbremsen"
"232";"00:05:14:22";"00:05:14:22";"FABstUd von 40 Cent pro Kilowattstunde( ( für SÑÖ"
"233";"00:05:14:22";"00:05:14:22";"FABst8trom und 12 Cent für Gas.ÿÿ)è"
"234";"00:05:14:22";"00:05:18:10";"von 40 Cent pro Kilowattstunde

fÈur Strom und 12 Cent fÈur Gas."
"235";"00:05:20:19";"00:05:20:19";"FABstVdVerbraucher können aber schon jetzt( ( von Á>"
"236";"00:05:20:19";"00:05:20:19";"FABstDsinkenden Preisen profitieren: ÿÿà¤"
"237";"00:05:20:19";"00:05:25:01";"Verbraucher kÈonnen aber schon jetzt

von sinkenden Preisen profitieren:"
"238";"00:05:25:03";"00:05:25:03";"FABstW< Als Neukunden.ÿÿ!¾"
"239";"00:05:25:03";"00:05:26:05";"Als Neukunden."
"240";"00:05:27:05";"00:05:27:05";"FABstXd Wer neu abschließt, ( ( zahlt¦F"
"241";"00:05:27:05";"00:05:27:05";"FABst$ meist weniger.ÿÿ=Ù"
"242";"00:05:27:05";"00:05:29:18";"Wer neu abschlieût,

zahlt meist weniger."
"243";"00:05:30:01";"00:05:30:01";"FABstYdWenn ich in der Grundversorgung bin,( ( }"
"244";"00:05:30:01";"00:05:30:01";"FABstJkann ich binnen 14 Tagen wechseln.ð"
"245";"00:05:30:01";"00:05:34:16";"Wenn ich in der Grundversorgung bin,

kann ich binnen 14 Tagen wechseln."
"246";"00:05:36:04";"00:05:36:04";"FABstZdMan wird jetzt sehr wahrscheinlich( ( ein"
"247";"00:05:36:04";"00:05:36:04";"FABstDen günstigeren Anbieter finden.%P<i>"
"248";"00:05:36:04";"00:05:41:00";"Man wird jetzt sehr wahrscheinlich

einen gÈunstigeren Anbieter finden."
"249";"00:05:41:15";"00:05:41:15";"FABst[d Auch der Bäcker( ( überlegt*"
"250";"00:05:41:15";"00:05:41:15";"FABst$ einen Wechsel.ÿÿ=ðB"
"251";"00:05:41:15";"00:05:44:22";"Auch der BÈacker

Èuberlegt einen Wechsel."
"252";"00:05:45:16";"00:05:45:16";"FABst\d Damit er sich keine Gedanken ( ( überô<"
"253";"00:05:45:16";"00:05:45:16";"FABst8 Strompreise machen muss.ÿÿ)©"
"254";"00:05:45:16";"00:05:49:18";"Damit er sich keine Gedanken

Èuber Strompreise machen muss."
"255";"00:05:53:14";"00:05:53:14";"FABst]d Wegen Verstößen( ( gegen den europ´"
"256";"00:05:53:14";"00:05:53:14";"FABst,äischen Datenschutzÿÿ5st"
"257";"00:05:53:14";"00:05:56:10";"Wegen VerstÈoûen

gegen den europÈaischen Datenschutz"
"258";"00:05:56:13";"00:05:56:13";"FABst^dsoll der Facebook-Mutterkonzern Meta( ( einX"
"259";"00:05:56:13";"00:05:56:13";"FABstJe Strafe von 1,2 Mrd. Euro zahlen:ÿÿÌÔ"
"260";"00:05:56:13";"00:06:00:23";"soll der Facebook-Mutterkonzern Meta

eine Strafe von 1,2 Mrd. Euro zahlen:"
"261";"00:06:01:01";"00:06:01:01";"FABst_d Wegen systematischer Übermittlung( ( vo¤"
"262";"00:06:01:01";"00:06:01:01";"FABst:n Nutzer-Daten in die USA.ÿÿ'ÍH"
"263";"00:06:01:01";"00:06:05:05";"Wegen systematischer ÈUbermittlung

von Nutzer-Daten in die USA."
"264";"00:06:05:07";"00:06:05:07";"FABst`d Und der Frage, ob diese( ( vor stÌ"
"265";"00:06:05:07";"00:06:05:07";"FABst0aatlicher Überwachungÿÿ1iö"
"266";"00:06:05:07";"00:06:08:11";"Und der Frage, ob diese

vor staatlicher ÈUberwachung"
"267";"00:06:08:13";"00:06:08:13";"FABstaRdurch Geheimdienste geschützt sind.ÿÿÖ"
"268";"00:06:08:13";"00:06:11:01";"durch Geheimdienste geschÈutzt sind."
"269";"00:06:13:21";"00:06:13:21";"FABstbd Meta kündigte an,( ( gegen die EntsÃÜ"
"270";"00:06:13:21";"00:06:13:21";"FABst.cheidung vorzugehen.ÿÿ3äJ"
"271";"00:06:13:21";"00:06:17:12";"Meta kÈundigte an,

gegen die Entscheidung vorzugehen."
"272";"00:06:18:00";"00:06:18:00";"FABstcd Der Facebook-Mutterkonzern Meta( ( schick@®"
"273";"00:06:18:00";"00:06:18:00";"FABst@t jeden Tag Daten in die USA,)Ü"
"274";"00:06:18:00";"00:06:22:12";"Der Facebook-Mutterkonzern Meta

schickt jeden Tag Daten in die USA,"
"275";"00:06:22:14";"00:06:22:14";"FABstdd ohne dass klar ist,( ( was mit"
"276";"00:06:22:14";"00:06:22:14";"FABst&ihnen geschieht.C"
"277";"00:06:22:14";"00:06:25:21";"ohne dass klar ist,

was mit ihnen geschieht."
"278";"00:06:26:03";"00:06:26:03";"FABsted Dabei geht es auch( ( um persönlö"
"279";"00:06:26:03";"00:06:26:03";"FABst,iche Informationen,ÿÿ5¸ü"
"280";"00:06:26:03";"00:06:29:00";"Dabei geht es auch

um persÈonliche Informationen,"
"281";"00:06:29:02";"00:06:29:02";"FABstfddie auf amerikanischen Großservern( ( b"
"282";"00:06:29:02";"00:06:29:02";"FABst$ lagern.ÿÿ=É4"
"283";"00:06:29:02";"00:06:31:12";"die auf amerikanischen Groûservern

lagern."
"284";"00:06:31:14";"00:06:31:14";"FABstgd Darauf haben US-Geheimdienste( ( Qô"
"285";"00:06:31:14";"00:06:31:14";"FABst" Zugriff.ÿÿ?."
"286";"00:06:31:14";"00:06:34:03";"Darauf haben US-Geheimdienste

Zugriff."
"287";"00:06:34:10";"00:06:34:10";"FABsthd Meta habe die Regeln( ( des EU-Dat-À"
