Timecode In,Timecode Out,Subtitle
00:02:11:11,00:02:15:04,"Wir konzentrieren uns darauf, was in Zukunft moeglich ist."
00:02:15:08,00:02:19:16,"Zum Beispiel Gasheizungen, die Wasserstoff verbrennen koennen."
00:02:21:17,00:02:24:08,Bereits am Mittag hatte der Generalsekretaer
00:02:24:12,00:02:28:09,den Leitantrag des Bundesvorstands mit seiner Rede eingebracht.
00:02:28:13,00:02:32:07,Es ist die klassische FDP-Agenda: Innovation und Wachstum foerdern.
00:02:32:11,00:02:36:20,Und wieder die Abgrenzung vom gruenen Koalitionspartner per Seitenhieb.
00:02:36:24,00:02:39:19,Wohlstand muss verdient und erarbeitet werden.
00:02:39:23,00:02:42:13,Das Philosophieren ueber Null-Wachstum
00:02:42:16,00:02:46:01,mag links-gruene Stuhlkreise faszinieren.
00:02:47:01,00:02:50:08,Fuer uns ist es aber kein Zukunftsmodell.
00:02:52:03,00:02:55:02,Auch kein Modell fuer die FDP
00:02:55:06,00:02:58:03,ist ein allgemeines Tempo 30 in Innenstaedten.
00:02:58:07,00:03:01:19,So haben es Klima-Aktivisten und der Staedtetag gefordert.
00:03:01:23,00:03:04:14,Eine klare Absage vom Bundesverkehrsminister.
00:03:04:18,00:03:08:23,"Ich will nicht, dass Durchfahrtstrassen Tempo 30 haben."
00:03:09:20,00:03:12:23,"Das beruehrt die Interessen der Buerger,"
00:03:13:02,00:03:17:00,die durch Gemeinden durchfahren.
00:03:17:04,00:03:19:21,Das muss man in einen Ausgleich bringen.
00:03:20:21,00:03:24:01,Die FDP zeigt sich auf ihrem Parteitag selbstbewusst.
00:03:24:05,00:03:27:12,Die Stimmung in der Ampel duerfte das nicht befoerdern.
00:03:29:02,00:03:31:09,Die FDP und ihre Rolle in der Ampel.
00:03:31:13,00:03:34:13,Dazu hat Frank Jahn vom NDR diese Meinung.
00:03:37:00,00:03:41:03,Ohne die FDP waere es vermutlich ruhiger in der Regierung.
00:03:41:07,00:03:43:12,Aber waere leiser auch besser fuers Land?
00:03:43:16,00:03:45:05,"Nicht unbedingt, finde ich."
00:03:45:09,00:03:48:12,"Es ist gut, dass der FDP-Chef seine Schluesselposition"
00:03:48:16,00:03:52:23,als Finanzminister nutzt und die Schuldenbremse quietschen laesst.
00:03:53:02,00:03:56:00,Sonst wuerden die Ausgabenwuensche der Ampelpartner
00:03:56:04,00:04:00:04,kuenftigen Generationen wohl noch mehr erdrueckende Schulden aufbuerden.
00:04:00:08,00:04:02:18,"Viele Berufspendler duerften froh sein,"
00:04:02:22,00:04:06:11,dass dank FDP der Strassenbau bei der Planungsbeschleunigung
00:04:06:15,00:04:08:09,nicht hinten runterfaellt.
00:04:08:14,00:04:11:16,Und dass die Liberalen beim Heizungstausch fuers Klima
00:04:11:20,00:04:15:11,"die Haerten entschaerfen wollen, laesst ebenso viele aufatmen."
00:04:15:15,00:04:19:20,"Die Gruenen werfen deshalb ihrem Koalitionspartner FDP vor,"
00:04:20:01,00:04:22:06,den Fortschritt zu blockieren.
00:04:22:10,00:04:26:01,"Ich sage, die FDP verhindert mitunter das Schlimmste."
00:04:27:03,00:04:30:16,Aber Verhindern allein kann nicht der Anspruch der FDP sein.
00:04:30:20,00:04:33:21,Voranbringen muss sie das Land als Regierungspartei.
00:04:33:24,00:04:36:02,Auf ihrem Parteitag fordert sie nun
00:04:36:05,00:04:39:12,eine neue Dynamik fuer Wirtschaftswachstum und Wohlstand.
00:04:39:16,00:04:42:10,Doch dafuer braucht sie ihre Koalitionspartner
00:04:42:14,00:04:44:19,und sollte deshalb Kompromisse machen.
00:04:44:21,00:04:48:02,Die Gruenen akzeptierten etwas laengere AKW-Laufzeiten.
00:04:49:00,00:04:52:08,"Sie nahmen hin, dass klimaneutrale Verbrennungsmotoren"
00:04:52:11,00:04:54:04,eine Zukunft haben sollen.
00:04:54:08,00:04:56:05,"Ist es da unzumutbar,"
00:04:56:09,00:04:59:20,dass die FDP ein Stueck ueber ihren Steuer-Schatten springt?
00:04:59:24,00:05:02:11,Die groessten Vermoegen koennten mehr abgeben.
00:05:02:15,00:05:05:01,Das fordern selbst manche Millionaere.
00:05:05:05,00:05:08:09,Es braechte Hunderte Millionen fuer Fortschrittsprojekte -
00:05:08:13,00:05:11:06,und vermutlich etwas Frieden in der Koalition.
00:05:11:10,00:05:13:00,Liberale tun dem Land gut -
00:05:13:02,00:05:16:05,solange ihr Selbstbewusstsein nicht zu Starrsinn wird.
00:05:18:01,00:05:19:19,Die Meinung von Frank Jahn.
00:05:20:19,00:05:24:10,Kommen wir zu einem finsteren Kapitel der deutschen Geschichte.
00:05:24:14,00:05:28:11,"Von 1884 bis 1915 war Deutsch- Suedwestafrika, das heutige Namibia,"
00:05:28:15,00:05:30:05,deutsche Kolonie.
00:05:32:23,00:05:37:14,Fuer die Volksgruppen der Herero und Nama eine Zeit von grossem Leid:
00:05:37:18,00:05:39:20,Nach Schaetzungen von Historikern
00:05:39:24,00:05:44:00,wurden mindestens 75.000 von ihnen von den Deutschen umgebracht.
00:05:44:04,00:05:45:10,Ein Voelkermord.
00:05:45:14,00:05:47:24,Namibia bekommt jetzt Gelder
00:05:48:03,00:05:52:03,fuer Entwicklungs- und Versoehnungsprojekte.
00:05:55:21,00:05:59:15,Doch bei den Nachfahren der Opfer kommt davon wenig an.
00:05:59:19,00:06:04:02,Heute enthuellten sie auf dem Gelaende eines ehemaligen Internierungslagers
00:06:04:06,00:06:05:14,ein Mahnmal.
00:06:05:22,00:06:07:02,Richard Klug.
00:06:11:15,00:06:15:12,"Mit Musik sagen sie bei Tagesanbruch den Geistern ihrer Vorfahren,"
00:06:15:16,00:06:17:02,was sie vorhaben.
00:06:17:06,00:06:19:22,So will es die Tradition der Nama.
00:06:21:21,00:06:23:17,Wir weinen um unsere Toten.
00:06:23:21,00:06:26:21,"Wir weinen um das Blut, das sie vergossen haben."
00:06:28:19,00:06:30:21,Der Gedenkstein - noch verhuellt.
00:06:31:00,00:06:33:22,"Endlich, so sagen sie, haben wir ihn."
00:06:34:01,00:06:38:05,Am Vormittag machen sie sich auf den Weg zur Gedenkstaette.
00:06:39:12,00:06:42:18,An der Spitze der Kolonne eine Anfuehrerin der Nama:
00:06:42:22,00:06:44:02,Sima Luipert.
00:06:44:09,00:06:46:22,"Die Vorfahren dieser Menschen waren dabei,"
00:06:46:24,00:06:51:05,als das Deutsche Kaiserreich einen Vernichtungskrieg gegen sie befahl.
00:06:51:07,00:06:54:16,1904 hatten sich die Herero gegen die Deutschen erhoben.
00:06:54:20,00:06:56:21,Ein Jahr spaeter auch die Nama.
00:06:57:00,00:07:00:23,Die deutschen Kolonialherren schlugen die Aufstaende brutal nieder.
00:07:01:02,00:07:03:19,Tausende Herero wurden in die Wueste getrieben
00:07:03:22,00:07:05:14,und verdursteten dort.
00:07:05:18,00:07:09:10,Die ÈUberlebenden wurden auf Shark Island interniert.
00:07:11:18,00:07:15:20,Hier musste meine Urgrossmutter die Haut von den Schaedeln
00:07:15:24,00:07:18:22,ihrer getoeteten Familienmitglieder kratzen.
00:07:19:01,00:07:21:01,Und sie wurde vergewaltigt.
00:07:23:04,00:07:26:02,Die Schaedel wurden nach Deutschland gebracht
00:07:26:07,00:07:28:10,"und von ""Rassekundlern"" vermessen."
00:07:28:14,00:07:29:23,"Die wollten beweisen,"
00:07:30:02,00:07:32:19,dass schwarze Menschen minderwertig sind.
00:07:32:23,00:07:37:08,Die Gedenkveranstaltung gehoerte ganz allein den Nama und Herero.
00:07:38:14,00:07:43:02,Vertreter der namibischen und deutschen Regierung sind nicht dabei.
00:07:45:07,00:07:48:09,"Paul John Isaak, ein spiritueller Anfuehrer der Nama,"
00:07:48:13,00:07:52:05,erinnert die Anwesenden an das Leiden ihrer Vorfahren.
00:07:54:03,00:07:57:07,Einige der ÈUberlebenden waren fast verhungert.
00:07:57:11,00:08:00:02,Ihre Koerper waren nur noch Haut und Knochen.
00:08:00:06,00:08:02:03,"Sie sahen aus wie Besenstiele,"
00:08:02:07,00:08:04:21,durch ihre Knochen konnte man hindurchsehen.
00:08:07:02,00:08:11:08,Einen Versoehnungsvertrag zwischen Namibia und Deutschland
00:08:11:24,00:08:13:09,lehnen sie ab.
00:08:17:02,00:08:20:11,Die Regierungen benutzen den Voelkermord nur als Vorwand.
00:08:20:14,00:08:23:19,"Sie tun so, als ob ihnen der Voelkermord wichtig waere."
00:08:23:23,00:08:27:02,Aber das ist ein Vertrag ueber Entwicklungshilfe.
00:08:27:06,00:08:28:14,Der ist uns egal.
00:08:31:20,00:08:34:06,Der Gedenkstein ist fuer Nama und Herero
00:08:34:11,00:08:36:11,ein wichtiger Ort der Erinnerung.
00:08:36:15,00:08:39:09,Nach Jahrzehnten des Kampfes um Entschaedigung
00:08:39:13,00:08:42:22,wollen die beiden Voelker nun endlich eine bekommen.
00:08:44:22,00:08:46:09,Das Recht auf Abtreibung
00:08:46:13,00:08:49:14,sorgt in den USA immer wieder fuer heftige Debatten.
00:08:49:18,00:08:51:13,Der aktuelle Supreme Court
00:08:51:17,00:08:54:11,ist seit Donald Trump mehrheitlich konservativ.
00:08:54:15,00:08:55:24,Vor knapp einem Jahr
00:08:56:03,00:08:59:20,kippte er das fast 50 Jahre lang geltende Recht auf Abtreibung.
00:09:00:00,00:09:03:11,Das hatte viele Amerikanerinnen und Amerikaner entsetzt.
00:09:03:15,00:09:07:16,Nun wollte der Bundesstaat Texas auch die Abtreibungspille verbieten.
00:09:07:20,00:09:09:21,Die lassen sich auch Frauen
00:09:09:23,00:09:12:12,in Staaten mit Abtreibungsverbot schicken.
00:09:12:15,00:09:15:13,"Nun lehnte das Oberste Gericht den Versuch,"
00:09:15:16,00:09:18:21,den Zugang zu beschraenken ab - zumindest fuer den Moment.
00:09:19:00,00:09:20:04,Torben Boergers.
00:09:21:07,00:09:24:03,Sie darf vorerst weiter per Post verschickt
00:09:24:07,00:09:28:07,und zu Hause eingenommen werden Ð bis zur 10. Schwangerschaftswoche:
00:09:28:11,00:09:30:14,"Die Abtreibungspille Mifepristone,"
00:09:30:18,00:09:33:17,in Deutschland unter dem Namen Mifegyne bekannt.
00:09:33:21,00:09:35:24,Das Urteil des Obersten Gerichtshofs
00:09:36:01,00:09:39:05,ist ein Sieg fuer die Regierung von US-Praesident Biden.
00:09:39:09,00:09:42:02,Entsprechend erleichtert dessen Reaktion.
00:09:51:15,00:09:55:09,Er hatte dem Medikament vor zwei Wochen die Zulassung entzogen:
00:09:55:14,00:09:56:21,Matthew Kacsmaryk.
00:09:57:00,00:09:59:07,"Ein konservativer Richter aus Texas,"
00:09:59:12,00:10:02:02,von Ex-Praesident Donald Trump ernannt.
00:10:02:06,00:10:04:23,Er wirft der Arzneimittelbehoerde FDA vor:
00:10:05:02,00:10:07:16,Sie habe bei der Zulassung von Mifepriston
00:10:07:20,00:10:11:02,Sicherheitsbedenken ausser Acht gelassen.
00:10:11:06,00:10:13:22,Seitdem wurde die Pille nach Angaben der FDA
00:10:14:01,00:10:16:08,von mehr als 5 Mio. Frauen genutzt.
00:10:16:12,00:10:20:05,In weniger als 1500 Faellen habe es Komplikationen gegeben.
00:10:23:24,00:10:26:09,"Die Tatsache, dass ein einzelner Richter"
00:10:26:13,00:10:29:18,in einem einzigen Bezirk in einem einzelnen Bundesstaat
00:10:29:20,00:10:33:20,"im ganzen Land so ein Chaos anrichten kann, ist alarmierend."
00:10:34:11,00:10:36:14,Ein Berufungsgericht in Louisiana
00:10:36:18,00:10:39:14,hob das Urteil aus Texas vorlaeufig wieder auf.
00:10:39:18,00:10:42:14,Es schraenkte den Zugang zu Mifepristone
00:10:42:18,00:10:45:04,waehrend des laufenden Verfahrens aber ein.
00:10:45:08,00:10:48:22,Dagegen zogen Regierung und Hersteller vor den Supreme Court.
00:10:49:01,00:10:51:23,Der ist unter Trump deutlich nach rechts gerueckt.
00:10:52:02,00:10:55:17,Sechs der neun Richter gelten als erzkonservativ oder religioes.
00:10:55:21,00:10:57:23,Entsprechend gross waren die Sorgen
00:10:58:02,00:11:01:16,vor einer weiteren Einschraenkung von Abtreibungsmoeglichkeiten.
00:11:01:20,00:11:04:08,Am Ende stimmten aber nur zwei Richter gegen
00:11:04:12,00:11:08:01,die uneingeschraenkte Verfuegbarkeit des Abtreibungsmedikaments:
00:11:08:05,00:11:10:09,Samuel Alito und Clarence Thomas.
00:11:10:13,00:11:13:18,Aus meiner Sicht haben die Befuerworter von Abtreibungen
00:11:13:22,00:11:17:03,und die Arzneimittelbehoerde eine Schlacht gewonnen.
00:11:17:07,00:11:19:22,Aber noch einen langen Krieg vor sich.
00:11:20:19,00:11:24:04,Denn der Rechtsstreit um die Abtreibungspille geht weiter:
00:11:24:08,00:11:27:10,Mitte Mai will sich das Berufungsgericht in Louisiana
00:11:27:14,00:11:29:13,erneut mit dem Fall beschaeftigen.
00:11:29:17,00:11:33:14,Bis zu einem endgueltigen Urteil koennen noch mehrere Monate vergehen.
00:11:34:06,00:11:36:12,"Weitere Nachrichten, mit dir, Julia."
00:11:36:16,00:11:38:21,Die beginnen mit Tarifverhandlungen.
00:11:39:00,00:11:41:18,Nach der Empfehlung der Schlichtungskommission
00:11:41:22,00:11:44:03,fuer die Tarife im oeffentlichen Dienst:
00:11:44:07,00:11:46:10,In Potsdam beraten seit dem Mittag
00:11:46:14,00:11:49:24,Vertreter von Bund und Kommunen mit den Gewerkschaften.
00:11:50:03,00:11:53:16,"Gibt es keine Einigung, koennten unbefristete Streiks folgen."
00:11:53:20,00:11:55:06,Der Schlichterspruch
00:11:55:10,00:11:59:00,sieht steuerfreie Sonderzahlungen von insgesamt 3000 Euro vor.
00:11:59:04,00:12:02:06,"Ausserdem soll es ab Maerz 2024 5,5 % mehr Geld geben,"
00:12:02:10,00:12:04:02,mindestens aber 340 Euro.
00:12:06:19,00:12:09:22,Im Tarifstreit des Flughafen-Sicherheitspersonals
00:12:10:01,00:12:13:06,sind fuer Montag weitere Warnstreiks angekuendigt.
00:12:13:10,00:12:17:01,Betroffen ist diesmal der Hauptstadt-Airport BER.
00:12:17:05,00:12:19:09,"Die Beschaeftigten sind aufgerufen,"
00:12:19:13,00:12:22:17,von 3.30 Uhr bis Mitternacht die Arbeit niederzulegen.
00:12:22:21,00:12:26:10,Dadurch koennen am Montag keine Passagierfluege starten.
00:12:28:08,00:12:32:15,Russland will mehr als 20 deutsche Diplomaten des Landes verweisen.
00:12:32:19,00:12:36:14,"Der Schritt sei eine Reaktion auf eine ""massenhafte Ausweisung"""
00:12:36:16,00:12:40:12,von russischen Botschaftsangehoerigen in Deutschland.
00:12:40:18,00:12:45:00,Vom Auswaertigen Amt in Berlin gab es dazu keine Bestaetigung.
00:12:46:06,00:12:48:16,Der Krisenstab im Auswaertigen Amt
00:12:48:20,00:12:53:02,arbeitet weiter an der Rueckholung von Deutschen aus dem umkaempften Sudan.
00:12:53:06,00:12:56:09,"Die beiden Konfliktparteien im Land haben zugesagt,"
00:12:56:13,00:12:59:16,fuer Evakuierungsfluege die Flughaefen zu oeffnen.
00:13:00:08,00:13:04:17,ÈUber 150 saudische Staatsbuerger und einige Menschen anderer Nationalitaet
00:13:04:21,00:13:08:22,wurden ueber den Seeweg nach Dschidda in Sicherheit gebracht.
00:13:09:20,00:13:13:11,In der sudanesischen Hauptstadt Khartum dauern seit einer Woche
00:13:13:14,00:13:17:10,Kaempfe zwischen der Armee und einer verfeindeten Miliz an.
00:13:19:09,00:13:22:02,Auf Ruegen wurde der Skywalk eroeffnet.
00:13:22:06,00:13:25:16,Das 185 Meter lange und knapp 120 Meter hohe Bauwerk
00:13:25:20,00:13:29:22,bietet Ausblick und Rundweg ueber den Koenigsstuhl:
00:13:30:01,00:13:33:03,Den groessten Kreidefelsen Deutschlands.
00:13:33:07,00:13:36:04,Der bisherige Aussichtspunkt ist seit September
00:13:36:08,00:13:38:20,wegen Erosionsgefahr nicht mehr betretbar.
00:13:38:24,00:13:43:08,Kritiker sehen in dem Bau einen Eingriff in die Landschaft.
00:13:46:09,00:13:48:19,"Zum Sport und zur Bundesliga,"
00:13:48:21,00:13:53:14,wo der Langzeit-Spitzenreiter zuletzt bedenklich wackelte.
00:13:53:17,00:13:56:14,"Jetzt gibt es einen neuen Tabellenfuehrer, Okka."
00:13:57:03,00:14:01:12,So ist es - Borussia Dortmund schubst den FC Bayern Muenchen auf Platz 2.
00:14:01:14,00:14:03:06,Wie konnte das passieren?
00:14:03:10,00:14:07:15,"Die Bayern selbst machten es moeglich, verloren am Nachmittag gegen Mainz."
00:14:07:17,00:14:09:21,Diesmal nutzte Dortmund seine Chance.
00:14:10:03,00:14:12:16,Am Abend gewannen sie gegen Frankfurt.
00:14:12:18,00:14:15:04,Es folgt die inhaltliche Auseinandersetzung
00:14:15:06,00:14:18:13,mit der Niederlage des deutschen Rekordmeisters.
00:14:22:23,00:14:26:06,Konsterniert und enttaeuscht erlebte Bayern-Trainer Tuchel
00:14:26:10,00:14:29:02,das Spielende in Mainz.
00:14:29:04,00:14:30:22,Das 1:3 bei den Mainzern
00:14:30:24,00:14:34:16,verschaerft die angespannte Situation in Muenchen.
00:14:38:19,00:14:41:16,Dabei kamen die Bayern gut ins Spiel.
00:14:42:00,00:14:45:15,Die Fuehrung durch Sadio Manes ersten Treffer seit Oktober
00:14:45:18,00:14:48:20,in der 29. Minute entsprach dem Spielverlauf.
00:14:48:24,00:14:52:02,Alles deutete auf einen souveraenen Auswaertssieg hin.
00:14:52:06,00:14:55:11,"Bis nach der Pause erst Torhueter Sommer patzte,"
00:14:55:15,00:15:00:06,Ajorque in der 65. zum Ausgleich traf und die Bayern den Faden verloren.
00:15:00:24,00:15:03:17,Leandro Barreiro acht Minuten nach dem 1:1
00:15:03:21,00:15:06:04,mit dem Mainzer Fuehrungstor.
00:15:07:01,00:15:10:09,Wiederum sechs Minuten spaeter der eingewechselte Aaron
00:15:10:13,00:15:12:18,mit dem Treffer zum 3:1-Endstand.
00:15:12:22,00:15:16:01,"Das besiegelte die Niederlage einer Bayern-Mannschaft,"
00:15:16:05,00:15:19:07,die in der zweiten Haelfte so mutlos wie leblos wirkte.
00:15:19:11,00:15:21:06,Im Moment ist die Birne leer.
00:15:21:10,00:15:23:01,Wir sind angeschlagen -
00:15:23:05,00:15:25:19,ich fuehle mich und uns angeschlagen.
00:15:26:04,00:15:30:15,Nun sind die Bayern von den Ergebnissen der Dortmunder abhaengig.
00:15:32:09,00:15:33:19,"Die Bayern verlieren,"
00:15:33:23,00:15:38:01,brechen in der 2. Halbzeit ein und kassieren drei Gegentore.
00:15:38:05,00:15:41:10,Nach dem Aus im DFB-Pokal und der CL
00:15:41:14,00:15:45:16,haben sie nun auch die Meisterschaft nicht mehr selbst in der Hand.
00:15:45:20,00:15:49:16,Selten lagen Anspruch und Wirklichkeit so weit auseinander.
00:15:49:20,00:15:52:13,Erklaerungsversuche von Thomas Tuchel.
00:15:53:24,00:15:57:20,"Konzentrationsfehler, grosse individuelle Fehler."
00:15:58:16,00:16:01:03,"Wir wirken ausgelaugt,"
00:16:01:05,00:16:04:20,"wie eine Mannschaft, die schon 70 Spiele in den Knochen hat."
00:16:04:24,00:16:07:23,Im Moment koennen wir keine Reaktion zeigen.
00:16:08:16,00:16:10:20,Weder mental noch koerperlich.
00:16:11:01,00:16:13:16,"Es fehlt uns an Durchsetzungsvermoegen,"
00:16:13:20,00:16:15:20,an koerperlicher Praesenz.
00:16:15:24,00:16:19:15,"Es fehlt die Basis, die du brauchst."
00:16:21:19,00:16:24:19,Wir spielen alles auf der gleichen Tonlage durch.
00:16:24:23,00:16:27:02,Entweder reicht es oder eben nicht.
00:16:27:06,00:16:31:10,"Aber 'ne Anpassung an das, was in Echtzeit passiert, fehlt mir."
00:16:31:15,00:16:35:19,"Eine Anpassung meines Verhaltens, meiner Koerperlichkeit."
00:16:37:20,00:16:41:07,Moll statt Dur - so klingts gerade beim FC Bayern Muenchen.
00:16:41:11,00:16:44:19,Das ist selten und macht den Meisterkampf so spannend.
00:16:44:23,00:16:48:14,Die Bayern-Bosse hatten ja ohne Not den Trainer gewechselt.
00:16:48:18,00:16:52:04,Hertha dagegen hat in groesster Not den Trainer entlassen -
00:16:52:08,00:16:53:19,als Tabellenletzter.
00:16:53:23,00:16:58:04,Jetzt soll wieder Pal Dardai den Klassenerhalt irgendwie schaffen.
00:16:58:16,00:17:00:00,Das ist der Plan.
00:17:00:04,00:17:03:18,Der ist zumindest heute in Spiel 1 mit dem neuen alten Trainer
00:17:03:20,00:17:06:22,und der Niederlage gegen Werder nicht aufgegangen.
00:17:08:04,00:17:10:03,Ernuechterung nach dem Spiel.
00:17:10:07,00:17:12:17,"Hertha-Trainer Dardai ist enttaeuscht,"
00:17:12:21,00:17:15:14,hat nach dem 2:4 aber eine Erklaerung parat.
00:17:15:18,00:17:18:07,Wir haben mental Riesenprobleme.
00:17:19:15,00:17:22:01,"Dieser Druck, das ist ein Tick zu viel."
00:17:22:05,00:17:24:03,Daran muessen wir arbeiten.
00:17:24:07,00:17:27:00,"Dardai sieht, dass die Gaeste besser sind."
00:17:27:04,00:17:31:03,Marvin Ducksch trifft zum 0:1 (6.).
00:17:31:19,00:17:34:14,Werder muss auf Fuellkrug verzichten.
00:17:34:18,00:17:37:17,"Doch dass der fehlt, ist dem Team nicht anzumerken."
00:17:37:21,00:17:39:14,Das 0:2 durch Ducksch.
00:17:40:23,00:17:42:21,Dardai ahnt Boeses.
00:17:43:23,00:17:45:08,2. Haelfte:
00:17:45:12,00:17:47:09,Ducksch zum Dritten.
00:17:49:17,00:17:51:21,20.000 Werder-Fans entzueckt.
00:17:52:05,00:17:55:09,Doch Hertha hilft auch kraeftig mit.
00:17:55:13,00:17:59:04,Torhueter Christensen schenkt Werders Weiser das 0:4.
00:17:59:08,00:18:03:05,"Erst als die Partie entschieden ist, treffen die Berliner."
00:18:04:04,00:18:07:12,Ngankam und Lukebakio heissen die Torschuetzen.
00:18:09:00,00:18:10:04,Dabei bleibt's.
00:18:10:07,00:18:12:16,"Hertha schiebt Frust, Werder feiert."
00:18:12:20,00:18:15:21,Gruen-weisse Party-Stimmung in der Hauptstadt.
00:18:16:21,00:18:18:01,Wahnsinn.
00:18:18:05,00:18:19:20,ÈUberragend.
00:18:20:04,00:18:22:18,"Wir haben nur ein bisschen mitbekommen,"
00:18:22:22,00:18:24:19,was eventuell los sein wird.
00:18:24:23,00:18:27:08,Als wir rausgekommen sind - ueberragend.
00:18:27:12,00:18:31:16,"Wir haben versucht, es aufzusaugen, auf den Platz zu uebertragen."
00:18:31:18,00:18:33:14,Stimmung wie im Weserstadion.
00:18:33:18,00:18:35:09,Werder-Jubel in Berlin.
00:18:37:08,00:18:39:09,Die weiteren Ergebnisse:
00:19:22:17,00:19:24:04,Das Wetter fehlt noch.
00:19:24:08,00:19:26:20,"Sven, geht es so mild wie heute weiter?"
00:19:27:24,00:19:31:12,"Nein, aber es wird morgen aehnlich warm."
00:19:33:14,00:19:36:15,Heute in Bad Fallingbostel waren es 25 Grad.
00:19:36:17,00:19:39:04,Morgen ist die Spitze bei 22 Grad.
00:19:39:06,00:19:42:24,Ich moechte zuerst dieses Bild aus der letzten Nacht zeigen.
00:19:43:03,00:19:46:00,Da gab es noch einmal Polarlicht.
00:19:47:01,00:19:51:10,"Man sieht auch einige Sternschnuppen, die Lyriden."
00:19:52:04,00:19:55:20,"ÈUbrigens sind sie nach dem antiken Musikinstrument,"
00:19:55:22,00:19:57:13,der Lyra benannt.
00:19:59:20,00:20:05:07,Der gleiche Fotograf hat danach auch noch den Sonnenaufgang fotografiert.
00:20:05:13,00:20:06:22,"Eindrucksvoll,"
00:20:07:00,00:20:10:22,hier die verschiedenen Luftschichten zu sehen.
00:20:16:08,00:20:18:06,Wir gucken auf das Wetter:
00:20:18:08,00:20:21:13,Hier spielt die Front von West eine Rolle.
00:20:21:17,00:20:23:09,Die zieht nach Osten.
00:20:23:13,00:20:28:05,"Dahinter reisst der Himmel zuerst im Westen, dann im Osten auf."
00:20:29:05,00:20:34:10,Danach folgt das naechste Tief mit Schauern und Gewittern.
00:20:35:02,00:20:39:18,Vor allem im Sueden kann es ordentlich Windboeen geben.
00:20:40:15,00:20:42:10,Die Temperaturen:
00:20:54:21,00:20:57:12,Schnell die Aussichten: Es wird wechselhaft.
00:20:57:14,00:21:00:10,Dienstag nur noch bis zu 13 Grad.
00:21:01:24,00:21:03:19,"Vielen Dank, Sven."
00:21:04:24,00:21:08:13,Das waren die tagesthemen. Hier folgt das Wort zum Sonntag.
00:21:09:05,00:21:12:18,Darin Gedanken ueber kuenstliche Intelligenz und Neugier.
00:21:12:22,00:21:16:08,Wir sind morgen wieder da und sagen alle drei jetzt tschuess.
00:21:16:12,00:21:17:17,Tschuess.
