Timecode In,Timecode Out,Subtitle
00:09:01:12,00:09:04:01,Mit Illegalen haben wir nichts zu tun.
00:09:04:03,00:09:08:13,Die schauen Gubin nur als Transfermoeglichkeit an.
00:09:10:04,00:09:12:02,Die bleiben nicht bei uns.
00:09:12:15,00:09:15:19,Schlepperorganisationen bringen die bis an die Grenze
00:09:15:21,00:09:19:08,und machen die paar Meter ueber die Bruecke nach Deutschland.
00:09:19:10,00:09:21:02,Ganze Gruppen kaemen so an
00:09:21:04,00:09:24:08,und verunsicherten die Menschen im Grenzgebiet.
00:09:24:13,00:09:27:06,Der Buergermeister will stationaere Kontrollen.
00:09:28:00,00:09:32:00,Mit einer Grenzkontrolle waere es moeglich zurueckzuweisen.
00:09:32:02,00:09:35:15,"Das ist praeventiv, aber es waere eine Massnahme,"
00:09:35:17,00:09:41:01,"die den Menschen das Gefuehl gibt, dass man die Lage ernst nimmt."
00:09:42:19,00:09:45:14,Er ist nicht allein mit seiner Forderung.
00:09:45:16,00:09:48:13,Die Zahl der irregulaeren Einreisen steigt.
00:09:48:15,00:09:52:06,Im April kamen 1000 Menschen in Brandenburg an.
00:09:52:15,00:09:54:13,Im Februar waren es 200.
00:09:55:05,00:09:58:15,"Auch deshalb ist die Innenministerin heute an der Grenze,"
00:09:58:17,00:10:01:10,"etwas weiter im Norden, im polnischen Swiezko."
00:10:01:13,00:10:05:01,Wenn man die stationaeren Grenzkontrollen so ins Fenster haengt
00:10:05:03,00:10:07:02,"und meint, das wuerde alles loesen:"
00:10:07:04,00:10:10:18,"Dann loest man Enttaeuschung aus, wenn es am Ende nicht so ist."
00:10:10:20,00:10:14:02,"Wir muessen die Kraefte verstaerken, die hier dafuer sorgen,"
00:10:14:03,00:10:16:03,dass der Migrationsdruck abnimmt.
00:10:16:05,00:10:18:10,Also mehr Polizisten im Grenzgebiet.
00:10:18:12,00:10:21:01,Das sei sinnvoller als stationaere Kontrollen
00:10:21:03,00:10:24:14,und habe an der deutsch- tschechischen Grenze funktioniert.
00:10:24:16,00:10:28:06,"Ich bin zufrieden mit der Verstaerkung der Bundespolizei,"
00:10:28:08,00:10:32:20,dass die Massnahmen noch mal intensiviert werden koennen.
00:10:38:04,00:10:40:12,"Die Grenze ist lang, die Neisse flach."
00:10:40:14,00:10:42:24,"Auch ausserhalb von Guben kommen Menschen,"
00:10:43:01,00:10:45:14,manchmal finden die Anwohner nasse Kleidung.
00:10:45:16,00:10:46:19,Das macht Angst:
00:10:46:21,00:10:49:16,"Die Unsicherheit oder Angst entsteht immer dann,"
00:10:49:18,00:10:51:20,wenn so etwas ungeordnet passiert.
00:10:51:22,00:10:55:22,"Wenn man keinen ÈUberblick hat, wer sich in Deutschland aufhaelt."
00:10:56:06,00:10:58:08,"In Guben, sagt der Buergermeister,"
00:10:58:10,00:11:00:21,sei die Hilfsbereitschaft nach wie vor da.
00:11:00:23,00:11:04:07,"Es sei wichtig, die ÈAngste zu hoeren und dafuer zu sorgen,"
00:11:04:09,00:11:07:03,dass die Situation nicht ausser Kontrolle gerate.
00:11:08:04,00:11:11:20,"Das Problem, das heute in Brandenburg diskutiert wurde,"
00:11:11:22,00:11:13:21,haben sie in Sachsen auch.
00:11:14:02,00:11:17:18,Hier kommen ueber die polnische und tschechische Grenze
00:11:17:20,00:11:19:06,illegale Migranten.
00:11:19:17,00:11:24:12,Weshalb die dortige Landesregierung auch stationaere Kontrollen fordert.
00:11:24:14,00:11:27:10,"Aus Dresden ist uns Armin Schuster zugeschaltet,"
00:11:27:13,00:11:29:07,der saechsische Innenminister.
00:11:29:09,00:11:32:16,"Guten Abend, Herr Schuster. Guten Abend, Frau Miosga."
00:11:32:24,00:11:35:08,"Frau Faeser hat heute zugesagt,"
00:11:35:10,00:11:39:09,dass die Grenzkontrollen nach Polen verstaerkt werden.
00:11:39:11,00:11:41:08,Wieso reicht Ihnen das nicht?
00:11:44:19,00:11:48:24,"Wir haben den hoechsten Migrationsdruck an allen Grenzen,"
00:11:49:01,00:11:52:07,den groessten an der deutsch-polnischen Grenze.
00:11:52:09,00:11:56:01,"Wir haben keine Massnahme der Bundesregierung,"
00:11:56:03,00:11:59:02,die in irgendeiner Art Wirkung zeigt:
00:11:59:22,00:12:03:03,Bei der Reduzierung der Migrationszahlen.
00:12:03:15,00:12:07:03,Wir stehen vor den zugangsstaerksten Monaten im Jahr.
00:12:07:05,00:12:11:07,"Die Zahlen sind jetzt schon hoch, hoeher als an jeder anderen Grenze,"
00:12:11:09,00:12:14:15,"wir brauchen also ein Signal, v.a. an die Schleuser."
00:12:14:17,00:12:15:24,"Da reicht es nicht,"
00:12:16:01,00:12:19:02,wenn die Bundespolizei im Hinterland kontrolliert.
00:12:19:04,00:12:21:21,Dort sind keine Zurueckweisungen moeglich.
00:12:21:23,00:12:24:07,An der bayerisch-oesterreichischen Grenze
00:12:24:09,00:12:27:03,haben wir seit acht Jahren solche Kontrollen.
00:12:27:05,00:12:30:15,Dort werden pro Jahr etwa 15.000 Zurueckweisungen getaetigt.
00:12:30:17,00:12:31:21,"Etwa von Menschen,"
00:12:31:23,00:12:36:06,die in einem Nachbarland ein Asylverfahren laufen haben.
00:12:36:08,00:12:40:09,Diese Wirkung wollen wir - und dieses Signal senden.
00:12:41:01,00:12:43:24,"Jetzt erinnern wir uns, das in Corona-Zeiten"
00:12:44:01,00:12:47:11,die Schlangen der Lkw an den Grenzen immer laenger wurden.
00:12:47:13,00:12:50:01,Das wollen Sie doch auch nicht zurueckhaben.
00:12:50:20,00:12:53:08,Ich bin dankbar fuer diese Frage.
00:12:53:14,00:12:55:19,"Wir wollen keine Grenzschliessung,"
00:12:55:21,00:12:59:15,dieses Wort wuerde mir normalerweise nicht ueber die Lippen kommen.
00:12:59:17,00:13:01:22,Ich moechte auch keine Vollkontrolle.
00:13:01:24,00:13:04:04,Wir wollen fliessenden Reiseverkehr.
00:13:04:05,00:13:06:20,"Aus dem werden Personen herausgewunken,"
00:13:06:22,00:13:09:06,die unter Schleusungsverdacht stehen.
00:13:09:08,00:13:12:02,Das klappt seit acht Jahren in Bayern.
00:13:12:04,00:13:15:10,Ich hab das Vertrauen in die Bundespolizei.
00:13:16:04,00:13:19:07,Die Innenministerin sollte ihrer Polizei
00:13:19:09,00:13:21:08,auch dieses Vertrauen schenken.
00:13:21:22,00:13:23:24,Wo Sie die Schleuser ansprechen:
00:13:24:01,00:13:27:02,Sie waren doch selbst mal Bundespolizist.
00:13:27:08,00:13:30:21,"Nun sagen Ihre Kollegen von der Gewerkschaft der Polizei,"
00:13:30:23,00:13:34:02,stationaere Kontrollen seien nicht effektiv.
00:13:34:05,00:13:36:12,Die Schleuser braechten die Migranten
00:13:36:14,00:13:39:12,nur an anderer Stelle ueber die Grenze.
00:13:42:24,00:13:46:17,"Dann haben Sie wahrscheinlich mit Gewerkschaftern gesprochen,"
00:13:46:19,00:13:48:24,die nicht von der Bundespolizei sind.
00:13:49:01,00:13:53:09,"Der Sinn, Grenzkontrollen in Bruessel zu notifizieren,"
00:13:53:11,00:13:55:11,besteht darin:
00:13:56:14,00:14:00:07,"Dass die Bundespolizei ein intelligentes System bekommt,"
00:14:00:09,00:14:03:07,permanent wechseln zu koennen:
00:14:03:09,00:14:07:03,Zwischen Kontrollen im Hinterland und Kontrollen an der Grenze.
00:14:07:05,00:14:10:08,Auch die Grenzuebergaenge permanent wechseln zu koennen.
00:14:10:10,00:14:12:15,Das ist ein intelligentes Verfahren:
00:14:12:17,00:14:15:16,"Die Bundespolizei weiss, wann sie wo stehen muss."
00:14:15:18,00:14:17:22,Wann die geeigneten Zeitpunkte sind.
00:14:17:24,00:14:22:11,"Dieses flexible Spiel geht nur, wenn man das in Bruessel notifiziert."
00:14:22:13,00:14:26:07,"Das fordern wir, damit einhergehend Zurueckweisungen."
00:14:26:18,00:14:31:22,"Ich werde der Erste sein, der die Abschaffung der Kontrollen fordert."
00:14:32:04,00:14:34:16,Ich bin in erster Linie Europaeer.
00:14:34:18,00:14:37:22,"Aber wenn keine Massnahme der Bundesregierung wirkt,"
00:14:37:24,00:14:41:17,"muessen wir damit anfangen, mehr Druck auf andere zu geben."
00:14:42:12,00:14:45:19,Ihr Ministerpraesident geht noch weiter
00:14:45:21,00:14:49:19,und bringt eine ÈAnderung des Asylrechts ins Spiel.
00:14:49:21,00:14:52:06,Um die Fluechtlingszahlen zu druecken.
00:14:52:08,00:14:55:06,"Wie fuehlen Sie sich als Teil einer Regierung,"
00:14:55:08,00:14:59:00,die in diesem Punkt viel Applaus von der AfD bekommt?
00:15:03:05,00:15:06:13,Ich spuere den Applaus von der AfD nicht.
00:15:06:15,00:15:11:24,"Ich mache dieses Thema viel laenger, als es die AfD gibt."
00:15:12:24,00:15:16:08,"Herr Chrupalla machte sich gerade darueber lustig, sagte,"
00:15:16:10,00:15:18:20,sie wuerden sie nur kopieren.
00:15:21:18,00:15:24:04,Das ist kein Bezugspunkt fuer mich.
00:15:24:05,00:15:26:21,"Sie koennen mir ueber viele Politiker sprechen,"
00:15:26:23,00:15:28:09,aber nicht ueber solche.
00:15:28:11,00:15:31:10,Mit den Landtagswahlen 2024 hat das nichts zu tun?
00:15:31:12,00:15:35:06,Die AfD ist Ihnen in den juengsten Umfragen dicht auf den Fersen.
00:15:35:08,00:15:36:09,Nein.
00:15:36:11,00:15:40:09,Ich habe vor drei Monaten beim Fluechtlingsgipfel
00:15:40:10,00:15:43:07,von Frau Faeser den Vorschlag gemacht:
00:15:43:09,00:15:47:20,"Lassen Sie uns eine ueberparteiliche Kommission gruenden,"
00:15:47:22,00:15:52:21,die die fundamentalen Fragen so angeht wie damals Frau Merkel
00:15:52:23,00:15:56:09,mit der Zukunftskommission in der Atomfrage.
00:15:56:12,00:15:59:23,Wir haben das beim Kohleausstieg so gemacht.
00:16:00:00,00:16:04:03,"Die Idee, dass wir uns nicht parteipolitisch verhaken,"
00:16:04:05,00:16:08:21,sondern gesamtgesellschaftlich die Migrationsfrage klaeren:
00:16:10:02,00:16:13:16,Das halte ich fuer eine hervorragende Idee.
00:16:15:03,00:16:17:23,Wir schlagen das seit Monaten vor.
00:16:18:02,00:16:21:04,Der Ministerpraesident hat das noch mal pointiert.
00:16:21:06,00:16:23:15,Ich sage das gern vor der Kamera:
00:16:23:17,00:16:27:23,Das liberalste Asylsystem Europas mit den hoechsten Sozialsaetzen
00:16:28:00,00:16:32:04,und kaum Rueckfuehrung kann auf Dauer nicht funktionieren.
00:16:32:06,00:16:35:11,"Wir funktionieren in der Migrationsfrage nur,"
00:16:35:13,00:16:39:02,wenn wir aufnahmefaehig bleiben und aufnahmebereit.
00:16:39:04,00:16:41:24,Das ist eine Frage von Koennen und Motivation.
00:16:42:01,00:16:43:03,"Ich moechte,"
00:16:43:05,00:16:47:03,dass wir von Krieg und Verfolgung bedrohten Menschen helfen.
00:16:47:05,00:16:51:12,Aber ich moechte nicht allen auf der Welt ein Zielland bieten.
00:16:51:14,00:16:57:07,Nicht bedrohte Menschen muessen nicht unbedingt Deutschland erreichen.
00:16:59:00,00:17:02:18,"Wir vertreten unsere christliche Position,"
00:17:03:14,00:17:07:03,indem wir etwa Menschen aus dem Sudan helfen.
00:17:07:05,00:17:09:02,Und den Ukrainern.
00:17:09:14,00:17:13:17,"Herr Schuster, die ganz grossen Fragen und Ursachen"
00:17:13:19,00:17:16:21,muessen wir an anderer Stelle diskutieren.
00:17:17:18,00:17:25:06,"Fuer heute danke ich Ihnen, Armin Schuster.Ich danke Ihnen."
00:17:27:02,00:17:30:05,Das Gespraech haben wir vor der Sendung gefuehrt.
00:17:31:06,00:17:33:15,"Robert Habeck muss es geahnt haben,"
00:17:33:17,00:17:37:10,als er kurz vor Amtsantritt schon einen Ausblick wagte:
00:17:37:12,00:17:41:20,"""Es wird so viel ÈArger geben,"" sagte er in einem Fernseh-Portraet"
00:17:41:22,00:17:45:11,"und prophezeite, er werde ""so ins Fadenkreuz geraten""."
00:17:45:23,00:17:51:16,"Daran mag sich der Minister erinnern inmitten eines Koalitionsstreits,"
00:17:51:18,00:17:55:20,den er selbst - so sehen es viele - mitausgeloest hat.
00:17:57:06,00:17:59:14,In dem er wie getrieben wirkt
00:17:59:16,00:18:03:00,"und zu reparieren versucht, was noch zu reparieren ist."
00:18:03:02,00:18:04:21,Damit sein Heizungsgesetz
00:18:04:23,00:18:07:17,vor der Sommerpause in den Bundestag kommt.
00:18:07:19,00:18:09:23,Nadine Bader und Christian Stichler.
00:18:11:02,00:18:13:05,Barmstedt noerdlich von Hamburg.
00:18:13:07,00:18:16:09,Das Geschaefts- und Wohngebaeude von Familie Glinsmann
00:18:16:11,00:18:18:04,wird Stueck fuer Stueck saniert.
00:18:18:06,00:18:21:24,"Neue Fenster, ÈOlheizung raus, Anschluss einer Waermepumpe."
00:18:22:20,00:18:25:21,Alles mit Hilfe des Energieberaters Stefan Bolln.
00:18:25:23,00:18:27:24,Von der Politik wuenscht der sich:
00:18:28:14,00:18:31:20,Klare Vorgaben und zeitliche Verlaesslichkeit.
00:18:32:00,00:18:34:05,In den letzten zwei Jahren
00:18:34:07,00:18:37:16,hatten wir dreimal eine neue Foerderlandschaft.
00:18:37:23,00:18:39:09,"Stehen Sie morgens auf,"
00:18:39:11,00:18:41:17,haben Sie auf einmal einen Foerderstopp.
00:18:41:19,00:18:43:20,Wir brauchen mehr Verlaesslichkeit.
00:18:43:23,00:18:46:13,Verlaesslichkeit hatte der Wirtschaftsminister
00:18:46:15,00:18:48:22,beim Koalitionspartner FDP vermisst.
00:18:48:24,00:18:51:08,"Sprach von Wortbruch, als die Liberalen"
00:18:51:10,00:18:56:00,den Beginn der Beratungen ueber das Gebaeudeenergiegesetz blockierten.
00:18:56:07,00:18:58:20,Heute Abend lud Habeck die Fachpolitiker
00:18:58:22,00:19:01:04,der Ampel-Fraktionen ins Ministerium.
00:19:01:06,00:19:03:04,Er zeigt sich kompromissbereit.
00:19:04:00,00:19:07:20,"Vier Bereiche sehe ich, ueber die gesprochen werden kann"
00:19:07:22,00:19:11:22,"und wo Verbesserungs-, Nachbesserungsbedarf besteht."
00:19:12:10,00:19:13:17,Erstens:
00:19:13:19,00:19:16:24,Der Start des Heizungsgesetzes koennte gestaffelt werden
00:19:17:01,00:19:19:06,und zunaechst nur fuer Neubauten gelten.
00:19:19:12,00:19:20:16,Zweitens:
00:19:20:20,00:19:23:03,Es koennte weitere Wahlmoeglichkeiten geben.
00:19:23:05,00:19:25:18,Etwa die Nutzung von Holz- oder Holzpellets.
00:19:26:01,00:19:27:05,Drittens:
00:19:27:07,00:19:30:00,Fernwaerme koennte mehr in den Fokus ruecken.
00:19:31:01,00:19:32:05,Viertens:
00:19:32:07,00:19:35:00,Fuer Haertefaelle koennte es mehr Ausnahmen geben.
00:19:35:16,00:19:37:05,Die FDP aber will erst
00:19:37:07,00:19:40:07,schriftliche Antworten auf ihre 77 Fragen.
00:19:40:09,00:19:42:23,"Sie fordert trotz Habecks Zugestaendnissen,"
00:19:43:00,00:19:46:06,das Gesetz grundsaetzlich zu ueberarbeiten.
00:19:48:10,00:19:51:06,"Wir muessen auf Anreize setzen und dafuer sorgen,"
00:19:51:08,00:19:54:20,"dass die Menschen entscheiden, welche Heizung sie einbauen."
00:19:55:03,00:19:59:11,"Die Gruenen draengen darauf, das Gesetz vor der Sommerpause"
00:19:59:13,00:20:01:01,auf den Weg zu bringen.
00:20:01:17,00:20:05:17,"Es ist aergerlich, dass wir in einer blockierten Situation sind."
00:20:05:20,00:20:08:00,"Die FDP muss jetzt den Schritt machen,"
00:20:08:02,00:20:10:10,dass wir wieder handlungsfaehig sind.
00:20:10:24,00:20:14:20,"Ein Machtwort des Kanzlers Ð nicht noetig, heisst es aus der SPD."
00:20:16:04,00:20:20:00,"Das ist Pseudostaerke, wenn ein Regierungschef, nur um zu zeigen,"
