Timecode In,Timecode Out,Subtitle
00:02:03:21,00:02:06:13,ich sehe aus wie ein sorgenfreies Kind.
00:02:06:15,00:02:08:17,Mit lachenden Augen - gluecklich.
00:02:08:19,00:02:12:10,"Aber es gab damals nichts zu lachen, Fotos koennen truegen."
00:02:15:17,00:02:17:07,"Es ist 1940,"
00:02:17:09,00:02:19:18,Warschau ist unter deutscher Besatzung.
00:02:19:20,00:02:21:21,ÈUber eine halbe Million Menschen
00:02:21:23,00:02:24:16,sperren die Nationalsozialisten in das Ghetto.
00:02:24:18,00:02:27:13,Durch eine Mauer getrennt vom Rest der Stadt.
00:02:27:15,00:02:30:21,Auch Krystyna und ihre Familie sind hier eingepfercht.
00:02:30:23,00:02:34:13,"Sie leiden unter Hunger, Krankheiten und willkuerlicher Gewalt."
00:02:34:15,00:02:36:00,Die Deutschen beginnen
00:02:36:02,00:02:39:04,mit den Deportationen ins Vernichtungslager Treblinka.
00:02:39:06,00:02:43:00,Da versteckt sich ihre Familie in einem Bunker unter dem Ghetto.
00:02:43:02,00:02:46:04,Hier erlebt Krystyna den Aufstand gegen die Deutschen.
00:02:46:06,00:02:49:18,Ihre Brueder kaempfen oben mit den wenigen vorhandenen Waffen.
00:02:51:02,00:02:54:02,Ich konnte die Flammen ueberall um mich herum spueren.
00:02:54:04,00:02:56:01,"Diese Hitze, die da war."
00:02:56:03,00:02:59:00,Der Bunker war von Erdschichten umgeben
00:02:59:17,00:03:03:09,"und die Erde heizte sich auf, alles rundherum brannte."
00:03:03:11,00:03:05:07,Und ich konnte es spueren.
00:03:07:06,00:03:10:20,Gegen die ÈUbermacht der Deutschen gibt es keine Chance.
00:03:10:24,00:03:13:23,Sie machen das Ghetto dem Erdboden gleich.
00:03:14:12,00:03:17:20,"Krystynas Brueder sterben, der Bunker wird entdeckt."
00:03:18:14,00:03:22:01,"Sie muessen fliehen, doch ihre Eltern sind zu schwach."
00:03:24:05,00:03:27:18,Ich halte die Hand meiner Mutter krampfhaft fest.
00:03:27:20,00:03:30:13,"Mama sagt zu mir: ""Geh, du musst gehen."""
00:03:30:15,00:03:32:18,Also bin ich gegangen.
00:03:33:12,00:03:37:24,"Ich hatte nicht daran gedacht, meine Eltern nie wieder zu sehen."
00:03:40:02,00:03:42:18,Mit dem Bewusstsein fuer diese Graeueltaten
00:03:42:20,00:03:45:17,kam der Bundespraesident nach Warschau.
00:03:46:14,00:03:50:01,"Auf Deutsch, der Sprache der Taeter, bittet er um Vergebung"
00:03:50:03,00:03:53:06,"fuer die Verbrechen, die Deutsche hier begangen haben."
00:03:53:17,00:03:55:02,Auf diesem Platz
00:03:55:04,00:03:58:24,neben dem Ehrenmal fuer den Aufstand im Warschauer Ghetto:
00:03:59:18,00:04:03:01,Hier stehe ich in Trauer und Demut vor Ihnen.
00:04:03:03,00:04:05:17,Ich bekenne mich zu unserer Verantwortung
00:04:05:19,00:04:08:05,fuer die Verbrechen der Vergangenheit.
00:04:08:07,00:04:12:16,Und zu unserer Verantwortung fuer eine gemeinsame Zukunft.
00:04:14:15,00:04:17:02,"Dort, wo frueher das Ghetto war,"
00:04:17:04,00:04:20:20,wird heute ein Platz eingeweiht fuer Krystyna Budnicka.
00:04:21:03,00:04:23:22,Er bekommt den Namen ihrer Familie.
00:04:23:24,00:04:26:04,Es ist auch Krystynas Geburtsname.
00:04:28:06,00:04:30:15,Fuer mich ist das wirklich wichtig.
00:04:30:20,00:04:33:06,"Erstmals werde ich einen Platz haben,"
00:04:33:08,00:04:34:24,an den ich gehen kann.
00:04:35:01,00:04:38:23,Niemand meiner Angehoerigen wurde menschenwuerdig beerdigt.
00:04:39:00,00:04:41:21,"Keine Zeremonie, kein Gebet."
00:04:41:23,00:04:43:24,Dabei haben sie es verdient.
00:04:46:10,00:04:50:18,"Sie widmet den Platz auch all jenen, die ihre Liebsten verloren haben,"
00:04:50:20,00:04:53:23,"aber keinen Ort haben, um ihrer zu gedenken."
00:04:59:08,00:05:01:17,Das Gedenken an den Aufstand im Ghetto
00:05:01:19,00:05:03:21,und was darueber hinaus wichtig ist.
00:05:03:23,00:05:07:05,Die Meinung von Griet von Petersdorff vom RBB.
00:05:09:22,00:05:14:02,Von einem Wunderwerk der Versoehnung spricht Steinmeier in Warschau.
00:05:14:04,00:05:17:05,"Und es ist ein Wunder, dass Juedinnen und Juden,"
00:05:17:07,00:05:20:20,Polinnen und Polen uns Deutschen die Hand reichen.
00:05:20:22,00:05:23:06,Nach den Verbrechen unserer Vorfahren.
00:05:23:08,00:05:25:19,Es verlangt grenzenlose Dankbarkeit.
00:05:26:13,00:05:29:05,"Aber bei allem Bekenntnis zu unserer Schuld,"
00:05:29:07,00:05:32:13,was die deutschen Graeueltaten gegenueber Polen betrifft:
00:05:32:15,00:05:34:10,Es gibt eine offene Wunde.
00:05:34:12,00:05:36:22,Das liegt an der deutschen Ignoranz.
00:05:36:24,00:05:38:15,"Die meisten wissen nicht,"
00:05:38:17,00:05:42:06,was Deutsche den Polen im Zweiten Weltkrieg angetan haben.
00:05:42:09,00:05:45:11,"Polen wurden als Menschen zweiter Klasse gesehen,"
00:05:45:13,00:05:48:21,"Millionen von ihnen getoetet, ihre Staedte zerstoert."
00:05:48:23,00:05:52:07,"Aufstand im Warschauer Ghetto, heute 80. Jahrestag,"
00:05:52:09,00:05:54:14,das weiss man noch irgendwie.
00:05:55:15,00:05:58:12,Aber Warschauer Aufstand ein Jahr spaeter?
00:05:58:14,00:06:02:07,Die Polen wehrten sich monatelang gegen die deutschen Besatzer.
00:06:02:09,00:06:04:11,Er wurde blutig niedergeschlagen.
00:06:04:13,00:06:06:23,Warschau wurde fast vollstaendig zerstoert.
00:06:07:00,00:06:08:24,Das wissen nur wenige Deutsche.
00:06:09:01,00:06:11:06,Diese Ignoranz verletzt Polen.
00:06:11:13,00:06:14:17,Davon profitiert die ultrakonservative PiS-Partei
00:06:14:19,00:06:17:04,mit Jaroslaw Kaczynski an der Spitze.
00:06:17:06,00:06:19:24,Sie profiliert sich mit anti-deutschen Toenen.
00:06:20:01,00:06:21:21,"Vor allem wenn Wahlen nahen,"
00:06:21:23,00:06:24:07,bekommen die Deutschen einiges zu hoeren.
00:06:24:09,00:06:28:02,Forderungen nach gigantischen Reparationszahlungen gehoeren dazu.
00:06:28:04,00:06:30:20,"Die PiS-Partei ist auch deshalb erfolgreich,"
00:06:30:22,00:06:33:11,weil diese Wunde die deutsche Ignoranz ist.
00:06:33:13,00:06:37:01,"Auch Polinnen und Polen, die Deutschland wohlgesonnen sind,"
00:06:37:03,00:06:38:08,empfinden das so.
00:06:39:00,00:06:41:16,Die Versoehnungsarbeit ist nicht vorbei.
00:06:41:18,00:06:44:14,Auch nach ueber 80 Jahren gibt es viel zu tun.
00:06:44:16,00:06:46:23,Vor allem fuer uns Deutsche.
00:06:53:09,00:06:56:21,Wie lange geht es noch mit der alten Gas- oder ÈOlheizung?
00:06:56:23,00:06:59:15,Oder doch gleich die moderne Waermepumpe?
00:06:59:17,00:07:01:18,Wer bezahlt was und wieviel?
00:07:02:16,00:07:03:22,Bisher gab's
00:07:03:24,00:07:06:18,mehr Fragen als Antworten zum Thema Heizung.
00:07:06:20,00:07:08:17,Lange wurde darueber gestritten.
00:07:08:19,00:07:10:08,Jetzt hat sich die Ampel
00:07:10:10,00:07:13:12,auf eine Reform des Gebaeudeenergiegesetzes geeinigt.
00:07:13:14,00:07:14:23,Es bleibt dabei:
00:07:15:00,00:07:17:08,Ab 2024 muss jede neue Heizung
00:07:17:10,00:07:21:01,zu 65 % mit Erneuerbaren betrieben werden.
00:07:22:00,00:07:23:13,Bisher wurde
00:07:23:15,00:07:27:09,"in 49,5 % der deutschen Haushalte mit Erdgas geheizt."
00:07:28:06,00:07:31:05,"Und in 24,8 % mit Heizoel."
00:07:31:18,00:07:35:17,Also drei Viertel nutzen fossile Brennstoffe zum Waermen.
00:07:36:11,00:07:38:14,Das soll sich in Zukunft aendern.
00:07:38:16,00:07:40:06,Cosima Gill.
00:07:41:15,00:07:44:18,Hier wird geuebt - fuer die Waermewende der Zukunft.
00:07:44:20,00:07:46:06,Acht neue Waermepumpen
00:07:46:08,00:07:49:16,stehen im Ausbildungszentrum der Handwerkskammer Potsdam.
00:07:49:18,00:07:52:10,"Bis zu 300 Auszubildende werden fit gemacht,"
00:07:52:14,00:07:54:07,die Nachfrage ist hoch.
00:07:54:21,00:07:58:18,Die Waermepumpe scheint das Heizungsmodell der Zukunft.
00:07:59:05,00:08:02:04,Eine finanzielle Herausforderung fuer Verbraucher.
00:08:02:16,00:08:04:14,Das Geraet an sich ist teurer.
00:08:04:16,00:08:07:01,Und ich muss Zusatzinvestitionen taetigen.
00:08:07:03,00:08:09:08,"In der langen Sicht kann es aber sein,"
00:08:09:10,00:08:12:01,dass ich erheblich Betriebskosten einsparen.
00:08:12:03,00:08:15:19,Denn der Betrieb von ÈOl- und Gasheizungen wird deutlich teurer.
00:08:15:21,00:08:19:01,Noch wird ein Grossteil der Waermenachfrage in Deutschland
00:08:19:03,00:08:21:04,durch fossile Energien gedeckt.
00:08:21:16,00:08:25:01,Mit dem umstrittenen Heizungsgesetz soll sich das aendern:
00:08:25:03,00:08:27:18,Ab 2024 soll moeglichst jede neue Heizung
00:08:27:20,00:08:31:09,zu 65 % mit Erneuerbaren betrieben werden.
00:08:32:20,00:08:34:13,Die Ministerin verspricht:
00:08:34:15,00:08:37:20,Es werde fuer jede Situation eine Loesung geben.
00:08:38:08,00:08:41:23,"Es wird nicht dazu fuehren, dass jemand ohne Heizung da sitzt."
00:08:42:00,00:08:44:17,"Und auch nicht, dass Menschen gezwungen sind,"
00:08:44:19,00:08:46:03,ihr Haus zu verkaufen.
00:08:46:05,00:08:47:11,Weil sie sich nicht
00:08:47:13,00:08:50:09,an die Anforderung dieses Gesetzes halten koennen.
00:08:50:11,00:08:53:17,So sieht das Foerderkonzept Klimagerecht Heizen aus:
00:09:09:18,00:09:12:00,Der Grossteil einkommensunabhaengig.
00:09:12:13,00:09:15:04,Zwischen Normalverdienern und Villenbesitzern
00:09:15:06,00:09:17:01,wird kein Unterschied gemacht.
00:09:17:03,00:09:19:02,Bedenken vom Koalitionspartner Ð
00:09:19:04,00:09:21:24,mit Blick auf Finanzierbarkeit und Umsetzbarkeit.
00:09:22:01,00:09:23:22,Die Finanzierung ist gesichert.
00:09:23:24,00:09:27:03,Das Geld kommt aus dem Klima- und Transformationsfond.
00:09:27:05,00:09:28:19,"Trotzdem, Zweifel bleiben:"
00:09:28:20,00:09:32:06,"Was wir machen, muss zur Lebensrealitaet von Menschen passen."
00:09:32:08,00:09:34:05,Zu den Haeusern in Deutschland.
00:09:34:07,00:09:37:08,Insofern wird es ÈAnderungen im Gesetzentwurf geben.
00:09:37:16,00:09:41:21,Die ÈAnderungswuensche der FDP bieten der Opposition Angriffsflaeche:
00:09:42:05,00:09:45:04,"Das Gesetz, wie es im Kabinett beschlossen wurde,"
00:09:45:06,00:09:47:19,hat schon in der Koalition keine Mehrheit.
00:09:47:21,00:09:50:03,Das ist ein bemerkenswerter Vorgang.
00:09:50:05,00:09:53:03,Das Chaos bei der Waermewende geht weiter.
00:09:53:04,00:09:56:05,So wird aus der Waermewende eine Chaoswende.
00:09:57:01,00:10:01:19,Der Kanzler verteidigt die Plaene sogar auf seiner Reise in Portugal.
00:10:03:18,00:10:06:24,"Das Parlament darf in alle Richtungen durchleuchten,"
00:10:07:01,00:10:10:22,"ob es eine Schwierigkeit gibt, die nicht bedacht worden ist."
00:10:11:13,00:10:15:04,"Aber das ist eine Loesung, die so ziemlich alle Faelle,"
00:10:15:06,00:10:17:15,"auf die man kommen kann, bedacht hat."
00:10:18:01,00:10:19:06,Klar ist:
00:10:19:09,00:10:22:16,2045 muss der Umstieg auf treibhausneutrale Heizungen
00:10:22:18,00:10:24:00,geschafft sein.
00:10:24:03,00:10:25:11,Noch 22 Jahre.
00:10:25:13,00:10:29:02,Die naechste Generation Heizungsbauer bereitet sich vor.
00:10:29:12,00:10:32:05,U.a. im Waermepumpenkabinett in Potsdam.
00:10:32:07,00:10:36:15,Die Waermewende - fuer sie und uns alle eine Generationenaufgabe.
00:10:39:01,00:10:40:23,Gabor Halasz in Berlin.
00:10:42:14,00:10:45:03,Das Kabinett hat das Gesetz verabschiedet.
00:10:45:05,00:10:48:13,Trotzdem will die FDP nachbessern. Was kommt da noch?
00:10:50:03,00:10:52:02,Die Debatte geht weiter.
00:10:52:16,00:10:54:20,Das ist nicht ungewoehnlich.
00:10:55:14,00:10:58:00,Gesetze werden noch oft veraendert.
00:10:58:10,00:11:01:15,Sie werden im Bundestag final beschlossen.
00:11:01:20,00:11:05:00,Ungewoehnlich ist aber der Ton von der FDP.
00:11:06:00,00:11:08:24,Sowohl die Protokollnotiz als auch die Worte.
00:11:09:06,00:11:11:11,"Es heisst, das Gesetz sei besser,"
00:11:11:14,00:11:15:04,muesse aber noch an die Lebensrealitaet angepasst werden.
00:11:15:10,00:11:17:24,Ende Maerz sass der Koalitionsausschuss
00:11:18:03,00:11:20:03,ueber Tage zusammen.
00:11:20:10,00:11:22:21,Da wurde das Gesetz debattiert.
00:11:23:00,00:11:25:09,"Da sagte man, man sei sich einig."
00:11:25:19,00:11:28:19,Und jetzt will die FDP Technologieoffenheit.
00:11:28:24,00:11:31:10,Weniger Fokus auf Waermepumpen.
00:11:35:01,00:11:38:09,Es ging heute v.a. um die Foerderung neuer Heizungen.
00:11:38:13,00:11:40:13,Wo soll das Geld herkommen?
00:11:41:19,00:11:45:11,Das kommt aus dem Klima- und Transformationsfond.
00:11:45:24,00:11:48:21,Es ist ein milliardenschwerer Topf.
00:11:49:18,00:11:52:05,"Da kommt immer wieder neues Geld rein,"
00:11:52:08,00:11:54:07,auch aus der CO2-Abgabe.
00:11:55:05,00:11:59:01,"Es wurde aber nicht beantwortet, wie viel es am Ende kostet."
00:11:59:09,00:12:02:20,"Habeck sagte, die Kosten seien ueberschaubar."
00:12:04:09,00:12:08:06,"SPD-Chef Klingbeil sagt, man wuerde viel Geld in die Hand nehmen."
00:12:08:18,00:12:11:01,Die Angaben sind widerspruechlich.
00:12:11:13,00:12:13:22,Da entstehen Unsicherheiten.
00:12:15:14,00:12:18:03,Vor allem bei den Verbrauchern.
00:12:18:12,00:12:21:09,Fragen werden nicht klar beantwortet.
00:12:22:00,00:12:24:18,Es wird weiter Diskussionen geben.
00:12:26:13,00:12:27:23,Vielen Dank.
00:12:30:23,00:12:35:01,Heute war es an einigen Schulen in NRW ruhiger als vorgesehen.
00:12:35:03,00:12:36:16,Die Stille in den Raeumen
00:12:36:18,00:12:40:03,liess Schuelerinnen und Schueler aber umso lauter schimpfen.
00:12:40:05,00:12:43:16,Denn dort sollten eigentlich Abi-Pruefungen stattfinden.
00:12:43:18,00:12:46:10,Die Arbeiten konnten nicht geschrieben werden.
00:12:46:12,00:12:49:11,"Weil die Lehrer die Aufgaben nicht, wie vorgesehen,"
00:12:49:13,00:12:51:10,digital herunterladen konnten.
00:12:51:12,00:12:52:15,Woran es lag?
00:12:52:17,00:12:55:15,Darauf gibt's bislang keine eindeutige Antwort.
00:12:55:17,00:12:58:17,Immerhin eine Entschuldigung der Schulministerin
00:12:58:19,00:13:02:19,"und ein peinlich beruehrtes ""Das darf nicht passieren""."
00:13:03:11,00:13:04:24,Ist aber passiert.
00:13:05:01,00:13:06:21,Ingrid Bertram.
00:13:10:06,00:13:11:23,Es ist zwoelf Uhr mittags.
00:13:12:00,00:13:15:15,Jetzt muessten die Abi-Aufgaben fuer morgen runtergeladen werden
00:13:15:17,00:13:18:11,vom Server des Bildungsministeriums NRW.
00:13:18:13,00:13:21:02,Schulleiterin Gabriele Kipp ist nervoes.
00:13:23:00,00:13:24:15,Das muss funktionieren.
00:13:24:17,00:13:29:05,Die Schueler sind angespannt - das muss heute klappen.
00:13:31:21,00:13:35:02,Gestern klappte nichts mehr: wie hier in Wuppertal.
00:13:35:04,00:13:39:10,ÈUber Stunden warteten die Fachlehrer auf den Download der Abi-Aufgaben.
00:13:39:12,00:13:42:09,Stattdessen die Meldung: System geschlossen.
00:13:45:00,00:13:47:13,"""Wir stellen Ihnen die Pruefungsunterlagen"
00:13:47:15,00:13:49:19,"ueber folgenden Weg zur Verfuegung."""
00:13:50:03,00:13:53:06,Die Hilfsmails vom Ministerium halfen nicht weiter.
00:13:53:08,00:13:57:12,Auch in Wuppertal koennen sie die Aufgaben nicht herunterladen.
00:13:58:07,00:14:00:15,Gegen 21 Uhr die Entscheidung:
00:14:00:17,00:14:03:03,Hier Schul-Mail Absage Pruefungstag.
00:14:03:05,00:14:06:08,"""Wie ueber den Tag mitgeteilt, gibt es beim Download"
00:14:06:10,00:14:09:13,zu den Pruefungsunterlagen weiterhin Schwierigkeiten.
00:14:09:15,00:14:12:11,"Es ist nicht sichergestellt, dass alle Schulen"
00:14:12:13,00:14:15:14,"die Aufgaben runterladen konnten."""
00:14:16:23,00:14:19:08,Da brauchen die vier Stunden fuer ...
00:14:20:03,00:14:23:16,Die Pruefungen fuer heute abgesagt fuer alle Abiturienten
00:14:23:18,00:14:27:08,der naturwissenschaftlichen und technischen Faecher in NRW.
00:14:27:10,00:14:30:01,Auch am Sankt Bernhard Gymnasium in Willich.
00:14:31:08,00:14:35:17,"Ich war vorbereitet und waere gerne jetzt fertig gewesen,"
00:14:36:07,00:14:39:20,um fuer die naechste Klausur zu lernen.
00:14:40:17,00:14:42:16,"Es war eine komische Situation,"
00:14:42:18,00:14:45:17,"wenn man nicht weiss, ob sie stattfindet."
00:14:45:19,00:14:48:05,Fuer muslimische Schueler und Schuelerinnen
00:14:48:07,00:14:51:18,faellt der neue Pruefungstermin am Freitag auf das Zuckerfest.
00:14:51:20,00:14:53:13,Das hoechste Fest im Islam:
00:14:53:21,00:14:56:10,"Das ist ein Tag, an dem man gluecklich ist."
00:14:56:12,00:14:58:01,Man hat 30 Tage gefastet.
00:14:58:03,00:15:00:21,"Ich bin selber Muslimin und weiss, wie es ist,"
00:15:00:23,00:15:03:12,wenn man sich seit Wochen auf den Tag freut.
00:15:03:14,00:15:06:05,Und dann findet eine Abiturpruefung statt.
00:15:06:13,00:15:09:21,"Wer moechte, kann sich fuers Zuckerfest beurlauben lassen"
00:15:09:23,00:15:13:06,"und die Klausur nachholen, so die Bildungsministerin."
00:15:13:21,00:15:16:08,"Dass die Pruefung verschoben werden musste,"
00:15:16:10,00:15:18:21,ist aus ihrer Sicht ein grosses ÈArgernis.
00:15:19:19,00:15:23:14,"Ich entschuldige mich bei allen Abiturienten und Abiturientinnen,"
00:15:23:16,00:15:25:17,"den Eltern, Lehrern und Lehrinnen."
00:15:25:19,00:15:27:11,Gerade die Abiturienten
00:15:27:13,00:15:30:06,haben sich gezielt auf diesen Tag vorbereitet.
00:15:30:11,00:15:32:21,Am Abend scheint die Ursache gefunden:
00:15:32:23,00:15:36:02,Laut Ministerium koennte das Problem mit der Einfuehrung
00:15:36:04,00:15:39:15,einer weiteren Sicherheitsstufe beim Download entstanden.
00:15:39:17,00:15:41:07,Die wurde zurueckgenommen.
00:15:41:09,00:15:42:14,Eine Frage bleibt:
00:15:42:16,00:15:45:22,Koennen die Pruefungsaufgaben noch verwendet werden?
00:15:45:24,00:15:49:04,"300 Schulen konnten sie herunterladen, 600 aber nicht."
00:15:49:06,00:15:51:09,"Offenbar versuchten einige Schulen,"
00:15:51:11,00:15:53:20,anderen die Fragen per E-Mail zuzusenden.
00:15:53:22,00:15:55:22,Ist das Abitur damit ungueltig?
00:15:57:17,00:16:01:07,Fuer die Rechtmaessigkeit ist das Ministerium verantwortlich.
00:16:01:09,00:16:06:19,"Wenn sie das auf den Weg bringen, sind die in der Verantwortung,"
00:16:08:17,00:16:12:06,dass nicht noch mal Klausuren geschrieben werden muessen.
00:16:12:19,00:16:15:19,"Die gute Nachricht, heute klappten die Downloads."
00:16:15:21,00:16:18:02,Das Abitur kann endlich starten.
00:16:20:19,00:16:25:00,Im Sudan wird das Leid der Menschen immer groesser.
00:16:25:16,00:16:30:05,Seit fuenf Tagen bekaempfen sich das Militaer um Armeechef al-Burhan
00:16:30:16,00:16:35:05,und die paramilitaerische Miliz RSF um Anfuehrer Hemedti.
00:16:36:04,00:16:38:07,Es sollen nach UN-Angaben bisher
00:16:38:09,00:16:42:02,270 Menschen getoetet und 2600 verletzt worden sein.
00:16:43:10,00:16:46:10,"Nach einer geplanten Waffenruhe von gestern an,"
00:16:46:12,00:16:50:16,scheiterte heute auch eine geheime Evakuierungsaktion der Bundeswehr.
00:16:50:18,00:16:52:14,150 deutsche Staatsbuerger
00:16:52:16,00:16:56:17,sollten aus der umkaempften Hauptstadt Khartoum geflogen werden.
00:16:56:19,00:16:59:07,"Tausende fliehen, nachdem die Stadt"
00:16:59:09,00:17:03:08,ihre heftigste Kriegsnacht seit Ausbruch der Kaempfe erlebte.
00:17:03:10,00:17:05:05,Ramin Sina berichtet.
00:17:07:07,00:17:09:04,Zum vorerst letzten Mal
00:17:09:06,00:17:12:04,schliesst Mohammed Obeida seine Haustuer ab.
00:17:12:06,00:17:16:09,Mit den wichtigsten Habseligkeiten macht er sich auf den Weg.
00:17:16:11,00:17:18:02,Er will Khartoum verlassen.
00:17:18:04,00:17:21:06,Seit fuenf Tagen wird in seinem Stadtviertel gekaempft.
00:17:21:08,00:17:24:04,In der Nacht hoerte er wieder Schusswechsel.
00:17:24:17,00:17:28:01,Ich mache mich auf in die suedliche Region Gezira.
00:17:28:03,00:17:30:03,Hier kann man nicht mehr leben.
00:17:30:05,00:17:34:02,"Es gibt kein Brot, kein Essen, kein Wasser, kein Benzin mehr."
00:17:37:19,00:17:40:05,"Khartum, Sudans Hauptstadt am Nil:"
00:17:40:07,00:17:42:24,Am Morgen gleicht sie einer Geisterstadt.
00:17:43:01,00:17:46:21,Beide Konfliktparteien hatten eine Waffenruhe angekuendigt.
00:17:46:23,00:17:50:21,Daran gehalten haben sich aber weder Armee noch RSF-Miliz.
00:17:53:07,00:17:57:24,Angriffe der sudanesischen Luftwaffe auf Stellungen der Miliz nehmen zu.
00:17:58:01,00:18:01:24,Eigentlich haette die Miliz in die Armee integriert werden sollen.
00:18:02:01,00:18:03:07,Doch der Machtkampf
00:18:03:09,00:18:07:22,zwischen Militaergeneral al-Burhan und Milizenfuehrer Hemedti eskalierte.
00:18:07:24,00:18:10:10,"Wohl weil sie sich nicht einigen konnten,"
00:18:10:12,00:18:13:13,wer das Oberkommando ueber die Truppen erhaelt.
00:18:14:00,00:18:16:24,Fuer die Bevoelkerung wird die Lage noch prekaerer.
00:18:17:01,00:18:19:06,Brot ist rar in der Hauptstadt.
00:18:19:08,00:18:23:19,"In vielen Kliniken fehle es am noetigsten, berichten ÈArzte."
00:18:25:02,00:18:26:23,Die medizinische Versorgung
00:18:27:00,00:18:30:00,werde zudem von den Konfliktparteien blockiert.
00:18:32:03,00:18:35:09,Viele Menschen schaffen es nicht in die Krankenhaeuser.
00:18:35:11,00:18:38:02,Krankenwagen kommen nicht in die Wohngebiete.
00:18:38:04,00:18:41:08,"Das ist Khartum, hier gibt's noch etwas Infrastruktur."
00:18:41:10,00:18:44:11,In Gebieten ausserhalb sieht es noch duesterer aus.
00:18:46:20,00:18:50:04,Am Abend bereiten Buerger ein gemeinsamen Fastenbrechen
00:18:50:06,00:18:51:22,vor einer Moschee vor.
00:18:51:24,00:18:54:17,Eine Tradition im Fastenmonat Ramadan.
00:18:56:24,00:18:59:17,Aktuell kommen mehr Menschen als gewoehnlich.
00:18:59:19,00:19:02:04,Die Versorgungslage hat sich zugespitzt.
00:19:02:06,00:19:05:14,Viele finden ausserhalb der Moschee kaum noch Essen.
00:19:06:04,00:19:10:13,"Betroffen sind selbst diejenigen, die an den Gefechten beteiligt sind."
00:19:11:12,00:19:13:12,Auch Kaempfer der Miliz kommen.
00:19:13:14,00:19:16:08,"Nicht in Kampfkleidung, normal angezogen."
00:19:16:19,00:19:18:02,"40, 50 von ihnen."
00:19:18:04,00:19:21:10,"Zusaetzlich zu den anderen, die sonst noch mit uns essen."
00:19:21:12,00:19:24:16,Was soll ich machen? Wir koennen sie nicht abhalten.
00:19:25:09,00:19:29:06,Hoffnung auf ein schnelles Ende der Kaempfe haben die wenigsten.
00:19:29:08,00:19:33:09,"In den umkaempften Gebieten bleiben, fuer viele Sudanesen keine Option."
00:19:33:11,00:19:37:08,Fuer die meisten wird es wohl eine Flucht auf unbestimmte Zeit.
00:19:39:01,00:19:41:19,Ich spreche jetzt mit Katharina von Schroeder.
00:19:41:21,00:19:43:21,Sie lebt in Khartoum und arbeitet
00:19:43:23,00:19:46:16,fuer die Hilfsorganisation Save the Children.
00:19:46:18,00:19:50:08,Seit Samstag sitzt sie mit ihrem Sohn in einer Schule fest.
00:19:51:02,00:19:53:15,Guten Abend. Wie geht es Ihnen gerade?
00:19:55:19,00:19:58:14,Die Situation hier ist extrem angespannt.
00:19:58:21,00:20:02:17,"Es wird kontinuierlich gekaempft, wir sind sehr erschoepft."
00:20:03:04,00:20:07:00,"Ich bin hier mit Freunden, Kindern und meinem achtjaehrigen Sohn."
