Timecode In,Timecode Out,Subtitle
00:02:26:11,00:02:29:08,Diese Aufnahmen veroeffentlicht der Gouverneur.
00:02:30:08,00:02:32:12,40.000 Menschen lebten hier.
00:02:32:16,00:02:36:14,"Russland beschuldigt die Ukraine, Schebekino beschossen zu haben."
00:02:36:18,00:02:38:20,Die Ukraine aeussert sichnicht.
00:02:38:24,00:02:41:05,"Im Mai waren aus Russland stammende,"
00:02:41:09,00:02:44:20,auch rechtsextreme Kaempfer nach Schebekino eingedrungen.
00:02:44:24,00:02:48:05,Sie lieferten sich Gefechte mit russischen Soldaten.
00:02:48:07,00:02:50:15,Spaeter zeigten sie sich in der Ukraine
00:02:50:17,00:02:52:13,in einer Art Pressekonferenz.
00:02:52:17,00:02:54:24,Gleich mehrere russische Gruppierungen
00:02:55:03,00:02:57:10,kaempfen auf Seiten der Ukraine.
00:02:59:06,00:03:02:14,"Fragt man die Gefluechteten in Belgorod, ob sie wissen,"
00:03:02:18,00:03:06:00,"wie gross die Zerstoerungen in ukrainischen Staedten sind,"
00:03:06:04,00:03:08:06,wenden manche sich ab.
00:03:11:03,00:03:12:17,Aber nicht alle.
00:03:13:18,00:03:16:04,"Das sind Leute wie wir, die leiden auch."
00:03:16:08,00:03:18:11,Wie kann ich wuetend auf sie sein?
00:03:18:15,00:03:21:05,"Ich weiss nicht, wer die Schuld traegt an allem."
00:03:21:09,00:03:24:02,Aber auch dort gibt es Alte und Kinder.
00:03:24:06,00:03:26:03,"Russland trage keine Schuld,"
00:03:26:07,00:03:29:10,"glauben die meisten, mit denen wir reden."
00:03:30:23,00:03:34:02,Ich mache mir Sorgen um die Kinder.
00:03:35:04,00:03:38:09,Wie sich das alles auf ihre Zukunft auswirken wird.
00:03:38:13,00:03:42:04,"Ich will, dass wir wieder so leben koennen wie frueher."
00:03:44:02,00:03:46:09,Wie stellen Sie sich das vor?
00:03:48:18,00:03:51:11,Ich weiss nicht Ð wir muessen siegen.
00:03:54:09,00:03:55:19,Die Stadt Belgorod
00:03:55:23,00:03:59:00,ehrt die Gefallenen der Region mit Plakaten.
00:03:59:04,00:04:02:19,"Von einer ""Spezialoperation"" spricht hier kaum jemand."
00:04:03:11,00:04:06:03,"Hier wissen sie, dass Krieg ist."
00:04:06:21,00:04:10:21,Denn er ist laengst im Gebiet von Belgorod angekommen.
00:04:12:19,00:04:15:05,Nun erreichen wir Ina Ruck in Belgorod.
00:04:15:09,00:04:17:24,Wir haben massive Zerstoerung gesehen.
00:04:18:02,00:04:21:10,"Gibt es denn Hinweise darauf, dass die ukrainische Armee"
00:04:21:12,00:04:24:16,diese russischen Grenzorte gezielt beschiesst?
00:04:27:00,00:04:29:19,Kiew aeussert sich nicht dazu.
00:04:31:05,00:04:34:19,"Wir haben mit vielen Menschen aus Schebekino gesprochen,"
00:04:34:21,00:04:40:19,"die uns alle gesagt haben, es habe zwei Wochen lang Beschuss gegeben."
00:04:41:01,00:04:44:00,In den ersten Tagen ununterbrochen.
00:04:44:13,00:04:48:04,"Nur, wer verfuegt denn ueber solche Waffen in der Ukraine?"
00:04:49:03,00:04:51:02,"Wenn es nicht die Armee war,"
00:04:51:04,00:04:55:11,koennten es russische Freiwilligenverbaende gewesen sein.
00:04:55:14,00:04:58:01,Nur woher haben die die Waffen?
00:04:58:05,00:05:02:23,Diese Freiwilligenverbaende werden hier ueberhaupt nicht erwaehnt.
00:05:03:02,00:05:05:07,ÈUber die spricht man nicht.
00:05:05:10,00:05:09:02,Fuer Praesident Putin ist klar: die Ukraine war's.
00:05:09:07,00:05:11:24,Er hat etwas Erstaunliches gesagt:
00:05:12:03,00:05:16:22,"Es sei fuer ihn unverstaendlich, dass zivile Ziele beschossen wuerden,"
00:05:17:02,00:05:19:22,das habe doch keinen militaerischen Sinn.
00:05:20:00,00:05:23:10,Angesichts der riesigen Zerstoerungen in der Ukraine
00:05:23:12,00:05:24:24,wirkt das zynisch.
00:05:26:11,00:05:28:14,Nun fuehlen sich viele Russen
00:05:28:16,00:05:31:09,nicht genug beschuetzt von der eigenen Armee.
00:05:31:11,00:05:35:09,Gibt es darauf Reaktionen von der russischen Regierung?
00:05:38:03,00:05:42:02,"Der Unmut, auch darueber, dass die staatlichen Medien,"
00:05:42:04,00:05:47:09,"die nun tatsaechlich berichten, Schebekino sehr klein gefahren haben."
00:05:47:12,00:05:51:04,"Der Unmut ist so gross, dass Putin sich aeussern musste."
00:05:51:09,00:05:53:14,"So hat er vor zwei Tagen gesagt,"
00:05:53:16,00:05:57:11,der Beschuss ueber die Grenze sei ein Problem.
00:05:57:18,00:06:01:08,"Aber man habe die Pflicht, seine Buerger zu schuetzen -"
00:06:01:10,00:06:03:01,und man werde das tun.
00:06:03:05,00:06:06:00,"Ob das den Leuten hier reicht, weiss ich nicht."
00:06:06:02,00:06:10:00,"Denn ohne Kamera stellten uns hier viele Menschen die Frage,"
00:06:10:03,00:06:13:22,"wo ist denn unsere grosse, siegreiche Armee?"
00:06:14:17,00:06:16:13,"Warum laesst sie es zu,"
00:06:16:16,00:06:20:12,dass wir fast zwei Wochen lang beschossen werden?
00:06:21:19,00:06:25:12,"Ob ihnen da Putins Antwort reicht, ist die Frage."
00:06:33:16,00:06:37:01,Gehen wir knapp 400 km weiter suedoestlich in die Ukraine:
00:06:37:05,00:06:41:11,"Der Chef der Internationalen Atomenergiebehoerde, Rafael Grossi,"
00:06:41:15,00:06:45:19,reiste heute wieder zum russisch besetzten AKW Saporischschja.
00:06:45:24,00:06:51:20,"Grossi stufte die Lage als ernst, aber stabil ein."
00:06:52:00,00:06:56:08,"Derzeit sei in den Kuehlteichen um das AKW noch genuegend Wasser,"
00:06:56:12,00:06:59:08,um die Systeme weiterbetreiben zu koennen.
00:06:59:12,00:07:03:14,"Der Grund fuer die Sorgen ist der Pegelstand des Stausees,"
00:07:03:18,00:07:07:05,der seit der Zerstoerung des Dammes rapide sinkt.
00:07:09:16,00:07:12:09,Von ihm bezieht der Atommeiler sein Kuehlwasser.
00:07:12:13,00:07:15:01,Welche Auswirkungen hat das noch
00:07:15:05,00:07:19:08,auf die Versorgung in den Orten und die Landwirtschaft?
00:07:22:22,00:07:25:24,Isabell Schayani war in Saporischschja.
00:07:29:11,00:07:31:00,Es geht gar nicht anders.
00:07:31:03,00:07:33:11,"Man muss direkt auf den Dnipro schauen,"
00:07:33:15,00:07:35:22,wenn man in Saporischschja ankommt.
00:07:36:00,00:07:39:13,"Dann zur Bruecke und den Felsen, die jetzt herausragen."
00:07:40:01,00:07:41:22,"Schon hat man eine Ahnung,"
00:07:42:02,00:07:45:00,wie stark der Wasserpegel abgefallen ist.
00:07:45:05,00:07:48:14,Ihr ganzes Leben schwimmt Iryna Andriivna hier.
00:07:48:18,00:07:51:19,"Sie und viele haben eine starke Bindung zum Dnipro,"
00:07:51:23,00:07:55:19,"dem groessten Fluss des Landes, der vielerorts wie ein Meer aussieht."
00:07:55:23,00:07:57:24,Macht sie sich grosse Sorgen?
00:07:58:04,00:08:00:19,Wie kann man sich keine Sorgen machen?
00:08:02:01,00:08:03:24,Ich bin jeden Tag traurig.
00:08:04:04,00:08:06:08,"Wir hoeren uns alle die Nachrichten an,"
00:08:06:12,00:08:08:23,und wir telefonieren und machen uns Sorgen.
00:08:09:02,00:08:11:05,So was ist noch nie passiert.
00:08:11:09,00:08:13:19,Der Dnipro sinkt und der Boden kommt raus.
00:08:13:21,00:08:18:03,"Wir sollen auf die andere Flussseite, ins Naturschutzgebiet, raet sie uns."
00:08:18:07,00:08:21:07,Seit der Zerstoerung des Damms hat Mykhailo Mulenko -
00:08:21:11,00:08:24:00,er leitet das Reservoir - unzaehlige Probleme.
00:08:24:02,00:08:25:22,Eines heisst Tschernobyl.
00:08:26:12,00:08:29:08,"Als sich die Tschernobyl-Katastrophe ereignete,"
00:08:29:10,00:08:31:03,gab es das Reservoir bereits.
00:08:31:05,00:08:33:06,Einige der radioaktiven Substanzen
00:08:33:11,00:08:35:18,gelangten ueber Fluesse in dieses Gebiet.
00:08:35:22,00:08:39:22,Schwere radioaktive Teilchen sind in Schlammablagerungen geblieben.
00:08:40:01,00:08:43:06,Jetzt sind diese Ablagerungen auf dem Grund der Gewaesser
00:08:43:10,00:08:44:13,und sehr mobil.
00:08:45:07,00:08:47:24,Das birgt eine Gefahr.
00:08:52:14,00:08:55:10,Dieser See im Naturschutzgebiet trocknet aus.
00:08:55:14,00:08:58:01,Er war mit dem Staudamm verbunden.
00:08:59:04,00:09:01:20,Der Wasserpegel ist massiv gesunken.
00:09:01:24,00:09:04:11,Etliche Fischarten werden aussterben.
00:09:04:15,00:09:06:13,"Ein Prozess, der erst beginnt"
00:09:06:17,00:09:09:22,und ein riesiges Gebiet im Sueden des Landes betrifft.
00:09:10:01,00:09:13:03,Die Folgen fuer die Natur sind noch nicht absehbar.
00:09:13:06,00:09:16:21,"Dies ist auch eine Katastrophe fuer die umliegenden Laender,"
00:09:17:00,00:09:19:09,fuer die Laender des Schwarzmeerbeckens.
00:09:19:13,00:09:22:23,Innerhalb von wenigen Tagen so viel Suesswasser zu verlieren -
00:09:23:02,00:09:24:23,das hat es noch nicht gegeben.
00:09:25:02,00:09:28:23,Umweltinspektor Oleg Bogdan war in der Region unterwegs.
00:09:28:24,00:09:32:12,Das Bewaesserungssystem der Region Cherson
00:09:32:16,00:09:37:02,und eines Teils der Region Saporischschja sind voellig zerstoert.
00:09:37:16,00:09:41:18,"Zehntausende Hektar Land, wo Gemuese angebaut wurde,"
00:09:43:17,00:09:47:00,koennen nicht mehr landwirtschaftlich genutzt werden.
00:09:50:09,00:09:53:01,Die Ukraine ist einer der wichtigsten Erzeuger
00:09:53:06,00:09:55:21,von landwirtschaftlichen Produkten weltweit.
00:09:56:01,00:09:59:01,In Saporischschja hat nun das Fischsterben begonnen.
00:09:59:05,00:10:03:00,Ausserdem hoert man den ganzen Tag Einschlaege von der Gegenoffensive.
00:10:03:04,00:10:04:19,Sie ist 50 km entfernt.
00:10:07:05,00:10:11:05,ÈUber die Daseinsberechtigung der NATO debattierten
00:10:11:09,00:10:14:23,vor nicht allzu langer Zeit deren Mitglieder selbst.
00:10:15:07,00:10:18:22,Dieser Krieg gab ihr eine neue existenzielle Bedeutung
00:10:19:01,00:10:21:23,und militaerischer Staerke einen neuen Stellenwert.
00:10:22:02,00:10:26:03,"Seit diesem Montag prueft die NATO, wozu sie im Ernstfall faehig ist."
00:10:26:07,00:10:28:21,Das Luftwaffenmanoever Air Defender 2023
00:10:29:00,00:10:32:23,ist die groesste ÈUbung dieser Art seit Bestehen des Buendnisses.
00:10:33:08,00:10:36:07,Sie simuliert die Besetzung von Teilen Deutschlands
00:10:36:11,00:10:38:24,durch einen oestlichen Angreifer.
00:10:39:03,00:10:42:02,Andreas Schmidt war mittendrin in diesem Manoever -
00:10:42:06,00:10:44:23,im Fliegerhorst Jagel in Schleswig-Holstein.
00:10:45:02,00:10:49:16,"Dort sah er auch, wie alt die Technik teilweise ist."
00:10:50:04,00:10:55:00,Technik aus dem letzten Jahrhundert: der deutsche Tornado.
00:10:59:14,00:11:02:23,"Er ist dafuer zustaendig, dass all das funktioniert:"
00:11:06:20,00:11:08:16,Hauptfeldwebel Matthias.
00:11:10:11,00:11:13:20,"Da sitzen zwei Menschenleben drin, in diesem Modell."
00:11:13:24,00:11:17:20,"In den anderen sitzt nur einer, im Tornado zwei."
00:11:18:01,00:11:21:05,Die vertrauen mir quasi ihr Leben an.
00:11:21:09,00:11:25:03,"""Fightertown"" - ""Stadt der Kaempfer"", heisst das schwer gesicherte"
00:11:25:07,00:11:29:00,Hauptquartier des Manoevers Air Defender in Jagel bei Schleswig.
00:11:29:04,00:11:31:10,Die Besatzung des Tornados
00:11:31:14,00:11:34:23,bekommt hier ihre letzten Anweisungen fuer den Tag.
00:11:35:02,00:11:37:11,"Dort gehoeren wir zu den ersten Kraeften,"
00:11:37:15,00:11:41:02,"die in den Bereich einfliegen, wo unser Szenario stattfindet."
00:11:41:04,00:11:43:10,Das ist natuerlich alles simuliert.
00:11:43:14,00:11:46:00,"Da versuchen wir, alles aufzuklaeren,"
00:11:46:04,00:11:49:18,was uns an Radarstellungen entgegengestellt werden koennte.
00:11:51:06,00:11:55:00,Das Licht soll eigentlich angehen - tut es aber nicht.
00:11:58:15,00:12:01:18,Die Technik des deutschen Kampfflugzeugs macht ÈArger.
00:12:01:22,00:12:03:18,"Dieser Tornado ist optimiert,"
00:12:03:22,00:12:07:17,feindliche Radarstellungen auszukundschaften und zu zerstoeren.
00:12:07:21,00:12:09:13,Das Ventil faehrt nicht.
00:12:09:17,00:12:11:09,"Wenn es das nicht tut,"
00:12:11:12,00:12:14:17,kann der Flieger den Sprit aus dem Tank nicht abrufen.
00:12:14:21,00:12:17:16,Dann fliegt der die ganze Zeit voll mit.
00:12:17:20,00:12:21:22,"Und hat nicht das ganze Potenzial, was er haben muss fuer die Mission."
00:12:22:01,00:12:26:20,"Das ist doof, wenn der eine leer ist und der auf der anderen Seite voll."
00:12:26:24,00:12:28:16,Das gibt ein Ungleichgewicht.
00:12:28:20,00:12:32:09,Die Besatzung hat von all dem bislang nichts mitbekommen.
00:12:32:13,00:12:35:17,"Ihre Namen erfahren wir nicht, aus Sicherheitsgruenden."
00:12:35:21,00:12:37:20,"Als sie an der Maschine ankommen,"
00:12:37:24,00:12:40:13,haben die Mechaniker das Problem geloest.
00:12:40:20,00:12:44:05,Dennoch kontrolliert der Pilot noch einmal.
00:12:47:07,00:12:49:09,Das ist wie bei einem Mietwagen.
00:12:49:13,00:12:52:08,"Da guckt man noch einmal, ob alles stimmt."
00:12:54:07,00:12:58:21,"Major Clara navigiert den Tornado, bedient Waffen und die Funkanlage."
00:13:00:03,00:13:01:15,Der Pilot fliegt.
00:13:04:05,00:13:09:11,Haeufig im Grenzbereich des technisch Machbaren.
00:13:14:15,00:13:18:05,Kurz nach dem Start sammelt sich eine kleine Demonstration
00:13:18:09,00:13:21:13,von Friedensaktivisten vor dem Tor des Fliegerhorsts.
00:13:22:00,00:13:25:05,Die Alternative ist gewaltfreier Widerstand.
00:13:25:21,00:13:28:12,Das ist sogar wissenschaftlich erwiesen:
00:13:28:14,00:13:32:16,"Menschen, die sich gewaltfrei wehren, haben doppelt so oft Erfolg,"
00:13:32:20,00:13:35:11,"wie Leute, die Waffen in die Hand nehmen."
00:13:37:01,00:13:41:04,Derweil donnert der deutsche Tornado im Tiefstflug ueber die Ostsee.
00:13:41:08,00:13:44:06,"Ein Verfahren, um feindlichem Radar zu entgehen."
00:13:44:10,00:13:46:03,In dem geprobten Szenario
00:13:46:07,00:13:49:18,ist Deutschland von einer oestlichen Macht zum Teil besetzt.
00:13:49:22,00:13:52:24,Der deutsche Tornado mit seinen Anti-Radar-Techniken
00:13:53:03,00:13:55:19,waere die Speerspitze der Gegenoffensive.
00:13:55:24,00:13:58:22,Zwei Stunden und knapp 7000 Liter Kerosin spaeter
00:13:59:01,00:14:00:17,sind sie wieder am Boden.
00:14:00:23,00:14:03:16,In meinem Alltag als Waffensystemoffizier
00:14:03:20,00:14:08:06,"spielt es keine Rolle, dass Unruhen und Krieg in der Welt vorherrschen."
00:14:08:21,00:14:11:05,"Egal, wie dicht es letztendlich ist."
00:14:11:09,00:14:14:13,Weil wir immer fuer den worst case trainieren.
00:14:15:13,00:14:17:13,So sind die Szenarien angelegt.
00:14:17:17,00:14:20:20,Wir passen die natuerlich dem Weltgeschehen an.
00:14:21:02,00:14:24:09,Mechaniker Matthias hat die betagte Maschine
00:14:24:13,00:14:26:23,jetzt wieder in seinen Haenden.
00:14:29:09,00:14:32:09,"Die Aussenlasten, die Munition, die Bewaffnung,"
00:14:32:13,00:14:34:20,werden natuerlich modernisiert.
00:14:36:07,00:14:40:01,Aber so'n bisschen 90er Charme hat man bei den Tornados immer.
00:14:40:05,00:14:42:20,Ich mag das total gerne.
00:14:45:03,00:14:49:05,Ein Hauch von kaltem Krieg umweht den Fliegerhorst Jagel.
00:14:49:09,00:14:51:12,Die Bedrohung ist wieder da.
00:14:51:16,00:14:55:02,Der Tornado wird in sieben Jahren ausgemustert.
00:14:58:14,00:15:01:23,Kommen wir zur Diskussion ueber das Heizungsgesetz.
00:15:02:02,00:15:06:05,"Beim Umbau des Energiesystems geraten politisch Verantwortliche,"
00:15:06:09,00:15:09:24,"Firmen, Kommunen und Wohnungsbesitzer unter Druck."
00:15:10:23,00:15:14:11,Nun hat eine Vorlage fuer das Gesetz den Bundestag erreicht.
00:15:14:15,00:15:17:00,So wie sich die drei Ampelkoalitionaere
00:15:17:04,00:15:19:06,"zuvor wochenlang zerfetzt hatten,"
00:15:19:10,00:15:23:03,so zerknuellte die Opposition wortreich das Papier.
00:15:23:21,00:15:25:01,Astrid Meisoll.
00:15:26:22,00:15:28:12,Das war knapp.
00:15:28:14,00:15:30:03,Auf den letzten Druecker
00:15:30:07,00:15:33:18,schaffen es Habeck und sein Heizungsgesetz in den Bundestag.
00:15:33:20,00:15:35:09,Die letzte Huerde:
00:15:35:13,00:15:38:21,Die Ampel hat den Entwurf kurzfristig eingebracht.
00:15:39:00,00:15:40:16,"Es muss abgestimmt werden,"
00:15:40:20,00:15:43:07,um das Thema auf die Tagesordnung zu setzen.
00:15:43:11,00:15:46:04,Widerstand der kompletten Opposition.
00:15:47:04,00:15:51:04,Durch die ganzen ÈUberarbeitungen sei das Gesetz komplett ueberholt.
00:15:52:04,00:15:53:07,Erst am Dienstag
00:15:53:11,00:15:56:19,hatten die Ampelfraktionen zusaetzliche Details vereinbart.
00:15:56:23,00:15:59:03,Die sollen in das Gesetz einfliessen.
00:15:59:21,00:16:03:12,Wir sollen heute ueber einen toten Gesetzesentwurf debattieren.
00:16:03:15,00:16:07:09,"Der enthaelt in keiner Weise, was spaeter Gesetz werden soll."
00:16:07:20,00:16:11:06,Die Regierung will einen Blankoscheck.
00:16:12:00,00:16:14:05,Das darf nicht auf die Tagesordnung.
00:16:14:09,00:16:16:21,"Die Ampel will keinen neuen Gesetzentwurf,"
00:16:17:00,00:16:19:20,sondern diesen endlich in den Bundestag bringen.
00:16:19:24,00:16:21:11,so kommt es dann auch.
00:16:21:15,00:16:25:03,Fuer den Wirtschaftsminister ein erster Triumph.
00:16:26:06,00:16:30:05,"Das Heizungsgesetz sei notwendig, um die Klimaziele zu erreichen."
00:16:30:09,00:16:33:21,Der Kern des Gesetzes - die Dekarbonisierung der Waerme -
00:16:34:00,00:16:35:20,der bleibt erhalten.
00:16:37:09,00:16:40:24,"Gruene, SPD und FDP betonen, im Parlament und den Ausschuessen"
00:16:41:03,00:16:43:14,koenne das Gesetz konkretisiert werden.
00:16:43:18,00:16:46:18,Der Union reicht das nicht.
00:16:46:22,00:16:49:24,"Wenn ich naechstes Jahr eine Gasheizung einbaue,"
00:16:50:03,00:16:53:09,muss ich die dann 2028 wieder abbauen?
00:16:53:18,00:16:56:10,"Sie sagen Ja, Sie sagen Nein."
00:16:57:03,00:17:00:02,Wird es eine verpflichtende Beratung geben
00:17:00:06,00:17:02:14,oder ein Beratungsangebot?
00:17:07:10,00:17:10:19,"Fragen, ueber die sich die Ampel den Kopf zerbrochen hat."
00:17:10:24,00:17:14:02,Die Einbauberatung soll verpflichtend sein.
00:17:14:06,00:17:18:18,"Die FDP betont die Veraenderungen, die sie erreicht habe."
00:17:18:22,00:17:22:15,"V.a., dass eine kommunale Waermeplanung mit einbezogen wird."
00:17:23:02,00:17:25:10,Erst muss der Staat vorlegen:
00:17:25:16,00:17:29:15,Wie soll es mit meiner Heizung vor Ort weitergehen?
00:17:29:19,00:17:32:21,Dazu muss die Kommune eine Waermeplanung machen.
00:17:33:01,00:17:35:24,"Dann muss der Buerger entscheiden koennen,"
00:17:36:03,00:17:37:24,was er bei sich einbaut.
00:17:38:08,00:17:40:01,"Die Linke will erreichen,"
00:17:40:05,00:17:44:01,dass die Heizungsmodernisierung nicht zu Lasten der Mieter geht.
00:17:44:05,00:17:45:07,Die Frage ist:
00:17:45:11,00:17:47:22,Wie werden Mieter nicht staerker belastet
00:17:48:01,00:17:50:20,durch diesen Gesetzentwurf?
00:17:50:24,00:17:54:01,Sie stehen schon mit dem Ruecken zur Wand.
00:17:54:07,00:17:57:09,Das Heizungsgesetz ist im Bundestag angekommen.
00:17:57:13,00:17:58:21,Mit den Detailfragen
00:17:59:00,00:18:02:13,duerfte sich die Koalition bis zur Sommerpause beschaeftigen.
00:18:05:08,00:18:08:10,Gehen wir 70 Jahre zurueck und erinnern uns:
00:18:08:14,00:18:13:05,"An einen Tag, an dem in der DDR Hunderttausende entschlossen waren,"
00:18:13:09,00:18:16:02,der herrschenden Politik ein Ende zu setzen.
00:18:16:06,00:18:17:09,Am 17. Juni 1953
00:18:17:14,00:18:21:15,brachte ein Volksaufstand das sozialistische Regime ins Wanken.
00:18:22:11,00:18:26:07,Es war die Reaktion auf die mangelnde Versorgung
00:18:26:11,00:18:29:00,und die hoeheren Arbeitsnormen.
00:18:30:12,00:18:34:14,In Ostberlin rufen Bauarbeiter zum Generalstreik auf.
00:18:34:21,00:18:39:20,Am 17. Juni protestieren Menschen in rund 700 Orten im ganzen Land.
00:18:39:24,00:18:43:10,Die groesste Demonstration gab es in Halle an der Saale.
00:18:43:14,00:18:47:03,Doch die Entschlossenheit und der Wille zur Selbstbestimmung
00:18:47:07,00:18:50:05,wird durch Polizei und Sowjetpanzer brutal beendet.
00:18:50:09,00:18:52:11,Es gibt Tote und Verletzte.
00:18:52:15,00:18:57:08,"An einem Tag, der in der DDR offiziell als Konterrevolution galt"
00:18:57:12,00:19:01:18,und im Westen als Tag der Deutschen Einheit gefeiert wurde.
00:19:09:24,00:19:13:11,"70 Jahre sind vergangen, seit Roland Koehnke Lehrling war"
00:19:13:15,00:19:17:01,im Stahlwerk Hennigsdorf nordwestlich von Berlin.
00:19:17:03,00:19:20:06,"An diesem 17. Juni 1953 ist er in der Berufsschule,"
00:19:20:10,00:19:23:23,doch dann gibt es vor der Tuer ploetzlich Tumult.
00:19:25:06,00:19:27:22,Die kamen die Werkstrasse runter.
00:19:28:14,00:19:32:05,"In breiter Front, so breit, wie die Strasse war."
00:19:32:11,00:19:35:02,"Man wusste, ditt kann nur 'n Streik sein."
00:19:35:06,00:19:36:09,Ist es auch.
00:19:36:13,00:19:40:11,"Grund: Die DDR-Staatsfuehrung hat hoehere Arbeitsnormen verordnet,"
00:19:40:15,00:19:43:13,verlangt mehr Arbeit - ohne Lohnausgleich.
00:19:43:23,00:19:47:24,Roland Koehnke steht als 15-Jaehriger staunend vor den Streikenden.
00:19:48:03,00:19:51:18,"Die fordern die Lehrlinge lautstark auf, sich einzureihen."
00:19:52:18,00:19:53:24,"""Nu kommt mal mit!"
00:19:54:02,00:19:56:13,"Steht nicht rum und guckt hier nicht zu!"""
00:19:56:17,00:19:58:19,"Da haben wir uns nicht so getraut,"
00:19:58:23,00:20:00:08,aber der Naechste dann:
00:20:00:12,00:20:03:18,"""Habt ihr nicht gehoert, was die gesagt haben? Mitkommen."""
00:20:03:22,00:20:06:08,"Die waren ja alle in Dienstkleidung,"
00:20:06:10,00:20:09:08,schwarz und dreckig und mit Holzpantinen.
00:20:09:12,00:20:11:17,Da sind wir dann mitmarschiert.
00:20:14:23,00:20:17:15,Die Holzpantinen haben viele ausgezogen
00:20:17:19,00:20:21:12,und machen sich auf den Weg zum Sitz der DDR-Regierung.
00:20:21:16,00:20:24:11,Die Route fuehrt auch durch Berlin-Tegel.
00:20:25:07,00:20:29:07,"Die Strasse damals voll, die Anwohner kommen aus ihren Haeusern."
00:20:30:19,00:20:32:11,Die waren auch neugierig
00:20:32:15,00:20:34:20,und haben hier an der Strasse gestanden.
00:20:34:24,00:20:36:21,Aber das Interessanteste war:
00:20:37:00,00:20:39:07,"Als wir in Wedding waren,"
00:20:39:11,00:20:42:03,haben wir schon die erste Zeitung gekriegt.
00:20:42:07,00:20:44:16,"Hier wurden die Fotos gemacht, in Tegel."
00:20:44:20,00:20:47:05,In Wedding haben wir die Zeitung gekriegt.
00:20:47:09,00:20:50:01,"Da konnte man sehen, wie wir marschiert sind."
00:20:50:05,00:20:51:11,Viele West-Berliner
00:20:51:15,00:20:54:09,heissen die Streikenden aus der DDR willkommen.
00:20:54:13,00:20:58:07,Schaetzungsweise 15.000 Arbeiter aus den drei Hennigsdorfer Werken
00:20:58:11,00:21:00:18,beteiligen sich am Generalstreik.
00:21:00:22,00:21:05:10,Ihr 20 km langer Fussmarsch fuehrt sie bis ins Zentrum der geteilten Stadt.
00:21:05:21,00:21:08:19,Da sind wir dann weiter zum Potsdamer Platz.
00:21:08:23,00:21:11:02,Da war ein 20 m hoher Truemmerberg.
00:21:11:06,00:21:12:22,Da sind wir raufgeklettert.
00:21:13:01,00:21:15:00,Da konnte man es auch schoen sehen.
00:21:15:04,00:21:16:08,Da standen die T34.
