Timecode In,Timecode Out,Subtitle
00:06:27:05,00:06:30:14,Ich unterbreche.Ja. Sie sprechen von Akzeptanz.
00:06:31:01,00:06:33:10,Diese Akzeptanz ist nicht gestiegen.
00:06:38:02,00:06:41:01,ÈOffentlichen Streit mag die Bevoelkerung nicht.
00:06:41:13,00:06:43:19,"Koennte es sein, dass die Gruenen sagen,"
00:06:43:21,00:06:46:09,besser nicht regieren als mit der FDP?
00:06:49:17,00:06:51:08,"Nein, das glaube ich nicht."
00:06:53:12,00:06:56:12,Sie als Journalist finden die Diskussion gut.
00:06:57:17,00:06:59:01,Hat was Prickelndes.
00:07:01:09,00:07:03:10,Entscheidend ist das Ergebnis.
00:07:04:08,00:07:05:19,Es gibt zwei Felder:
00:07:06:08,00:07:09:05,Das eine ist ein gutes oekologisches Gesetz.
00:07:12:05,00:07:14:09,"Dass wir Heizungen austauschen,"
00:07:14:11,00:07:17:19,damit wir in 30 Jahren ein gutes Ergebnis haben.
00:07:19:10,00:07:22:22,"Andererseits, schauen wir uns mal die Protagonisten an."
00:07:24:08,00:07:27:01,Die Felder sollte man nicht vermischen.
00:07:27:20,00:07:31:16,"Der Ampel ist gedient, wenn wir ein Gesetz auf den Weg bringen:"
00:07:31:21,00:07:35:02,"Das die Menschen nachvollziehen koennen, akzeptieren."
00:07:37:18,00:07:41:23,Wir sollten nicht in rascher Zeit etwas Unklares auf den Weg bringen.
00:07:43:01,00:07:44:22,Frau Strack-Zimmermann ...
00:07:45:01,00:07:48:24,Das Gesetz sollte derzeit Leute eines gewissen Alters ausnehmen.
00:07:52:07,00:07:55:21,"Es sind Fragen offen, wir sollten das runterdimmen."
00:07:55:24,00:07:58:12,Wir sollten uns um die Sache kuemmern.
00:08:00:07,00:08:02:20,Daran war die FDP nicht unschuldig.
00:08:06:02,00:08:07:21,Die Graeben sind tief:
00:08:10:16,00:08:14:22,Sie haben positiv und optimistisch in die Zukunft formuliert.
00:08:16:19,00:08:19:05,"Die Gruenen werfen der FDP Wortbruch vor,"
00:08:19:07,00:08:21:07,die SPD ist von der FDP genervt.
00:08:21:11,00:08:25:02,Da kann doch hinter den Kulissen kein Vertrauen entstehen?
00:08:27:00,00:08:28:15,"Doch, ich glaube schon."
00:08:29:02,00:08:30:17,"Einige sind sauer, klar."
00:08:35:15,00:08:37:10,Ich muss mich wiederholen:
00:08:37:14,00:08:40:09,"Es geht nicht darum, wer in einem Graben sitzt."
00:08:43:21,00:08:46:11,"Die Frage ist, was kommt am Ende raus?"
00:08:48:17,00:08:50:19,66 Mio. sind davon betroffen.
00:08:53:00,00:08:56:13,"Tritt das Gesetz in Kraft, wird seine Qualitaet kritisiert."
00:08:58:06,00:08:59:20,Da werden Leute sagen:
00:09:00:15,00:09:03:19,"""Regierung, was habt ihr euch dabei gedacht?"""
00:09:08:03,00:09:10:12,Deswegen sollten wir verbal durchatmen.
00:09:13:00,00:09:15:24,"Wir sollten uns die Zeit nehmen, die wir brauchen."
00:09:16:24,00:09:19:22,Wir wollen etwas Gescheites auf den Weg bringen.
00:09:20:01,00:09:21:18,Es muss Jahrzehnte tragen.
00:09:25:17,00:09:26:22,Darum geht es.
00:09:30:06,00:09:33:17,Geht das vor der Sommerpause durch den Bundesrat?
00:09:37:15,00:09:40:13,Es wird vor der Sommerpause nicht durchgehen.
00:09:41:08,00:09:45:10,Wir haben ueber 100 Fragen gestellt und brauchen Antworten.
00:09:47:01,00:09:50:22,"Es ist nicht ungewoehnlich, dass ein Gesetz erst im Kabinett ist,"
00:09:53:01,00:09:55:19,und dann den Parlamentariern vorgelegt wird.
00:09:59:01,00:10:02:05,Das muss fuer Millionen Menschen beantwortet werden.
00:10:08:00,00:10:11:00,Das Leben geht auch nach dem 9. Juli weiter.
00:10:12:13,00:10:15:20,"Das Gesetz muss nachhaltig sein, die Menschen mitnehmen."
00:10:16:14,00:10:18:21,Akzeptanz ist von hoher Relevanz.
00:10:22:09,00:10:26:07,"Die Unruhe ist hoch, das werden Sie in Ihrem Freundeskreis hoeren."
00:10:29:04,00:10:32:02,"Jeder fragt sich, brauche ich eine neue Heizung?"
00:10:33:21,00:10:35:16,Wir muessen verbal abruesten.
00:10:38:02,00:10:41:16,"Wir muessen uns um die Sache kuemmern, ich bin optimistisch."
00:10:42:00,00:10:44:11,Wir bringen was Gutes auf den Weg.
00:10:45:06,00:10:47:18,"Wir beobachten, ob es gelingt."
00:10:49:08,00:10:52:12,"Danke fuer das Gespraech ueber den Zustand der Koalition,"
00:10:52:14,00:10:54:23,"Marie-Agnes Strack-Zimmermann, FDP."
00:10:56:01,00:10:57:01,Danke.
00:10:58:07,00:11:01:09,Die Koalition zerstreitet sich ueber Heizungen.
00:11:01:11,00:11:04:19,Bei der Pflegereform hat sich die Ampel aber offenbar
00:11:04:21,00:11:06:24,auf einen Kompromiss geeinigt.
00:11:07:15,00:11:10:23,Nachbesserungen gibt es v.a. bei der Pflege zu Hause.
00:11:11:00,00:11:13:07,Fuer Betroffene eine gute Nachricht.
00:11:13:09,00:11:15:18,Rund 80 % der fuenf Mio. Pflegebeduerftige
00:11:15:20,00:11:17:11,werden daheim versorgt.
00:11:17:13,00:11:22:02,"Das Budget sieht vor, dass pflegende Angehoerige jaehrlich Leistungen"
00:11:23:06,00:11:26:23,von 3539 Euro fuer eine Auszeit nutzen koennen.
00:11:44:23,00:11:48:05,Dafuer wird der Beitragssatz fuer die Pflege ab 1. Juli
00:11:48:07,00:11:50:21,"um 0,35 Prozentpunkte angehoben."
00:11:53:19,00:11:57:19,"Wie dringend Entlastung fuer Pflegende ist, zeigt Axel John."
00:12:02:06,00:12:05:21,Ein ganz normaler Morgen fuer Beate Masendorf.
00:12:05:23,00:12:08:10,Sie pflegt ihren Mann Frank zu Hause.
00:12:08:12,00:12:11:06,"Er hat Demenz, lebt in seiner eigenen Welt."
00:12:11:17,00:12:14:16,Ein Alltag im Ausnahmezustand - fuer beide.
00:12:16:24,00:12:18:15,"Nicht ziehen, Frank!"
00:12:21:15,00:12:23:22,Es kostet den ganzen Tag Kraft.
00:12:25:23,00:12:30:08,Manchmal frage ich mich am Abend: Wo ist die Betreuungszeit geblieben?
00:12:30:16,00:12:32:11,Da bin ich so erschoepft.
00:12:33:09,00:12:37:12,Betreuer Stefan Heyde hilft ein paar mal die Woche stundenweise -
00:12:37:22,00:12:41:16,"Zeit fuer Masendorf, sich mit der Pflegereform zu befassen:"
00:12:42:06,00:12:45:12,"Weniger Buerokratie soll es geben, und mehr Geld."
00:12:46:06,00:12:49:20,"Fuer sie sei die Erhoehung nach so vielen Jahren zu niedrig,"
00:12:49:22,00:12:51:00,sagt Masendorf.
00:12:51:13,00:12:55:03,"900 Euro muesse sie jetzt schon von sich aus drauflegen,"
00:12:55:05,00:12:57:14,um die Pflege daheim zu finanzieren.
00:12:57:22,00:12:59:18,Alles sei teuer geworden -
00:12:59:20,00:13:03:12,das rechnet sie am Beispiel der Windeln fuer ihren Mann vor.
00:13:05:21,00:13:07:20,Ich sehe den Preis und denke:
00:13:07:22,00:13:11:16,"Eben hast du noch 5,55 Euro bezahlt und jetzt fast 15 Euro."
00:13:12:07,00:13:13:19,Das ist ein Schock.
00:13:13:21,00:13:17:21,"Ich kaufe Dinge im Angebot und schaue, dass ich mehr kaufe,"
00:13:20:22,00:13:24:09,"was im Angebot ist, dass ich laengere Zeit hinkomme."
00:13:25:05,00:13:28:21,Draussen ist Betreuer Heyde mit Frank Masendorf unterwegs -
00:13:28:23,00:13:32:13,er findet den Reformkompromiss nicht weitreichend genug.
00:13:32:15,00:13:35:07,Die Situation werde sich zuspitzen -
00:13:35:09,00:13:38:07,die Gesellschaft altere immer schneller.
00:13:40:01,00:13:42:20,Wir rasen ungebremst auf den Abgrund zu.
00:13:43:15,00:13:47:19,"Wir sehen schon die Auswuechse und die geburtenstarken Jahrgaenge,"
00:13:47:21,00:13:52:02,"die das System am Laufen halten, gehen erst noch in Rente."
00:13:53:07,00:13:55:20,Die hinterlassen eine riesige Luecke.
00:13:55:22,00:13:57:22,Mittagessen bei Masendorfs -
00:13:57:24,00:14:00:23,Betreuer Heyde ist beim naechsten Patienten.
00:14:01:00,00:14:04:02,Beate Masendorf ist wieder mit ihrem Mann allein -
00:14:04:04,00:14:05:19,so fuehlt sie sich auch.
00:14:07:02,00:14:11:14,"Wir pflegenden Angehoerigen buegeln aus, was die Politik versaeumt."
00:14:12:09,00:14:16:16,"Es wird nur darueber gesprochen, dass pflegende Angehoerigen"
00:14:18:09,00:14:21:21,"zu Hause da sind, aber anerkannt wird es nicht."
00:14:23:23,00:14:26:19,"Ich habe keine Ahnung, wie es weitergeht."
00:14:26:21,00:14:28:07,Das kann niemand sagen.
00:14:28:09,00:14:30:07,Aber leichter wird es nie.
00:14:30:09,00:14:31:18,Mittagsruhe -
00:14:31:20,00:14:35:13,"Frank Masendorf schaut auf die Namen seiner Kinder und Enkel,"
00:14:35:15,00:14:37:14,die er allmaehlich vergisst.
00:14:37:16,00:14:42:06,Seine Frau raeumt die Kueche auf - Pflege daheim kennt keine Pause.
00:14:45:22,00:14:48:06,Verdient die Pflegereform ihren Namen?
00:14:48:08,00:14:51:14,"Die Meinung dazu kommt aus dem ARD-Hauptstadtstudio,"
00:14:51:16,00:14:54:08,von Nadine Bader vom Bayerischen Rundfunk.
00:14:55:22,00:14:58:19,"Refoermchen, Notloesung, ein Pflaesterchen."
00:14:59:13,00:15:02:15,Es hagelt Kritik an der Pflegereform. Zu Recht.
00:15:02:22,00:15:06:24,Zwar hat die Ampel sich nun noch auf ein Entlastungsbudget geeinigt:
00:15:07:01,00:15:08:11,"Eine pauschale Leistung,"
00:15:08:13,00:15:12:14,etwa wenn pflegende Angehoerige eine kurze Verschnaufpause brauchen.
00:15:12:16,00:15:15:08,Und sich von einer Fachkraft vertreten lassen.
00:15:15:10,00:15:18:10,"Trotzdem, die Pflegereform bleibt eine Enttaeuschung."
00:15:18:12,00:15:19:12,Denn erstens:
00:15:19:14,00:15:22:22,Seit 2017 ist das Pflegegeld nicht mehr angehoben worden.
00:15:22:24,00:15:26:16,Je nach Pflegegrad sind es derzeit etwa 300 bis 900 Euro.
00:15:26:18,00:15:31:01,Spruenge lassen sich bei kleiner Rente oder wenn Angehoerige die Arbeitszeit
00:15:31:03,00:15:34:13,"fuer die Pflege reduzieren muessen, damit nicht machen."
00:15:34:15,00:15:38:17,Dass die Leistung nun Anfang 2024 um 5 % erhoeht werden soll.
00:15:38:19,00:15:41:11,Angesichts Inflation und steigender Kosten
00:15:41:13,00:15:44:14,nicht mehr als ein Tropfen auf den heissen Stein.
00:15:45:07,00:15:46:14,Zweitens:
00:15:46:16,00:15:50:19,Dieses Refoermchen wird der Tragweite des Problems nicht gerecht.
00:15:51:05,00:15:55:08,"Denn was nuetzt pflegenden Angehoerigen ein Entlastungsbudget, wenn sie"
00:15:55:10,00:15:59:18,nach 20 Anrufen keinen Platz fuer eine Kurzzeitpflege gefunden haben?
00:15:59:20,00:16:02:22,"Schon jetzt koennen Pflegeheime Betten nicht belegen,"
00:16:02:24,00:16:07:08,"ambulante Dienste muessen Neukunden ablehnen, weil Pflegepersonal fehlt."
00:16:07:10,00:16:10:08,Und die Zahl der Pflegebeduerftigen wird steigen.
00:16:10:10,00:16:11:13,Drittens:
00:16:11:15,00:16:15:09,"Ob ein grosser Wurf in dieser Legislatur noch kommt, ist fraglich."
00:16:15:11,00:16:17:24,Eine Kommission soll das Problem nun loesen.
00:16:18:01,00:16:21:05,"Sich mit der heiklen Frage befassen, wie man das System"
00:16:21:07,00:16:23:15,auf solide finanzielle Fuesse stellen kann.
00:16:23:17,00:16:26:10,"Schon jetzt ist klar, auch mehr Steuerzuschuesse"
00:16:26:12,00:16:27:17,muessten ins System.
00:16:27:20,00:16:30:12,Finanzminister Lindner hat wenig zu verteilen.
00:16:30:15,00:16:34:13,Gesundheitsminister Lauterbach hat als Bittsteller schlechte Karten.
00:16:34:15,00:16:36:00,Keine guten Aussichten.
00:16:36:03,00:16:38:18,Dabei muesste fuer gute Pflege mehr drin sein
00:16:39:08,00:16:41:14,in einem reichen Land wie unserem.
00:16:43:15,00:16:45:17,Die Meinung von Nadine Bader.
00:16:46:19,00:16:50:17,"Als Russland Ernst machte und 2022 die Ukraine angriff,"
00:16:50:19,00:16:54:15,erwarteten viele einen Sieg der Russen nach wenigen Tagen.
00:16:55:03,00:16:58:21,Doch laengst wird die Verteidigung langfristig geplant.
00:16:58:23,00:17:02:21,"Waehrend nun auf eine Gegenoffensive der Ukraine geschaut wird,"
00:17:02:23,00:17:07:04,geht es fuer die Ukraine bereits um den naechsten Schritt.
00:17:10:12,00:17:14:10,"Mit Kampfjets, F-16-Flugzeugen, wollen westliche Laender"
00:17:14:12,00:17:17:21,die Ukraine bei der Luftverteidigung unterstuetzen.
00:17:17:23,00:17:20:06,"Wie viele Jets geliefert werden sollen,"
00:17:20:08,00:17:21:19,ist noch nicht klar.
00:17:21:21,00:17:24:23,"Deutschland besitzt keine solchen Flugzeuge,"
00:17:25:00,00:17:29:05,"es geht darum, ob die Bundeswehr ukrainische Piloten ausbilden kann."
00:17:29:19,00:17:31:13,Tobias Reckmann.
00:17:33:05,00:17:37:01,Ihn will die Ukraine haben: den F-16-Kampfjet.
00:17:37:03,00:17:40:19,"ÈUber 40 Dienstjahre hat der Flugzeugtyp auf dem Buckel,"
00:17:40:21,00:17:43:04,wurde staendig weiterentwickelt.
00:17:43:06,00:17:44:21,Und gilt daher immer noch
00:17:44:23,00:17:47:11,als einer der leistungsstaerksten Kampfjets.
00:17:47:13,00:17:49:09,Die Weitergabe an die Ukraine
00:17:49:12,00:17:53:04,waere die bislang aufwendigste und weitreichendste Militaerhilfe.
00:17:53:06,00:17:55:02,Aus unterschiedlichen Gruenden.
00:17:55:04,00:17:56:18,Punkt eins: die Logistik.
00:17:56:20,00:17:58:18,Bei der Lieferung von Kampfjets
00:17:58:20,00:18:01:08,geht es um mehr als nur die Maschinen.
00:18:01:10,00:18:04:02,Mit F-16-Kampfjets ist das nicht so einfach.
00:18:04:04,00:18:06:19,"Man braucht Flugplaetze, Versorgungsketten."
00:18:06:21,00:18:09:02,Und man muss die Piloten trainieren.
00:18:09:04,00:18:11:20,Es ist deutlich komplexer als bei Panzern.
00:18:12:15,00:18:15:14,Etwa Lieferketten fuer Treibstoff und Ersatzteile
00:18:15:16,00:18:17:07,muessten organisiert werden.
00:18:17:09,00:18:20:05,Damit die Flugzeuge auch gewartet werden koennen.
00:18:20:07,00:18:22:21,Deutschland koenne dabei nur wenig helfen.
00:18:23:01,00:18:25:19,Es gibt ein paar theoretische Moeglichkeiten.
00:18:25:21,00:18:27:08,Die pruefen wir gerade.
00:18:28:03,00:18:32:15,"Aber er ist nicht massgeblich, weil wir keine F-16-Flugzeuge haben."
00:18:36:19,00:18:39:01,Exemplare der F-16 gibt es genug.
00:18:39:03,00:18:41:13,Weltweit sind ueber 2000 im Einsatz.
00:18:41:15,00:18:45:06,Neben den USA besitzen acht NATO-Partner in Europa F-16.
00:18:45:16,00:18:48:17,"U.a. Portugal, Belgien, Daenemark und Polen."
00:18:49:09,00:18:51:16,"Wuerde die Lieferung einmal anlaufen,"
00:18:51:18,00:18:54:07,waere der Nachschub wohl lange gesichert.
00:18:54:09,00:18:56:02,Punkt drei: der Einsatz.
00:18:56:16,00:19:00:16,Bislang kaempft die Ukraine mit alten Kampfjets aus Sowjetzeiten.
00:19:00:18,00:19:04:16,Ein westlicher Kampfjet neuer Generation waere ein Gamechanger.
00:19:05:13,00:19:08:14,"Weil die F-16 ein modernes Kampfflugzeug ist,"
00:19:08:16,00:19:12:02,"andere Waffensysteme, Radarsysteme integriert hat."
00:19:12:16,00:19:15:12,"Es gibt da Dinge wie ""Fire & Forget"":"
00:19:16:17,00:19:19:17,"Also ein Ziel erfassen und abfeuern, wo man mit"
00:19:19:19,00:19:23:22,aelteren sowjetischen Systemen das Ziel laenger anvisieren muss.
00:19:24:23,00:19:28:16,Zudem koennte die Ukraine russische Posten in besetzen Gebieten
00:19:28:18,00:19:30:08,Ð wie diesen Ð angreifen.
00:19:30:10,00:19:33:18,Den kann sie mit den bisherigen Waffen nicht erreichen.
00:19:33:20,00:19:35:09,Punkt vier: die Risiken.
00:19:35:11,00:19:39:12,Theoretisch koennten die Ukrainer mit den F-16 noch weiter fliegen Ð
00:19:39:14,00:19:42:02,und russisches Staatsgebiet angreifen.
00:19:42:13,00:19:44:09,Grosse Eskalationsgefahr.
00:19:44:11,00:19:48:11,"Im Westen scheint man ueberzeugt, dass das nicht passieren werde."
00:19:49:14,00:19:53:22,"Ich habe die klare Zusicherung von Praesident Selenskyj, dass sie"
00:19:54:04,00:19:58:17,"die Jets nicht nutzen werden, um in russisches Territorium einzudringen."
00:20:02:14,00:20:06:07,In Kuerze koennte die Ausbildung ukrainischer Piloten beginnen.
00:20:06:09,00:20:08:21,"Bis F-16-Jets ueber der Ukraine fliegen,"
00:20:08:23,00:20:11:00,duerfte es noch Monate dauern.
00:20:14:03,00:20:17:20,Russland hat die westliche Welt geschlossen wie selten zuvor
00:20:17:22,00:20:21:19,"gegen sich, seit Putin den Krieg gegen die Ukraine gestartet hat."
00:20:22:06,00:20:25:14,"Auch von innen regt sich Widerstand, womoeglich hier,"
00:20:25:16,00:20:28:14,im russischen Grenzgebiet um Belgorod.
00:20:30:04,00:20:33:12,Etwa 80 km entfernt vom ukrainischen Charkiw.
00:20:34:12,00:20:39:10,Gepanzerte Fahrzeuge mit Bewaffneten sollen von der Ukraine kommend
00:20:39:12,00:20:43:18,in russische Orte eingefahren sein - trotz der Grenzanlagen.
00:20:46:06,00:20:50:00,"Sind es Russen, die gegen ihre Regierung aufbegehren,"
00:20:51:08,00:20:54:06,"oder Ukrainer, wie es aus dem Kreml heisst?"
00:20:55:04,00:20:59:01,"Moskau erklaert, man habe einen Terrorangriff abgewehrt."
00:20:59:19,00:21:01:00,Ina Ruck.
00:21:02:13,00:21:06:18,"So sieht es aus in Golowtschino, nahe der ukrainischen Grenze."
00:21:07:12,00:21:11:09,Gestern frueh kamen bewaffnete Kaempfer mit gepanzerten Fahrzeugen
00:21:11:11,00:21:14:22,ueber die Grenze nach Russland in mehrere kleine Orte.
00:21:16:02,00:21:20:12,Russlands Verteidigungsministerium veroeffentlichte diese Bilder.
00:21:21:04,00:21:22:11,"Mit der Meldung,"
00:21:22:13,00:21:26:09,man habe eine Gruppe ukrainischer Nationalisten vernichtet.
00:21:26:20,00:21:30:14,"Es ist nicht klar, ob die Angreifer Ukrainer waren."
00:21:31:24,00:21:36:18,"Zwei russische Freiwilligenverbaende, die auf Seiten der Ukraine kaempfen,"
00:21:36:20,00:21:39:16,bekannten sich per Video zu den Angriffen.
00:21:40:00,00:21:42:19,"Sie zeigen, wie sagen, ihren Vormarsch."
00:21:42:21,00:21:45:13,"Einer der Verbaende gilt als rechtsextrem,"
00:21:45:19,00:21:49:07,der andere gilt in Russland als Terrororganisation.
00:21:49:20,00:21:52:21,Mit Bussen brachte man Menschen aus der Gegend
00:21:52:23,00:21:54:19,voruebergehend in Sicherheit.
00:21:54:21,00:21:57:11,Das russische Fernsehen zeigt diese Bilder.
00:21:57:13,00:22:00:02,"Manche moegen sich fragen, wie es sein kann,"
00:22:00:04,00:22:03:09,dass Bewaffnete ueberhaupt ueber die Grenze kommen.
00:22:03:11,00:22:05:06,In einer Online-Fragestunde
00:22:05:08,00:22:09:04,kann der Gouverneur der Region den Unmut kaum verbergen.
00:22:11:11,00:22:13:04,Warum das passiert ist?
00:22:13:06,00:22:16:17,"Das wird man herausfinden, aber Ihre Frage ist berechtigt."
00:22:16:19,00:22:20:01,Ich selbst habe Fragen an das Verteidigungsministerium.
00:22:20:03,00:22:23:15,"Ich will das hier nicht kommentieren, das waere falsch."
