Timecode In,Timecode Out,Subtitle
00:04:49:12,00:04:51:14,Eine gemeinsame Richtung:
00:04:51:15,00:04:54:16,Diese Bilder scheinen lange her zu sein.
00:04:58:23,00:05:01:13,Der Koalition geht die Luft aus.
00:05:06:15,00:05:11:05,Das Bild der Ampel ist nicht nur durch das Heizungsgesetz belastet.
00:05:13:21,00:05:19:02,Mit der Zustimmung zur Ampel geht es seit Maerz letzten Jahres nach unten.
00:05:19:09,00:05:24:04,Im ARD-DeutschlandTrend sind nur 20 % mit der Regierung zufrieden.
00:05:24:22,00:05:28:19,Fuer den FDP-Generalsekretaer kein Grund zur Selbstkritik.
00:05:29:23,00:05:34:02,"Es geht nicht darum, ob jemand etwas besser machen muss."
00:05:34:13,00:05:38:22,"Es gibt viele Diskussionen, die in der Koalition existieren."
00:05:39:00,00:05:43:05,Diese Herausforderungen hatten andere Koalitionen auch.
00:05:43:12,00:05:47:12,"Es geht darum, gute Loesungen fuer das Land hinzubekommen."
00:05:47:16,00:05:52:10,Die Wege zur Loesung koennen kommunikationsintensiv sein.
00:05:54:08,00:05:57:19,Als Vermittler gefordert waere der Kanzler.
00:06:11:19,00:06:16:22,"Ich weiss, viele sind enttaeuscht, wie um die Waermewende gerungen wurde."
00:06:17:00,00:06:20:17,"Es wird auch ohne das Machtwort des Kanzlers so sein,"
00:06:20:19,00:06:24:19,dass wir vor der Sommerpause das Gesetz durchbekommen.
00:06:24:22,00:06:28:05,Eine Entstehung ist manchmal nicht schoen.
00:06:31:07,00:06:34:02,Von den schlechten Zustimmungswerten zur Ampel
00:06:34:04,00:06:36:24,profitiert als einzige Partei die AfD.
00:06:37:02,00:06:40:07,Sie liegt gleichauf mit der SPD.
00:06:42:13,00:06:44:10,Das wirft Fragen auf.
00:06:45:03,00:06:48:21,Der Bundestagsabgeordnete Norbert Roettgen schreibt:
00:07:02:12,00:07:06:12,Den Ampel-Parteien bleibt nur die Hoffnung auf mehr Luft.
00:07:12:02,00:07:14:23,Michael Koss ist Politikwissenschaftler.
00:07:14:24,00:07:18:12,Er arbeitet in Lueneburg an der Leuphana Universitaet.
00:07:18:24,00:07:22:15,Die AfD schiesst nach oben wegen des Heizungsgesetzes.
00:07:22:23,00:07:24:15,Ist es so einfach?
00:07:26:10,00:07:29:12,Man kann es so einfach zusammenfassen:
00:07:29:17,00:07:32:05,Es gibt tiefgreifende Gruende.
00:07:34:04,00:07:37:12,Von dieser Misere profitiert nur die AfD.
00:07:37:16,00:07:40:22,Sie ist als einzige inhaltlich unbeteiligt.
00:07:41:14,00:07:43:08,"Die Ampel-Parteien sagen,"
00:07:43:10,00:07:47:20,ihre kontroversen Debatten seien demokratischer Umgang.
00:07:47:24,00:07:51:06,Wieso schrecken diese Debatten dann Waehler ab?
00:07:52:06,00:07:55:10,"Alle Parteien haben ihre Momente gehabt,"
00:07:55:13,00:07:58:17,wo sie Chancen ausgelassen haben.
00:08:01:17,00:08:05:11,"Die Gruenen, als sie im Atom-Ausstiegsstreit"
00:08:05:13,00:08:08:14,auf ihrer Grenze beharrt haben.
00:08:08:22,00:08:12:11,Da haben sie sich ihres Spielraums beraubt.
00:08:13:04,00:08:17:21,Die FDP bringt kein eigenes Programm auf die Strasse.
00:08:19:05,00:08:22:09,"Es ist nur klar, was sie nicht will."
00:08:23:14,00:08:29:21,Die SPD hat mit Olaf Scholz' Brief ueber seine Richtlinienkompetenz
00:08:30:11,00:08:33:09,ihr Pulver verschossen.
00:08:34:01,00:08:38:04,"So kommt das marode daher, was sich in den Umfragen niederschlaegt."
00:08:38:13,00:08:41:20,Was sagen Sie zum Streit um das Heizungsgesetz?
00:08:42:12,00:08:45:17,Wir reden ja nicht nur von der Ampel.
00:08:46:08,00:08:49:14,Deshalb kommt so wenig bei der Union an.
00:08:49:22,00:08:52:17,Die muss dem Gesetz auch zustimmen.
00:08:53:02,00:08:56:18,Das Gesetz muss auch durch den Bundesrat.
00:08:57:15,00:08:59:17,Da braucht man 35 Stimmen.
00:08:59:21,00:09:02:09,Die Ampel hat aber nur 16 Stimmen.
00:09:02:11,00:09:05:16,Sie kann das also nur mit der Union schaffen.
00:09:05:19,00:09:10:04,"Die ist drin, fuehlt sich aber gleichzeitig wie die Opposition."
00:09:12:12,00:09:14:05,Wir haben es im Kern
00:09:14:07,00:09:18:24,mit einer Politik der kollektiven Verantwortungslosigkeit zu tun.
00:09:19:13,00:09:23:00,Wieso profitiert die Opposition eigentlich nicht
00:09:23:02,00:09:25:00,vom Zank in der Ampel?
00:09:26:06,00:09:30:05,"Weil sie mitmachen oder sich so positionieren muss,"
00:09:30:07,00:09:32:23,dass sie das Gesetz nicht will.
00:09:33:10,00:09:37:16,Ich hoere nur von den Unions- Politikern auf Oppositionsbaenken
00:09:37:18,00:09:39:05,viel Kritik.
00:09:39:08,00:09:43:09,"Weniger von denen, die in Regierungsverantwortung sind."
00:09:43:12,00:09:47:09,Am Ende wird man im Bundesrat dem zustimmen muessen.
00:09:47:12,00:09:51:10,Die Union ist damit de facto in dieser Frage
00:09:51:13,00:09:55:10,- und allen Finanzgesetzen muss der Bundesrat zustimmen -
00:09:55:12,00:09:57:08,eine mitregierende Partei.
00:10:00:23,00:10:04:19,Regierungsverantwortung sieht anders aus.
00:10:06:11,00:10:08:15,"Wir wollen das besser verstehen,"
00:10:08:17,00:10:12:07,warum so viele Leute zur AfD wechseln.
00:10:16:00,00:10:19:15,Die profitiert im Moment von Protestwaehlern.
00:10:20:04,00:10:24:12,67 % wuerden die AfD nur aus Enttaeuschung waehlen.
00:10:26:21,00:10:30:13,Wogegen genau protestieren diese Menschen?
00:10:32:14,00:10:37:00,Im Kern reicht die Zeit fuer diese Antwort nicht aus.
00:10:38:04,00:10:41:17,Man koennte es auf Veraenderung runterkochen.
00:10:41:19,00:10:45:23,"Sie wollen eine alte Republik, die es vielleicht nie gab."
00:10:46:02,00:10:50:06,Die koennte man sich vielleicht als Ideal schoendenken.
00:10:50:11,00:10:54:10,"Zuwanderung, Klimakrise, all das gibt es da nicht."
00:10:54:14,00:10:57:21,Da lebt man froehlich - auch wenn das nie so war.
00:10:57:23,00:11:00:09,In der Rueckschau denkt man das aber.
00:11:00:12,00:11:02:21,Da holt die AfD die Menschen ab.
00:11:02:23,00:11:05:16,Sie ist eben nicht verantwortlich.
00:11:07:09,00:11:11:08,"Sie tut auch nicht so, als waere sie verantwortlich."
00:11:14:24,00:11:17:11,Ein anderer interessanter Wert:
00:11:17:13,00:11:19:12,"84 %der Deutschen sagen,"
00:11:19:14,00:11:23:04,der Kanzler muesste die Richtung klarer vorgeben.
00:11:25:15,00:11:29:21,Die Koalition soll eine Fortschrittskoalition sein.
00:11:30:24,00:11:34:23,"Es war die Rede davon, man muesse goennen koennen."
00:11:35:01,00:11:37:16,Wechselseitige Erfolge naemlich.
00:11:37:19,00:11:40:01,Da ist viel Luft nach oben.
00:11:40:06,00:11:44:24,Das muss im Zweifelsfall der Kanzler durch seine Richtlinienkompetenz.
00:11:45:01,00:11:47:23,Dieses Pulver hat er verschossen.
00:11:49:08,00:11:54:04,"Er muesste sicherstellen, dass jede Partei ihr Projekt hat."
00:11:56:00,00:11:59:21,Da laesst man sich wechselseitig den Vortritt.
00:12:01:05,00:12:05:17,"Da kommen wir zurueck zur Frage, wo das Projekt der FDP ist."
00:12:05:20,00:12:09:13,Deshalb piesackt sie ihre Koalitionspartner.
00:12:12:08,00:12:14:18,"Wie kann die Ampel weitermachen,"
00:12:14:20,00:12:18:07,wenn nur jeder Fuenfte mit ihr zufrieden ist?
00:12:18:24,00:12:26:17,"Manchmal ist die Krise der Moment, wo man sich besinnt."
00:12:27:16,00:12:31:05,"Die Mitte einer Legislaturperiode ist die Zeit,"
00:12:31:07,00:12:34:02,wo selten eine Regierung glaenzt.
00:12:35:16,00:12:38:09,Man sollte aus Fehlern lernen.
00:12:41:03,00:12:43:14,Vielen Dank.
00:12:47:19,00:12:49:20,Bombastische Buehnen-Shows.
00:12:49:21,00:12:51:15,Brachialer Sound.
00:12:51:16,00:12:53:10,Provozierende Texte -
00:12:53:11,00:12:56:14,vorgetragen mit unverwechselbarer Stimme.
00:12:56:15,00:13:00:15,"""Rammstein"" ist weltweit die erfolgreichste deutsche Band."
00:13:00:16,00:13:02:24,Till Lindemann ist der Saenger.
00:13:03:00,00:13:05:13,Kontroversen um die Band gab es schon viele.
00:13:05:17,00:13:08:22,Doch nun sind Vorwuerfe gegen Lindemann laut geworden.
00:13:12:15,00:13:15:24,Groupies und ihre Stars - ein enges Verhaeltnis.
00:13:16:04,00:13:17:23,Auch bei Rammstein.
00:13:18:23,00:13:22:15,Frauen erheben jetzt Vorwuerfe gegen den Frontmann.
00:13:25:11,00:13:29:18,"Bei einem Konzert in Hannover soll es zu Sex gekommen sein,"
00:13:29:22,00:13:34:03,den die Betroffene im Nachhinein als gewaltvoll gezeichnet.
00:13:34:13,00:13:37:03,"Ich hatte das Gefuehl, ich kann nicht sagen:"
00:13:37:05,00:13:38:17,"""Ich will das nicht."""
00:13:38:21,00:13:42:11,"Ich konnte nichts sagen, weil ich geschockt war."
00:13:43:10,00:13:46:07,"Es war, als taete er mir einen Gefallen:"
00:13:46:10,00:13:49:16,Er ist ein Rockstar und ich ein Fan.
00:13:51:24,00:13:55:19,"Weibliche Fans sollen mit Tickets angelockt worden sein,"
00:13:55:20,00:13:58:13,um Sex mit Till Lindemann anzubahnen.
00:13:59:05,00:14:03:09,"Das berichten Frauen dem NDR und der ""Sueddeutscher Zeitung""."
00:14:03:13,00:14:07:05,Den Frauen seien Alkohol und Drogen angeboten worden.
00:14:08:02,00:14:11:12,In Chats seien sie vorher um Fotos gebeten worden.
00:14:11:19,00:14:14:11,So wurden sie offenbar ausgewaehlt.
00:14:15:13,00:14:19:05,Die manipulieren die Maedchen und machen sie abhaengig.
00:14:20:14,00:14:24:00,Sodass sie immer wieder neue Maedchen reinbringen.
00:14:24:03,00:14:28:09,"Sie versuchen dafuer zu sorgen, dass niemand etwas sagt."
00:14:29:04,00:14:31:12,Till Lindemann und die Frauen.
00:14:31:16,00:14:35:24,Der Erfolg lebt auch in den Videos von sexuellen Anspielungen.
00:14:36:04,00:14:40:07,Õ Rock-Musik Õ
00:14:42:19,00:14:45:21,Auch wenn Till Lindemann in einem seiner Gedichte
00:14:45:23,00:14:48:22,Sex mit einer besinnungslosen Frau beschreibt:
00:14:49:00,00:14:51:18,Experten warnen vor zu schnellen Schluessen.
00:14:51:20,00:14:54:00,"Nur weil jemand ein Gedicht schreibt,"
00:14:54:02,00:14:56:14,"in dem er eine Vergewaltigung beschreibt,"
00:14:56:16,00:14:59:14,macht dass diese Person nicht zum Vergewaltiger.
00:14:59:16,00:15:02:09,Das ist von der Kunstfreiheit gedeckt.
00:15:02:13,00:15:06:08,Kunstfreiheit kann aber auch missbraucht werden.
00:15:06:12,00:15:10:22,Dinge koennen unter diesem Deckmantel formuliert werden.
00:15:11:13,00:15:15:02,Auch diese Frau will Till Lindemann kennengelernt haben.
00:15:15:06,00:15:19:10,Ihre Angaben versichert sie eidesstattlich.
00:15:20:06,00:15:22:18,Die Bilder im Kopf seien lueckenhaft.
00:15:22:20,00:15:25:20,Sie sei aber im Bett mit Lindemann erwacht.
00:15:26:08,00:15:28:01,Er hat die Macht.
00:15:28:09,00:15:30:06,"Das wird normalisiert,"
00:15:30:08,00:15:35:08,dass strukturell bei jedem Konzert gezielt Leute ausgesucht werden.
00:15:35:12,00:15:39:18,"Sollten sich diese Vorfaelle bewahrheiten und erhaerten,"
00:15:39:21,00:15:42:01,"waere die neue Dimension,"
00:15:42:06,00:15:47:16,dass hinter der Akquirierung der Groupies ein System steckt.
00:15:49:19,00:15:54:19,"Dass es ein Team von Leuten gibt, das Groupies anwirbt."
00:15:58:08,00:16:03:22,Sowohl Lindemann als auch die Band liessen die Vorwuerfe unbeantwortet.
00:16:07:18,00:16:10:19,Sonja Eismann ist Kulturwissenschaftlerin
00:16:10:20,00:16:14:20,und beschaeftigt sich mit Machtmissbrauch im Musikgeschaeft.
00:16:14:21,00:16:17:13,Darueber wollen wir mit ihr sprechen.
00:16:17:14,00:16:20:11,"Guten Abend, Frau Eismann. Guten Abend."
00:16:21:17,00:16:24:22,"Ist das ueblich, dass sich Rock- und Popbands"
00:16:24:23,00:16:29:03,"systematisch Maedchen rauspicken, um mit ihnen Sex zu haben?"
00:16:35:16,00:16:39:14,"Ich wuerde gerne sagen, dass mich das negativ ueberrascht."
00:16:39:15,00:16:41:12,"Ich erinnere mich aber,"
00:16:41:14,00:16:45:12,dass mir das bereits in meiner Jugend zugetragen wurde.
00:16:46:00,00:16:49:15,"Freundinnen wurden da vor Konzerten angesprochen,"
00:16:49:16,00:16:52:16,ob sie einen Backstage-Pass haben moechten.
00:16:52:17,00:16:57:00,Durch die sozialen Medien sind die Moeglichkeiten groesser geworden.
00:16:59:01,00:17:02:06,"Ich habe das etwas aus den Augen verloren,"
00:17:02:07,00:17:06:05,denn mir als Journalistin wird so etwas nicht zugetragen.
00:17:06:17,00:17:10:19,"Wir muessen uns in unserer Branche auf die Finger klopfen,"
00:17:10:20,00:17:13:09,dass wir nicht hingeschaut haben.
00:17:14:11,00:17:18:23,Das Ausmass dieses Missbrauchs konnten wir uns nicht vorstellen.
00:17:21:11,00:17:23:03,Jetzt sagen viele:
00:17:23:04,00:17:25:15,Der Sex war doch einvernehmlich
00:17:25:16,00:17:29:13,"und die Frauen wuessten doch, worauf sie sich einlassen."
00:17:30:09,00:17:34:13,Wo beginnt der Machtmissbrauch? Was macht den Missbrauch aus?
00:17:37:20,00:17:41:14,"Eine schwierige Frage, wenn es um Intimitaeten geht:"
00:17:41:15,00:17:44:19,"Wer hat was gesagt, wer hat wem zugestimmt?"
00:17:46:24,00:17:49:18,Das ist ohnehin schwer zu beurteilen.
00:17:50:21,00:17:54:04,"Wenn es um eine Beziehung zu einem Star geht,"
00:17:54:05,00:17:59:00,"von einem Fan, der das als Privileg sieht, diesem Star nahe zu sein:"
00:17:59:01,00:18:01:10,Dann wird es noch schwammiger.
00:18:04:04,00:18:08:13,"Das sind extreme Graubereiche, wo die Fans manipuliert werden."
00:18:12:15,00:18:16:05,"Das waren oft Frauen, die nicht einschaetzen koennen,"
00:18:16:06,00:18:18:12,worauf sie sich einlassen.
00:18:21:07,00:18:23:06,"Die sind so geblendet,"
00:18:23:07,00:18:26:24,dass wir nicht von freiem Willen sprechen koennen.
00:18:31:00,00:18:35:03,"Es gibt durchaus Groupies, die das selbstbewusst betreiben."
00:18:35:13,00:18:39:12,"Das wird sicher aber oft als Empowerment dargestellt,"
00:18:39:13,00:18:41:09,ist es aber nicht.
00:18:44:08,00:18:48:19,"Es gehoert zum Mythos, dass Rockstars sich 50 Groupies bestellen,"
00:18:48:20,00:18:52:02,Kokain nehmen und die Hotelzimmer verwuesten.
00:18:52:17,00:18:56:02,Haben wir diesen Mythos nicht zerstoeren wollen?
00:19:00:01,00:19:03:05,Der Mythos geht auf die wichtige Befreiung
00:19:03:06,00:19:06:11,von alten Sexual-Moralvorstellungen zurueck.
00:19:08:10,00:19:11:14,Das fing bekanntlich in den 60er-Jahren an.
00:19:12:03,00:19:13:21,Leider ging es da
00:19:13:22,00:19:17:11,nur um die Befreiung der maennlichen Mitmenschen.
00:19:19:09,00:19:22:01,Die konnten sich alles rausnehmen.
00:19:25:07,00:19:28:04,Das wurde gewissermassen Waren-foermig:
00:19:28:05,00:19:31:16,"Immer mehr Groupies, immer mehr Angebot - gratis."
00:19:33:19,00:19:36:00,"Dieser Mythos wird erzaehlt,"
00:19:36:01,00:19:40:14,um von einer damals vermeintlich freieren Sexualitaet zu schwaermen.
00:19:41:23,00:19:45:14,Jedoch war es schon damals nicht so unkompliziert.
00:19:46:09,00:19:49:22,"Es gab weniger Vokabular, um darueber zu sprechen."
00:19:50:10,00:19:53:05,"Ich wuensche mir, dass sich das aendert."
00:19:53:17,00:19:57:19,Da haben wir viel Geschichte und viel Vokabular gesammelt.
00:19:57:20,00:20:00:03,Wir koennten anders reagieren.
00:20:02:06,00:20:06:00,"Haben Sie die Hoffnung, dass nun auch in der Musik"
00:20:06:01,00:20:08:23,eine Art #metoo-Welle entstehen koennte?
00:20:12:12,00:20:15:02,Die Hoffnung gibt es schon lange.
00:20:19:16,00:20:22:08,Richtig viel passiert ist aber nicht.
00:20:22:24,00:20:26:07,Es gab einige spektakulaere Faelle wie R. Kelly.
00:20:29:05,00:20:31:21,Auch ein Mitglied von Arcade Fire.
00:20:32:14,00:20:35:02,Aus unterschiedlichen Bereichen.
00:20:39:05,00:20:42:02,"Ich habe Sorge, dass die ÈOffentlichkeit"
00:20:42:03,00:20:45:16,noch in maechtige maennliche Stars verliebt ist.
00:20:47:19,00:20:50:10,Die haben eine grosse Strahlkraft.
00:20:53:06,00:20:57:17,"Die Fans versammeln sich schon, um Lindemann jetzt zu beschuetzen."
00:21:01:10,00:21:06:08,"Wir wissen ja, dass die Fans der Maenner grosse Macht entfalten koennen."
00:21:11:13,00:21:15:23,"Ich moechte alle dazu auffordern, diesen Fall zu hinterfragen."
00:21:19:22,00:21:24:17,Sich nicht von maennlichen Stars und ihrem Charisma blenden zu lassen.
00:21:26:06,00:21:28:03,"Darueber nachzudenken,"
00:21:28:04,00:21:31:10,wie missbraeuchlich dieses Geschaeft sein kann.
00:21:36:11,00:21:39:07,"Vielen Dank fuer Ihre Zeit, Sonja Eismann."
00:21:39:15,00:21:41:04,Danke Ihnen.
00:21:47:08,00:21:49:24,Es ist ein sonniger Fruehsommertag.
00:21:50:00,00:21:52:07,Es ist ein Mittwochvormittag.
00:21:52:08,00:21:54:02,Es ist gegen 11 Uhr.
00:21:54:03,00:21:57:24,Der Intercity-Express 884 ist auf dem Weg nach Hamburg.
00:21:58:15,00:22:02:11,Ein gebrochener Radreifen verhakt sich an einer Weiche.
00:22:02:22,00:22:06:09,Waggons prallen bei Tempo 200 gegen eine Bruecke.
00:22:06:11,00:22:10:03,Im niedersaechsischen Eschede sterben 101 Menschen.
00:22:13:08,00:22:15:14,88 sind schwer verletzt.
00:22:16:02,00:22:18:10,Hunderte sind traumatisiert.
00:22:18:11,00:22:22:22,Es ist das schwerste Zugunglueck der deutschen Nachkriegsgeschichte.
00:22:22:23,00:22:25:00,Morgen ist es 25 Jahre her.
00:22:25:01,00:22:27:16,Die Wunden schmerzen heute noch.
00:22:33:08,00:22:36:15,Der 3. Juni 1998 war ein fruehsommerlicher Tag.
00:22:36:16,00:22:39:03,Die Sonne hat schoen geschienen.
00:22:39:04,00:22:42:14,Ich bin frohen Mutes in Fulda in den Zug gestiegen.
00:22:45:20,00:22:48:00,Udo Bauch ist 30 Jahre alt.
00:22:48:01,00:22:51:06,"Der Familienvater ist bei bester Gesundheit,"
00:22:51:07,00:22:54:03,als er in den ICE nach Hamburg steigt.
00:22:54:04,00:22:56:02,Dort kommt er nicht an.
00:22:56:03,00:22:58:12,In Eschede bricht ein Radreifen.
00:22:59:10,00:23:03:04,"Es war ein Knall, wie man ihn im Leben nie gehoert hat."
00:23:03:05,00:23:06:01,Es war der Zusammenstoss mit der Bruecke.
00:23:06:02,00:23:07:21,Es war schrecklich.
00:23:07:22,00:23:10:24,"Man wuenscht keinem, so einen Knall zu hoeren."
00:23:12:09,00:23:14:24,Udo Bauch ueberlebt schwerverletzt.
00:23:15:00,00:23:16:24,Es gleicht einem Wunder.
00:23:17:00,00:23:20:01,Heute ist er zu 100 Prozent schwerbehindert.
00:23:20:02,00:23:22:03,Er ist teilweise gelaehmt.
00:23:22:04,00:23:23:20,Er hat Schmerzen.
00:23:25:01,00:23:28:17,Es wird nie mehr ein Leben geben wie vor dem Unglueck.
00:23:28:18,00:23:31:12,Ich muss mit Einschraenkungen leben.
00:23:31:13,00:23:35:16,Auch nach weiteren 25 Jahren wird das Unglueck mich beschaeftigen.
00:23:36:08,00:23:39:18,"Sein Leben als Schwerbehinderter will er nutzen,"
00:23:39:19,00:23:42:23,um Menschen mit aehnlichem Schicksal zu helfen.
00:23:43:00,00:23:45:21,Er ist taetig als Behindertenbeauftragter.
00:23:45:22,00:23:49:09,Auch fuer Helfer ist das Unglueck bis heute praesent.
00:23:49:10,00:23:52:13,Gerhard Latt und Sven Heine waren im Einsatz.
00:23:53:06,00:23:54:24,Voelliges Chaos.
00:23:55:00,00:23:56:19,Alles durcheinander.
00:23:56:20,00:23:59:23,"Wie viele Opfer es waren, wussten wir nicht."
00:24:01:00,00:24:02:16,Hilflosigkeit.
00:24:02:17,00:24:04:17,"Keiner weiss, wo er anfaengt."
00:24:04:18,00:24:06:09,Durcheinander ...
00:24:06:10,00:24:08:24,Untereinander und uebereinander ...
00:24:09:00,00:24:10:16,Man kam nicht ran.
00:24:10:17,00:24:12:04,Chaos.
00:24:13:00,00:24:16:06,Seit 2001 steht in Eschede eine Gedenkstaette.
00:24:16:07,00:24:20:06,Zu Ehren der 101 Todesopfer stehen hier 101 Kirschbaeume.
00:24:20:07,00:24:23:05,Mittlerweile ist es ein friedlicher Ort.
00:24:23:06,00:24:25:24,Doch den ehemaligen Rettungssanitaetern
00:24:26:00,00:24:29:19,sind die Bilder von damals noch sehr genau vor Augen.
00:24:29:20,00:24:33:19,"Mittlerweile wissen die Helfer, wie sie damit umgehen koennen."
00:24:35:22,00:24:38:05,Diese Bilder sehe ich wieder.
00:24:38:06,00:24:40:20,Aber die Belastung ist nicht da.
00:24:40:21,00:24:42:13,Das ist wichtig.
00:24:42:14,00:24:44:11,Die Erinnerung ist da.
00:24:44:12,00:24:46:14,Die Belastung ist nicht da.
00:24:47:08,00:24:50:23,Man koenne man sich nicht zu 100 Prozent vorbereiten.
00:24:50:24,00:24:54:00,Doch gerade Eschede habe viel beigetragen
00:24:54:01,00:24:57:03,zur Verbesserung des Katastrophenschutzes.
00:24:59:01,00:25:02:18,Es wird mit Sicherheit immer eine Chaos-Phase geben.
