Timecode In,Timecode Out,Subtitle
00:04:42:19,00:04:46:07,"Nicht nur zwischen Bund und Laendern ist das Thema strittig,"
00:04:46:09,00:04:47:19,auch in der Ampel:
00:04:47:21,00:04:49:20,Schon vor dem Treffen am Mittwoch
00:04:49:22,00:04:54:11,hat sich die Gruenen-Spitze auf die Seite der Laender geschlagen.
00:04:54:13,00:04:58:01,"Der Bund muesse belasteten Kommunen zusaetzlich helfen,"
00:04:58:03,00:04:59:08,auch finanziell.
00:05:00:06,00:05:03:23,Den Gruenen weht der politische Wind derzeit weiter ins Gesicht.
00:05:04:01,00:05:05:18,Das spiegeln Umfragen wider.
00:05:05:20,00:05:07:24,So lag die Partei im Deutschlandtrend
00:05:08:01,00:05:10:12,mit 16 Prozent fast gleichauf mit der AfD.
00:05:10:14,00:05:14:19,Viel Kritik gab es am Heizungsgesetz oder vermeintlicher Vetternwirtschaft
00:05:14:21,00:05:17:03,im Wirtschaftsministerium.
00:05:18:24,00:05:21:21,Im Bericht aus Berlin stellt sich die Vorsitzende
00:05:21:23,00:05:24:24,der Gruenen der Kritik an Wirtschaftsminister Habeck.
00:05:25:03,00:05:27:12,Keine einfachen Zeiten fuer die Partei.
00:05:27:14,00:05:30:24,"Die Umfragewerte schlecht, der Vizekanzler unter Druck."
00:05:31:03,00:05:35:00,"Lang raeumt ein, im Wirtschaftsministerium"
00:05:35:03,00:05:38:15,seien Fehler bei der Personalpolitik gemacht worden.
00:05:38:17,00:05:40:08,Die seien korrigiert worden.
00:05:40:10,00:05:42:11,Jetzt will sie nach vorne schauen.
00:05:42:13,00:05:45:13,Wir haben grosse Veraenderungsprozesse in diesem Land.
00:05:45:15,00:05:47:13,Dafuer braucht es Glaubwuerdigkeit.
00:05:47:16,00:05:49:06,Das ist gar keine Frage.
00:05:49:08,00:05:52:14,"Diese Glaubwuerdigkeit geht, indem wir klare Regeln haben,"
00:05:52:16,00:05:54:18,wir uns nicht verunsichern lassen.
00:05:54:22,00:05:57:13,"Indem wir die Fragen, die Buerger umtreiben,"
00:05:57:16,00:06:00:09,"etwa soziale Fragen, beantworten und klaeren."
00:06:00:13,00:06:03:24,Die Affaere um einen Staatssekretaer im Wirtschaftsministerium
00:06:04:02,00:06:07:06,"belastet nicht nur Habeck, sondern die ganze Partei."
00:06:07:18,00:06:11:11,"Der Filz-Vorwurf trifft die Partei umso schwerer,"
00:06:11:13,00:06:15:18,die fuer sich werteorientierte Politik beansprucht.
00:06:15:24,00:06:21:07,Die Gruenen haben fast ein Drittel ihrer moeglichen Waehler verloren.
00:06:21:14,00:06:24:08,"Auch, weil die gruene Klima- und Energiepolitik"
00:06:24:10,00:06:26:06,den Menschen viel abverlangt.
00:06:26:08,00:06:28:18,Zum Beispiel der Austausch von Heizungen.
00:06:28:20,00:06:30:08,Lang wirbt um Verstaendnis.
00:06:30:13,00:06:33:00,"Die Alternative zur Veraenderung ist nicht,"
00:06:33:02,00:06:34:23,"dass alles bleibt, wie es ist."
00:06:35:00,00:06:37:06,"Die Alternative ist, dass es unsicherer,"
00:06:37:08,00:06:39:03,teurer und gefaehrlicher wird.
00:06:39:05,00:06:42:11,"Aber wenn wir sagen, wir gehen diese Veraenderung an, ..."
00:06:42:13,00:06:44:15,"Wenn unsere Koalitionspartner sagen,"
00:06:44:19,00:06:48:04,"sie machen sich Sorgen darueber, ob Buerger dazu bereit sind."
00:06:48:07,00:06:49:10,"Dann heisst es,"
00:06:49:13,00:06:52:13,gemeinsam Geld in die Hand nehmen und unterstuetzen.
00:06:52:16,00:06:53:20,Davon muessen sie
00:06:53:23,00:06:56:12,ihre Koalitionspartner erst noch ueberzeugen.
00:06:56:16,00:07:00:07,Naechster Stimmungstest ist die Buergerschaftswahl in Bremen
00:07:00:13,00:07:01:17,in einer Woche.
00:07:02:23,00:07:05:07,Der deutsche Staedte- und Gemeindetag
00:07:05:10,00:07:09:13,warnt beim Austausch von Heizungen vor hohen Kosten fuer die Kommunen.
00:07:09:15,00:07:12:15,Sie werden auf mindestens 8 Mrd. Euro beziffert.
00:07:12:17,00:07:20:00,"Bis 2045 muessten 135.000 Gebaeude mit neuen Heizungen ausgestattet werden,"
00:07:20:22,00:07:23:13,sagte Hauptgeschaeftsfuehrer Landsberg der NOZ.
00:07:23:16,00:07:26:15,"Er fordert langfristige Unterstuetzung und bemaengelt,"
00:07:26:17,00:07:30:12,dass Kommunen von der Foerderung des Bundes ausgeschlossen seien.
00:07:32:10,00:07:36:02,Trotz internationaler Bemuehungen um eine Waffenruhe
00:07:36:04,00:07:38:11,dauern die Kaempfe im Sudan weiter an.
00:07:38:14,00:07:42:22,Seit gestern verhandeln Vertreter der sudanesischen Armee
00:07:42:24,00:07:46:06,und der RSF-Miliz in Saudi Arabien ueber eine Feuerpause.
00:07:46:09,00:07:50:09,"Dort ist der Nothilfekoordinator der Vereinten Nationen eingetroffen,"
00:07:50:11,00:07:53:17,um ueber die humanitaere Situation im Sudan zu sprechen.
00:07:53:19,00:07:56:00,Seit Beginn der Angriffe vor drei Wochen
00:07:56:02,00:08:04:02,wurden dort mehr als 500 Menschen getoetet.
00:08:04:13,00:08:07:19,"Ein paar Schritte durch die Gassen Khartums zu spazieren,"
00:08:07:21,00:08:10:15,seit Wochen trauen sich das nur wenige Menschen.
00:08:10:17,00:08:14:07,"Die Hauptstadt wird leerer, viele Sudanesen packen ihre Koffer,"
00:08:14:09,00:08:16:11,Hunderttausende sind auf der Flucht.
00:08:16:13,00:08:18:13,Drei Wochen nach Beginn der Kaempfe
00:08:18:15,00:08:22:08,"hat sich Familie Ibrahim entschieden, ihr Heimatland zu verlassen."
00:08:22:10,00:08:25:21,"Viele fliehen in den Tschad, die Familie will nach ÈAgypten."
00:08:25:24,00:08:27:18,Wir haben hier kein Geld mehr.
00:08:27:20,00:08:29:08,"Kein Benzin, kein Essen,"
00:08:29:10,00:08:33:12,"kein Brot, kein Trinkwasser, seit zwoelf Tagen keinen Strom."
00:08:35:22,00:08:39:11,"Offiziell gilt eine Feuerpause, doch die sudanesische Armee"
00:08:39:13,00:08:44:02,und die Miliz Rapid Support Forces bekaempfen sich weiter heftig.
00:08:44:04,00:08:46:05,In den innenpolitischen Konflikt
00:08:46:07,00:08:49:17,sind auch zahlreiche auslaendische Akteure involviert.
00:08:49:19,00:08:53:07,"ÈAgypten unterstuetzt eher Militaerchef al-Burhan,"
00:08:53:09,00:08:57:08,Milizen-Anfuehrer Dagalo pflegt enge Verbindungen in die Golfregion.
00:08:57:09,00:09:00:20,"Die Vereinigten Arabischen Emirate, aber auch Saudi-Arabien"
00:09:00:22,00:09:02:19,sind wichtige Handelspartner.
00:09:02:21,00:09:05:10,Unter anderem im Milliardengeschaeft mit Gold.
00:09:05:12,00:09:10:01,"Auch Russland mischt mit, wohl mit rund 200 Soeldnern der Wagner-Gruppe."
00:09:10:07,00:09:14:15,"Die Wagner-Truppe hatte eigene kommerzielle Interessen im Sudan,"
00:09:14:18,00:09:16:19,die sie zu verteidigen versucht.
00:09:16:21,00:09:20:09,Goldhandel mit Dagalo ist wichtig fuer deren Einkommensstroeme.
00:09:20:11,00:09:23:23,Fuer die Sudanesen gibt es einen kleinen Hoffnungsschimmer:
00:09:24:00,00:09:25:05,Die Konfliktparteien
00:09:25:07,00:09:29:04,verhandeln derzeit in Saudi-Arabien ueber einen Waffenstillstand.
00:09:29:06,00:09:34:20,Und ueber humanitaere Korridore zur Versorgung der Menschen in Khartum.
00:09:37:11,00:09:40:07,Mehr als zehn Jahre nach Beginn des Buergerkriegs
00:09:40:09,00:09:43:12,wird Syrien wieder in die Arabische Liga aufgenommen.
00:09:43:14,00:09:46:12,Das beschlossen die Aussenminister der Organisation
00:09:46:14,00:09:48:04,bei ihrem Treffen in Kairo.
00:09:48:06,00:09:51:11,"Das Land war 2011 aus dem Buendnis ausgeschlossen worden,"
00:09:51:13,00:09:55:11,nachdem Assad die Demokratiebewegung gewaltsam niederschlagen liess.
00:09:55:13,00:09:58:20,In dem nachfolgenden Krieg sind Hunderttausende gestorben
00:09:58:22,00:10:00:10,und Millionen gefluechtet.
00:10:02:05,00:10:06:11,In Kanada breiten sich in der Provinz Alberta zahlreiche Waldbraende aus.
00:10:06:13,00:10:09:00,"Die Behoerden berichten von 109 Feuern,"
00:10:09:02,00:10:11:11,von denen 33 nicht unter Kontrolle seien.
00:10:11:13,00:10:14:00,In der Region wurde der Notstand ausgerufen.
00:10:14:02,00:10:17:21,Knapp 25.000 Menschen mussten ihre Haeuser verlassen.
00:10:17:23,00:10:21:05,"Trockenheit, starke Winde und hohe Temperaturen"
00:10:21:07,00:10:23:05,erschweren die Loescharbeiten.
00:10:24:17,00:10:30:12,"Gestern war es prunkvoll und pompoes, heute froehlich und ausgelassen:"
00:10:30:14,00:10:34:21,Mit Strassenfesten und Teepartys haben in Grossbritannien Zehntausende
00:10:34:23,00:10:38:17,die Kroenung von Koenig Charles III. und Koenigin Camilla gefeiert.
00:10:38:20,00:10:42:10,Auch einige Familienmitglieder der Royals
00:10:42:12,00:10:44:15,"nahmen am ""Coronation Big Lunch"" teil."
00:10:44:18,00:10:46:21,In die Partylaune mischte sich Kritik
00:10:46:23,00:10:51:01,am harten Durchgreifen der Polizei gegen Monarchie-Gegner.
00:10:52:24,00:10:56:23,Am Tag danach sieht es in London aus wie nach einem Festival.
00:10:57:03,00:11:01:05,"Waehrend am Buckingham Palace noch die Spuren beseitigt werden,"
00:11:01:08,00:11:06:00,wird ein paar 100 Meter weiter im Regent's Park schon wieder gefeiert.
00:11:07:24,00:11:10:22,"The Big Lunch, die grossen royalen Strassenpartys,"
00:11:10:24,00:11:13:08,die seit 70 Jahren immer der Queen galten:
00:11:13:10,00:11:15:21,Diesmal fuer den neuen Koenig:
00:11:16:18,00:11:20:09,Die Kroenung hat einen positiven Effekte auf alle.
00:11:20:15,00:11:23:04,"Alle sind draussen und feiern, grossartig."
00:11:23:09,00:11:25:10,Das macht uns Briten aus.
00:11:25:15,00:11:28:18,"Es geht darum, deine Nachbarn kennenzulernen."
00:11:29:02,00:11:31:14,Das ist eine ideale Gelegenheit.
00:11:36:03,00:11:38:11,Er wird ein brillanter Koenig.
00:11:38:17,00:11:42:06,"Er ist bescheiden, wir koennen froh sein."
00:11:44:20,00:11:47:18,Weiter diskutiert werden die Festnahmen
00:11:47:20,00:11:49:24,von ueber 50 Monarchie-Kritikern.
00:11:50:01,00:11:54:06,"Die Polizei beruft sich auf ein neues Gesetz, das ihr erlaubt,"
00:11:54:08,00:11:56:02,Demonstranten festzunehmen:
00:11:56:04,00:11:59:20,"Nur bei Verdacht, sie koennten die oeffentliche Ordnung stoeren."
00:11:59:22,00:12:03:07,"In Windsor beginnt das Kroenungskonzert,"
00:12:03:09,00:12:07:02,zu dem ueber 20.000 Besucher erwartet werden.
00:12:09:13,00:12:14:01,"Am Tag danach ist sich das Land einig, dass die Kroenung"
00:12:14:03,00:12:17:05,ein voller Erfolg fuer die Monarchie war.
00:12:17:07,00:12:21:00,Dennoch ueberschatten die gestrigen Verhaftungen das Wochenende.
00:12:21:02,00:12:22:17,"Ein Gesetz, das erlaubt,"
00:12:22:19,00:12:25:21,friedliche Demonstrationen willkuerlich zu beenden:
00:12:25:24,00:12:29:15,"Das gehoere in autoritaere Staaten, nicht aber in eine Demokratie,"
00:12:29:17,00:12:30:23,sagen die Kritiker.
00:12:31:00,00:12:35:09,Das Gesetz ist in Kraft und wird das Demonstrieren sehr erschweren.
00:12:36:11,00:12:39:23,In der Fussball-Bundesliga hat sich Dortmund eindrucksvoll
00:12:40:00,00:12:42:20,im Kampf um die Meisterschaft zurueckgemeldet.
00:12:42:22,00:12:45:21,Die Borussen besiegten den VfL Wolfsburg mit 6:0.
00:12:45:23,00:12:50:20,Sie liegen in der Tabelle nur einen Punkt hinter Bayern Muenchen.
00:12:52:21,00:12:56:05,Eindrucksvoller kann man Ambitionen auf die Meisterschale
00:12:56:08,00:12:57:24,nicht untermauern.
00:12:58:01,00:13:03:01,Die Dortmunder liegen nach 15 Minuten durch Adeyemi in Front.
00:13:03:07,00:13:07:08,Durch die fruehe Fuehrung folgt ein Spiel wie im Rausch.
00:13:07:15,00:13:11:17,Sebastien Haller nach Pass von Adeyemi zum 2:0.
00:13:12:06,00:13:17:03,Wolfsburg in nahezu jeder Szene vom Dortmunder Tempo ueberfordert.
00:13:18:03,00:13:22:02,Donyell Malen erhoeht noch vor der Pause auf 3:0.
00:13:22:07,00:13:25:18,Es fuehlt sich an wie Fliegen fuer Trainer Terzic.
00:13:26:02,00:13:29:18,Auch danach klappt einfach alles bei Dortmund.
00:13:29:20,00:13:34:00,Bellingham an die Latte und der Ball geht trotzdem rein.
00:13:34:02,00:13:35:20,Dortmund macht immer weiter.
00:13:35:22,00:13:38:16,"Nach 60 Minuten das 5:0 durch Adeyemi,"
00:13:38:18,00:13:41:10,der danach noch einen Elfmeter verschiesst.
00:13:41:12,00:13:46:05,Der Schlusspunkt in der 86. Minute. Bellingham zum 6:0.
00:13:46:06,00:13:50:01,Keine Spur von Nervenflattern bei den Bayern-Verfolgern.
00:13:52:12,00:13:56:03,"Und nun die Wettervorhersage fuer morgen, Montag, den 8. Mai."
00:13:56:21,00:14:00:06,Ein Hoch sorgt im Nordosten auch morgen fuer viel Sonne.
00:14:00:08,00:14:03:11,In der Nacht vom Westen und Sueden bis zur Mitte hier
00:14:03:13,00:14:08:09,"und da Regen oder kraeftige Schauer, anfangs auch noch Gewitter."
00:14:08:11,00:14:10:16,Am Tag viel Sonne nordoestlich der Elbe.
00:14:10:18,00:14:14:08,"Sonst viele Wolken, die im Laufe des Tages haeufiger auflockern."
00:14:14:10,00:14:18:18,Vom Westen bis in den Sueden teilweise kraeftige Schauer oder Gewitter.
00:14:26:24,00:14:30:03,Auch am Dienstag ist es im Osten laenger sonnig.
00:14:30:07,00:14:33:03,In der Westhaelfte breitet sich Regen aus.
00:14:33:08,00:14:38:16,"Am Mittwoch ueberall unbestaendig, am Donnerstag Wolken und etwas Sonne."
00:14:43:02,00:14:47:23,"In den tagesthemen um 22.45 Uhr heute eine Reportage aus der Tuerkei,"
00:14:48:00,00:14:51:17,die die Bedeutung des Erdbebens fuer den Wahlausgang beschreibt.
00:14:53:10,00:14:54:18,"Aline Abboud zeigt,"
00:14:55:00,00:14:58:00,wie hart um Gelder fuer Fluechtlinge gestritten wird.
00:14:58:19,00:15:01:15,Ich wuensche Ihnen noch einen schoenen Abend.
