Timecode In,Timecode Out,Subtitle
00:04:40:21,00:04:42:13,Kann die wirklich gelingen?
00:04:43:13,00:04:44:19,Das kann gelingen.
00:04:44:21,00:04:48:02,Die deutsche Industrie ist sehr innovationsstark.
00:04:48:04,00:04:52:18,Wir haben einen guten Ruf in der Welt mit unseren Produkten.
00:04:53:13,00:04:56:16,Allerdings muessen wir die Voraussetzungen schaffen.
00:04:56:18,00:05:01:16,Das betrifft die Infrastruktur sowie die Verfuegbarkeit der Arbeitskraefte.
00:05:02:21,00:05:04:24,Arbeitskraefte sind ein Thema.
00:05:05:01,00:05:08:03,Ich moechte etwas anderes aufgreifen:
00:05:08:24,00:05:11:10,Die angesprochenen Energiekosten.
00:05:11:17,00:05:14:12,"Bei Tag der Industrie wurde auch gesagt,"
00:05:14:14,00:05:17:07,da stehe Deutschland vor schweren Zeiten.
00:05:17:12,00:05:20:11,"Da haette man gern einen gedeckelten Strompreis,"
00:05:20:13,00:05:23:03,den der Wirtschaftsminister auch gern haette.
00:05:23:05,00:05:26:12,"Ausgerechnet der Chef der FDP, Finanzminister Lindner,"
00:05:26:14,00:05:29:08,raet von solchen Subventionierungen ab.
00:05:29:18,00:05:31:21,"Hat er nicht recht, wenn er sagt,"
00:05:31:23,00:05:34:24,dass der Strompreis vom Markt reguliert wird?
00:05:36:17,00:05:38:23,"Politisch ist es immer gut,"
00:05:39:00,00:05:43:04,"wenn wir versuchen, den Markt das regeln zu lassen."
00:05:43:21,00:05:47:12,Das bedeutet noch mehr Tempo beim Ausbau der Erneuerbaren.
00:05:47:14,00:05:49:19,"Das kann nicht nur hier stattfinden,"
00:05:49:21,00:05:52:19,wir muessen auch Energie im Ausland organisieren.
00:05:52:21,00:05:54:15,"Damit hat der Bund begonnen,"
00:05:54:17,00:05:57:10,"in Suedamerika, Afrika, den Golf-Staaten."
00:05:57:12,00:06:00:00,Neben Strom brauchen wir auch Molekuele.
00:06:00:06,00:06:04:04,"Also Produkte, die wir in Wasserstoff umwandeln koennen."
00:06:04:06,00:06:07:00,Das ist insbesondere fuer die Industrie wichtig.
00:06:08:10,00:06:09:21,Energie - ein Thema.
00:06:09:23,00:06:11:18,Das andere - Fachkraeftemangel.
00:06:11:20,00:06:13:06,Dazu will die Regierung
00:06:13:08,00:06:16:08,in dieser Woche Gesetze durch den Bundestag bringen.
00:06:16:10,00:06:19:23,"Wir versuchen doch seit Jahren auf unterschiedliche Weise,"
00:06:20:00,00:06:21:13,dieses Problem zu loesen.
00:06:21:15,00:06:24:15,Warum sollte es mit diesen neuen Massnahmen gelingen?
00:06:24:22,00:06:26:21,"Ich bin froh, dass das Kabinett"
00:06:26:23,00:06:30:04,das Gesetz heute in den Bundestag einbringt.
00:06:30:06,00:06:33:10,Es soll noch in dieser Woche darueber beschlossen werden.
00:06:33:12,00:06:36:13,"Dass man sich vorher in der Ampel darueber einig war,"
00:06:36:15,00:06:38:10,ist die Voraussetzung dafuer.
00:06:38:12,00:06:41:20,"So weit ich das jetzige Gesetz lesen konnte,"
00:06:41:22,00:06:44:21,reicht weiter als bisher diskutiert.
00:06:46:00,00:06:49:13,Endlich wird beispielhaft Kanada abgebildet.
00:06:50:03,00:06:54:20,Da steuert man Zuwanderungen mit entsprechenden Qualifikationen.
00:06:55:05,00:06:57:24,Da macht man die Huerden nicht so hoch.
00:06:58:05,00:07:02:04,"Der Mittelstand kann hier nicht mithelfen, weil er zu klein ist."
00:07:02:06,00:07:04:18,"Aber wer mithelfen kann, sollte das tun -"
00:07:04:20,00:07:07:11,"wie Aussenhandelskammern, die Botschaften ..."
00:07:07:13,00:07:10:17,Die Zeitarbeit sollte hier auch eingeschaltet werden.
00:07:10:19,00:07:13:06,Die ist ein Vehikel fuer Vollbeschaeftigung.
00:07:13:08,00:07:16:15,"Sie hat Instrumente, um Menschen im Ausland anzuwerben."
00:07:16:17,00:07:20:20,"Sie auszubilden, ihre Sprache und Qualifikationen zu testen."
00:07:20:22,00:07:24:24,Bei den Qualifikationen sind die Huerden auch niedriger geworden.
00:07:25:04,00:07:27:10,"Wir brauchen ja nicht nur Fachkraefte,"
00:07:27:12,00:07:29:11,wir brauchen auch Arbeitskraefte.
00:07:29:13,00:07:32:01,"Zeigt der Fachkraeftemangel aber nicht auch,"
00:07:32:03,00:07:35:05,dass es der deutschen Wirtschaft eigentlich gut geht?
00:07:35:16,00:07:37:24,"Ja, schoen, dass Sie das betonen."
00:07:38:05,00:07:40:22,Eigentlich koennen wir optimistisch sein.
00:07:40:24,00:07:44:17,"Wir haben viel zu tun - nur, wie schaffen wir das?"
00:07:44:22,00:07:47:23,"Dafuer muessen wir an der Infrastruktur arbeiten,"
00:07:48:00,00:07:50:10,"mehr Tempo machen, wie der Kanzler sagt."
00:07:50:12,00:07:52:22,Und dann Arbeitskraefte mobilisieren.
00:07:53:02,00:07:55:12,Es gibt auch noch Reserven im Inland.
00:07:55:14,00:07:58:15,Hier koennen wir auch noch Potential freimachen.
00:07:58:21,00:08:02:13,"Wenn wir etwa den Anspruch auf Kitaplaetze erfuellen koennten,"
00:08:02:15,00:08:06:10,koennten sich noch mehr Frauen im Arbeitsprozess engagieren.
00:08:06:12,00:08:10:08,"Wenn wir die Arbeitszeitgesetze flexibilisieren wuerden,"
00:08:10:10,00:08:13:14,insbesondere die Rente mit 63 abschaffen wuerden -
00:08:13:16,00:08:16:14,die hat uns zwei Millionen Facharbeiter gekostet.
00:08:16:16,00:08:17:20,Die brauchen wir.
00:08:18:00,00:08:19:24,"Es koennte auch nicht schaden,"
00:08:20:01,00:08:22:22,mal zwei Stunden pro Woche mehr zu arbeiten.
00:08:22:24,00:08:25:04,Das muss ja nicht fuer immer sein.
00:08:25:06,00:08:28:05,Aber solche Massnahmen wuerden jetzt helfen.
00:08:28:10,00:08:31:14,Wir haben viel Arbeit - sie muss nur gemacht werden.
00:08:31:16,00:08:33:19,Wir wuerden sie gerne schneller machen.
00:08:34:02,00:08:37:07,Es gibt so viele Aufgaben gleichzeitig anzupacken.
00:08:37:09,00:08:40:12,Sie sprachen da von einer OP am offenen Herzen.
00:08:40:18,00:08:42:07,"Sehen Sie ein Risiko,"
00:08:42:09,00:08:46:06,dass der Patient deutsche Wirtschaft den Eingriff nicht ueberlebt?
00:08:47:22,00:08:50:12,So pessimistisch will ich nicht sein.
00:08:51:01,00:08:54:04,"Wir wissen, die Chance liegt in der Transformation."
00:08:54:06,00:08:56:11,Wir stehen hinter den Klimazielen.
00:08:56:13,00:08:59:05,Wir muessen dafuer moderne Methoden nutzen.
00:08:59:07,00:09:02:07,In erster Linie die Chancen der Digitalisierung.
00:09:02:09,00:09:05:05,"Wir tun das in der Industrie, in den Betrieben."
00:09:05:07,00:09:07:20,"Wir muessen das auch in der Verwaltung tun,"
00:09:07:22,00:09:10:22,fuer schnellere Planungs- und Genehmigungsverfahren.
00:09:10:24,00:09:13:22,Digitalisierung ist der Schluessel fuer die Zukunft
00:09:14:00,00:09:15:21,und der Schluessel fuer Erfolg.
00:09:15:23,00:09:20:00,Dafuer brauchen wir Tempo beim Ausbau digitaler Netze.
00:09:20:02,00:09:21:13,Die sind Voraussetzung
00:09:21:15,00:09:24:09,"fuer die Mobilitaetswende, fuer die Energiewende."
00:09:24:11,00:09:27:15,"Ohne, dass wir sie smart machen, wird das nicht gehen."
00:09:28:04,00:09:30:07,Ich danke Ihnen fuer das Gespraech.
00:09:31:02,00:09:32:09,Sehr gerne.
00:09:34:24,00:09:39:11,Ob durch Zeitenwende Pandemie- Hilfen oder Energie-Zuschuesse:
00:09:39:15,00:09:43:10,"Man ist durchaus gewohnt an hohe Summen an Steuergeld,"
00:09:43:12,00:09:46:15,die die Bundesregierung in die Hand nimmt.
00:09:47:09,00:09:51:14,"Doch auch diese Zahl hat es in sich: 9,9 Mrd. Euro!"
00:09:52:13,00:09:56:13,"So viel blaettert Deutschland hin, damit eine amerikanische Firma"
00:09:56:15,00:09:59:21,ihre 30-Milliarden-Euro-Fabrik in Magdeburg baut.
00:10:00:02,00:10:04:09,"Gut, es ist nicht irgendeine Firma, sondern der Chip-Hersteller Intel."
00:10:04:11,00:10:07:18,Weil Deutschland und Europa unabhaengiger werden wollen
00:10:07:20,00:10:11:04,"von den wichtigen Computer-Bauteilen aus Asien, nun also:"
00:10:11:06,00:10:14:04,Diese Subvention fuer Halbleiter made in Germany.
00:10:14:06,00:10:15:10,Manuel Mehlhorn.
00:10:16:17,00:10:20:12,Die Magdeburger Boerde ist bekannt fuer ihren fruchtbaren Boden.
00:10:20:13,00:10:23:18,Hier soll statt Getreide bald etwas anderes entstehen:
00:10:23:20,00:10:25:14,Die Chip-Fabrik von Intel.
00:10:25:18,00:10:28:02,In der Gemeinde Suelzetal bei Magdeburg
00:10:28:04,00:10:30:18,koennten im naechsten Jahr die Bagger rollen.
00:10:30:20,00:10:34:09,Buergermeister Joerg Methner hat lange auf diesen Tag gewartet.
00:10:34:11,00:10:36:18,"Wo Kinder, Enkelkinder bis nach Bayern"
00:10:36:20,00:10:40:00,oder sonst wohin fuer einen Arbeitsplatz fahren mussten:
00:10:40:02,00:10:41:07,Das entsteht hier.
00:10:41:09,00:10:43:05,Die koennen dann hier bleiben.
00:10:43:07,00:10:44:23,Es hat sehr viele Vorteile.
00:10:45:07,00:10:47:02,Bis zu 10.000 Arbeitsplaetze
00:10:47:04,00:10:50:17,sollen hier bei Intel und zahlreichen Zulieferern entstehen.
00:10:50:19,00:10:54:01,"In der Fabrik will der US-Konzern Halbleiter herstellen,"
00:10:54:03,00:10:56:05,etwa fuer Elektroautos oder Handys.
00:10:56:07,00:10:59:20,Dafuer will Intel am Standort rund 30 Mrd. Euro investieren.
00:10:59:22,00:11:03:19,"Bislang wollte sich der Bund daran mit 6,8 Mrd. Euro beteiligen."
00:11:03:21,00:11:06:16,"Jetzt schiesst er ganze 9,9 Mrd. zu,"
00:11:07:00,00:11:11:00,wie Kanzler Scholz und Intel-Chef Gelsinger heute vereinbart haben.
00:11:11:02,00:11:13:00,Nach 15 Monaten Verhandlungen.
00:11:14:01,00:11:16:07,In dieser Zeit ist viel passiert.
00:11:16:09,00:11:19:18,"Der Krieg in der Ukraine, die Energiekrise, Inflation ..."
00:11:19:20,00:11:22:01,"All das war noch nicht auf dem Tisch,"
00:11:22:03,00:11:24:14,als wir das Gespraech begonnen hatten.
00:11:24:18,00:11:28:18,Das hat die Dynamik des Projekts und die Kosten veraendert.
00:11:31:00,00:11:34:08,Es ist die groesste Einzelinvestition eines Unternehmens
00:11:34:10,00:11:36:17,in der Geschichte der Bundesrepublik.
00:11:36:19,00:11:40:09,Die EU-Kommission muss der Foerderung noch zustimmen.
00:11:40:14,00:11:43:12,Doch fuer den Ostbeauftragten der Bundesregierung
00:11:43:14,00:11:45:06,ist die Sache bereits klar.
00:11:45:08,00:11:48:22,Jetzt wird die wirtschaftspolitische Landkarte in Deutschland
00:11:48:24,00:11:50:02,neu gezeichnet.
00:11:50:04,00:11:52:24,Die strategischen Technologien duerfen nicht nur
00:11:53:01,00:11:55:16,in Asien oder in Amerika stattfinden.
00:11:55:20,00:12:00:02,Wir muessen als Europa eine gewisse Autarkie haben.
00:12:00:24,00:12:04:16,"Und selbst in der Lage sein, entscheidende Schluesselprodukte"
00:12:04:19,00:12:06:22,zur Verfuegung zu stellen.
00:12:08:16,00:12:09:22,Wirtschaftsexperten
00:12:09:24,00:12:13:07,warnen vor einer zunehmenden Abhaengigkeit Deutschlands.
00:12:15:05,00:12:17:00,"Es besteht sogar die Gefahr,"
00:12:17:02,00:12:20:23,dass man sich abhaengig macht von grossen multinationalen Konzernen.
00:12:21:00,00:12:23:06,"Was machen wir, wenn die damit drohen,"
00:12:23:08,00:12:24:17,woanders hinzugehen?
00:12:24:19,00:12:28:11,Dann wird man das naechste Subventionsfass aufmachen.
00:12:29:08,00:12:32:16,Fuer Buergermeister Methner beginnen nun die Planungen.
00:12:32:18,00:12:35:07,Fuer seine Gemeinde wird sich viel veraendern.
00:12:35:12,00:12:37:05,Wir werden vielleicht sogar
00:12:37:07,00:12:39:21,Speisekarten in Deutsch und Englisch haben.
00:12:39:23,00:12:41:04,Das ist nun mal so.
00:12:41:06,00:12:45:00,"Wir brauchen Zuzug, wir brauchen die Menschen."
00:12:45:14,00:12:50:13,In vier bis fuenf Jahren soll hier die Chip-Produktion starten.
00:12:53:05,00:12:55:24,Milliarden fuers Magdeburger Halbleiter-Werk -
00:12:56:01,00:12:59:02,dazu jetzt die Meinung von Florian Meesmann vom MDR.
00:13:01:09,00:13:03:19,Fuer mich ist heute ein Tag der Freude:
00:13:03:21,00:13:07:00,Einer der grossen globalen Standorte der Chipindustrie
00:13:07:02,00:13:09:11,wird in Sachsen-Anhalt entstehen.
00:13:09:13,00:13:12:20,"Als ich 1992 nach Ostdeutschland kam,"
00:13:12:22,00:13:15:14,haette ich mir das nicht traeumen lassen.
00:13:15:16,00:13:19:07,"Noch hat Intel die ueber 30 Mrd. Gesamtkosten nicht investiert,"
00:13:19:09,00:13:22:16,noch sind die fast 10 Mrd. Subventionen nicht geflossen.
00:13:22:18,00:13:26:00,Doch mit der heutigen Vereinbarung gibt es kein Zurueck:
00:13:26:02,00:13:29:20,Ostdeutschland wird noch staerker zum global wettbewerbsfaehigen
00:13:29:22,00:13:32:13,Investitionsstandort fuer Zukunftsindustrien.
00:13:32:15,00:13:36:02,"Mit einer einzigartigen Forschungs- und Hochschullandschaft,"
00:13:36:04,00:13:39:01,"moderner Infrastruktur, gruenen Energiequellen."
00:13:39:03,00:13:43:11,Und mit breiter gesellschaftlicher Unterstuetzung fuer neue Industrien.
00:13:43:17,00:13:46:08,"Wir haben in den vergangenen Jahren erlebt,"
00:13:46:10,00:13:50:18,wie globale Lieferketten binnen Wochen nicht mehr funktionierten.
00:13:51:15,00:13:53:23,Die Abhaengigkeit vom russischen Gas
00:13:54:00,00:13:56:19,bedrohte im Winter unsere Energieversorgung.
00:13:56:21,00:14:00:17,Noch immer sind wir angewiesen auf Hightech-Produkte aus Fernost.
00:14:00:19,00:14:03:08,Angesichts wachsender Spannungen mit China
00:14:03:10,00:14:06:22,werden die Risiken fuer unsere Volkswirtschaft immer groesser.
00:14:06:24,00:14:10:17,"Deshalb ist es richtig, die Ansiedlungen von Zukunftsindustrien"
00:14:10:20,00:14:12:17,mit Subventionen zu foerdern.
00:14:12:19,00:14:15:10,"Auch in den USA, Japan, Suedkorea und China"
00:14:15:12,00:14:19:12,werden Schluesseltechnologien mit Milliarden unterstuetzt.
00:14:20:00,00:14:22:19,Das wissen global taetige Konzerne wie Intel
00:14:22:21,00:14:24:16,im Standortpoker zu nutzen.
00:14:24:18,00:14:27:15,Laengst hat der Subventionswettlauf begonnen.
00:14:27:19,00:14:30:22,Doch es gibt zur kraftvollen Foerderung des Staates
00:14:30:24,00:14:34:06,fuer Schluesselindustrien keine politische Alternative.
00:14:34:08,00:14:36:04,Um unabhaengiger zu werden.
00:14:36:20,00:14:39:19,Jetzt darf Intel das milliardenschwere Vertrauen
00:14:39:21,00:14:42:00,der Steuerzahler nicht enttaeuschen.
00:14:42:02,00:14:45:18,Muss schnell investieren und dauerhaft Arbeitsplaetze schaffen.
00:14:45:20,00:14:47:23,Damit es ein Tag der Freude bleibt.
00:14:49:13,00:14:51:17,Die Meinung von Florian Meesmann.
00:14:51:19,00:14:55:03,Die Abhaengigkeit von High-Tech aus Fernost zu verringern
00:14:55:05,00:14:59:03,"ist nur ein Thema, wenn es um den kuenftigen Umgang mit China geht."
00:14:59:05,00:15:01:24,Dessen aggressives Auftreten gegenueber Taiwan
00:15:02:01,00:15:06:05,gehoert ebenso dazu wie Klimaschutz- Fragen oder die Menschenrechtslage.
00:15:06:06,00:15:09:05,"Der diplomatische Spagat zwischen klarer Haltung,"
00:15:09:08,00:15:13:04,"ohne aber Peking zu verprellen, ist nicht leicht fuer Demokratien."
00:15:14:24,00:15:18:10,"Heute wagte ihn US-Aussenminister Antony Blinken,"
00:15:18:12,00:15:20:21,beim Besuch bei Praesident Xi Jinping
00:15:20:23,00:15:25:00,"Nachdem es zuletzt Reibungspunkte mit der aufstrebenden Weltmacht gab,"
00:15:25:02,00:15:26:23,nun also Annaeherung.
00:15:27:00,00:15:30:01,"Das gilt ab morgen auch in Berlin,"
00:15:30:03,00:15:32:21,wenn die Regierungs-Konsultationen beginnen.
00:15:32:23,00:15:34:23,Und wie sehen sie das in China?
00:15:35:10,00:15:37:08,Aus Peking: Tamara Anthony.
00:15:39:19,00:15:42:11,Ein deutsches Restaurant mitten in Peking.
00:15:42:13,00:15:45:24,"Nicht nur die traditionelle Essenskultur hat hier ueberlebt,"
00:15:46:01,00:15:48:24,auch ein paar positive Klischees ueber Deutschland.
00:15:50:20,00:15:54:06,Die Deutschen sind im Herzen der Chinesen sehr wichtig.
00:15:54:08,00:15:57:00,"Das deutsche Volk hat bestimmte Eigenschaften,"
00:15:57:02,00:16:01:05,zum Beispiel machen sie die Dinge sehr sorgfaeltig und gruendlich.
00:16:04:00,00:16:07:24,"Ich denke, es gibt eine gegenseitige wirtschaftliche Abhaengigkeit."
00:16:08:01,00:16:11:11,"China ist in gewissem Masse auch von Deutschland abhaengig,"
00:16:11:13,00:16:14:04,etwa bei Maschinen und Praezisionsinstrumenten.
00:16:14:07,00:16:17:22,Tatsaechlich ist China von einigen deutschen Importen abhaengig.
00:16:17:24,00:16:20:20,"Vor allem aber wollen sie deutsche Investitionen,"
00:16:20:22,00:16:23:19,um die schwaechelnde Wirtschaft wieder anzukurbeln.
00:16:23:21,00:16:26:07,"Eine Immobilienkrise erschuettert das Land,"
00:16:26:09,00:16:28:14,der Export ist ins Stocken geraten.
00:16:28:16,00:16:31:05,Dazu kommt eine hohe Jugendarbeitslosigkeit.
00:16:31:07,00:16:33:02,Da hilft Geld aus Deutschland.
00:16:33:04,00:16:37:08,Als Charme-Offensive bezeichnen viele den neuen Stil der Volksrepublik.
00:16:37:10,00:16:40:10,Im Ton zumindest harmonische Vorzeichen
00:16:40:12,00:16:46:02,fuer die morgen beginnenden Regierungskonsultationen in Berlin.
00:16:46:16,00:16:50:22,Dass die Bundesregierung in ihrer Sicherheitsstrategie China mehr als
00:16:50:24,00:16:54:04,"Rivalen und Wettbewerber statt als Partner bezeichnete,"
00:16:54:06,00:16:56:12,duerfte China nicht gefreut haben.
00:16:56:14,00:17:00:03,"Ich erwarte, dass China in der ÈOffentlichkeit versuchen wird,"
00:17:00:05,00:17:04:17,"das wegzulaecheln, denn China moechte charmant und kooperativ auftreten."
00:17:04:19,00:17:07:11,"Das strategische Interesse von China ist,"
00:17:07:13,00:17:11:14,einen Keil zwischen Europa und die USA zu treiben.
00:17:12:10,00:17:15:11,Dem harten Kurs der USA gegenueber Peking
00:17:15:13,00:17:18:05,sollen nicht auch noch die Europaeer folgen.
00:17:18:07,00:17:22:00,Immerhin scheint die Eiszeit zwischen den Supermaechten beendet.
00:17:22:02,00:17:26:06,Der Empfang von US-Aussenminister Blinken bei Chinas Staatsfuehrer Xi -
00:17:26:09,00:17:29:11,ein erster Schritt zur Normalisierung der Beziehungen.
00:17:31:04,00:17:34:16,"Ich habe betont, dass direkte Gespraeche und Kommunikation"
00:17:34:18,00:17:36:23,auf hoechster Ebene der beste Weg ist
00:17:37:00,00:17:40:06,um mit unseren Differenzen verantwortungsvoll umzugehen.
00:17:40:08,00:17:41:14,"Und sicherzustellen,"
00:17:41:16,00:17:44:10,dass der Wettbewerb nicht in Konflikte ausartet.
00:17:44:12,00:17:48:05,Das Gleiche hoerte ich von meinen chinesischen Gespraechspartnern.
00:17:48:07,00:17:51:13,Keine Annaeherungen inhaltlich. Aber Dialogbereitschaft.
00:17:51:15,00:17:55:00,Gibt das China Aufwind fuer die Gespraeche morgen in Berlin?
00:17:56:06,00:17:58:23,"Ich denke nicht, dass es eine ÈAnderung gibt,"
00:17:59:00,00:18:01:11,in diesen Regierungskonsultationen.
00:18:01:15,00:18:05:06,Das sind zwei unterschiedliche Parkette und man hat jetzt
00:18:05:08,00:18:09:17,auch durch den Besuch von Antony Blinken nichts geaendert.
00:18:09:22,00:18:14:06,Die substanziellen Konflikte und der systemische Wettbewerb bleiben.
00:18:15:15,00:18:16:19,Dennoch.
00:18:16:21,00:18:20:13,Nicht nur hier im Restaurant - in der chinesischen Politik gilt:
00:18:20:15,00:18:22:21,"Gegenueber Deutschland bemueht man sich,"
00:18:22:23,00:18:24:19,die Partnerschaft zu betonen.
00:18:26:18,00:18:29:07,"Zurueck nach Deutschland, wo in diesem Jahr"
00:18:29:09,00:18:32:06,noch zwei Landtagswahlen auf dem Programm stehen:
00:18:32:08,00:18:33:19,In Hessen und in Bayern.
00:18:33:21,00:18:36:22,Wahlkaempfe sind ja bekanntlich Zeiten derber Worte.
00:18:36:24,00:18:40:03,Wofuer nicht zuletzt auch Markus Soeder bekannt ist.
00:18:40:05,00:18:44:12,Und Bierzelt-Rhetorik koennte man als bayerisches Markenzeichen verstehen.
00:18:44:14,00:18:48:23,Was unter dem weiss-blauen Himmel etwa Soeders Koalitionaer Aiwanger
00:18:49:02,00:18:53:02,"von den Freien Waehlern skandierte, hat eine Grenze ueberschritten."
00:18:53:04,00:18:54:18,Geht Soeders CSU da mit?
00:18:54:20,00:18:57:24,Heute verabschiedete sie ihr Wahlprogramm.
00:18:58:01,00:19:02:18,Welchen Ton sie dabei setzte: Julian von Loewis.
00:19:07:05,00:19:09:20,"""In Bayern lebt es sich einfach besser"","
00:19:09:22,00:19:14:02,lautet das Motto des CSU-Wahlprogramms.
