Timecode In,Timecode Out,Subtitle
00:03:14:08,00:03:16:18,zur Klimaneutralitaet im Gebaeudebereich.
00:03:16:20,00:03:19:23,"Und damit die Moeglichkeit, die Klimaziele einzuhalten."
00:03:20:00,00:03:23:00,Kommende Woche soll das Gesetz durch den Bundestag.
00:03:23:02,00:03:25:08,"Viel zu schnell, sagt die Opposition."
00:03:25:10,00:03:27:07,"Monatelanger Streit der Ampel,"
00:03:27:09,00:03:30:18,"dann wenige Tage, ums durch den Bundestag zu druecken."
00:03:30:20,00:03:33:16,"Das wird dazu fuehren, dass Fehler gemacht werden,"
00:03:33:18,00:03:35:10,dass repariert werden muss.
00:03:35:12,00:03:37:20,Es beschaedigt parlamentarische Beratung.
00:03:38:10,00:03:40:07,Egal wie schnell es geht:
00:03:40:09,00:03:42:23,Florian Bieberbach raet Eigentuemern
00:03:43:01,00:03:46:19,vor dem Umstieg das fertige Gesetz abzuwarten.
00:03:51:09,00:03:54:07,"Dass Putin ein Meister der Propaganda ist,"
00:03:54:09,00:03:56:05,hat er oft genug bewiesen.
00:03:57:05,00:04:00:07,"Nun aber verbiegt er die Wahrheit dann noch,"
00:04:00:09,00:04:02:13,wenn sie nicht zu leugnen ist.
00:04:03:01,00:04:04:01,"Putin sagt,"
00:04:04:04,00:04:08:08,er habe die Buerger Russlands vor einer Bedrohung geschuetzt.
00:04:08:11,00:04:12:03,"Dabei konnten alle sehen, dass es den Wagner-Soeldnern gelang,"
00:04:12:06,00:04:14:19,bis kurz vor Moskau zu marschieren.
00:04:14:22,00:04:18:18,"Putin dankt allen, die sich ihnen in den Weg gestellt haben."
00:04:18:20,00:04:21:11,Von denen aber war nirgends eine Spur.
00:04:22:06,00:04:26:08,"Nach dem Putschversuch fuehlt sich Putin offenbar bemuessigt,"
00:04:26:12,00:04:29:21,"die Dinge fuer alle sichtbar so zurecht zu legen,"
00:04:29:23,00:04:32:06,dass sie seiner Welt entsprechen.
00:04:32:08,00:04:36:04,"Um zu verhindern, dass diese seine Welt weiter verfaellt"
00:04:36:07,00:04:37:20,seine Macht erodiert.
00:04:40:08,00:04:43:23,Die Ankuendigung kam so ploetzlich wie sie dramatisch klang.
00:04:44:00,00:04:47:11,"Eine Rede von Putin sollte es geben, am spaeten Abend."
00:04:48:05,00:04:50:04,Putins Sprecher wurde zitiert:
00:04:50:06,00:04:53:11,Die Rede werde das Schicksal des Landes bestimmen.
00:04:53:16,00:04:57:12,"Spekulationen, die Sender aendern ihr Programm."
00:04:59:23,00:05:02:08,"Dann redet Putin nur fuenf Minuten,"
00:05:02:10,00:05:06:22,bedankt sich bei der Gesellschaft fuer ihren Patriotismus.
00:05:07:21,00:05:09:24,Sie haette den Staat unterstuetzt.
00:05:10:00,00:05:13:22,Russland habe die Konsolidierung der Gesellschaft erlebt.
00:05:14:04,00:05:20:16,Dabei hatte es am Wochenende solche Bilder gegeben:
00:05:22:12,00:05:25:03,Selfies mit den Wagner-Soeldnern in Rostow.
00:05:25:05,00:05:29:20,"Begeisterung in der Stadt, die die Aufstaendischen zuerst besetzten."
00:05:30:19,00:05:33:08,"""Wagner, Wagner!"" rufen die Leute."
00:05:34:24,00:05:37:17,Ins Fernsehen kamen diese Bilder nicht.
00:05:41:18,00:05:45:12,Heute der naechste ueberraschende Auftritt Putins.
00:05:46:14,00:05:50:22,Auf dem Kathedralen-Platz des Kreml liessen sich frueher die Zaren kroenen.
00:05:50:24,00:05:53:05,Heute lobt Putin hier das Militaer.
00:05:53:07,00:05:56:05,Verteidigungsminister Schoigu ganz vorne.
00:05:57:04,00:06:00:14,"Sie haben die Verfassungsordnung verteidigt, das Leben,"
00:06:00:16,00:06:03:06,die Sicherheit und Freiheit unserer Buerger.
00:06:03:08,00:06:06:01,Haben die Heimat vor Erschuetterungen bewahrt.
00:06:06:03,00:06:09:04,Faktisch haben Sie einen Buergerkrieg gestoppt.
00:06:13:03,00:06:16:09,"Kein Wort darueber, dass Putin zusehen musste,"
00:06:16:10,00:06:19:23,wie eine Soeldner-Kolonne auf Moskau vorrueckte.
00:06:21:11,00:06:24:22,Mancherorts offenbar ohne militaerischen Widerstand.
00:06:25:23,00:06:27:06,"Kein Wort darueber,"
00:06:27:08,00:06:30:22,dass Putin den Soeldner-Chef Prigoschin spaeter laufen liess.
00:06:30:24,00:06:35:01,"Den Mann, den er kurz zuvor Verraeter genannt hatte."
00:06:36:16,00:06:40:01,"Prigoschins Flugzeug soll heute in Minsk gelandet sein,"
00:06:40:03,00:06:41:24,der Hauptstadt von Belarus.
00:06:42:13,00:06:47:04,"Staatschef Lukaschenko soll nun alle Soeldner aufnehmen,"
00:06:47:06,00:06:52:02,die nicht in den Reihen der russischen Armee kaempfen wollen.
00:06:53:24,00:06:57:18,"Wer sich dabei gefragt hat, wie Putin dem Volk"
00:06:57:20,00:07:03:04,"seine Kehrtwende erklaeren wuerde, der verstand es heute: gar nicht."
00:07:06:09,00:07:09:11,Er gibt sich als siegreicher Oberkommandierender.
00:07:09:13,00:07:11:09,Als waere nichts gewesen.
00:07:14:22,00:07:18:14,Gwendolyn Sasse ist die Direktorin des Zentrums fuer Osteuropa
00:07:18:16,00:07:20:07,und Internationale Studien.
00:07:20:09,00:07:22:14,"Sie hilft uns, Putin besser zu lesen."
00:07:22:16,00:07:24:23,"Guten Abend, Frau Sasse. Guten Abend."
00:07:25:18,00:07:28:24,"Wenn einer laut sagt, dass er alles im Griff habe,"
00:07:29:01,00:07:32:22,"muessen wir davon ausgehen, dass das Gegenteil der Fall ist?"
00:07:34:11,00:07:35:17,Ja.
00:07:35:19,00:07:40:19,"Hier wurde versucht, die Tatsache, dass das staatliche Gewaltmonopol"
00:07:40:21,00:07:44:13,"infrage gestellt wurde, in eine Staerke umzudefinieren."
00:07:44:19,00:07:47:02,Heute dankte Putin den Soldaten
00:07:47:04,00:07:50:15,"und sagte, sie haetten einen Buergerkrieg verhindert."
00:07:50:17,00:07:53:00,Selbst in der Sprache drueckt sich aus:
00:07:53:02,00:07:55:20,Das Schreckensszenario ist nicht aus der Welt.
00:07:55:22,00:07:59:11,Das kann nicht ueberzeugen - nach aussen wie auch nach innen.
00:08:00:12,00:08:04:16,Kann seine Erzaehlung verfangen in der Bevoelkerung?
00:08:06:03,00:08:08:21,"Die hat ja mitbekommen, was los war:"
00:08:08:23,00:08:12:01,"Eine Privatarmee konnte auf Moskau losmarschieren,"
00:08:12:03,00:08:14:08,ohne dass die Staatsmacht eingriff.
00:08:15:09,00:08:19:21,"Es ist fuer alle ersichtlich, dass dieses System Risse bekommt."
00:08:20:01,00:08:24:16,In der Gesellschaft wird es als Instabilitaet wahrgenommen werden.
00:08:24:22,00:08:28:15,Das kann ein autoritaeres System nicht vertragen.
00:08:28:20,00:08:32:15,In der Bevoelkerung mag es auch Angst vor Instabilitaet geben.
00:08:32:17,00:08:37:11,"Das drueckt sich nicht dadurch aus, dass man gegen das System vorgeht."
00:08:37:13,00:08:41:23,Instabilitaet ist ein Risiko fuer einen autoritaeren Machthaber.
00:08:43:04,00:08:46:09,"Prigoschin haette nicht so weit kommen koennen,"
00:08:46:11,00:08:50:06,haette er nicht Leute aus dem Machtapparat hinter sich gewusst.
00:08:50:08,00:08:52:19,Was geschieht jetzt hinter den Kulissen?
00:08:52:21,00:08:56:20,Wie stark ist Putins Rueckhalt in den Machteliten und Geheimdiensten?
00:08:57:02,00:08:59:05,Das wissen wir nicht genau.
00:08:59:07,00:09:03:01,"Es sieht so aus, als haette Prigoschin sich ueberschaetzt,"
00:09:03:03,00:09:08:00,was die Unterstuetzung im Militaer und im Sicherheitsapparat angeht.
00:09:08:09,00:09:10:18,Aber auch nur zum Teil verschaetzt:
00:09:10:20,00:09:16:10,"Die Reaktion Putins, des Militaers, der Polizei, der Nationalgarde"
00:09:16:12,00:09:21:04,war improvisiert und sah ineffektiv aus.
00:09:22:21,00:09:26:17,"Da hat man wohl zugeschaut und gewartet, was passiert."
00:09:26:19,00:09:30:06,Das ist ein weiteres Risiko fuer Putin.
00:09:31:19,00:09:34:21,Geben Sie uns Einblick in diese Macht-Elite.
00:09:34:23,00:09:37:15,"Wer sind die, die Putin gefaehrlich werden"
00:09:37:17,00:09:40:23,oder an einem Machtwechsel interessiert sein koennten?
00:09:42:07,00:09:45:04,Seit Beginn seiner Praesidentschaft
00:09:45:06,00:09:49:24,"hat er die wirtschaftlichen Eliten, die Oligarchen, schwach gehalten."
00:09:50:01,00:09:52:14,Die hatten viel Macht unter Jelzin.
00:09:52:19,00:09:57:07,"Putin hat sein System auf den Sicherheitsapparat aufgebaut,"
00:09:57:09,00:10:00:20,auf Geheimdienste und das russische Militaer.
00:10:01:18,00:10:05:18,"In diesen Kreisen hat er weitere Akteure geschaffen,"
00:10:05:20,00:10:09:16,wie die Wagner-Truppe oder auch andere private Armeen.
00:10:09:22,00:10:12:21,"Bisher konnte er die bisher kontrollieren,"
00:10:12:23,00:10:15:10,zum Teil ihre Rivalitaet ausnutzen.
00:10:15:12,00:10:19:09,Nun koennen sich diese von ihm erschaffenen Gewaltakteure
00:10:19:11,00:10:20:24,gegen ihn wenden.
00:10:22:16,00:10:25:02,Warum war das nicht der richtige Moment
00:10:25:04,00:10:27:10,fuer einen erfolgreichen Putsch?
00:10:27:12,00:10:29:20,Der Krieg stockt ja schon eine Weile.
00:10:30:11,00:10:33:00,Das war der erste Versuch dieser Art.
00:10:33:02,00:10:36:06,Viele Eliten scheinen noch abzuwarten.
00:10:36:08,00:10:40:24,"Es braucht mehr Risse im System, um mehr Loyalitaeten zu verschieben."
00:10:41:01,00:10:45:00,Prigoschin stand auch fuer keine politische Alternative.
00:10:45:15,00:10:49:23,"Es muesste eine Perspektive geben, der man auch traut."
00:10:50:00,00:10:53:18,Prigoschin hatte nicht so ein politisches Programm.
00:10:54:24,00:11:00:00,"Das Prinzip Putin ist, dass er es schafft, Balance zu halten"
00:11:00:02,00:11:04:13,"zwischen Militaer, Sicherheitsapparat und Privatarmeen."
00:11:05:13,00:11:08:10,Kann das noch funktionieren?
00:11:10:15,00:11:14:07,Es wird noch eine Zeit lang funktionieren.
00:11:15:11,00:11:17:21,"Er wird jetzt sicherstellen,"
00:11:17:23,00:11:21:24,dass sich das gleiche Szenario nicht wiederholen kann.
00:11:22:01,00:11:25:22,"Ich nehme an, dass es solche Privatarmeen nicht mehr geben wird."
00:11:25:24,00:11:29:24,"Es gab schon den Versuch, sie in die Armee zu integrieren."
00:11:30:02,00:11:31:19,"Das schliesst nicht aus,"
00:11:31:21,00:11:36:10,dass der Balanceakt auch mit anderen Eliten nicht gelingen wird.
00:11:36:20,00:11:38:13,"ÈUberraschend wird sein,"
00:11:38:15,00:11:41:17,woher schliesslich die Haupt-Herausforderung kommt.
00:11:41:19,00:11:46:00,"Ich vermute, sie wird aus dem Kreml oder dem Sicherheitsapparat kommen."
00:11:46:18,00:11:50:15,"Dass zwangslaeufig Putins Ende eingelaeutet wurde,"
00:11:50:17,00:11:54:11,"wie viele prognostizieren, das sehen Sie nicht?"
00:11:55:21,00:11:58:09,Da spielt viel Wunschdenken mit.
00:11:58:15,00:12:02:15,Von so einem Szenario sind wir noch weit entfernt.
00:12:02:17,00:12:04:13,"Man darf nicht unterschaetzen,"
00:12:04:15,00:12:07:16,dass diese ersten Schwaechen deutlich werden.
00:12:07:18,00:12:11:22,"Das sehen die Eliten, die Gesellschaft und aeussere Betrachter."
00:12:11:24,00:12:16:22,Das geht aber nicht einher mit dem Ende mit dem System Putin.
00:12:17:17,00:12:21:19,Er wird am Selbsterhalt dieses Systems arbeiten.
00:12:23:13,00:12:27:19,"Osteuropa-Expertin Gwendolyn Sasse, vielen Dank fuer Ihre Zeit."
00:12:28:17,00:12:29:23,Vielen Dank.
00:12:34:17,00:12:37:14,"Wenn der Staatsanwalt beim Kardinal klingelt,"
00:12:37:15,00:12:39:05,verheisst das nichts Gutes.
00:12:39:08,00:12:42:17,Auch im Fall des skandalerprobten Rainer Maria Woelki.
00:12:42:23,00:12:46:21,Die Hausdurchsuchung am Morgen soll Informationen zu Tage bringen
00:12:46:24,00:12:49:03,fuer die Ermittlungen gegen Woelki.
00:12:49:05,00:12:51:19,Der steht im Verdacht des Meineids.
00:12:52:07,00:12:56:23,"Geprueft wird, ob der Kardinal wider besseres Wissen behauptet hat,"
00:12:57:00,00:13:01:14,von Missbrauchsvorwuerfen nichts oder erst spaet gewusst zu haben.
00:13:02:07,00:13:05:13,Natuerlich gilt weiterhin die Unschuldsvermutung.
00:13:05:15,00:13:08:05,Neues Vertrauen in Kardinal und Kirche
00:13:08:07,00:13:10:11,schafft diese Razzia nicht.
00:13:11:04,00:13:13:15,Ingrid Bertram und Christina Zuehlke.
00:13:15:02,00:13:17:14,Er traegt schlimme Erinnerungen mit sich.
00:13:17:16,00:13:19:14,Im Internat wurde Patrick Bauer
00:13:19:16,00:13:22:20,ueber Jahre von einem Geistlichen sexuell missbraucht.
00:13:22:22,00:13:26:17,"Erst vor wenigen Jahren hat er mit anderen Betroffenen begonnen,"
00:13:26:19,00:13:28:12,fuer Aufarbeitung zu kaempfen.
00:13:28:14,00:13:31:13,"Heute ist ein Tag, auf den er lange gewartet hat."
00:13:32:04,00:13:35:02,Fuer Betroffene ist das wie ein Befreiungsschlag.
00:13:35:04,00:13:39:15,Endlich muessen Betroffene nicht mehr alleine gegen die Kirche kaempfen.
00:13:40:08,00:13:44:03,"Um 8 Uhr - Kardinal Woelki oeffnet persoenlich die Pforte,"
00:13:44:06,00:13:46:12,als die Staatsanwaltschaft klingelt.
00:13:46:14,00:13:50:08,In der bischoeflichen Residenz in Koeln und an fuenf weiteren Orten
00:13:50:10,00:13:52:04,will sie Unterlagen sichern.
00:13:52:07,00:13:53:09,"Ziel ist es,"
00:13:53:11,00:13:57:07,"zu klaeren, ob Rainer Maria Woelki einen Meineid geleistet hat."
00:13:57:14,00:14:01:17,"Woelki hatte gegen die BILD-Zeitung und deren Behauptung geklagt,"
00:14:01:19,00:14:04:10,er habe vor der Befoerderung eines Priesters
00:14:04:12,00:14:07:17,von Missbrauchsvorwuerfen gegen den Mann gewusst.
00:14:07:19,00:14:12:10,"Woelki gab an, erst seit Maerz davon zu wissen, unter Eid."
00:14:14:12,00:14:17:09,"Doch dann wurde dem WDR dieser Brief zugespielt,"
00:14:17:11,00:14:19:10,und der liess Zweifel aufkommen:
00:14:19:12,00:14:24:13,Darin beschreibt der Verfasser 2018 sexuelle ÈUbergriffe des Priesters
00:14:24:15,00:14:28:06,gegen Jugendliche und bittet den Vatikan um Weisung.
00:14:28:19,00:14:30:15,Unterschrieben von Woelki.
00:14:31:10,00:14:34:20,"Doch der behauptet, er habe den Brief nur unterschrieben,"
00:14:34:22,00:14:36:18,weder verfasst noch gelesen.
00:14:37:22,00:14:40:00,Wann wusste Woelki was genau?
00:14:41:01,00:14:42:21,Die Zweifel werden groesser -
00:14:42:23,00:14:46:13,gegenueber Woelki und der Kirche - schon seit Jahren.
00:14:46:23,00:14:48:16,Und jetzt die Razzia:
00:14:50:10,00:14:54:21,"Das Misstrauen wird immer groesser, das ist ganz schlecht."
00:14:55:20,00:14:59:12,"Kirche, Glauben und Ehrlichkeit sind drei paar Schuhe."
00:15:00:04,00:15:04:19,"Ich bin vor einem Jahr ausgetreten, weil ich das nicht ertragen kann."
00:15:05:11,00:15:08:08,"Woelki versprach Aufklaerung von Missbrauch,"
00:15:08:10,00:15:10:24,jetzt wird ihm Vertuschung vorgeworfen.
00:15:11:00,00:15:13:18,Glaeubige fordern seit Jahren seinen Ruecktritt.
00:15:13:21,00:15:15:18,Der Druck ist heute gestiegen.
00:15:16:10,00:15:19:03,Da stellt sich die Frage der Amtsfaehigkeit:
00:15:19:05,00:15:24:10,Kann er angesichts dieser Vorwuerfe seinen Dienstgeschaeften nachkommen?
00:15:24:16,00:15:26:19,Die Antwort lautet: Nein.
00:15:26:21,00:15:29:14,Er ist nur noch mit den Vorwuerfen beschaeftigt.
00:15:29:22,00:15:31:23,Wie reagiert jetzt der Papst?
00:15:32:00,00:15:33:14,Vermutlich zurueckhaltend.
00:15:33:16,00:15:37:18,"Zu viele Bischoefe stuenden wegen moeglicher Vertuschung in der Kritik,"
00:15:37:19,00:15:41:14,glaubt der Rom-Korrespondent der katholischen Nachrichtenagentur.
00:15:42:02,00:15:45:08,"Wenn er in jedem Fall, wo ein Bischof umstritten ist"
00:15:45:10,00:15:48:04,"oder unter Druck steht, den abberufen wuerde:"
00:15:48:06,00:15:52:00,Dann haette die katholische Kirche weltweit ein Problem.
00:15:52:18,00:15:55:19,"Ich glaube, er ist nicht so ungluecklich darueber,"
00:15:55:21,00:15:59:04,dass eine weltliche Instanz da auch eingreift.
00:16:00:10,00:16:03:24,"Betroffene wie Patrick Bauer haben lange darauf gewartet,"
00:16:04:01,00:16:06:24,dass der Staat die Kirche schaerfer kontrolliert.
00:16:07:01,00:16:08:10,"Erst wenn das greift,"
00:16:08:12,00:16:12:02,koenne die Kirche Vertrauen und Glaubwuerdigkeit zurueckgewinnen.
00:16:14:20,00:16:17:10,Bei diesem Konzern war der Name Programm.
00:16:17:12,00:16:22:04,"Hoere, gehorche und gib zu, all das heisst Audi auf Latein."
00:16:24:05,00:16:27:06,Im Dieselskandal hat der Chef der Automobilfirma
00:16:27:08,00:16:30:04,von den Machenschaften im Konzern gehoert.
00:16:30:06,00:16:33:11,"Davon gewusst und dann einem System gehorcht,"
00:16:33:13,00:16:35:11,das auf Vertuschung setzte.
00:16:36:03,00:16:39:10,"Nur, weil Rupert Stadler sich vor Gericht entschloss,"
00:16:39:12,00:16:44:11,"ein Gestaendnis abzulegen, kam er glimpflich aus der Sache raus."
00:16:45:21,00:16:50:13,ÈUber das erste Urteil gegen einen Autoboss in der Abgas-Affaere.
00:16:50:22,00:16:52:03,Tom Fleckenstein.
00:16:53:23,00:16:55:13,Seit fast drei Jahren
00:16:55:14,00:16:58:23,faehrt Rupert Stadler nach Muenchen zum Prozess.
00:16:59:18,00:17:01:19,Heute: die Urteilsverkuendung.
00:17:02:00,00:17:05:16,"Ein Jahr und neun Monate Haft auf Bewaehrung,"
00:17:05:18,00:17:09:10,"wegen Beihilfe zum Betrug, dazu 1,1 Mio. Euro Strafe."
00:17:10:00,00:17:13:17,"Bei dem Angeklagten hat das Gericht beruecksichtigt,"
00:17:13:19,00:17:18:23,dass er diese Abschaltvorrichtung nicht aktiv vorangetrieben hat.
00:17:20:08,00:17:23:18,"Seine Rolle bestand darin, dass er nicht verhinderte,"
00:17:23:20,00:17:26:11,dass weiter Pkw verkauft wurden.
00:17:31:13,00:17:33:24,"Stadler war Mister Audi, ein Starmanager."
00:17:34:00,00:17:35:06,"Sohn eines Bauern,"
00:17:35:08,00:17:40:01,der BWL studiert und sich zum Vorstandschef hocharbeitet.
00:17:42:21,00:17:46:06,Im Herbst 2015 wird der Dieselskandal aufgedeckt.
00:17:46:22,00:17:49:20,Der VW-Konzern hat Betrugssoftware verbaut.
00:17:49:22,00:17:52:05,"Auch die Tochter Audi, massenhaft."
00:17:52:07,00:17:55:12,"Der Trick: Nur auf dem Pruefstand sind die Werte okay,"
00:17:55:14,00:17:58:06,in der Praxis aber umweltschaedlich.
00:17:58:08,00:18:00:14,Stadler gibt lange nichts zu.
00:18:00:16,00:18:04:01,"Erst als das Gericht mit Haft droht, packt er aus."
00:18:04:03,00:18:07:05,Er habe sich zu sehr auf seine Fachleute verlassen.
00:18:07:07,00:18:09:23,"Ein Gestaendnis, am Ende steht ein Deal."
00:18:10:04,00:18:12:17,Zum Urteil will sich Audi nicht aeussern.
00:18:12:19,00:18:15:19,In Ingolstadt arbeiten 40.000 Menschen fuer Audi.
00:18:15:21,00:18:19:06,Ein Mitarbeiter findet das Urteil zu mild.
00:18:20:01,00:18:24:13,"Nicht ausreichend, das Urteil, weil er alles verbockt hat."
00:18:24:15,00:18:28:06,"Er war unser Chef, ich find das inakzeptabel."
00:18:28:24,00:18:32:15,Auch weitere Buerger sind mit dem Urteil unzufrieden.
00:18:33:15,00:18:38:23,"Ich empfinde das als nicht gerecht, man hat wieder den Eindruck,"
00:18:39:00,00:18:43:15,dass die Grosskopferten mit einem blauen Auge davonkommen.
00:18:44:07,00:18:48:18,"Dass einer in solchen Positionen so 'n Schmarrn macht,"
00:18:48:20,00:18:51:06,wo alle drunter leiden muessen.
00:18:52:05,00:18:55:14,Die Wirtschaft ist ausm Ruder gekommen.
00:18:57:21,00:19:00:03,Nur durch solche Idioten.
00:19:02:00,00:19:05:22,ÈAhnliche Meinungen finden sich auch in sozialen Medien.
00:19:05:24,00:19:08:21,Ihr Tenor: Die Grossen laesst man laufen.
00:19:08:23,00:19:12:08,Das sieht Strafrechtsexperte Matthias Jahn anders.
00:19:12:19,00:19:17:02,"Der Eindruck, dass man die Grossen laufen laesst, ist nicht richtig."
00:19:17:04,00:19:22:08,"Untersuchungen belegen, dass auch in normalen Strafverfahren -"
00:19:22:10,00:19:27:02,etwa bei Diebstahl oder Betaeubungsmitteldelikten -
00:19:27:04,00:19:29:22,solche Verstaendigungen stattfinden.
00:19:30:22,00:19:33:10,"Stadler ist der erste Spitzenmanager,"
00:19:33:12,00:19:36:15,der in Deutschland im Dieselskandal verurteilt wird.
00:19:36:17,00:19:40:00,"Sollte das Urteil nicht bis Dienstag angefochten werden,"
00:19:40:02,00:19:43:08,ist es rechtskraeftig und Stadler gilt als vorbestraft.
00:19:45:05,00:19:47:15,Zum Urteil gegen Ex-Audi-Chef Stadler
00:19:47:17,00:19:51:08,hat Frank Braeutigam vom Suedwestrundfunk diese Meinung.
00:19:53:08,00:19:56:17,"Wenn in Strafprozessen von Absprachen die Rede ist,"
00:19:56:19,00:19:59:15,haben viele Menschen ein Stoergefuehl.
00:20:00:08,00:20:04:11,"Wird da getrickst, mit Strafe und Gerechtigkeit gehandelt?"
00:20:04:13,00:20:08:07,"Ich kann dieses Stoergefuehl verstehen, mir geht es auch so."
00:20:08:09,00:20:11:24,Solche Absprachen sind unter bestimmten Bedingungen erlaubt.
00:20:12:01,00:20:14:13,Deals waren schon immer umstritten.
00:20:14:16,00:20:18:07,"Die Justiz darf sie also schliessen, muss es aber nicht."
00:20:18:09,00:20:21:13,"Wenn sie es macht, braucht sie wirklich gute Gruende."
00:20:21:15,00:20:24:03,Die sehe ich im Fall Stadler aber nicht.
00:20:24:05,00:20:27:15,Denn das Gericht hatte nach ueber 100 Tagen Beweisaufnahme
00:20:27:17,00:20:30:10,seine Karten recht offen auf den Tisch gelegt.
00:20:30:12,00:20:33:14,Und sinngemaess gesagt: Eine Verurteilung ist moeglich.
00:20:33:17,00:20:37:02,Bei einem Gestaendnis koenne es eine Bewaehrungsstrafe geben.
00:20:37:04,00:20:40:19,"Stadler hatte da schon die Wahl, Gestaendnis oder Gefaengnis."
00:20:40:21,00:20:44:15,Trotzdem schlug das Gericht spaeter von sich aus einen Deal vor
00:20:44:17,00:20:47:14,mit dem Angeklagten und der Staatsanwaltschaft.
00:20:47:16,00:20:49:24,Den haette man nicht mehr gebraucht!
00:20:50:21,00:20:54:06,"Er fuehrt zu jenem Stoergefuehl, von dem ich sprach."
00:20:54:19,00:20:58:10,Vor dem Gestaendnis wurde noch um einzelne Worte gefeilscht.
00:20:58:12,00:21:01:03,Nach echter Einsicht sah das nicht aus.
00:21:01:19,00:21:04:06,Zum Gesamtbild gehoert aber auch:
00:21:05:09,00:21:09:22,Die Justiz ist nicht zimperlich mit Rupert Stadler umgegangen.
00:21:09:24,00:21:12:23,Er sass zum Beispiel vier Monate in U-Haft.
00:21:13:00,00:21:17:15,Und das Gericht hat sich tief in diesen Abgasskandal reingefuchst.
00:21:17:19,00:21:20:03,Ein kurzer Prozess war das nicht.
00:21:20:09,00:21:22:24,Am Ende sollte man nicht unterschaetzen:
00:21:23:01,00:21:26:02,Erstmals wurde ein Vorstandschef im Dieselskandal
00:21:26:04,00:21:27:19,wegen Betrugs verurteilt.
00:21:27:21,00:21:31:01,"Fuer andere Konzernchefs koennte es schwieriger werden,"
00:21:31:03,00:21:34:16,"vor Gericht zu sagen, sie haetten keine Ahnung gehabt."
00:21:36:05,00:21:38:11,Die Meinung von Frank Braeutigam.
