Timecode In,Timecode Out,Subtitle
00:04:50:17,00:04:54:01,Niedrig im Sueden bleiben und im Norden sinken.
00:04:54:05,00:04:58:11,Das wird aus Forschungssicht nicht unmittelbar stattfinden.
00:04:58:17,00:05:03:02,In anderen Laendern sinkt der Strompreis auch nicht automatisch.
00:05:03:04,00:05:05:08,Wichtiger sind die Netzentgelte.
00:05:05:10,00:05:09:13,"Die fuehren dazu, dass im Norden die Strompreise hoeher sind."
00:05:09:15,00:05:12:13,Da muesste man mehr Gerechtigkeit schaffen.
00:05:12:15,00:05:15:03,"Anpassen, fuer alle gleich machen."
00:05:15:05,00:05:18:07,Dann wuerden im Norden die Strompreise sinken.
00:05:18:09,00:05:20:02,Das ist wohl der Wunsch.
00:05:20:13,00:05:22:18,"Jetzt befuerchtet der Sueden,"
00:05:22:20,00:05:27:11,dass die Industrie bei billigerem Strom dann in den Norden abwandert.
00:05:27:13,00:05:30:05,Besteht diese Gefahr im grossen Umfang?
00:05:32:19,00:05:37:03,"Ich sehe es jetzt nicht so, dass die Industrie gross abwandert."
00:05:37:05,00:05:40:08,Das wird man so nicht wahrnehmen koennen.
00:05:40:23,00:05:45:14,"Richtig ist zu sehen, dass Erneuerbare die Strompreise senken."
00:05:46:11,00:05:48:23,Das bringt einen Standortvorteil.
00:05:50:07,00:05:53:16,Sie koennen Unternehmensentscheidungen.
00:05:54:12,00:05:57:20,"Man geht dahin, wo viel erneuerbare Energien sind,"
00:05:57:22,00:06:00:14,wo der Strompreis niedriger sein kann.
00:06:00:16,00:06:04:17,"Dass die suedlichen Industrien automatisch in den Norden gehen,"
00:06:04:19,00:06:06:19,sehe ich nicht.
00:06:06:21,00:06:10:10,Die Erneuerbaren muessen im Sueden ausgebaut werden.
00:06:11:13,00:06:16:02,Also hat der Norden keinen Vorteil von seiner guenstigen Windkraft?
00:06:18:16,00:06:22:22,Der Norden hat einen enormen Vorteil durch die guenstige Windkraft.
00:06:22:24,00:06:26:14,"Sie kommt noch nicht unmittelbar mit Strompreisen an,"
00:06:26:16,00:06:28:20,weil die Netzentgelte hoch sind.
00:06:28:22,00:06:30:03,Da kann man ran.
00:06:30:05,00:06:31:20,"Aber es sollte so sein,"
00:06:31:22,00:06:35:12,dass billigere Erneuerbare den Strompreis senken.
00:06:35:22,00:06:38:24,Und das bei Industrie und Haushalten ankommt.
00:06:39:06,00:06:41:18,Das ist der Vorteil der Energiewende.
00:06:43:10,00:06:46:19,"Die Wirtschaft, die unter hohen Strompreisen leidet,"
00:06:46:21,00:06:49:10,freut sich doch ueber solche Debatten?
00:06:52:12,00:06:57:06,Die Wirtschaft insgesamt leidet nicht nur durch Strompreise.
00:06:57:16,00:07:00:15,Sie leidet vor allem durch Buerokratiestau.
00:07:01:16,00:07:03:19,Lange Genehmigungsverfahren.
00:07:04:00,00:07:05:16,Ungenuegende Fachkraefte.
00:07:05:18,00:07:07:17,"Infrastrukturen, die fehlen."
00:07:07:19,00:07:09:07,Das ist das Zentrale.
00:07:09:09,00:07:13:18,Die Strompreise sollen fuer manche Industrien gesenkt werden.
00:07:14:09,00:07:15:16,Das waere falsch.
00:07:16:05,00:07:19:10,"Wichtiger waere, die Energiewende umzusetzen."
00:07:19:23,00:07:23:18,Das gaebe automatisch Vorteile fuer die Wirtschaft.
00:07:25:10,00:07:29:18,"Im Laenderfinanzausgleich meckert der Sueden, gerade Bayern,"
00:07:30:00,00:07:33:06,ueberwiegend fuer den Norden bezahlen zu muessen:
00:07:35:09,00:07:37:18,Der Norden will Stromprivilegien.
00:07:38:03,00:07:41:16,Koennte an dieser Debatte die Energiewende scheitern?
00:07:43:01,00:07:48:00,"Ich denke nicht, dass daran die Energiewende scheitert."
00:07:48:02,00:07:51:16,Sie ist in vollem Gang.
00:07:51:18,00:07:55:13,"Vielleicht schafft man es, bei der Netzentgelt-Thematik,"
00:07:55:15,00:07:59:17,"dass es gerechter wird, damit es ueberall gleich ist."
00:08:01:01,00:08:05:19,"Im Norden wuerden die Preise sinken, im Sueden etwas steigen."
00:08:06:24,00:08:10:20,Die Energiewende muss ueberall umgesetzt werden.
00:08:11:19,00:08:13:21,Gerade auch im Sueden.
00:08:14:24,00:08:17:23,"Das schafft Wertschaetzung, Arbeitsplaetze."
00:08:18:02,00:08:20:17,Das muessten alle verstanden haben.
00:08:20:19,00:08:22:08,Darum sollte es gehen.
00:08:23:10,00:08:24:16,Vielen Dank.
00:08:25:11,00:08:27:09,Danke Ihnen.
00:08:29:12,00:08:32:12,Vor Kurzem hatte die AfD was zu feiern:
00:08:32:14,00:08:34:15,Ihr zehnjaehriges Jubilaeum.
00:08:34:22,00:08:40:00,"Eine Partei, die durch den Verfassungsschutz beobachtet wird,"
00:08:40:08,00:08:44:10,Deren Jugendorganisation als gesichert rechtsextrem gilt.
00:08:44:12,00:08:47:06,Die Reichsbuerger- oder Parteispenden-Skandale
00:08:47:08,00:08:49:02,in ihren Buechern stehen hat.
00:08:49:04,00:08:53:11,Die Waehlerschaft laesst sich nicht von dieser langen Liste abschrecken.
00:08:53:13,00:08:55:05,Die Umfragewerte steigen.
00:08:55:07,00:08:59:13,"Bei der letzten Bundestagswahl bekam die AfD 10,3 % der Stimmen."
00:08:59:15,00:09:02:01,Seit letztem Sommer legen sie zu.
00:09:02:06,00:09:05:19,"Im Mai kam sie im ARD Deutschlandtrend auf 16 %,"
00:09:06:00,00:09:08:06,genauso viel wie die Gruenen.
00:09:08:11,00:09:11:02,"Im Osten ist sie teils auf dem Weg,"
00:09:11:04,00:09:13:15,sich als staerkste Kraft zu etablieren.
00:09:14:04,00:09:15:15,Martin Schmidt.
00:09:18:09,00:09:21:20,"Was nach einem gewoehnlichen Wahlkampfauftritt aussieht,"
00:09:21:22,00:09:24:11,ist fuer die AfD ein bemerkenswertes Bild:
00:09:24:13,00:09:28:05,Arm in Arm auf der Buehne Ð Alice Weidel und Bjoern Hoecke.
00:09:28:07,00:09:31:08,Solch einen oeffentlichen Auftritt der Parteichefin
00:09:31:10,00:09:35:04,mit ihrem rechtsextremen Thueringer Landesvorsitzenden
00:09:35:06,00:09:37:16,gab es noch nie - wegen Weidel.
00:09:38:24,00:09:43:01,"Nun muss sie sich dem starken Rechtsganzaussen der AfD beugen,"
00:09:43:03,00:09:45:05,braucht den Schulterschluss.
00:09:45:07,00:09:48:14,"Lieber Bjoern Hoecke, liebes AfD Thueringen,"
00:09:48:16,00:09:50:22,"es freut mich so, hier zu sein."
00:09:52:10,00:09:55:11,Weidel-Hoecke Arm in Arm ist eine Zaesur.
00:09:56:00,00:10:00:19,"Weidel war diejenige, die Hoecke aus der Partei ausschliessen wollte."
00:10:01:10,00:10:06:03,"Aber sie weiss, dass Hoecke der starke Mann in der Partei ist,"
00:10:07:14,00:10:10:05,an dem nichts wirklich vorbei geht.
00:10:11:03,00:10:12:18,Insofern fuer sie klar:
00:10:12:20,00:10:17:01,"Man muss sich mit dem arrangieren, um den Laden zusammenzuhalten."
00:10:17:13,00:10:19:23,Arrangieren mit Rechtsextremisten.
00:10:20:00,00:10:23:11,Hoecke laengst auch in der Mitte der Partei akzeptiert.
00:10:23:13,00:10:27:16,"Der Kurs, weiter radikaler Ð und die AfD steigt in den Umfragen."
00:10:28:00,00:10:30:15,"Weniger obwohl, sondern auch deswegen."
00:10:30:17,00:10:33:14,Die eigene Klientel mag es laut und heftig.
00:10:33:16,00:10:37:21,"Gerade bei ihrem Bestseller, der politisch wieder in den Fokus rueckt:"
00:10:37:23,00:10:39:14,"Migration, Fluechtlinge."
00:10:39:16,00:10:43:20,Das wird von der AfD auf Social Media ohnehin intensiv genutzt:
00:10:45:03,00:10:49:06,"ÈUber Jahre haben wir dieses Thema auf die Tagesordnung gehoben,"
00:10:49:08,00:10:51:20,jetzt beginnt man sich langsam zu ruehren.
00:10:51:22,00:10:55:09,"ÈUberforderte Kommunen, Streit um Fluechtlings-Finanzierung:"
00:10:55:11,00:10:59:00,"Das erzeugt Verunsicherung, die die AfD gern nutzt Ð"
00:10:59:02,00:11:00:19,anscheinend erfolgreich.
00:11:00:21,00:11:04:13,Setzt auch bei anderen Themen den Ton: bloss keine Veraenderung.
00:11:04:15,00:11:06:02,Keine ÈUberforderung.
00:11:06:06,00:11:09:20,"Sie wollen Autofahren fuer Menschen unbezahlbar machen,"
00:11:09:22,00:11:11:03,ohne jeden Effekt.
00:11:11:08,00:11:15:04,"Die letzten drei verbliebenen Kernkraftwerke abzuschalten,"
00:11:15:06,00:11:16:24,waere oekonomischer Suizid.
00:11:17:05,00:11:20:18,Wir haben nicht genug Waermepumpen.
00:11:20:20,00:11:23:19,"Nicht genuegend Handwerker, nicht genuegend Strom."
00:11:23:21,00:11:26:12,"Und die Menschen haben nicht genuegend Geld,"
00:11:26:14,00:11:28:17,um diesen Wahnsinn zu bezahlen.
00:11:29:03,00:11:32:24,Die AfD ist die Speerspitze des Kampfes gegen die Gruenen.
00:11:33:07,00:11:36:04,Die Gruenen werden als die draengende Kraft
00:11:36:07,00:11:39:14,der permanenten Veraenderungsnotwendigkeit gesehen.
00:11:39:16,00:11:42:10,"Die AfD begreift sich als das Normale,"
00:11:42:12,00:11:44:23,die den Lebensstil der Leute schuetzt.
00:11:45:05,00:11:46:16,Die dafuer plaediert:
00:11:46:18,00:11:48:14,"Das ist gut, wie ihr lebt"
00:11:49:00,00:11:52:12,und ihr braucht nicht diese Veraenderungsbereitschaft.
00:11:52:19,00:11:55:12,Die ist nach Corona ohnehin strapaziert
00:11:55:14,00:11:58:17,und nun auch durch den russischen Angriffskrieg.
00:11:58:19,00:12:02:18,"Die AfD versucht, mit vermeintlich einfachen Loesungen zu punkten."
00:12:02:20,00:12:06:06,Vermarktet sich als angeblich einzige Friedensfraktion.
00:12:06:14,00:12:09:07,Haelt weiter enge Kontakte nach Russland.
00:12:09:09,00:12:13:02,Genau ueber diesen Kurs wird in der Partei heftig gestritten.
00:12:13:04,00:12:16:11,"Erst vor wenigen Tagen feiert Parteichef Chrupalla mit,"
00:12:16:13,00:12:20:02,in der russischen Botschaft den Sieg ueber Nazi-Deutschland.
00:12:20:04,00:12:23:23,"""Ich brech ins Essen"", schreibt ein AfD-Bundestagsabgeordneter,"
00:12:24:00,00:12:28:21,"""bin ich hier noch richtig"", fragt er in der internen Fraktionschatgruppe."
00:12:31:00,00:12:33:19,"""Sind unsere Umfragewerte wieder zu gut,"
00:12:33:21,00:12:36:12,"dass wieder so eine Aktion sein musste?"""
00:12:36:14,00:12:38:05,Die Screenshots zeigen:
00:12:38:07,00:12:43:04,Die Richtungsstreitigkeiten und Machtkaempfe auch um die Parteispitze
00:12:43:06,00:12:45:20,werden intern weiter heftig gefuehrt.
00:12:45:22,00:12:48:16,Auch das duerfte fuer die eigene Klientel
00:12:48:18,00:12:52:12,keine ÈUberraschung mehr sein und weiterhin kein Problem.
00:12:55:08,00:12:57:11,"Schauen wir nach Pakistan,"
00:12:57:13,00:13:01:19,wo der ehemalige Regierungschef vorlaeufig freigelassen wurde.
00:13:01:21,00:13:04:07,"Waehrend seiner Haft gab es tagelange,"
00:13:04:09,00:13:07:04,oft gewalttaetige Proteste seiner Anhaenger.
00:13:07:06,00:13:10:10,Aber er koennte schnell wieder im Gefaengnis landen:
00:13:10:12,00:13:13:10,Gegen Imran Khan laufen mehrere Verfahren
00:13:13:12,00:13:15:13,wegen Korruptionsvorwuerfen.
00:13:15:15,00:13:19:22,"Das im Land allmaechtige Militaer, das Khan damals foerderte,"
00:13:19:24,00:13:24:02,moechte den beim Volk beliebten Politiker offenbar kaltstellen.
00:13:24:04,00:13:25:07,Oliver Mayer.
00:13:26:03,00:13:29:03,Auf den Strassen von Islamabad wieder Unruhen.
00:13:29:05,00:13:31:16,Noch immer sind die Menschen wuetend.
00:13:31:18,00:13:36:16,Obwohl der ehemalige Premier Khan vom Gericht auf Kaution entlassen wurde.
00:13:39:09,00:13:40:16,"Wir sind gekommen,"
00:13:40:18,00:13:43:22,um unsere Solidaritaet mit Imran Khan zu bekunden.
00:13:43:24,00:13:45:13,Wir haben keine Angst.
00:13:45:15,00:13:49:17,"Wenn ihr uns einzuschuechtern, kommen noch viel mehr Menschen!"
00:13:49:24,00:13:53:12,"Seit Dienstag sass Khan, dem Korruption vorgeworfen wird,"
00:13:53:15,00:13:54:17,in U-Haft.
00:13:54:20,00:13:57:14,"Drei Tage, in denen im Land Chaos herrschte."
00:13:57:16,00:13:59:04,Er und seine Anhaenger
00:13:59:06,00:14:02:22,halten seine Festnahme fuer eine politische Kampagne.
00:14:02:24,00:14:06:19,Ich war im Gericht und es wurde mir kein Grund genannt.
00:14:06:21,00:14:08:14,Sie haben mich entfuehrt.
00:14:08:16,00:14:12:09,Den Haftbefehl habe ich zum ersten Mal im Gefaengnis gesehen.
00:14:12:11,00:14:15:01,Hier herrscht das Gesetz des Dschungels.
00:14:15:03,00:14:17:17,Mehr als 100 Verfahren wurden eroeffnet.
00:14:17:19,00:14:21:12,Seine Vergangenheit spiele dabei eine grosse Rolle.
00:14:21:14,00:14:24:05,In seiner vierjaehrigen Amtszeit
00:14:24:07,00:14:28:21,wurde er der Korruption und des Machtmissbrauchs vorgeworfen.
00:14:30:09,00:14:34:08,"Die meisten Faelle gegen Khan sind politisch motiviert,"
00:14:34:10,00:14:36:13,weil er so beliebt ist im Land.
00:14:36:15,00:14:41:12,Und er hat in seiner Amtszeit viele Politiker ins Gefaengnis gebracht.
00:14:41:19,00:14:44:17,Nun wollen sie diese Rechnung begleichen.
00:14:46:11,00:14:50:21,"Ein Szenario, das dazu fuehrte, dass sich die Menschen zum ersten Mal"
00:14:50:23,00:14:54:17,seit Jahrzehnten gegen das maechtige Militaer auflehnen.
00:14:54:19,00:14:58:23,"Bei den Auseinandersetzungen starben bisher mindestens acht Menschen,"
00:14:59:00,00:15:02:24,viele Protestierende und auch Polizisten wurden verletzt.
00:15:03:18,00:15:06:19,Einige meiner Kollegen sind schwer verwundet.
00:15:06:21,00:15:10:13,Sechs Polizisten sind im Krankenhaus und nicht ansprechbar.
00:15:10:15,00:15:12:12,"Wir sind ununterbrochen wach,"
00:15:12:14,00:15:15:16,waren die letzten 70 Stunden konstant im Einsatz.
00:15:15:18,00:15:18:09,Die Situation ist aeusserst schwierig.
00:15:18:20,00:15:21:20,Fuer zwei Wochen ist Khan nun auf Kaution frei.
00:15:21:22,00:15:24:09,"Dann droht ihm die erneute Festnahme,"
00:15:24:12,00:15:27:03,weitere Unruhen koennten die Folge sein.
00:15:28:17,00:15:32:02,Wir schalten zu Oliver Mayer nach Islamabad.
00:15:32:10,00:15:36:08,"Imran Khan ist auf freiem Fuss, aber wohl nicht lange."
00:15:37:00,00:15:39:18,Wird sich das Land jetzt beruhigen?
00:15:41:17,00:15:45:08,Das ist die Hoffnung der Menschen hier in Pakistan.
00:15:45:10,00:15:48:21,"Es war auch so, dass nach der Freilassung Khans"
00:15:48:23,00:15:52:13,spontane Jubelstuerme in manchen Staedten ausbrachen.
00:15:52:15,00:15:56:23,"In Islamabad war es so, dass es heftige Proteste gab."
00:15:59:02,00:16:02:23,Traenengas wurde von Seiten der Polizei eingesetzt.
00:16:03:23,00:16:06:15,"Die Menschen trauen der Situation nicht,"
00:16:06:17,00:16:08:24,dass sie sich wirklich veraendert.
00:16:09:01,00:16:13:01,"Das ist auch irgendwo berechtigt, denn es wird damit gerechnet,"
00:16:13:03,00:16:15:23,dass Khan in 14 Tagen wieder verhaftet wird.
00:16:16:00,00:16:18:10,Dann koennte es neue Unruhen geben.
00:16:18:12,00:16:21:05,Ist Khan als Hoffnungstraeger geeignet?
00:16:21:07,00:16:25:14,Er ist durch seine Zeit als Premierminister belastet.
00:16:28:24,00:16:33:03,"Er ist der einzige, der als Hoffnungstraeger uebrigbleibt."
00:16:34:00,00:16:38:07,Von der jetzigen Regierung sind die Menschen sehr enttaeuscht.
00:16:38:09,00:16:41:13,"Sie hat sie weiter in die Schuldenkrise geritten,"
00:16:41:15,00:16:45:13,Pakistan ist vom Internationalen Waehrungsfonds abhaengig.
00:16:46:03,00:16:50:01,Vor allem die jungen Menschen setzen viel Hoffnung in Khan.
00:16:50:03,00:16:53:17,"Sie sehen in ihm einen Politiker, der nicht korrupt ist"
00:16:53:19,00:16:58:09,und der vielleicht einen Plan fuer die Zukunft dieses Landes hat.
00:16:59:11,00:17:01:00,"Danke, Oliver Mayer."
00:17:05:14,00:17:09:00,Bleiben wir im Sueden Asiens und schauen nach Thailand.
00:17:09:02,00:17:11:19,Da wird Sonntag das Parlament neu gewaehlt.
00:17:11:21,00:17:15:22,"Auf den Plakaten, die seit Wochen die Strassen zieren,"
00:17:15:24,00:17:20:02,strahlen die Kandidaten und Kandidatinnen um die Wette.
00:17:20:14,00:17:25:04,Der Regierungschef gibt sich betont laessig und siegessicher.
00:17:25:20,00:17:29:16,Obwohl der einstige General in allen Umfragen hinten liegt.
00:17:29:18,00:17:33:08,Er putschte sich im Jahr 2014 mit dem Militaer an die Macht.
00:17:33:10,00:17:35:12,Insbesondere die junge Menschen
00:17:35:14,00:17:38:15,haben grosse Erwartungen und wollen Veraenderung.
00:17:38:17,00:17:42:00,Knapp 40 Prozent der Waehler sind unter 40 Jahre alt.
00:17:42:02,00:17:46:05,Sie koennten dem Ex-General und Premier die Macht nehmen.
00:17:46:07,00:17:47:18,Jennifer Johnston.
00:17:49:18,00:17:55:01,Piyarat Chongthep (32) hat die Strasse gegen die Buehne getauscht.
00:17:57:02,00:18:00:07,Der Demokratieaktivist kandidiert fuer Move Forward.
00:18:00:09,00:18:03:13,"Eine junge Partei, die viel veraendern moechte."
00:18:03:15,00:18:07:16,Als Politiker erhofft er sich mehr Einfluss als als Aktivist.
00:18:08:11,00:18:12:20,"Wenn wir auf der Strasse kaempfen, wir haben keine Waffen oder Panzer,"
00:18:12:22,00:18:15:06,wir koennen das Militaer nicht besiegen.
00:18:15:08,00:18:18:02,Wir koennen nur die Macht des Volkes nutzen.
00:18:18:04,00:18:20:13,"Wenn ich ins Parlament gewaehlt werde,"
00:18:20:15,00:18:23:18,kann ich unsere Forderungen in Gesetze verwandeln.
00:18:23:20,00:18:26:11,Insbesondere eine ÈAnderung der Verfassung.
00:18:26:13,00:18:29:15,"Darum sind sie hier, sie wollen echte Reformen."
00:18:31:17,00:18:35:11,Viele wuenschen sich die Demokratie in Thailand zurueck.
00:18:38:10,00:18:42:01,"Ich habe die Politik die letzten acht Jahre beobachtet,"
00:18:42:03,00:18:44:03,waehrend ich erwachsen wurde.
00:18:44:05,00:18:45:23,Nichts hat sich veraendert.
00:18:46:00,00:18:49:13,"Ich wuensche mir fuer die junge Generation einen Neuanfang,"
00:18:49:15,00:18:50:24,ein besseres Land.
00:18:53:01,00:18:54:16,Oben auf der Agenda:
00:18:54:18,00:18:58:05,Eine ÈAnderung des Paragrafen zur Majestaetsbeleidigung.
00:18:58:18,00:19:01:15,"Wer sich kritisch zur Monarchie aeussert,"
00:19:01:17,00:19:03:24,dem drohen bis zu 15 Jahre Haft.
00:19:04:01,00:19:06:08,Auch gegen Toto wird ermittelt.
00:19:07:15,00:19:12:13,Selbst Kinder und Jugendliche werden wegen Majestaetsbeleidigung verhaftet.
00:19:15:00,00:19:18:12,Er hat diese Politik mehr als acht Jahren gestuetzt:
00:19:18:15,00:19:23:09,Der ehemalige General und derzeitige Premier Prayuth Chan-o-cha (69).
00:19:23:11,00:19:26:01,Er hat sich 2014 an die Macht geputscht.
00:19:26:09,00:19:28:17,Doch seine Zeit scheint vorbei.
00:19:28:22,00:19:31:04,"Seit acht Jahren gehe es bergab,"
00:19:31:06,00:19:34:12,"sagen sie hier, im laendlich gepraegten Nordosten."
00:19:37:17,00:19:40:13,"General Prayuth, der den Putsch gemacht hat,"
00:19:40:15,00:19:42:21,sollte nicht in der Politik sein.
00:19:42:23,00:19:45:14,Das Militaer sollte nicht Politik machen.
00:19:45:16,00:19:48:17,"Ich moechte, dass ein neues Team das Land fuehrt."
00:19:48:19,00:19:50:03,Die Menschen leiden.
00:19:50:05,00:19:52:10,"Es ist schwer, Geld zu verdienen."
00:19:52:12,00:19:55:07,"Die Reichen werden reicher, die Armen aermer."
00:19:56:01,00:19:59:05,Sie stimmen daher fuer die Partei Pheu Thai.
00:20:00:03,00:20:02:14,Deren Anhaenger fuellen ganze Hallen.
00:20:02:16,00:20:06:08,Laut Umfragen koennte sie die Wahl deutlich gewinnen.
00:20:06:10,00:20:11:20,Ihre Spitzenkandidatin ist Paetongtarn Shinawatra (36).
00:20:11:22,00:20:14:23,Vor zwei Wochen wurde sie Mutter eines Sohnes.
00:20:15:00,00:20:19:10,"Sie ist die Tochter des ehemaligen thailaendischen Premiers Thaksin,"
00:20:19:12,00:20:22:08,der 2006 durchs Militaer gestuerzt wurde.
00:20:23:07,00:20:25:21,"Ihr koennte dasselbe Schicksal drohen,"
00:20:25:23,00:20:30:11,sollte die Partei nach einem Wahlsieg zu schnell zu viel aendern wollen.
00:20:30:20,00:20:32:17,Toto ist zuversichtlich.
00:20:32:19,00:20:36:17,"Diese Wahl werde den Wandel bringen, zurueck zur Demokratie."
00:20:38:14,00:20:42:02,Dieses Mal werden die Machthaber vermutlich verlieren.
00:20:42:04,00:20:44:18,Sie sind an ihrem schwaechsten Punkt.
00:20:44:23,00:20:48:01,"In rund 48 Stunden werden ihre Anhaenger wissen,"
00:20:48:06,00:20:51:18,ob sie zu optimistisch war oder ihre Traeume wahr werden.
00:20:53:09,00:20:55:10,Weitere Nachrichten mit Jens.
00:20:56:00,00:20:58:17,Zuerst zum Treffen der EU-Aussenminister.
00:20:59:12,00:21:02:06,Die haben ueber ihren China-Kurs beraten.
00:21:02:08,00:21:07:03,"In Stockholm ging es darum, wie Peking dazu bewegt werden kann,"
00:21:07:05,00:21:10:18,sich in Moskau fuer ein Ende des Krieges einzusetzen.
00:21:11:12,00:21:15:04,Gegen Russland selbst plant die EU weitere Sanktionen.
00:21:15:11,00:21:19:20,"Sie sollen auch andere Staaten treffen, die Russland dabei helfen,"
