Timecode In,Timecode Out,Subtitle
00:05:56:09,00:06:00:06,Der Buergermeister spricht von einer nicht mehr tragbaren Situation.
00:06:00:08,00:06:02:14,Er fordert stationaere Grenzkontrollen.
00:06:03:13,00:06:07:17,Mit einer Grenzkontrolle waere es moeglich zurueckzuweisen.
00:06:07:19,00:06:11:10,"Das ist praeventiv, aber es waere eine Massnahme,"
00:06:11:12,00:06:15:03,"die den Menschen in der Region das Gefuehl gibt,"
00:06:15:05,00:06:17:12,dass man die Lage ernst nimmt.
00:06:18:04,00:06:20:10,Laut Brandenburger Innenministerium
00:06:20:12,00:06:24:09,stieg die Zahl der Grenzuebertritte zuletzt stark an.
00:06:25:02,00:06:28:04,Von 200 im Februar zu 1000 im April.
00:06:29:09,00:06:34:02,Die Innenministerin bleibt beim Nein zu fest stationierten Kontrollen.
00:06:34:04,00:06:37:03,Faeser will das Personal der Bundespolizei
00:06:37:05,00:06:39:00,an der Grenze aufstocken.
00:06:39:02,00:06:40:20,Um mehrere Hundertschaften.
00:06:40:22,00:06:43:12,Und die Zusammenarbeit mit Polen verstaerken.
00:06:43:17,00:06:47:09,Wenn man die stationaeren Grenzkontrollen so ins Fenster haengt
00:06:47:11,00:06:49:12,"und meint, das wuerde alles loesen:"
00:06:49:14,00:06:52:22,"Das loest Enttaeuschung aus, wenn es am Ende nicht so ist."
00:06:52:24,00:06:54:21,"Wir muessen Kraefte verstaerken,"
00:06:54:23,00:06:58:02,"die dafuer sorgen, dass der Migrationsdruck abnimmt."
00:06:58:04,00:07:01:04,Ihre Kritiker scheint das nicht zufriedenzustellen.
00:07:01:06,00:07:03:14,Darunter der saechsische Innenminister.
00:07:04:22,00:07:08:13,"Die Bundesregierung hat die Hoffnung, dass die Zahlen"
00:07:08:15,00:07:14:02,an der polnischen Grenze durch die jetzigen Massnahmen runtergehen.
00:07:16:13,00:07:18:24,Die Hoffnung teile ich nicht.
00:07:20:17,00:07:24:13,Auch Brandenburgs Ministerpraesident draengt auf mehr Kontrollen.
00:07:24:15,00:07:26:16,Der Bund sei in der Pflicht.
00:07:28:08,00:07:30:24,"Wenn sich die Lage nicht entschaerft,"
00:07:31:01,00:07:33:21,kann das nur ein erster Schritt sein.
00:07:34:18,00:07:38:12,Sie hat bei den weiteren Schritten unsere volle Unterstuetzung.
00:07:38:14,00:07:41:13,Die Diskussion um Grenzkontrollen haelt an.
00:07:41:15,00:07:45:24,Die Bundesregierung schliesst sie als letztes Mittel nicht aus.
00:07:47:04,00:07:50:22,Wirtschaftsminister Habeck beraet am Abend mit Fachpolitikern
00:07:51:00,00:07:55:11,der Ampel-Koalition ueber einen Kompromiss fuer sein Heizungsgesetz.
00:07:55:21,00:07:59:04,Vor allem bei der FDP besteht Klaerungsbedarf.
00:07:59:06,00:08:02:18,"Der Minister hatte zuletzt ÈAnderungen in Aussicht gestellt,"
00:08:02:20,00:08:07:08,etwa beim Starttermin fuer den Austausch von ÈOl- und Gasheizungen.
00:08:08:14,00:08:10:10,Heizungsgesetz hin oder her.
00:08:10:12,00:08:14:10,Hier in Halle ist entschieden: In dieses Haus kommt eine Waermepumpe.
00:08:14:12,00:08:17:05,"Endlich, denn die Wartezeiten dafuer sind lang."
00:08:18:02,00:08:20:10,Es klemmt an den Lieferzeiten.
00:08:21:20,00:08:24:07,"Man braucht ein Dreiviertel bis ein Jahr,"
00:08:24:10,00:08:26:01,um so ein Teil zu bekommen.
00:08:26:06,00:08:29:16,Wie schnell klappt der Abschied von ÈOl- und Gasheizungen?
00:08:29:18,00:08:31:22,Darueber will der Wirtschaftsminister
00:08:31:24,00:08:35:12,"am Abend mit Vertretern von SPD, Gruenen und FDP diskutieren."
00:08:35:14,00:08:37:17,Und ist offenbar kompromissbereit.
00:08:37:19,00:08:39:23,"So hat Habeck in Aussicht gestellt,"
00:08:40:00,00:08:43:17,dass der Start des Heizungsgesetzes gestaffelt wird.
00:08:55:21,00:08:58:06,Vor allem die FDP hatte Druck gemacht.
00:08:58:08,00:09:01:08,"Sie fordert, das Gesetz zu ueberarbeiten."
00:09:02:17,00:09:04:16,Wir muessen auf Anreize setzen.
00:09:04:18,00:09:07:24,"Wir muessen dafuer sorgen, dass die Menschen entscheiden,"
00:09:08:01,00:09:10:16,welche Heizung sie einbauen und welche nicht.
00:09:10:18,00:09:12:22,Das muss man ueber den Preis gestalten
00:09:12:24,00:09:14:17,und nicht ueber Verbote.
00:09:17:15,00:09:20:01,Die Gruenen werfen der FDP Wortbruch vor.
00:09:20:03,00:09:21:20,"Man sei sich einig gewesen,"
00:09:21:22,00:09:25:02,das Gesetz vor der Sommerpause auf den Weg zu bringen.
00:09:25:21,00:09:29:19,"Es ist aergerlich, dass wir in einer blockierten Situation sind."
00:09:29:21,00:09:33:21,"Die FDP muss den Schritt machen, dass wir wieder handlungsfaehig sind."
00:09:35:06,00:09:37:15,Trotz einer verfahrenden Situation:
00:09:37:17,00:09:41:11,"Ein Machtwort des Kanzlers Ð nicht noetig, heisst es aus der SPD."
00:09:42:13,00:09:45:08,"Das ist Pseudostaerke, wenn ein Regierungschef,"
00:09:45:10,00:09:49:10,"um zu zeigen, was er fuer ein toller Hengst ist, auf den Tisch haut."
00:09:49:12,00:09:52:21,"Moderne Fuehrung besteht nicht darin, der Lauteste zu sein."
00:09:52:23,00:09:54:03,Die Ampel-Parteien
00:09:54:05,00:09:57:20,ringen um einen gesichtswahrenden Weg aus dem Heizungsstreit.
00:09:57:22,00:10:01:14,Beim Treffen am Abend wird der Knoten nicht zerschlagen werden.
00:10:01:16,00:10:04:16,Im Laufe der Woche soll es weitere Gespraeche geben.
00:10:04:18,00:10:07:01,"Soll das Gesetz ab 2024 in Kraft treten,"
00:10:07:03,00:10:09:06,ist eine zeitnahe Einigung zwingend.
00:10:10:03,00:10:14:11,"Die Schluesselfigur im Cum-Ex-Skandal, Berger, ist in einem zweiten Prozess"
00:10:14:13,00:10:18:16,zu einer Haftstrafe von acht Jahren und drei Monaten verurteilt worden.
00:10:18:18,00:10:20:08,Das Landgericht Wiesbaden
00:10:20:10,00:10:24:17,sprach den 72-Jaehrigen in drei Faellen wegen Steuerhinterziehung schuldig.
00:10:24:19,00:10:28:20,"Berger gilt als der Architekt der komplexen Cum-Ex-Aktiengeschaefte,"
00:10:28:22,00:10:32:20,bei denen nie gezahlte Steuern in Millionenhoehe erstattet wurden.
00:10:32:23,00:10:35:13,Berger wurde bereits in einem ersten Prozess
00:10:35:15,00:10:37:11,zu acht Jahren Haft verurteilt.
00:10:37:13,00:10:39:23,In beiden Verfahren ist Revision moeglich.
00:10:41:10,00:10:44:18,"Der Iran hat zwei Journalistinnen vor Gericht gestellt,"
00:10:44:20,00:10:47:05,die ueber den Fall Amini berichtet haben.
00:10:47:08,00:10:50:19,"Nilufar Hamedi und Elaheh Mohammadi zaehlten zu den Ersten,"
00:10:50:21,00:10:54:05,die den Tod der jungen Kurdin oeffentlich machten.
00:10:54:11,00:10:57:03,Deshalb sitzen sie seit Monaten im Gefaengnis
00:10:57:05,00:11:00:14,und werden der Propaganda gegen den Staat beschuldigt.
00:11:00:16,00:11:04:07,Amini war 2022 im Iran in Polizeigewahrsam gestorben.
00:11:04:20,00:11:08:02,Ihr Tod hatte eine Welle der Proteste ausgeloest.
00:11:09:18,00:11:11:15,Iran im September 2022.
00:11:12:01,00:11:15:24,Auf den Strassen protestieren Tausende Menschen gegen das Regime.
00:11:16:01,00:11:18:05,"""Nieder mit den Mullahs"" rufen sie."
00:11:18:07,00:11:21:01,Eine landesweite Protestwelle nimmt ihren Lauf.
00:11:21:03,00:11:23:21,Ausloeser ist ihr Tod: Jina Mahsa Amini.
00:11:23:22,00:11:28:09,Die 22-Jaehrige stirbt nach ihrer Festnahme durch die Sittenpolizei.
00:11:29:13,00:11:33:08,"Dass die Welt davon erfaehrt, liegt auch an diesem Bild:"
00:11:33:10,00:11:36:07,Es zeigt ihre trauernden Eltern im Krankenhaus.
00:11:36:09,00:11:40:10,Eingefangen und veroeffentlicht von der Journalistin Nilufar Hamedi.
00:11:40:12,00:11:44:18,"Ihre Kollegin, Elaheh Mohammadi, interviewt spaeter die Familie Amini -"
00:11:44:20,00:11:46:03,der Fall wird publik.
00:11:46:05,00:11:47:10,Gift fuers Regime.
00:11:48:06,00:11:51:14,Letzen Endes moechte das Regime diese Bilder nicht sehen.
00:11:51:16,00:11:53:22,Nach aussen nicht und nach innen nicht.
00:11:53:24,00:11:58:00,Das machen autoritaere Staaten mit als erstes in Phasen des Umbruchs:
00:11:58:02,00:12:01:01,Stuerzen sich auf die freie und unabhaengige Presse.
00:12:01:15,00:12:03:22,"Das Regime nimmt beide Frauen fest,"
00:12:03:24,00:12:07:02,sie kommen ins beruechtigte Evin-Gefaengnis in Teheran.
00:12:07:04,00:12:09:10,Die Anklage: Spionage fuers Ausland.
00:12:09:12,00:12:12:19,"Kein einziges Bild der Prozesse, die nun begonnen haben,"
00:12:12:21,00:12:15:04,schafft es heute an die ÈOffentlichkeit.
00:12:16:04,00:12:17:20,Transparenz fehlt total.
00:12:17:22,00:12:21:11,Das bemaengeln wir von Reporter ohne Grenzen am meisten.
00:12:21:13,00:12:25:01,Es ist ein Prozess hinter verschlossenen Tueren.
00:12:25:03,00:12:26:20,Das wird haeufig so gemacht.
00:12:26:21,00:12:31:12,Die letzten Prozesse gegen Journalisten waren Geheimprozesse.
00:12:32:02,00:12:36:07,Nilufar Hamedi und Elaheh Mohammadi wurden von der UNESCO
00:12:36:09,00:12:39:15,fuer ihre Arbeit mit dem Pressefreiheitspreis geehrt.
00:12:39:17,00:12:44:19,In der Islamischen Republik droht ihnen dafuer schlimmstenfalls der Tod.
00:12:46:17,00:12:51:01,China hat zum ersten Mal einen Zivilisten ins All geschickt.
00:12:51:08,00:12:54:11,Bisher kamen alle Raumfahrer aus dem Militaer.
00:12:54:13,00:12:57:02,Die Rakete mit dem Universitaetsprofessor
00:12:57:04,00:13:01:13,und zwei weiteren Taikonauten startete am Morgen in Jiuquan.
00:13:01:18,00:13:04:06,Am Nachmittag dockte die Raumkapsel
00:13:04:08,00:13:07:02,an der chinesischen Raumstation Tiangong an.
00:13:07:04,00:13:10:08,Sie war erst vor wenigen Monaten fertiggestellt worden.
00:13:10:10,00:13:11:23,In den kommenden Monaten
00:13:12:00,00:13:15:01,soll die neue Crew mehrere Experimente durchfuehren.
00:13:16:22,00:13:18:23,Trauer um Peter Simonischek.
00:13:19:00,00:13:22:05,Der oesterreichische Schauspieler starb vergangene Nacht
00:13:22:07,00:13:24:05,in Wien im Alter von 76 Jahren.
00:13:24:08,00:13:27:15,Simonischeks Paraderolle auf der Buehne war der Jedermann:
00:13:27:17,00:13:30:10,"Die Geschichte vom Sterben des reichen Mannes,"
00:13:30:12,00:13:34:00,der im Angesicht des Todes sein ausschweifendes Leben bereut
00:13:34:02,00:13:36:09,und dem Teufel von der Schippe springt.
00:13:36:11,00:13:40:00,"Er wirkte aber auch in vielen TV-Produktionen und Filmen mit,"
00:13:40:02,00:13:43:03,etwa in der Vater-Tochter-Geschichte Toni Erdmann.
00:13:44:18,00:13:48:20,Den Film Toni Erdmann hat das Erste kurzfristig ins Programm genommen.
00:13:48:22,00:13:53:06,Sendebeginn um 0.15 Uhr - oder jederzeit in der ARD-Mediathek.
00:13:55:03,00:13:58:21,"Die Wettervorhersage fuer morgen, Mittwoch, den 31. Mai."
00:14:00:02,00:14:04:16,Das Hoch mit Zentrum ueber Irland sorgt morgen vielerorts fuer Sonne.
00:14:04:18,00:14:08:23,Die wenigen Wolkenfelder im Nordwesten sowie suedlich der Donau
00:14:09:00,00:14:11:24,loesen sich in der Nacht auf bzw. ziehen ab.
00:14:12:04,00:14:14:03,Am Tag scheint die Sonne.
00:14:14:05,00:14:18:12,"An den Alpen bilden sich Quellwolken, lokal Schauer und Gewitter."
00:14:18:14,00:14:21:04,ÈUber den Norden ziehen Schleierwolken.
00:14:31:23,00:14:36:07,"Hochnebelartige Wolken loesen sich im Norden im Laufe des Donnerstags auf,"
00:14:36:09,00:14:37:14,sonst viel Sonne.
00:14:37:16,00:14:40:14,Am Nachmittag Schauer oder Gewitter an den Alpen.
00:14:40:16,00:14:44:10,"Am Freitag vom Nordwesten bis in den Osten Wolken, sonst Sonne."
00:14:44:12,00:14:46:11,Am Samstag meist sonnig.
00:14:50:08,00:14:52:19,Um 22.15 Uhr geht es in den tagesthemen
00:14:52:21,00:14:57:06,um steigende Fluechtlingszahlen und den Streit um Grenzkontrollen.
00:14:57:15,00:15:01:13,Fragen von Caren Miosga an den saechsischen Innenminister Schuster.
00:15:01:16,00:15:02:18,Und:
00:15:02:20,00:15:05:12,Warum der Konflikt im Kosovo jetzt eskaliert.
00:15:05:14,00:15:08:04,Ich wuensche Ihnen einen schoenen Abend.
