Timecode In,Timecode Out,Subtitle
00:06:19:04,00:06:22:17,deren Bedeutung den Zaungaesten bekannt ist.
00:06:23:04,00:06:27:08,"Das war der Anfang der Demokratie, das war sehr wichtig."
00:06:27:10,00:06:29:18,Die steht fast auf der Kippe.
00:06:30:03,00:06:32:23,"Es ist wichtig, uns daran zu erinnern"
00:06:33:00,00:06:36:20,"und zu versuchen, die Demokratie zu schuetzen."
00:06:37:10,00:06:40:14,Das Grundgesetz hat ja viel uebernommen
00:06:40:16,00:06:44:06,von den Grundrechten der Paulskirchenverfassung.
00:06:44:14,00:06:46:08,Das ist positiv.
00:06:46:10,00:06:50:00,"Drei Tage wird in Frankfurt die Demokratie gefeiert,"
00:06:50:02,00:06:51:20,beim Paulskirchenfest.
00:06:51:22,00:06:55:02,Mittags schon beim Konzert auf dem Roemerberg
00:06:55:04,00:06:59:08,oder am Mainufer - die ganze Stadt wird zur Partymeile.
00:07:00:09,00:07:02:22,Ein Highlight heute und morgen:
00:07:02:24,00:07:06:19,"Die Lichtinstallation am Main ""Ode an die Demokratie""."
00:07:06:21,00:07:09:09,Mit Botschaften einfacher Buerger.
00:07:09:11,00:07:12:15,"Einen Steinwurf nur entfernt von der Paulskirche,"
00:07:12:17,00:07:16:03,dem Ort der Deutschen Nationalversammlung 1848.
00:07:21:08,00:07:24:20,"Wie schwer es ist, eine Demokratie am Leben zu halten,"
00:07:24:22,00:07:27:19,wissen die Menschen in Tunesien genau.
00:07:27:21,00:07:31:17,Denn das Land war zwar Ausgangspunkt und Hoffnungstraeger
00:07:31:19,00:07:33:19,der Arabischen Revolution.
00:07:33:21,00:07:37:07,Inzwischen wird es wieder autoritaer gefuehrt.
00:07:37:09,00:07:42:03,"Es ist ueberfordert mit den vielen Gefluechteten aus Afrika,"
00:07:42:05,00:07:45:24,die von hier die ÈUberfahrt nach Europa wagen.
00:07:47:20,00:07:52:07,"Kann man in so ein Land guten Gewissens Menschen zurueckschicken,"
00:07:52:09,00:07:54:22,die bei uns kein Bleiberecht haben?
00:07:54:24,00:07:58:16,Kann Tunesien ein sicheres Herkunftsland werden?
00:07:58:18,00:08:03:08,Diese Frage wird angesichts der vielen Fluechtlinge aus Tunesien
00:08:03:10,00:08:05:07,auch bei uns gestellt.
00:08:05:09,00:08:08:02,Kristina Boeker sucht die Antwort.
00:08:09:06,00:08:12:11,Die Kueche - ein Provisorium auf dem Asphalt.
00:08:12:13,00:08:14:16,Was im Topf ist - Glueckssache.
00:08:14:18,00:08:19:02,Aziz und seine Familie aus Sierra Leone leben vom Noetigsten.
00:08:19:04,00:08:21:17,"Ein aus der Not geborenes Zeltlager,"
00:08:21:19,00:08:24:07,mitten im Botschaftsviertel von Tunis.
00:08:24:09,00:08:26:10,Menschen aus Subsahara-Laendern
00:08:26:12,00:08:29:18,campieren hier seit Monaten auf der Strasse.
00:08:29:20,00:08:34:13,"Wir leiden, ich bin schwanger, wir haben kein Essen, kein Trinkwasser."
00:08:35:04,00:08:39:01,Wir schlafen mit vielen kleinen Babys in diesen Zelten.
00:08:39:03,00:08:42:21,"Wir haben kein Geld, um fuer unsere Kinder zu sorgen."
00:08:44:00,00:08:46:23,Angst um die Kinder und vor der Zukunft.
00:08:47:00,00:08:51:10,Und aus Angst vor der Polizei wollen viele ihre Gesichter nicht zeigen.
00:08:51:12,00:08:55:02,Dabei sollte Tunesien fuer sie eine neue Heimat sein.
00:08:55:16,00:08:59:16,"Wir lebten hier friedlich, es gab keine Probleme."
00:09:00:22,00:09:04:20,"Nachdem der Praesident sagte, wir sollen das Land verlassen,"
00:09:04:22,00:09:09:02,"seitdem wurden wir gequaelt, durften z.B. nicht in Busse."
00:09:10:01,00:09:12:14,"Von ""Horden illegaler Immigranten"""
00:09:12:16,00:09:15:21,sprach der tunesische Praesident im Februar.
00:09:15:23,00:09:18:20,Kurz davor begann eine Verhaftungswelle.
00:09:18:22,00:09:22:16,"Regierungskritiker, der Chef der hoechsten Oppositionspartei"
00:09:22:18,00:09:25:13,und Journalisten sitzen im Gefaengnis.
00:09:25:15,00:09:29:04,Heute Protest von Journalisten fuer eine freie Presse.
00:09:29:06,00:09:33:05,Experten sehen Tunesien auf dem Weg in eine Autokratie.
00:09:33:07,00:09:38:06,"Nachdem es anfing, gibt es jetzt eine Art repressive Welle."
00:09:38:22,00:09:41:08,Die trifft immer wieder andere.
00:09:41:10,00:09:44:15,"Erst die Politiker, dann die Journalisten -"
00:09:44:17,00:09:46:24,"wer weiss, wen es dann trifft."
00:09:47:01,00:09:49:23,Wir sind mitten im Prozess drin.
00:09:55:21,00:10:00:01,Das tunesische Volk leidet eher an der miserablen Wirtschaftslage
00:10:00:03,00:10:02:15,als an der broeckelnden Demokratie.
00:10:02:17,00:10:06:17,"Hier ist es ansonsten voller Trubel, heute oede und leer."
00:10:06:19,00:10:10:18,"Erst als frischer Fisch zum Spottpreis angeboten wird,"
00:10:10:20,00:10:12:09,kommen Kunden.
00:10:13:22,00:10:17:14,"Unsere Wirtschaft ist am Boden, es laeuft nicht gut."
00:10:17:16,00:10:20:05,Die Menschen haben kein Geld.
00:10:22:05,00:10:25:13,"Es ist dramatisch, aber kein Fehler der Politik -"
00:10:25:15,00:10:27:15,das hoeren wir mehrfach.
00:10:28:02,00:10:31:21,Lassen Sie den Praesidenten seine Arbeit machen.
00:10:32:10,00:10:35:06,Die Tunesier scheinen wenig interessiert
00:10:35:08,00:10:37:19,an einer weiteren Revolution.
00:10:39:15,00:10:41:20,Sie sind desillusioniert.
00:10:41:22,00:10:44:15,Es gibt eine grosse Politikmuedigkeit.
00:10:44:17,00:10:47:15,Die Menschen fuehlen sich nicht angesprochen.
00:10:47:17,00:10:51:15,"Sie wollen dem Praesidenten die Moeglichkeit geben, das zu tun,"
00:10:51:17,00:10:55:09,"was die, die vor ihm regierten, nicht getan haben."
00:10:57:12,00:11:02:02,"So ist es erstaunlich ruhig, obwohl viele unzufrieden sind."
00:11:02:04,00:11:06:03,Junge Menschen suchen resigniert ihr Glueck in Europa.
00:11:06:05,00:11:11:10,Und landen in Schlepperbooten - mit Migranten aus Subsahara.
00:11:11:12,00:11:14:09,Nicht alle schaffen es uebers Mittelmeer.
00:11:16:19,00:11:19:09,"Weitere Nachrichten mit dir, Thorsten."
00:11:20:06,00:11:24:04,Im japanischen Hiroshima beginnt ein dreitaegiges Gipfeltreffen
00:11:24:06,00:11:27:07,der sieben groessten westlichen Industriestaaten.
00:11:27:09,00:11:30:24,Eines der Themen: der russische Krieg gegen die Ukraine.
00:11:31:01,00:11:33:12,"Ein US-Regierungsvertreter kuendigte an,"
00:11:33:14,00:11:37:16,seine Delegation werde weitere Sanktionen gegen Russland vorlegen.
00:11:37:19,00:11:40:11,Kanzler Scholz reiste mit seiner Frau an.
00:11:40:13,00:11:43:11,Vom G7-Gipfel erwarte er ein klares Signal
00:11:43:13,00:11:47:16,"gegen den Einsatz von Atomwaffen, so Scholz."
00:11:47:18,00:11:51:01,Hiroshima sei ein symboltraechtiger Ort.
00:11:51:03,00:11:56:03,In den Gespraechen geht es auch um die Beziehungen der G7-Staaten zu China.
00:11:57:06,00:11:59:10,Der aelteste erhaltene Globus
00:11:59:12,00:12:04:00,wurde in das Welt-Dokumentenerbe der UNESCO aufgenommen.
00:12:05:01,00:12:08:06,Er wurde auf Anregung des deutschen Tuchhaendlers
00:12:08:08,00:12:10:21,Martin Behaim 1492 angefertigt.
00:12:10:23,00:12:14:17,Er steht in Nuernberg im Germanischen Nationalmuseum.
00:12:14:19,00:12:16:16,Amerika fehlt darauf noch.
00:12:16:18,00:12:20:24,Daneben wurden 63 weitere Werke auf die Welterbeliste gesetzt.
00:12:21:01,00:12:25:00,"Unter anderem die mitteldeutsche Liedersammlung ""Codex Manesse"""
00:12:25:02,00:12:28:12,"und der Dokumentarfilm ""Shoah"" von Claude Lanzmann."
00:12:29:14,00:12:32:21,ÈUber 110 Jahre nach dem Untergang der Titanic
00:12:32:23,00:12:37:11,hat die BBC hochaufloesende Bilder des versunkenen Schiffes veroeffentlicht.
00:12:37:13,00:12:39:09,Damit wollen Wissenschaftler
00:12:39:11,00:12:42:06,die Ursache des Ungluecks genauer untersuchen.
00:12:42:09,00:12:45:15,Die Aufnahmen entstanden durch die Zusammensetzung
00:12:45:17,00:12:47:01,von 700.000 Bildern.
00:12:47:03,00:12:49:16,Die Titanic hatte auf ihrer Jungfernfahrt
00:12:49:18,00:12:52:22,im Atlantik einen Eisberg gerammt und war gesunken.
00:12:52:24,00:12:55:21,Bis heute liegt das Wrack auf dem Meeresboden.
00:12:55:23,00:12:58:11,Nach den schweren Unwettern in Norditalien
00:12:58:13,00:13:01:13,ist die Zahl der Toten auf mindestens 13 gestiegen.
00:13:01:15,00:13:04:01,Noch immer werden Menschen vermisst.
00:13:04:03,00:13:05:23,In der Region Emilia-Romagna
00:13:06:00,00:13:09:17,mussten ueber 10.000 Einwohner ihre Haeuser verlassen.
00:13:09:19,00:13:11:24,Es wurden Notunterkuenfte eingerichtet.
00:13:12:01,00:13:16:04,Vielerorts richteten ÈUberschwemmungen und Erdrutsche schwere Schaeden an.
00:13:16:06,00:13:18:24,In einigen Orten begannen die Aufraeumarbeiten.
00:13:19:15,00:13:21:24,Die Fussballerinnen des VfL Wolfsburg
00:13:22:01,00:13:24:22,haben zum zehnten Mal den DFB-Pokal gewonnen.
00:13:24:23,00:13:28:10,Die Titelverteidigerinnen mit Kapitaenin Alexandra Popp
00:13:28:12,00:13:32:07,setzten sich in Koeln mit 4:1 gegen den SC Freiburg durch.
00:13:33:07,00:13:36:01,Vor 45.000 Fans ging der VfL Wolfsburg
00:13:36:03,00:13:38:23,bereits in der vierten Minute in Fuehrung.
00:13:39:00,00:13:43:00,"Nach dem Pass von Wilms Unsicherheit in Freiburgs Abwehr,"
00:13:43:02,00:13:45:05,Karl traf ins eigene Tor.
00:13:45:07,00:13:48:08,Der VfL von Tommy Stroot spielbestimmend.
00:13:48:10,00:13:50:21,Nach starkem Zuspiel von Oberdorf
00:13:50:23,00:13:54:02,scheiterte Rauch an Torhueterin Lambert.
00:13:54:04,00:13:59:08,Kurz vor der Pause: Ecke Freiburg und Ausgleich durch Minge.
00:13:59:10,00:14:03:06,"Der Aussenseiter, Platz sechs in der Liga, zurueck im Spiel."
00:14:03:08,00:14:06:23,In der zweiten Haelfte traf erst Wolfsburgs Pajor den Pfosten
00:14:07:01,00:14:09:21,"und dann, im zweiten Versuch, Blomquist das Tor."
00:14:09:23,00:14:12:06,2:1 - die Favoritinnen wieder vorn.
00:14:12:08,00:14:15:07,Aber auch Freiburg gefaehrlich: Kayici Ð Frohms.
00:14:15:09,00:14:18:18,SC-Trainerin Merk hoffte vergebens auf den Ausgleich.
00:14:18:20,00:14:22:17,Stattdessen das 3:1 durch Wolfsburgs Kapitaenin Popp.
00:14:23:05,00:14:27:01,Kurz vor Schluss erzielte Janssen per Hand-Elfmeter das 4:1.
00:14:27:03,00:14:30:17,"Fuer den VfL Wolfsburg der zehnte Pokalsieg,"
00:14:31:15,00:14:37:11,fuer Popp gar der zwoelfte Ð beides ist Rekord.
00:14:39:01,00:14:41:14,Das ist vielleicht das beruehmteste Bild
00:14:41:16,00:14:45:01,"des jungen, wunderschoenen Schauspielers Helmut Berger."
00:14:45:03,00:14:46:22,Es entstammt einer Szene
00:14:46:24,00:14:49:21,"aus Viscontis Film ""Gewalt und Leidenschaft"":"
00:14:49:23,00:14:51:10,"Zwei Gefuehlswelten,"
00:14:51:12,00:14:54:20,mit denen auch der Mensch Berger zeitlebens kaempfte.
00:14:54:22,00:14:56:12,Denn Berger war beides:
00:14:56:14,00:14:59:24,"Muse und Monster, Wunderkind und Wahnsinniger."
00:15:00:01,00:15:01:23,Ein elegantes Ekel.
00:15:02:19,00:15:05:23,"""Zwei Seelen hausen, ach, in meiner Brust"","
00:15:06:00,00:15:07:24,schrieb er ueber sich selbst.
00:15:08:01,00:15:11:09,"Vielleicht war es das, woran er immer wieder zerbrach."
00:15:11:11,00:15:15:14,Helmut Berger ist am Mittwoch im Alter von 78 Jahren gestorben.
00:15:15:16,00:15:17:03,Klaus Lesche.
00:15:18:23,00:15:21:13,Er galt als schoenster Mann der Welt.
00:15:21:15,00:15:25:04,"Wer diese Bilder aus Helmut Bergers Glanzzeiten sieht,"
00:15:25:06,00:15:28:13,mag da nur schwer widersprechen.
00:15:28:15,00:15:31:05,"Der Regisseur, der ihn zum Star macht,"
00:15:31:07,00:15:32:12,sieht das aehnlich.
00:15:32:14,00:15:36:10,"Lucchino Visconti und Berger lernen sich 1964 in Italien kennen,"
00:15:36:12,00:15:37:18,bei Dreharbeiten.
00:15:37:20,00:15:39:04,Es war eiskalt.
00:15:39:06,00:15:41:14,Da hat mir der Herr Visconti
00:15:41:16,00:15:45:18,durch einen Assistenten einen warmen Schal geschickt.
00:15:46:01,00:15:49:12,Die beiden werden unzertrennlich Ð beruflich wie privat.
00:15:49:14,00:15:52:10,"Eine Rolle in Viscontis Film ""Die Verdammten"""
00:15:52:12,00:15:54:05,wird Bergers Durchbruch.
00:15:54:07,00:15:57:01,1970 bekommt er dafuer einen Golden Globe.
00:15:57:03,00:16:00:24,Ein traumhafter Aufstieg fuer den Hoteliers-Sohn aus Bad Ischl.
00:16:01:01,00:16:04:14,Doch bald findet Berger Jetset-Partys immer aufregender Ð
00:16:04:16,00:16:06:20,und Filme immer ermuedender.
00:16:08:12,00:16:09:18,Beim ersten Film
00:16:09:20,00:16:13:03,bin ich immer voller Enthusiasmus und vorbereitet.
00:16:13:05,00:16:16:10,Der zweite Film ist schon eine Anstrengung.
00:16:16:12,00:16:19:01,Und beim Dritten hat man's satt.
00:16:19:16,00:16:23:20,"Mit Visconti im Regiestuhl und der ewigen Sisi, Romy Schneider,"
00:16:23:22,00:16:28:00,"dreht er auch den Film, den viele fuer den seines Lebens halten:"
00:16:28:02,00:16:31:04,"""Ludwig der Zweite"", der maerchenhafte Bayern-Koenig,"
00:16:31:06,00:16:33:15,um dessen Leben sich Legenden ranken.
00:16:33:17,00:16:36:24,Wie Ludwig war auch Berger nicht ganz von dieser Welt -
00:16:37:01,00:16:39:05,und auch ein wenig paranoid.
00:16:39:14,00:16:43:15,"Ich bin umgeben von Leuten, die alles beobachten, was ich tue."
00:16:43:17,00:16:47:16,Doch nicht um mich zu schuetzen: Um mich zugrunde zu richten.
00:16:48:07,00:16:51:11,Auch dieser Dreh ist wieder anstrengend.
00:16:51:12,00:16:54:16,Berger soll wochenlang fast nur geschlafen haben.
00:16:54:18,00:16:57:16,"Es braucht Zeit, dass man sich beruhigt."
00:16:57:24,00:17:00:09,Sich beruhigen Ð das faellt ihm schwer.
00:17:00:11,00:17:04:07,"Als sein Mentor Visconti 1976 stirbt, geht's bergab mit Berger Ð"
00:17:04:09,00:17:06:14,"erst langsam, dann immer schneller."
00:17:06:16,00:17:09:10,Alkohol und Drogen sind nun staendige Begleiter.
00:17:09:12,00:17:12:11,2013 dann der Tiefpunkt: Berger im Dschungelcamp.
00:17:12:13,00:17:13:18,Immerhin:
00:17:13:20,00:17:17:09,Seine legendaeren Exzesse werden im Alter wieder ueberschaubar.
00:17:17:11,00:17:19:18,Was ich gerne haette: einen Orangensaft.
00:17:19:20,00:17:23:07,"53 Jahre ist es her, da drehte Helmut Berger mit Visconti"
00:17:23:09,00:17:25:07,"""Das Bildnis des Dorian Gray""."
00:17:25:10,00:17:29:21,"Oscar Wildes Geschichte eines Mannes, dessen ÈAusseres lange makellos bleibt."
00:17:29:23,00:17:32:07,"An seiner Stelle verfaellt das Portraet,"
00:17:32:09,00:17:36:00,dokumentiert erbarmungslos die Folgen seiner Ausschweifungen.
00:17:36:02,00:17:37:23,Bei Berger ist es umgekehrt:
00:17:38:00,00:17:41:03,"Von seinem Leben bleiben vor allem die ewig schoenen,"
00:17:41:05,00:17:44:05,"die ewig jungen, die ewig schwerelosen Bilder."
00:17:45:03,00:17:48:14,"Uns bleibt der Blick aufs Wetter. Claudia, wie wird's?"
00:17:49:10,00:17:53:21,"Heute war es schon sonnig, wenn auch bei verhaltenen Temperaturen."
00:17:53:23,00:17:57:13,Das sieht man hier auf dem Temperaturfilm.
00:17:59:14,00:18:02:15,Hier wird es morgen etwas waermer.
00:18:02:17,00:18:05:02,Samstag dann deutlich waermer.
00:18:05:19,00:18:10:08,"Sonntag wird verbreitet ein Sommertag, also ueber 25 Grad."
00:18:10:23,00:18:15:02,"Wie es dunkelrot ist, wird es bis zu 28 Grad warm:"
00:18:16:05,00:18:20:01,Vom oestlichen Niedersachsen bis nach Brandenburg.
00:18:20:14,00:18:25:20,"Aber auch Richtung Rhein-Main-Gebiet, da wird es um die 23 Grad warm,"
00:18:26:06,00:18:28:09,etwa in Ulm.
00:18:30:03,00:18:33:14,In der Nacht haben wir sternenklaren Himmel.
00:18:33:16,00:18:37:05,Vor allem nach Sueden hin gibt es noch einige Wolkenfelder.
00:18:37:07,00:18:40:06,In der Nacht werden die aber kaum vorhanden sein.
00:18:40:08,00:18:41:17,Daher wird es kalt.
00:18:41:19,00:18:45:06,Im Laufe des morgigen Tages kommen dichtere Schleierwolken
00:18:45:08,00:18:48:10,und entwickeln sich kompakte Quellwolken.
00:18:48:22,00:18:52:13,Am Alpenrand kann es einzelne Schauer geben.
00:18:52:15,00:18:54:03,Die Temperaturen:
00:19:07:02,00:19:12:11,"Die naechsten Tage werden oft sonnig, die Luft wird aber zunehmend schwuel."
00:19:12:24,00:19:17:06,Am Samstag werden wir es mit dickeren Quellwolken zu tun haben.
00:19:17:08,00:19:21:01,"Am Sonntag dann haeufiger Schauer und Gewitter,"
00:19:21:15,00:19:24:04,die auch kraeftig ausfallen koennen.
00:19:24:06,00:19:26:05,Zuvor aber bis zu 28 Grad.
00:19:29:21,00:19:33:01,Das waren die tagesthemen an diesem Donnerstagabend.
00:19:33:03,00:19:35:06,Im Ersten gibt's jetzt Comedy.
00:19:35:08,00:19:39:18,"Erst mit Carolin Kebekus, dann mit Thorsten Straeter."
00:19:41:12,00:19:44:18,Die naechste tagesschau um 1.05 Uhr.
00:19:45:17,00:19:49:14,"Wir sind morgen wieder frueher da, um 21.45 Uhr."
00:19:49:16,00:19:51:04,Tschuess.
